code,dt
A,2024-02-06
AAPL,2024-02-06
ABBV,2024-02-06
ABT,2024-02-06
ACGL,2024-02-06
ACN,2024-02-06
ADBE,2024-02-06
ADI,2024-02-06
ADM,2024-02-06
ADP,2024-02-06
ADSK,2024-02-06
AEE,2024-02-06
AEP,2024-02-06
AES,2024-02-06
AFL,2024-02-06
AIG,2024-02-06
AIZ,2024-02-06
AJG,2024-02-06
AKAM,2024-02-06
ALB,2024-02-06
ALGN,2024-02-06
ALL,2024-02-06
ALLE,2024-02-06
AMAT,2024-02-06
AMCR,2024-02-06
AMD,2024-02-06
AME,2024-02-06
AMGN,2024-02-06
AMP,2024-02-06
AMT,2024-02-06
AMZN,2024-02-06
ANET,2024-02-06
ANSS,2024-02-06
AON,2024-02-06
AOS,2024-02-06
APA,2024-02-06
APD,2024-02-06
APH,2024-02-06
APO,2024-02-06
APTV,2024-02-06
ARE,2024-02-06
ATO,2024-02-06
AVB,2024-02-06
AVGO,2024-02-06
AVY,2024-02-06
AWK,2024-02-06
AXON,2024-02-06
AXP,2024-02-06
AZO,2024-02-06
BA,2024-02-06
BAC,2024-02-06
BALL,2024-02-06
BAX,2024-02-06
BBY,2024-02-06
BDX,2024-02-06
BEN,2024-02-06
BG,2024-02-06
BK,2024-02-06
BKNG,2024-02-06
BKR,2024-02-06
BLDR,2024-02-06
BLK,2024-02-06
BMY,2024-02-06
BR,2024-02-06
BRO,2024-02-06
BSX,2024-02-06
BX,2024-02-06
BXP,2024-02-06
C,2024-02-06
CAG,2024-02-06
CAH,2024-02-06
CAT,2024-02-06
CB,2024-02-06
CBOE,2024-02-06
CBRE,2024-02-06
CCL,2024-02-06
CDNS,2024-02-06
CDW,2024-02-06
CF,2024-02-06
CFG,2024-02-06
CHD,2024-02-06
CHRW,2024-02-06
CHTR,2024-02-06
CI,2024-02-06
CINF,2024-02-06
CL,2024-02-06
CLX,2024-02-06
CMCSA,2024-02-06
CME,2024-02-06
CMG,2024-02-06
CMI,2024-02-06
CMS,2024-02-06
CNC,2024-02-06
CNP,2024-02-06
COF,2024-02-06
COO,2024-02-06
COP,2024-02-06
COR,2024-02-06
COST,2024-02-06
CPAY,2024-02-06
CPB,2024-02-06
CPRT,2024-02-06
CPT,2024-02-06
CRL,2024-02-06
CRM,2024-02-06
CRWD,2024-02-06
CSCO,2024-02-06
CSGP,2024-02-06
CSX,2024-02-06
CTAS,2024-02-06
CTRA,2024-02-06
CTSH,2024-02-06
CTVA,2024-02-06
CVS,2024-02-06
CVX,2024-02-06
CZR,2024-02-06
D,2024-02-06
DAL,2024-02-06
DAY,2024-02-06
DD,2024-02-06
DE,2024-02-06
DECK,2024-02-06
DELL,2024-02-06
DFS,2024-02-06
DG,2024-02-06
DGX,2024-02-06
DHI,2024-02-06
DHR,2024-02-06
DIS,2024-02-06
DLR,2024-02-06
DLTR,2024-02-06
DOC,2024-02-06
DOV,2024-02-06
DOW,2024-02-06
DPZ,2024-02-06
DRI,2024-02-06
DTE,2024-02-06
DUK,2024-02-06
DVA,2024-02-06
DVN,2024-02-06
DXCM,2024-02-06
EA,2024-02-06
EBAY,2024-02-06
ECL,2024-02-06
ED,2024-02-06
EFX,2024-02-06
EG,2024-02-06
EIX,2024-02-06
EL,2024-02-06
ELV,2024-02-06
EMN,2024-02-06
EMR,2024-02-06
ENPH,2024-02-06
EOG,2024-02-06
EPAM,2024-02-06
EQIX,2024-02-06
EQR,2024-02-06
EQT,2024-02-06
ERIE,2024-02-06
ES,2024-02-06
ESS,2024-02-06
ETN,2024-02-06
ETR,2024-02-06
EVRG,2024-02-06
EW,2024-02-06
EXC,2024-02-06
EXPD,2024-02-06
EXPE,2024-02-06
EXR,2024-02-06
F,2024-02-06
FANG,2024-02-06
FAST,2024-02-06
FCX,2024-02-06
FDS,2024-02-06
FDX,2024-02-06
FE,2024-02-06
FFIV,2024-02-06
FI,2024-02-06
FICO,2024-02-06
FIS,2024-02-06
FITB,2024-02-06
FOX,2024-02-06
FOXA,2024-02-06
FRT,2024-02-06
FSLR,2024-02-06
FTNT,2024-02-06
FTV,2024-02-06
GD,2024-02-06
GDDY,2024-02-06
GE,2024-02-06
GEN,2024-02-06
GILD,2024-02-06
GIS,2024-02-06
GL,2024-02-06
GLW,2024-02-06
GM,2024-02-06
GNRC,2024-02-06
GOOG,2024-02-06
GOOGL,2024-02-06
GPC,2024-02-06
GPN,2024-02-06
GRMN,2024-02-06
GS,2024-02-06
GWW,2024-02-06
HAL,2024-02-06
HAS,2024-02-06
HBAN,2024-02-06
HCA,2024-02-06
HD,2024-02-06
HES,2024-02-06
HIG,2024-02-06
HII,2024-02-06
HLT,2024-02-06
HOLX,2024-02-06
HON,2024-02-06
HPE,2024-02-06
HPQ,2024-02-06
HRL,2024-02-06
HSIC,2024-02-06
HST,2024-02-06
HSY,2024-02-06
HUBB,2024-02-06
HUM,2024-02-06
HWM,2024-02-06
IBM,2024-02-06
ICE,2024-02-06
IDXX,2024-02-06
IEX,2024-02-06
IFF,2024-02-06
INCY,2024-02-06
INTC,2024-02-06
INTU,2024-02-06
INVH,2024-02-06
IP,2024-02-06
IPG,2024-02-06
IQV,2024-02-06
IR,2024-02-06
IRM,2024-02-06
ISRG,2024-02-06
IT,2024-02-06
ITW,2024-02-06
IVZ,2024-02-06
J,2024-02-06
JBHT,2024-02-06
JBL,2024-02-06
JCI,2024-02-06
JKHY,2024-02-06
JNJ,2024-02-06
JNPR,2024-02-06
JPM,2024-02-06
K,2024-02-06
KDP,2024-02-06
KEY,2024-02-06
KEYS,2024-02-06
KHC,2024-02-06
KIM,2024-02-06
KKR,2024-02-06
KLAC,2024-02-06
KMB,2024-02-06
KMI,2024-02-06
KMX,2024-02-06
KO,2024-02-06
KR,2024-02-06
L,2024-02-06
LDOS,2024-02-06
LEN,2024-02-06
LH,2024-02-06
LHX,2024-02-06
LII,2024-02-06
LIN,2024-02-06
LKQ,2024-02-06
LLY,2024-02-06
LMT,2024-02-06
LNT,2024-02-06
LOW,2024-02-06
LRCX,2024-02-06
LULU,2024-02-06
LUV,2024-02-06
LVS,2024-02-06
LW,2024-02-06
LYB,2024-02-06
LYV,2024-02-06
MA,2024-02-06
MAA,2024-02-06
MAR,2024-02-06
MAS,2024-02-06
MCD,2024-02-06
MCHP,2024-02-06
MCK,2024-02-06
MCO,2024-02-06
MDLZ,2024-02-06
MDT,2024-02-06
MET,2024-02-06
META,2024-02-06
MGM,2024-02-06
MHK,2024-02-06
MKC,2024-02-06
MKTX,2024-02-06
MLM,2024-02-06
MMC,2024-02-06
MMM,2024-02-06
MNST,2024-02-06
MO,2024-02-06
MOH,2024-02-06
MOS,2024-02-06
MPC,2024-02-06
MPWR,2024-02-06
MRK,2024-02-06
MRNA,2024-02-06
MS,2024-02-06
MSCI,2024-02-06
MSFT,2024-02-06
MSI,2024-02-06
MTB,2024-02-06
MTCH,2024-02-06
MTD,2024-02-06
MU,2024-02-06
NCLH,2024-02-06
NDAQ,2024-02-06
NDSN,2024-02-06
NEE,2024-02-06
NEM,2024-02-06
NFLX,2024-02-06
NI,2024-02-06
NKE,2024-02-06
NOC,2024-02-06
NOW,2024-02-06
NRG,2024-02-06
NSC,2024-02-06
NTAP,2024-02-06
NTRS,2024-02-06
NUE,2024-02-06
NVDA,2024-02-06
NVR,2024-02-06
NWS,2024-02-06
NWSA,2024-02-06
NXPI,2024-02-06
O,2024-02-06
ODFL,2024-02-06
OKE,2024-02-06
OMC,2024-02-06
ON,2024-02-06
ORCL,2024-02-06
ORLY,2024-02-06
OXY,2024-02-06
PANW,2024-02-06
PARA,2024-02-06
PAYC,2024-02-06
PAYX,2024-02-06
PCAR,2024-02-06
PCG,2024-02-06
PEG,2024-02-06
PEP,2024-02-06
PFE,2024-02-06
PFG,2024-02-06
PG,2024-02-06
PGR,2024-02-06
PH,2024-02-06
PHM,2024-02-06
PKG,2024-02-06
PLD,2024-02-06
PM,2024-02-06
PNC,2024-02-06
PNR,2024-02-06
PNW,2024-02-06
PODD,2024-02-06
POOL,2024-02-06
PPG,2024-02-06
PPL,2024-02-06
PRU,2024-02-06
PSA,2024-02-06
PSX,2024-02-06
PTC,2024-02-06
PWR,2024-02-06
PYPL,2024-02-06
QCOM,2024-02-06
RCL,2024-02-06
REG,2024-02-06
REGN,2024-02-06
RF,2024-02-06
RJF,2024-02-06
RL,2024-02-06
RMD,2024-02-06
ROK,2024-02-06
ROL,2024-02-06
ROP,2024-02-06
ROST,2024-02-06
RSG,2024-02-06
RTX,2024-02-06
RVTY,2024-02-06
SBAC,2024-02-06
SBUX,2024-02-06
SCHW,2024-02-06
SHW,2024-02-06
SJM,2024-02-06
SLB,2024-02-06
SMCI,2024-02-06
SNA,2024-02-06
SNPS,2024-02-06
SO,2024-02-06
SPG,2024-02-06
SPGI,2024-02-06
SRE,2024-02-06
STE,2024-02-06
STLD,2024-02-06
STT,2024-02-06
