code,dt
A,2024-01-31
AAPL,2024-01-31
ABBV,2024-01-31
ABT,2024-01-31
ACGL,2024-01-31
ACN,2024-01-31
ADBE,2024-01-31
ADI,2024-01-31
ADM,2024-01-31
ADP,2024-01-31
ADSK,2024-01-31
AEE,2024-01-31
AEP,2024-01-31
AES,2024-01-31
AFL,2024-01-31
AIG,2024-01-31
AIZ,2024-01-31
AJG,2024-01-31
AKAM,2024-01-31
ALB,2024-01-31
ALGN,2024-01-31
ALL,2024-01-31
ALLE,2024-01-31
AMAT,2024-01-31
AMCR,2024-01-31
AMD,2024-01-31
AME,2024-01-31
AMGN,2024-01-31
AMP,2024-01-31
AMT,2024-01-31
AMZN,2024-01-31
ANET,2024-01-31
ANSS,2024-01-31
AON,2024-01-31
AOS,2024-01-31
APA,2024-01-31
APD,2024-01-31
APH,2024-01-31
APO,2024-01-31
APTV,2024-01-31
ARE,2024-01-31
ATO,2024-01-31
AVB,2024-01-31
AVGO,2024-01-31
AVY,2024-01-31
AWK,2024-01-31
AXON,2024-01-31
AXP,2024-01-31
AZO,2024-01-31
BA,2024-01-31
BAC,2024-01-31
BALL,2024-01-31
BAX,2024-01-31
BBY,2024-01-31
BDX,2024-01-31
BEN,2024-01-31
BG,2024-01-31
BK,2024-01-31
BKNG,2024-01-31
BKR,2024-01-31
BLDR,2024-01-31
BLK,2024-01-31
BMY,2024-01-31
BR,2024-01-31
BRO,2024-01-31
BSX,2024-01-31
BX,2024-01-31
BXP,2024-01-31
C,2024-01-31
CAG,2024-01-31
CAH,2024-01-31
CAT,2024-01-31
CB,2024-01-31
CBOE,2024-01-31
CBRE,2024-01-31
CCL,2024-01-31
CDNS,2024-01-31
CDW,2024-01-31
CF,2024-01-31
CFG,2024-01-31
CHD,2024-01-31
CHRW,2024-01-31
CHTR,2024-01-31
CI,2024-01-31
CINF,2024-01-31
CL,2024-01-31
CLX,2024-01-31
CMCSA,2024-01-31
CME,2024-01-31
CMG,2024-01-31
CMI,2024-01-31
CMS,2024-01-31
CNC,2024-01-31
CNP,2024-01-31
COF,2024-01-31
COO,2024-01-31
