sample_id,dt,pos_weight_mean,neg_weight_mean,beta_self_mean,beta_pos_mean,beta_neg_mean
1,2025-02-06,0.004608295,0.0046082954,1.3526947e-06,3.0004042e-08,0.99999875
1,2025-02-07,0.0046082954,0.0046082945,0.2510496,0.07534281,0.6736075
1,2025-02-10,0.0046082945,0.0046082954,0.59395194,1.6800419e-05,0.4060313
1,2025-02-11,0.0046082954,0.0046082945,0.33487627,0.0035286867,0.6615951
1,2025-02-12,0.0046082954,0.004608295,0.17175998,0.0020416253,0.82619846
1,2025-02-13,0.004608295,0.004608295,0.12252322,0.87633073,0.0011459262
1,2025-02-14,0.0046082954,0.004608295,0.29345375,0.00022781605,0.70631844
1,2025-02-17,0.0046082945,0.004608295,1.6655637e-06,0.9999917,6.667998e-06
1,2025-02-18,0.004608295,0.0046082954,0.017222058,0.0005004193,0.9822775
1,2025-02-19,0.0046082945,0.004608295,0.7401728,0.13819608,0.12163113
1,2025-02-20,0.0046082954,0.004608295,6.825069e-05,0.99957466,0.0003570848
1,2025-02-21,0.0046082945,0.0046082945,0.87974143,0.001885062,0.1183735
1,2025-02-24,0.004608295,0.004608295,0.10992881,0.043299407,0.8467718
1,2025-02-25,0.0046082954,0.004608295,0.6520514,0.3450861,0.002862525
1,2025-02-26,0.0046082935,0.0046082945,1.9438184e-07,0.9999867,1.3022216e-05
1,2025-02-27,0.004608295,0.0046082954,0.0010781862,0.05919818,0.9397236
1,2025-02-28,0.004608295,0.0046082954,0.868526,0.0058741416,0.1255999
1,2025-03-03,0.004608295,0.0046082954,0.7200236,0.0014563751,0.27852005
1,2025-03-04,0.004608294,0.004608295,0.00033795374,0.00033794637,0.9993239
1,2025-03-05,0.004608295,0.0046082945,0.45008504,0.107243255,0.4426717
