sample_id,dt,pos_weight_mean,neg_weight_mean,beta_self_mean,beta_pos_mean,beta_neg_mean
1,2025-02-05,0.0049999994,0.005000001,0.00017925128,0.9996411,0.00017965394
1,2025-02-06,0.0050000004,0.0049999994,0.045369234,0.0049972762,0.9496335
1,2025-02-07,0.0050000004,0.0050000004,0.49722472,0.50277525,1.7465682e-08
1,2025-02-10,0.0049999994,0.0050000004,0.0030531578,0.99601644,0.0009303913
1,2025-02-11,0.0050000004,0.005,0.34113994,0.64580834,0.013051735
1,2025-02-12,0.0050000004,0.005,0.15806735,0.55503064,0.286902
1,2025-02-13,0.005,0.0050000004,0.009706042,0.989442,0.0008519778
1,2025-02-14,0.0049999994,0.005,8.617511e-05,0.9998306,8.312334e-05
1,2025-02-18,0.0049999994,0.005,0.3699963,7.754872e-06,0.6299959
1,2025-02-19,0.0049999994,0.0050000004,0.6545369,0.010686734,0.33477646
1,2025-02-20,0.005,0.005000001,0.77042025,0.22841801,0.0011617652
1,2025-02-21,0.0050000004,0.0050000004,5.5761553e-05,0.99625105,0.0036931366
1,2025-02-24,0.0049999994,0.005000001,0.511746,0.010372793,0.4778812
1,2025-02-25,0.0049999994,0.005,0.5396486,0.45997688,0.0003745384
1,2025-02-26,0.0050000004,0.005,0.33130178,9.962697e-05,0.66859853
1,2025-02-27,0.0049999994,0.0050000004,0.6720889,0.0019105538,0.32600057
1,2025-02-28,0.005000001,0.0050000004,8.420163e-05,0.00023372196,0.99968207
1,2025-03-03,0.005,0.0049999994,0.414541,0.06876977,0.51668924
1,2025-03-04,0.0049999994,0.005,0.3855239,0.61399233,0.00048380523
1,2025-03-05,0.0049999994,0.0049999994,0.99985313,0.00013729239,9.575017e-06
