code,dt
ACET,2020-09-23
ADAP,2020-09-23
ADI,2020-09-23
ADPT,2020-09-23
ADTN,2020-09-23
AGEN,2020-09-23
ALGN,2020-09-23
ALLK,2020-09-23
AMD,2020-09-23
AMWD,2020-09-23
ARDX,2020-09-23
ARQT,2020-09-23
ASTE,2020-09-23
AUPH,2020-09-23
AVXL,2020-09-23
AZTA,2020-09-23
BAND,2020-09-23
BECN,2020-09-23
BFC,2020-09-23
BGC,2020-09-23
BHF,2020-09-23
BHFAL,2020-09-23
BKNG,2020-09-23
BL,2020-09-23
BOKF,2020-09-23
BRKR,2020-09-23
CACC,2020-09-23
CAR,2020-09-23
CDNA,2020-09-23
CG,2020-09-23
CGBD,2020-09-23
CHI,2020-09-23
CHTR,2020-09-23
CHX,2020-09-23
CLNE,2020-09-23
CME,2020-09-23
CNOB,2020-09-23
CNXN,2020-09-23
CPRX,2020-09-23
CSGP,2020-09-23
CSGS,2020-09-23
CSIQ,2020-09-23
CVCO,2020-09-23
CVLT,2020-09-23
CYRX,2020-09-23
DDOG,2020-09-23
DOOO,2020-09-23
DSGX,2020-09-23
DTIL,2020-09-23
ECPG,2020-09-23
EEFT,2020-09-23
EFSC,2020-09-23
ENTG,2020-09-23
ESPR,2020-09-23
ETSY,2020-09-23
EXC,2020-09-23
FAMI,2020-09-23
FFIV,2020-09-23
FITB,2020-09-23
FIZZ,2020-09-23
FMBH,2020-09-23
FOX,2020-09-23
FTNT,2020-09-23
FULT,2020-09-23
GABC,2020-09-23
GEN,2020-09-23
GH,2020-09-23
GMAB,2020-09-23
GNPX,2020-09-23
GO,2020-09-23
GOGL,2020-09-23
GOOG,2020-09-23
GPRO,2020-09-23
GSHD,2020-09-23
GSM,2020-09-23
GWAV,2020-09-23
HAIN,2020-09-23
HBAN,2020-09-23
HEPA,2020-09-23
HURN,2020-09-23
HWKN,2020-09-23
IBIO,2020-09-23
ICFI,2020-09-23
IGMS,2020-09-23
IMKTA,2020-09-23
INCY,2020-09-23
INO,2020-09-23
IRDM,2020-09-23
IRTC,2020-09-23
IRWD,2020-09-23
ITCI,2020-09-23
JACK,2020-09-23
JD,2020-09-23
JJSF,2020-09-23
KALA,2020-09-23
KHC,2020-09-23
KLAC,2020-09-23
KRRO,2020-09-23
KRYS,2020-09-23
LANC,2020-09-23
LBTYA,2020-09-23
LIVN,2020-09-23
LKCO,2020-09-23
LNTH,2020-09-23
LOGI,2020-09-23
LPRO,2020-09-23
LRCX,2020-09-23
LSCC,2020-09-23
LSTR,2020-09-23
MAR,2020-09-23
MARA,2020-09-23
MCHP,2020-09-23
MEOH,2020-09-23
META,2020-09-23
MGTX,2020-09-23
MKSI,2020-09-23
MMYT,2020-09-23
MORN,2020-09-23
MRUS,2020-09-23
MTLS,2020-09-23
MTSI,2020-09-23
MVIS,2020-09-23
MXL,2020-09-23
NBIX,2020-09-23
NFE,2020-09-23
NMIH,2020-09-23
NMRK,2020-09-23
NNDM,2020-09-23
NSIT,2020-09-23
NTCT,2020-09-23
NVAX,2020-09-23
OCUL,2020-09-23
ODP,2020-09-23
OLED,2020-09-23
ONB,2020-09-23
OTEX,2020-09-23
PACB,2020-09-23
PATK,2020-09-23
PAYX,2020-09-23
PEP,2020-09-23
PERI,2020-09-23
PI,2020-09-23
PLYA,2020-09-23
PRDO,2020-09-23
PRGS,2020-09-23
PTGX,2020-09-23
QCOM,2020-09-23
QCRH,2020-09-23
QDEL,2020-09-23
QFIN,2020-09-23
RGEN,2020-09-23
RILY,2020-09-23
RPAY,2020-09-23
RPD,2020-09-23
SABR,2020-09-23
SEDG,2020-09-23
SHEN,2020-09-23
SIRI,2020-09-23
SLNO,2020-09-23
SNDL,2020-09-23
SNEX,2020-09-23
SONO,2020-09-23
SPT,2020-09-23
SSNC,2020-09-23
STGW,2020-09-23
STKL,2020-09-23
STRL,2020-09-23
STX,2020-09-23
SWTX,2020-09-23
SYNA,2020-09-23
TFSL,2020-09-23
TIGR,2020-09-23
TNXP,2020-09-23
TOWN,2020-09-23
TRI,2020-09-23
TRIP,2020-09-23
TRMB,2020-09-23
TRNS,2020-09-23
TRS,2020-09-23
TSCO,2020-09-23
TSEM,2020-09-23
TVTX,2020-09-23
TXRH,2020-09-23
VC,2020-09-23
VCEL,2020-09-23
VECO,2020-09-23
VIAV,2020-09-23
VICR,2020-09-23
VIR,2020-09-23
VRTX,2020-09-23
VSTM,2020-09-23
VTRS,2020-09-23
WDFC,2020-09-23
WSBC,2020-09-23
WSC,2020-09-23
WYNN,2020-09-23
XENE,2020-09-23
XNCR,2020-09-23
XRAY,2020-09-23
ZS,2020-09-23
