code,dt
A,2021-07-28
AAPL,2021-07-28
ABBV,2021-07-28
ABT,2021-07-28
ACGL,2021-07-28
ACN,2021-07-28
ADBE,2021-07-28
ADI,2021-07-28
ADM,2021-07-28
ADP,2021-07-28
ADSK,2021-07-28
AEE,2021-07-28
AEP,2021-07-28
AES,2021-07-28
AFL,2021-07-28
AIG,2021-07-28
AIZ,2021-07-28
AJG,2021-07-28
AKAM,2021-07-28
ALB,2021-07-28
ALGN,2021-07-28
ALL,2021-07-28
ALLE,2021-07-28
AMAT,2021-07-28
AMCR,2021-07-28
AMD,2021-07-28
AME,2021-07-28
AMGN,2021-07-28
AMP,2021-07-28
AMT,2021-07-28
AMZN,2021-07-28
ANET,2021-07-28
ANSS,2021-07-28
AON,2021-07-28
AOS,2021-07-28
APA,2021-07-28
APD,2021-07-28
APH,2021-07-28
APO,2021-07-28
APTV,2021-07-28
ARE,2021-07-28
ATO,2021-07-28
AVB,2021-07-28
AVGO,2021-07-28
AVY,2021-07-28
AWK,2021-07-28
AXON,2021-07-28
AXP,2021-07-28
AZO,2021-07-28
BA,2021-07-28
BAC,2021-07-28
BALL,2021-07-28
BAX,2021-07-28
BBY,2021-07-28
BDX,2021-07-28
BEN,2021-07-28
BG,2021-07-28
BK,2021-07-28
BKNG,2021-07-28
BKR,2021-07-28
BLDR,2021-07-28
BLK,2021-07-28
BMY,2021-07-28
BR,2021-07-28
BRO,2021-07-28
BSX,2021-07-28
BX,2021-07-28
BXP,2021-07-28
C,2021-07-28
CAG,2021-07-28
CAH,2021-07-28
CAT,2021-07-28
CB,2021-07-28
CBOE,2021-07-28
CBRE,2021-07-28
CCL,2021-07-28
CDNS,2021-07-28
CDW,2021-07-28
CF,2021-07-28
CFG,2021-07-28
CHD,2021-07-28
CHRW,2021-07-28
CHTR,2021-07-28
CI,2021-07-28
CINF,2021-07-28
CL,2021-07-28
CLX,2021-07-28
CMCSA,2021-07-28
CME,2021-07-28
CMG,2021-07-28
CMI,2021-07-28
CMS,2021-07-28
CNC,2021-07-28
CNP,2021-07-28
COF,2021-07-28
COO,2021-07-28
COP,2021-07-28
COR,2021-07-28
COST,2021-07-28
CPAY,2021-07-28
CPB,2021-07-28
CPRT,2021-07-28
CPT,2021-07-28
CRL,2021-07-28
CRM,2021-07-28
CRWD,2021-07-28
CSCO,2021-07-28
CSGP,2021-07-28
CSX,2021-07-28
CTAS,2021-07-28
CTRA,2021-07-28
CTSH,2021-07-28
CTVA,2021-07-28
CVS,2021-07-28
CVX,2021-07-28
CZR,2021-07-28
D,2021-07-28
DAL,2021-07-28
DAY,2021-07-28
DD,2021-07-28
DE,2021-07-28
DECK,2021-07-28
DELL,2021-07-28
DFS,2021-07-28
DG,2021-07-28
DGX,2021-07-28
DHI,2021-07-28
DHR,2021-07-28
DIS,2021-07-28
DLR,2021-07-28
DLTR,2021-07-28
DOC,2021-07-28
DOV,2021-07-28
DOW,2021-07-28
DPZ,2021-07-28
DRI,2021-07-28
DTE,2021-07-28
DUK,2021-07-28
DVA,2021-07-28
DVN,2021-07-28
DXCM,2021-07-28
EA,2021-07-28
EBAY,2021-07-28
ECL,2021-07-28
ED,2021-07-28
EFX,2021-07-28
EG,2021-07-28
EIX,2021-07-28
EL,2021-07-28
ELV,2021-07-28
EMN,2021-07-28
EMR,2021-07-28
ENPH,2021-07-28
EOG,2021-07-28
EPAM,2021-07-28
EQIX,2021-07-28
EQR,2021-07-28
EQT,2021-07-28
ERIE,2021-07-28
ES,2021-07-28
ESS,2021-07-28
ETN,2021-07-28
ETR,2021-07-28
EVRG,2021-07-28
EW,2021-07-28
EXC,2021-07-28
EXPD,2021-07-28
EXPE,2021-07-28
EXR,2021-07-28
F,2021-07-28
FANG,2021-07-28
FAST,2021-07-28
FCX,2021-07-28
FDS,2021-07-28
FDX,2021-07-28
FE,2021-07-28
FFIV,2021-07-28
FI,2021-07-28
FICO,2021-07-28
FIS,2021-07-28
FITB,2021-07-28
FOX,2021-07-28
FOXA,2021-07-28
FRT,2021-07-28
FSLR,2021-07-28
FTNT,2021-07-28
FTV,2021-07-28
GD,2021-07-28
GDDY,2021-07-28
GE,2021-07-28
GEN,2021-07-28
GILD,2021-07-28
GIS,2021-07-28
GL,2021-07-28
GLW,2021-07-28
GM,2021-07-28
GNRC,2021-07-28
GOOG,2021-07-28
GOOGL,2021-07-28
GPC,2021-07-28
GPN,2021-07-28
GRMN,2021-07-28
GS,2021-07-28
GWW,2021-07-28
HAL,2021-07-28
HAS,2021-07-28
HBAN,2021-07-28
HCA,2021-07-28
HD,2021-07-28
HES,2021-07-28
HIG,2021-07-28
HII,2021-07-28
HLT,2021-07-28
HOLX,2021-07-28
HON,2021-07-28
HPE,2021-07-28
HPQ,2021-07-28
HRL,2021-07-28
HSIC,2021-07-28
HST,2021-07-28
HSY,2021-07-28
HUBB,2021-07-28
HUM,2021-07-28
HWM,2021-07-28
IBM,2021-07-28
ICE,2021-07-28
IDXX,2021-07-28
IEX,2021-07-28
IFF,2021-07-28
INCY,2021-07-28
INTC,2021-07-28
INTU,2021-07-28
INVH,2021-07-28
IP,2021-07-28
IPG,2021-07-28
IQV,2021-07-28
IR,2021-07-28
IRM,2021-07-28
ISRG,2021-07-28
IT,2021-07-28
ITW,2021-07-28
IVZ,2021-07-28
J,2021-07-28
JBHT,2021-07-28
JBL,2021-07-28
JCI,2021-07-28
JKHY,2021-07-28
JNJ,2021-07-28
JNPR,2021-07-28
JPM,2021-07-28
K,2021-07-28
KDP,2021-07-28
KEY,2021-07-28
KEYS,2021-07-28
KHC,2021-07-28
KIM,2021-07-28
KKR,2021-07-28
KLAC,2021-07-28
KMB,2021-07-28
KMI,2021-07-28
KMX,2021-07-28
KO,2021-07-28
KR,2021-07-28
L,2021-07-28
LDOS,2021-07-28
LEN,2021-07-28
LH,2021-07-28
LHX,2021-07-28
LII,2021-07-28
LIN,2021-07-28
LKQ,2021-07-28
LLY,2021-07-28
LMT,2021-07-28
LNT,2021-07-28
LOW,2021-07-28
LRCX,2021-07-28
LULU,2021-07-28
LUV,2021-07-28
LVS,2021-07-28
LW,2021-07-28
LYB,2021-07-28
LYV,2021-07-28
MA,2021-07-28
MAA,2021-07-28
MAR,2021-07-28
MAS,2021-07-28
MCD,2021-07-28
MCHP,2021-07-28
MCK,2021-07-28
MCO,2021-07-28
MDLZ,2021-07-28
MDT,2021-07-28
MET,2021-07-28
META,2021-07-28
MGM,2021-07-28
MHK,2021-07-28
MKC,2021-07-28
MKTX,2021-07-28
MLM,2021-07-28
MMC,2021-07-28
MMM,2021-07-28
MNST,2021-07-28
MO,2021-07-28
MOH,2021-07-28
MOS,2021-07-28
MPC,2021-07-28
MPWR,2021-07-28
MRK,2021-07-28
MRNA,2021-07-28
MS,2021-07-28
MSCI,2021-07-28
MSFT,2021-07-28
MSI,2021-07-28
MTB,2021-07-28
MTCH,2021-07-28
MTD,2021-07-28
MU,2021-07-28
NCLH,2021-07-28
NDAQ,2021-07-28
NDSN,2021-07-28
NEE,2021-07-28
NEM,2021-07-28
NFLX,2021-07-28
NI,2021-07-28
NKE,2021-07-28
NOC,2021-07-28
NOW,2021-07-28
NRG,2021-07-28
NSC,2021-07-28
NTAP,2021-07-28
NTRS,2021-07-28
NUE,2021-07-28
NVDA,2021-07-28
NVR,2021-07-28
NWS,2021-07-28
NWSA,2021-07-28
NXPI,2021-07-28
O,2021-07-28
ODFL,2021-07-28
OKE,2021-07-28
OMC,2021-07-28
ON,2021-07-28
ORCL,2021-07-28
ORLY,2021-07-28
OXY,2021-07-28
PANW,2021-07-28
PARA,2021-07-28
PAYC,2021-07-28
PAYX,2021-07-28
PCAR,2021-07-28
PCG,2021-07-28
PEG,2021-07-28
PEP,2021-07-28
PFE,2021-07-28
PFG,2021-07-28
PG,2021-07-28
PGR,2021-07-28
PH,2021-07-28
PHM,2021-07-28
PKG,2021-07-28
PLD,2021-07-28
PM,2021-07-28
PNC,2021-07-28
PNR,2021-07-28
PNW,2021-07-28
PODD,2021-07-28
POOL,2021-07-28
PPG,2021-07-28
PPL,2021-07-28
PRU,2021-07-28
PSA,2021-07-28
PSX,2021-07-28
PTC,2021-07-28
PWR,2021-07-28
PYPL,2021-07-28
QCOM,2021-07-28
RCL,2021-07-28
REG,2021-07-28
REGN,2021-07-28
RF,2021-07-28
RJF,2021-07-28
RL,2021-07-28
RMD,2021-07-28
ROK,2021-07-28
ROL,2021-07-28
ROP,2021-07-28
ROST,2021-07-28
RSG,2021-07-28
RTX,2021-07-28
RVTY,2021-07-28
SBAC,2021-07-28
SBUX,2021-07-28
SCHW,2021-07-28
SHW,2021-07-28
SJM,2021-07-28
SLB,2021-07-28
SMCI,2021-07-28
SNA,2021-07-28
SNPS,2021-07-28
SO,2021-07-28
SPG,2021-07-28
SPGI,2021-07-28
SRE,2021-07-28
STE,2021-07-28
STLD,2021-07-28
STT,2021-07-28
STX,2021-07-28
STZ,2021-07-28
SWK,2021-07-28
SWKS,2021-07-28
SYF,2021-07-28
SYK,2021-07-28
SYY,2021-07-28
T,2021-07-28
TAP,2021-07-28
TDG,2021-07-28
TDY,2021-07-28
TECH,2021-07-28
TEL,2021-07-28
TER,2021-07-28
TFC,2021-07-28
TGT,2021-07-28
TJX,2021-07-28
TKO,2021-07-28
TMO,2021-07-28
TMUS,2021-07-28
TPL,2021-07-28
TPR,2021-07-28
TRGP,2021-07-28
TRMB,2021-07-28
TROW,2021-07-28
TRV,2021-07-28
TSCO,2021-07-28
TSLA,2021-07-28
TSN,2021-07-28
TT,2021-07-28
TTWO,2021-07-28
TXN,2021-07-28
TXT,2021-07-28
TYL,2021-07-28
UAL,2021-07-28
UBER,2021-07-28
UDR,2021-07-28
UHS,2021-07-28
ULTA,2021-07-28
UNH,2021-07-28
UNP,2021-07-28
UPS,2021-07-28
URI,2021-07-28
USB,2021-07-28
V,2021-07-28
VICI,2021-07-28
VLO,2021-07-28
VMC,2021-07-28
VRSK,2021-07-28
VRSN,2021-07-28
VRTX,2021-07-28
VST,2021-07-28
VTR,2021-07-28
VTRS,2021-07-28
VZ,2021-07-28
WAB,2021-07-28
WAT,2021-07-28
WBA,2021-07-28
WBD,2021-07-28
WDAY,2021-07-28
WDC,2021-07-28
WEC,2021-07-28
WELL,2021-07-28
WFC,2021-07-28
WM,2021-07-28
WMB,2021-07-28
WMT,2021-07-28
WRB,2021-07-28
WSM,2021-07-28
WST,2021-07-28
WTW,2021-07-28
WY,2021-07-28
WYNN,2021-07-28
XEL,2021-07-28
XOM,2021-07-28
XYL,2021-07-28
YUM,2021-07-28
ZBH,2021-07-28
ZBRA,2021-07-28
ZTS,2021-07-28
