date,n_nodes,cos_pos,pred_pos,overlap_cos_pred_pos,cos_neg,pred_neg,overlap_cos_pred_neg,cos_pos_to_pred_neg,cos_neg_to_pred_pos
2020-09-03,486,98836,50519,21717,31184,67336,9255,27458,6337
2020-09-04,486,95122,42738,18952,29998,75117,10451,28366,4548
2020-09-08,486,93056,58389,26317,26860,59466,8660,19968,4770
2020-09-09,486,90594,53707,26622,27740,64148,10116,18432,3754
2020-09-10,486,88950,57856,27761,28802,59999,10406,16471,3995
2020-09-11,486,88384,51003,25287,28684,66852,11050,18662,3292
2020-09-14,486,85820,52678,25062,30068,65177,10877,17605,4157
2020-09-15,486,83560,58555,25600,32232,59300,11351,15937,4765
2020-09-16,486,82234,63968,25514,33352,53887,10043,15360,6633
2020-09-17,486,80168,55435,22846,34374,62420,11268,16995,5919
2020-09-18,486,78354,68466,23000,34226,49389,7166,15934,9947
2020-09-21,486,81856,61387,22816,29300,56468,8380,17869,6270
2020-09-22,486,84240,45736,19597,27178,72119,10235,22280,3354
2020-09-23,486,86668,66228,27549,25140,51627,7663,15542,4907
2020-09-24,486,93208,63311,29353,22046,54544,7541,17008,3482
2020-09-25,486,96688,51277,24936,20762,66578,7182,23165,3199
2020-09-28,486,96062,41695,16035,20434,76160,5930,31753,4287
2020-09-29,486,95994,40610,17496,20266,77245,6920,30258,3213
2020-09-30,486,97398,52427,20985,20024,65428,5617,27471,4395
2020-10-01,486,95342,56622,21849,22160,61233,5720,25579,5360
2020-10-02,486,93350,74279,29832,24324,43576,5360,16600,6802
2020-10-05,486,96156,83978,33782,22004,33877,3504,14053,7498
2020-10-06,486,98160,85415,36231,20958,32440,3481,12606,6998
2020-10-07,486,101452,91681,39986,18518,26174,2733,10497,6526
2020-10-08,486,106886,103806,48079,15132,14049,1654,5121,5912
2020-10-09,486,113260,108019,53395,12204,9836,1386,2992,4716
2020-10-12,486,122552,107217,57474,9312,10638,1398,3559,3258
2020-10-13,486,130156,99508,57720,7846,18347,1633,7115,2290
2020-10-14,486,136688,97192,59037,7428,20663,1454,9064,2260
2020-10-15,486,141514,89155,58227,7522,28700,2024,12287,1737
2020-10-16,486,146740,94676,63755,7744,23179,1961,9372,1911
2020-10-19,486,145162,72568,51909,8174,45287,3029,20429,1058
2020-10-20,486,143822,71300,50611,8318,46555,3098,21057,1061
2020-10-21,486,140430,63441,44066,8676,54414,3135,25906,1203
2020-10-22,486,131858,60204,38114,11296,57651,3719,27572,1929
2020-10-23,486,126062,67924,41833,14694,49931,4719,20955,2628
2020-10-26,486,125364,48734,27503,14016,69121,5078,34936,1930
2020-10-27,486,126144,51821,30437,12976,66034,4913,32392,1575
2020-10-28,486,136928,78406,48009,8494,39449,2463,20212,1784
2020-10-29,486,146764,77066,52970,7290,40789,2694,20169,951
2020-10-30,486,152484,77575,55183,7160,40280,2204,20816,1376
2020-11-02,486,150512,54252,39936,7502,63603,2743,35077,1008
2020-11-03,486,144900,50694,32894,7774,67161,2261,39313,1626
2020-11-04,486,140008,60933,35716,7882,56922,1877,34045,2064
2020-11-05,486,133948,73015,40904,8250,44840,1509,25827,2616
2020-11-06,486,126464,69754,38021,9412,48101,2185,24968,2521
2020-11-09,486,126852,82046,45014,7256,35809,1334,18169,2294
2020-11-10,486,122762,89533,50099,7790,28322,1816,11039,2079
2020-11-11,486,123944,98509,54238,8362,19346,1525,7491,2656
2020-11-12,486,124480,87670,50839,8856,30185,2238,11158,2190
2020-11-13,486,125394,95359,55248,9806,22496,2237,7206,2666
2020-11-16,486,128500,103621,59696,9984,14234,1710,4311,3282
2020-11-17,486,130714,101051,59751,10096,16804,1895,5363,3153
2020-11-18,486,132030,94318,57571,10206,23537,2203,8201,2900
2020-11-19,486,133032,86067,54344,10128,31788,2725,11929,2339
2020-11-20,486,134254,85127,53365,10264,32728,2434,13519,2698
2020-11-23,486,135384,78005,49623,9916,39850,2829,17826,2129
2020-11-24,486,135926,93360,57977,9414,24495,1961,9743,2746
2020-11-25,486,131082,83504,51811,9806,34351,2669,13487,2234
2020-11-27,486,126178,70061,42644,11028,47794,3435,20202,2079
2020-11-30,486,119526,83573,44304,14922,34282,2813,15216,4648
2020-12-01,486,119396,88012,47872,17212,29843,3315,11583,5291
2020-12-02,486,122636,74839,43796,18164,43016,5394,17279,3688
2020-12-03,486,124526,76179,46431,18726,41676,5467,15589,3896
2020-12-04,486,126352,81753,51304,19166,36102,5311,11629,4272
2020-12-07,486,127692,77919,49193,20894,39936,6195,14410,4252
2020-12-08,486,123284,75661,46766,25022,42194,7143,14633,5368
2020-12-09,486,123202,78127,48335,24476,39728,6838,13023,5400
2020-12-10,486,119066,64771,42511,27590,53084,9503,16779,4292
2020-12-11,486,115986,57046,36871,29164,60809,10565,20879,4017
2020-12-14,486,111270,63064,34290,31576,54791,9301,21102,6487
2020-12-15,486,103682,62286,33174,37476,55569,10819,18424,7919
2020-12-16,486,98834,69674,34826,40708,48181,11366,14348,8988
2020-12-17,486,95530,78314,35171,41510,39541,9117,12351,11638
2020-12-18,486,93318,84425,32669,40928,33430,6189,13747,14275
2020-12-21,486,88998,55114,24966,40182,62741,13732,19290,6359
2020-12-22,486,85556,50900,23914,40824,66955,15278,18621,5134
2020-12-23,486,82934,58118,25138,42028,59737,13909,16086,7105
2020-12-24,486,81344,47087,20117,43498,70768,15516,20312,6233
2020-12-28,486,80450,63767,24560,43432,54088,12495,15422,9221
2020-12-29,486,79514,51959,21105,43356,65896,14594,18409,7084
2020-12-30,486,77964,60461,22786,44294,57394,12685,15953,9462
2020-12-31,486,77092,72151,25669,42984,45704,10368,12634,11124
2021-01-04,486,75664,33365,11179,39872,84490,14628,26410,5308
2021-01-05,486,71380,51948,18578,39460,65907,13097,16869,6633
2021-01-06,486,68742,75598,24721,34884,42257,8557,9407,8885
2021-01-07,486,74280,81139,30888,32224,36716,9243,6009,6869
2021-01-08,486,80542,81234,35096,33410,36621,10493,4932,6212
2021-01-11,486,83900,73965,36719,35658,43890,14089,4988,3740
2021-01-12,486,87418,72475,38021,38526,45380,14985,5445,4278
2021-01-13,486,89702,75295,38590,40542,42560,14374,6018,5897
2021-01-14,486,91198,75353,38574,41080,42502,13204,6782,7336
2021-01-15,486,91064,74371,37665,42482,43484,12567,7624,8674
2021-01-19,486,91136,78654,38640,43848,39201,11589,6685,10335
2021-01-20,486,91030,80708,37668,43962,37147,10673,7604,11308
2021-01-21,486,91474,73596,34425,43742,44259,11995,11069,9876
2021-01-22,486,91730,58170,26506,43968,59685,14719,19116,7265
2021-01-25,486,91822,56452,23938,44050,61403,13723,21730,8302
2021-01-26,486,91964,53392,21512,44414,64463,13410,24227,8797
2021-01-27,486,91666,58316,25106,42658,59539,12824,20484,8505
2021-01-28,486,92268,57093,23978,42318,60762,13113,21913,8046
2021-01-29,486,93814,60962,26469,40630,56893,12551,20195,7764
2021-02-01,486,94378,46258,21125,40192,71597,15100,25821,4996
2021-02-02,486,93450,47229,18265,40634,70626,12304,28217,8013
2021-02-03,486,93200,43855,16205,40978,74000,12656,30152,7833
2021-02-04,486,92444,56485,20680,40250,61370,10180,25299,9945
2021-02-05,486,90362,70491,24782,38354,47364,7508,20156,11669
2021-02-08,486,87948,77933,28481,36862,39922,7033,15250,11398
2021-02-09,486,87328,74852,28425,34896,43003,7845,14996,9603
2021-02-10,486,86646,85018,32191,31826,32837,5582,10889,10331
2021-02-11,486,84970,76762,30224,29480,41093,7119,12018,7621
2021-02-12,486,82960,76233,30676,27690,41622,7621,10561,6224
2021-02-16,486,84734,78391,33767,26860,39464,7497,8357,5933
2021-02-17,486,85048,71146,31706,28422,46709,9092,10575,5119
2021-02-18,486,84854,73322,31531,30320,44533,8560,10653,6600
2021-02-19,486,85246,76099,33326,32100,41756,9328,9054,6722
2021-02-22,486,84694,63387,30223,32978,54468,12243,11881,4246
2021-02-23,486,84480,61904,28209,34000,55951,11609,13788,5391
2021-02-24,486,84748,67438,33370,35532,50417,12777,8761,4989
2021-02-25,486,83804,60954,29366,37396,56901,13263,12293,5435
2021-02-26,486,84134,65010,29478,38528,52845,12489,12346,6775
2021-03-01,486,82360,63610,31346,43234,54245,15615,9591,6002
2021-03-02,486,81524,63907,31975,47860,53948,17675,8544,6255
2021-03-03,486,81778,61860,31903,50088,55995,18873,8743,6171
2021-03-04,486,82180,54613,23215,49972,63242,16064,17632,8922
2021-03-05,486,82376,55001,24012,50432,62854,15448,16933,9768
2021-03-08,486,81892,67160,30170,50324,50695,14420,10533,10742
2021-03-09,486,82252,74504,29892,50428,43351,11075,10991,14139
2021-03-10,486,83206,75422,30305,50058,42433,10836,11055,14193
2021-03-11,486,84518,88011,32751,49306,29844,7168,9265,17485
2021-03-12,486,86180,83738,33750,48932,34117,9651,9097,14815
2021-03-15,486,88618,96123,37657,47198,21732,5851,6409,17748
2021-03-16,486,91328,95054,38277,46538,22801,6425,7144,16844
2021-03-17,486,93634,92995,38642,46036,24860,7319,7932,15699
2021-03-18,486,94464,83371,36746,46078,34484,9947,10243,13092
2021-03-19,486,94346,73284,29604,47048,44571,10819,17326,12705
2021-03-22,486,94638,71696,30886,46480,46159,12336,16190,10904
2021-03-23,486,94132,60259,27064,45182,57596,14591,19759,8000
2021-03-24,486,93220,57596,25311,43742,60259,13977,21056,7894
2021-03-25,486,92402,57385,26921,41456,60470,14379,19037,6349
2021-03-26,486,92840,78989,33780,38944,38866,8419,12397,11053
2021-03-29,486,94692,76278,34714,35974,41577,9366,12389,8621
2021-03-30,486,96674,78043,35563,33902,39812,8681,12531,8270
2021-03-31,486,98800,86415,38066,30690,31440,5855,11091,9490
2021-04-01,486,99862,88827,38435,28522,29028,4538,11253,9723
2021-04-05,486,104638,98088,45177,23154,19767,3413,6899,8164
2021-04-06,486,110470,98323,47667,18694,19532,2830,7325,6517
2021-04-07,486,114962,90719,48357,16914,27136,4221,8881,4236
2021-04-08,486,116426,86155,47305,16478,31700,4282,10665,3957
2021-04-09,486,117228,89444,49834,16882,28411,4683,8537,3758
2021-04-12,486,119236,91077,51851,17736,26778,5002,7524,3866
2021-04-13,486,118514,88106,50171,20430,29749,6268,8843,3947
2021-04-14,486,118340,96132,51534,21666,21723,4282,7393,6551
2021-04-15,486,120282,97199,54109,21230,20656,4967,5789,5648
2021-04-16,486,125402,102283,58703,20048,15572,4527,3755,5497
2021-04-19,486,128320,90471,54841,19538,27384,5624,9076,4145
2021-04-20,486,126320,69856,45078,19366,47999,7231,17839,2452
2021-04-21,486,126184,84853,53624,19654,33002,6890,9225,2937
2021-04-22,486,126970,81084,50946,20140,36771,6374,12296,3696
2021-04-23,486,128100,83165,53052,21414,34690,6799,10755,3908
2021-04-26,486,129042,87565,53302,20764,30290,5045,10976,5337
2021-04-27,486,129348,84446,52236,20302,33409,4951,12195,5200
2021-04-28,486,128036,79677,49101,19758,38178,4893,14674,4986
2021-04-29,486,125692,80748,49392,18828,37107,4529,13211,4885
2021-04-30,486,122258,78733,47253,19222,39122,5109,13633,4502
2021-05-03,486,117812,78070,45264,20278,39785,4774,13399,5365
2021-05-04,486,110638,70876,40492,21932,46979,6688,14584,4278
2021-05-05,486,105630,65743,36158,24088,52112,7595,16414,4449
2021-05-06,486,100942,67504,37132,26338,50351,9059,13096,4110
2021-05-07,486,99112,76932,40546,28028,40923,8145,8767,5869
2021-05-10,486,99156,76127,41974,30158,41728,9950,7361,5129
2021-05-11,486,98202,64247,33766,32818,53608,11456,15092,4953
2021-05-12,486,96870,56914,28058,32922,60941,11956,20134,4505
2021-05-13,486,94948,60250,32733,34206,57605,13865,14498,3238
2021-05-14,486,91618,56126,28993,37488,61729,14158,16573,4586
2021-05-17,486,89442,53370,26241,39478,64485,14538,18237,5201
2021-05-18,486,89180,55412,25568,40410,62443,13143,18779,7062
2021-05-19,486,90254,43672,18984,40782,74183,15159,25900,5232
2021-05-20,486,89678,43892,17826,42250,73963,13626,26770,7499
2021-05-21,486,88748,57970,22358,43278,59885,10455,21773,11184
2021-05-24,486,86730,61513,23557,44760,56342,10424,19565,11956
2021-05-25,486,85280,60441,22612,45814,57414,10842,19785,12065
2021-05-26,486,84448,58447,21568,46742,59408,12099,20413,11272
2021-05-27,486,83358,79466,28275,47450,38389,7270,13161,16455
2021-05-28,486,83744,71584,26847,47152,46271,9948,14782,13628
2021-06-01,486,82378,72931,28467,45960,44924,10214,12479,12766
2021-06-02,486,81774,71754,28279,44352,46101,10544,12365,11632
2021-06-03,486,80850,60875,24592,43414,56980,13299,15590,8408
2021-06-04,486,80338,66561,26227,40552,51294,11295,13699,8981
2021-06-07,486,76960,64601,25654,40602,53254,12278,12583,8023
2021-06-08,486,71298,64445,24983,44060,53410,14293,10423,7737
2021-06-09,486,70180,60750,23806,42842,57105,14494,11041,6927
2021-06-10,486,69182,62436,23785,42528,55419,13549,10563,7715
2021-06-11,486,68742,63990,24405,44122,53865,14148,9723,7913
2021-06-14,486,69554,59983,24037,45284,57872,16184,10497,6458
2021-06-15,486,70660,60957,24685,46626,56898,16008,10402,7305
2021-06-16,486,71418,54529,21687,47472,63326,16744,13779,6992
2021-06-17,486,72216,50605,19991,48744,67250,17865,15874,6507
2021-06-18,486,78196,65367,26754,42562,52488,12246,12101,9035
2021-06-21,486,81238,54446,27635,42996,63409,17073,12741,4425
2021-06-22,486,81912,50264,25611,45360,67591,17452,15102,5228
2021-06-23,486,82574,45609,21808,46880,72246,17730,19236,5710
2021-06-24,486,82796,49080,20287,47742,68775,15576,20868,8295
2021-06-25,486,82384,61825,19813,47204,56030,10239,21136,13363
2021-06-28,486,81978,51086,17924,47460,66769,14202,22822,9528
2021-06-29,486,81148,51419,18632,48492,66436,14697,21699,9549
2021-06-30,486,81280,55304,16933,49314,62551,12267,23464,12390
2021-07-01,486,81938,65950,20241,48682,51905,9608,20485,14733
2021-07-02,486,82286,65424,21001,47968,52431,9710,19899,14274
2021-07-06,486,82428,52045,19193,48104,65810,14107,21778,9945
2021-07-07,486,82592,62086,23513,48410,55769,12916,17540,11289
2021-07-08,486,82462,56436,24865,49284,61419,16851,16123,7791
2021-07-09,486,83062,68513,24647,49170,49342,11572,16641,13013
2021-07-12,486,83694,76134,27898,48698,41721,10098,13706,14251
2021-07-13,486,83992,65682,25856,48078,52173,13536,15897,10503
2021-07-14,486,83922,64642,26351,48212,53213,14210,15367,9896
2021-07-15,486,83438,59831,24703,47982,58024,14864,16773,9127
2021-07-16,486,81916,58586,25484,46836,59269,15978,15231,7440
2021-07-19,486,78038,63387,26237,44082,54468,13737,12539,8304
2021-07-20,486,75270,61611,28198,45414,56244,16891,9194,5816
2021-07-21,486,74426,60122,20626,45048,57733,12156,16344,10368
2021-07-22,486,73606,54134,21682,45640,63721,16306,14878,6514
2021-07-23,486,74286,58997,22658,45892,58858,15757,14242,7189
2021-07-26,486,76020,68668,23453,45716,49187,11419,14314,11439
2021-07-27,486,76806,64610,23323,45334,53245,12286,14837,10381
2021-07-28,486,77932,67326,24385,44182,50529,10758,14338,11333
2021-07-29,486,79204,81567,29067,42252,36288,7427,10292,13699
2021-07-30,486,79550,77073,28673,42072,40782,9747,10859,11289
2021-08-02,486,79446,77569,30802,42296,40286,10781,8678,10367
2021-08-03,486,79084,71090,27788,41964,46765,11524,11511,9458
2021-08-04,486,78714,67566,28317,41794,50289,12934,10797,7963
2021-08-05,486,78686,68498,27682,41302,49357,12246,11418,8405
2021-08-06,486,78698,76207,31326,40666,41648,11098,7780,9235
2021-08-09,486,78006,66041,27894,41064,51814,13486,10866,7046
2021-08-10,486,77726,71692,29194,41132,46163,11693,9426,8873
2021-08-11,486,78056,74682,30242,40108,43173,11175,8543,8879
2021-08-12,486,78916,71950,30723,39248,45905,12210,8492,7414
2021-08-13,486,80570,72572,31504,38952,45283,12027,8538,7449
2021-08-16,486,79298,71874,31695,43174,45981,13618,7711,7969
2021-08-17,486,79538,64784,28682,45540,53071,14852,10844,7918
2021-08-18,486,79554,60588,27259,45124,57267,16024,12275,6538
2021-08-19,486,80040,52093,23446,42662,65762,16045,16331,5286
2021-08-20,486,80726,51254,24303,43018,66601,16324,15817,5185
2021-08-23,486,81282,62753,27459,44118,55102,13653,12939,8406
2021-08-24,486,82010,64199,26596,44726,53656,12461,14166,9902
2021-08-25,486,81800,68129,28092,45042,49726,11997,12565,10524
2021-08-26,486,79920,60920,25702,46026,56935,14122,14015,8891
2021-08-27,486,78936,72526,28009,46182,45329,11449,11216,11642
2021-08-30,486,78328,74392,28275,45782,43463,11095,10646,11796
2021-08-31,486,78582,84480,29369,45270,33375,7743,9679,14892
2021-09-01,486,80026,72737,26882,44438,45118,10507,12888,11712
2021-09-02,486,81246,82235,31172,42162,35620,8318,9208,12763
2021-09-03,486,80654,72828,28950,41282,45027,10830,11134,9811
2021-09-07,486,79382,61222,24119,40664,56633,12134,15329,8198
2021-09-08,486,77472,56111,23284,39788,61744,13894,15209,6000
2021-09-09,486,75038,57935,23669,39242,59920,13173,13607,6448
2021-09-10,486,73464,53679,21545,38844,64176,13982,14944,5440
2021-09-13,486,71316,54953,18688,38978,62902,12166,16727,7323
2021-09-14,486,70696,51260,19120,38386,66595,13951,15985,5242
2021-09-15,486,71808,51054,19705,37446,66801,13662,15956,5061
2021-09-16,486,72350,52953,19739,37556,64902,12997,16193,5781
2021-09-17,486,73224,60856,18683,38678,56999,9567,17686,9772
2021-09-20,486,82246,72639,30815,32280,45216,10400,10065,5740
2021-09-21,486,86946,62690,29313,31002,55165,11523,13917,3978
2021-09-22,486,88224,45987,22059,31008,71868,12199,21810,3305
2021-09-23,486,87122,46264,17822,30902,71591,10167,25496,5284
2021-09-24,486,86978,40073,14708,30968,77782,10969,28538,4515
2021-09-27,486,85522,51864,19784,30962,65991,9733,22734,5748
2021-09-28,486,83668,56255,24588,32840,61600,11456,17003,4964
2021-09-29,486,83646,48499,21466,34926,69356,13246,20114,4217
2021-09-30,486,84342,57056,25631,35606,60799,12237,16297,5566
2021-10-01,486,85014,57167,27183,37110,60688,14174,15081,4381
2021-10-04,486,86224,58747,27822,39220,59108,14209,15047,5401
2021-10-05,486,88550,49261,23201,40188,68594,15108,20831,4986
2021-10-06,486,91570,49450,22657,40356,68405,14740,22885,5438
2021-10-07,486,92190,58579,21252,40062,59276,10414,24600,9617
2021-10-08,486,92442,45172,18097,40192,72683,14076,27881,6020
2021-10-11,486,91832,49612,19748,40328,68243,13484,25925,6680
2021-10-12,486,90882,46186,18200,40654,71669,13863,26998,6464
2021-10-13,486,90132,48263,18510,40962,69592,13069,26313,7412
2021-10-14,486,91066,75687,28849,39754,42168,7993,16441,11884
2021-10-15,486,93456,88132,35403,37146,29723,5986,11082,12587
2021-10-18,486,89148,79004,30905,40864,38851,8878,13426,11554
2021-10-19,486,87468,85951,34451,42924,31904,8809,9040,12653
2021-10-20,486,89262,95962,39035,42408,21893,6891,5353,14313
2021-10-21,486,92742,92337,40383,40404,25518,8218,5745,11984
2021-10-22,486,96848,92506,42850,37700,25349,8720,5331,10130
2021-10-25,486,100344,94093,45525,36186,23762,8484,4404,9609
2021-10-26,486,103490,94181,46357,33630,23674,7459,5145,9356
2021-10-27,486,103422,74578,39279,31888,43277,9916,12189,6028
2021-10-28,486,102494,74144,39998,31202,43711,10778,11006,4823
2021-10-29,486,101720,77265,40112,31080,40590,9435,10505,6105
2021-11-01,486,102870,77677,39979,31088,40178,8342,11213,7202
2021-11-02,486,104294,78215,40640,30940,39640,8338,11264,7132
2021-11-03,486,104490,77198,39326,30736,40657,7634,12676,7734
2021-11-04,486,105930,73559,38076,29788,44296,7913,14646,6981
2021-11-05,486,107476,80618,40989,27136,37237,6293,12506,7275
2021-11-08,486,109232,78573,40615,25646,39282,6306,13758,6517
2021-11-09,486,109994,74128,39331,25868,43727,7381,15423,5553
2021-11-10,486,110510,71267,37633,26434,46588,6933,17379,6284
2021-11-11,486,109654,65284,35437,26570,52571,8058,19147,5227
2021-11-12,486,106346,71723,38583,27198,46132,7667,14347,5932
2021-11-15,486,105076,74269,38903,27474,43586,7686,13392,6051
2021-11-16,486,102600,76224,39588,28478,41631,8242,11469,5997
2021-11-17,486,97832,63141,32491,30520,54714,10162,16182,5098
2021-11-18,486,92284,61076,30973,31922,56779,11132,14926,4829
2021-11-19,486,85818,59975,28258,33560,57880,12149,14408,4631
2021-11-22,486,81578,60880,26459,36960,56975,12505,14087,5975
2021-11-23,486,77390,57054,22700,40676,60801,13196,15752,7142
2021-11-24,486,74568,52174,21042,41860,65681,15238,15999,5692
2021-11-26,486,76398,62691,24038,37568,55164,12316,13918,6468
2021-11-29,486,78306,55424,23877,37518,62431,13954,15033,4805
2021-11-30,486,84832,47915,20340,31918,69940,11112,21833,4847
2021-12-01,486,91648,77824,34945,27638,40031,7854,10636,5965
2021-12-02,486,98340,65005,35539,25138,52850,9993,13388,2576
2021-12-03,486,99890,64037,33619,25210,53818,8155,16083,4450
2021-12-06,486,98252,50034,22468,25720,67821,7809,26415,5051
2021-12-07,486,97428,57348,20487,25258,60507,5638,27984,6991
2021-12-08,486,98148,61819,21763,24536,56036,5326,27068,6942
2021-12-09,486,99234,58468,21571,24556,59387,6090,27803,6188
2021-12-10,486,100228,61439,24240,24094,56416,6244,25631,5803
2021-12-13,486,100598,57304,22860,24524,60551,6979,27196,5283
2021-12-14,486,99206,56895,21907,25212,60960,6969,27453,5637
2021-12-15,486,98122,60476,25279,26040,57379,7672,23539,5348
2021-12-16,486,98594,72369,29864,25156,45486,5971,19190,6607
2021-12-17,486,98376,70963,27680,24672,46892,5246,21265,7090
2021-12-20,486,99850,56986,28478,22684,60869,8076,21204,3266
2021-12-21,486,100936,56936,24845,22466,60919,6466,25380,4767
2021-12-22,486,102194,62100,27149,21612,55755,6180,23705,4626
2021-12-23,486,104038,79221,36251,20196,38634,4776,15525,5322
2021-12-27,486,104950,91260,41486,17350,26595,3126,10746,5549
2021-12-28,486,109884,98428,47241,14726,19427,2690,7458,4673
2021-12-29,486,110740,96769,47041,14360,21086,2903,8086,4277
2021-12-30,486,108212,100448,47740,16252,17407,2533,6123,5593
2021-12-31,486,103570,97396,44563,20052,20459,3146,6979,6880
2022-01-03,486,102874,80981,37467,21028,36874,4285,13727,6229
