sample_id,dt,pos_weight_mean,neg_weight_mean,beta_self_mean,beta_pos_mean,beta_neg_mean
1,2024-05-10,0.0020576143,0.0020576136,0.99206185,0.0039686873,0.0039694663
1,2024-05-13,0.0020576133,0.0020576124,0.98322034,0.008389834,0.008389834
1,2024-05-14,0.002057613,0.0020576133,1.0,5.437004e-08,5.8977243e-08
1,2024-05-15,0.0020576124,0.0020576133,0.9999999,8.207482e-08,8.207482e-08
1,2024-05-16,0.0020576129,0.0020576133,0.98661023,0.013389749,5.3951097e-09
1,2024-05-17,0.0020576124,0.002057613,0.87162685,0.12713598,0.001237148
1,2024-05-20,0.002057613,0.002057613,0.45514497,0.5161981,0.028656948
1,2024-05-21,0.0020576133,0.002057613,1.0,3.833513e-09,3.833513e-09
1,2024-05-22,0.0020576133,0.0020576138,0.99220294,0.0065717963,0.001225278
1,2024-05-23,0.0020576133,0.002057613,1.0,1.2932839e-17,2.4956393e-17
1,2024-05-24,0.0020576136,0.0020576129,0.019223778,0.9731785,0.007597705
1,2024-05-28,0.0020576138,0.0020576126,0.002763515,0.99454135,0.0026951523
1,2024-05-29,0.002057613,0.0020576136,0.5596764,0.11781842,0.32250512
1,2024-05-30,0.002057613,0.002057613,0.9999986,6.6544976e-07,7.297943e-07
1,2024-05-31,0.0020576133,0.0020576143,0.99999934,3.733388e-07,3.7356932e-07
1,2024-06-03,0.002057613,0.0020576122,0.5750912,0.42360535,0.0013034428
1,2024-06-04,0.0020576124,0.0020576136,0.99999917,6.7908655e-07,2.1844059e-07
1,2024-06-05,0.0020576124,0.0020576133,0.98284185,0.0055130282,0.0116451755
1,2024-06-06,0.0020576133,0.0020576126,3.7442417e-06,3.765139e-06,0.99999255
1,2024-06-07,0.002057613,0.002057613,0.9999954,2.29545e-06,2.2954646e-06
