sample_id,dt,pos_weight_mean,neg_weight_mean,beta_self_mean,beta_pos_mean,beta_neg_mean
1,2025-02-05,0.0013,0.0049750004,0.2279351,0.7720644,4.600388e-07
1,2025-02-06,0.0010250001,0.004975,0.24040005,0.1646509,0.594949
1,2025-02-07,0.000825,0.0049750004,0.4769244,0.50441474,0.018660922
1,2025-02-10,0.001225,0.0049749995,0.31956944,0.6798196,0.00061102235
1,2025-02-11,0.0017,0.004975,1.0,2.4594293e-09,2.4594293e-09
1,2025-02-12,0.0021,0.004975,0.34507012,0.65485716,7.277691e-05
1,2025-02-13,0.001375,0.0049750004,0.50670534,0.022188192,0.47110644
1,2025-02-14,0.0012,0.004975,0.48793536,0.19706462,0.31499997
1,2025-02-18,0.00125,0.004975,0.9995656,0.00036231556,7.2052615e-05
1,2025-02-19,0.001225,0.0049749995,0.43730885,0.03945904,0.5232321
1,2025-02-20,0.0008,0.004975,0.90221316,0.09734951,0.00043734198
1,2025-02-21,0.000925,0.0049750004,2.028173e-05,0.060430337,0.9395494
1,2025-02-24,0.00205,0.004975,0.025911672,0.0286802,0.94540817
1,2025-02-25,0.002325,0.0049499995,0.00062585855,0.00087842136,0.9984957
1,2025-02-26,0.0021499998,0.0049749995,1.3187772e-05,0.9999848,1.9743527e-06
1,2025-02-27,0.001625,0.0049750004,0.009495108,0.9822633,0.008241569
1,2025-02-28,0.002225,0.0049750004,0.42945793,0.38288894,0.18765315
1,2025-03-03,0.00175,0.004975001,0.49191692,0.47958606,0.028497033
1,2025-03-04,0.002425,0.004975,0.0340296,0.96423167,0.0017388118
1,2025-03-05,0.002425,0.0049750004,0.44989178,0.0013631673,0.54874504
