code,dt
AAL,2025-01-13
AAPL,2025-01-13
AMD,2025-01-13
AMZN,2025-01-13
GOOGL,2025-01-13
INTC,2025-01-13
MARA,2025-01-13
NVDA,2025-01-13
PLUG,2025-01-13
TSLA,2025-01-13
