sample_id,dt,pos_weight_mean,neg_weight_mean,beta_self_mean,beta_pos_mean,beta_neg_mean
1,2025-02-05,0.001675,0.004975,0.9103439,0.029080389,0.06057582
1,2025-02-06,0.0013,0.004975,0.77765465,0.21929035,0.003055038
1,2025-02-07,0.002025,0.004975,4.9459115e-05,0.9998229,0.0001276178
1,2025-02-10,0.002275,0.0049750004,0.26784003,0.40759614,0.32456383
1,2025-02-11,0.0031,0.004975001,0.1590354,0.84052247,0.00044214143
1,2025-02-12,0.003575,0.004975001,0.15384021,0.63353443,0.21262531
1,2025-02-13,0.00295,0.0049750004,0.50674284,0.06002149,0.43323562
1,2025-02-14,0.0026,0.0049750004,5.659631e-05,0.004941008,0.9950024
1,2025-02-18,0.0024,0.0049750004,0.27096537,0.53554165,0.19349298
1,2025-02-19,0.00235,0.0049750004,0.0013575971,0.0018245974,0.99681777
1,2025-02-20,0.00285,0.0049750004,0.06263216,0.016376805,0.92099106
1,2025-02-21,0.003325,0.0049749995,0.2323107,0.007014679,0.7606746
1,2025-02-24,0.00345,0.0049750004,2.3051603e-05,2.1400052e-05,0.9999556
1,2025-02-25,0.0039000004,0.004975,0.0009859338,0.99427867,0.0047354414
1,2025-02-26,0.00405,0.004949999,0.4324581,0.024540944,0.5430009
1,2025-02-27,0.004125,0.0049750004,4.9596772e-05,0.99988824,6.2201936e-05
1,2025-02-28,0.00415,0.004975,0.006347092,0.009335615,0.9843173
1,2025-03-03,0.0040499996,0.004975,0.22330005,0.733532,0.043167945
1,2025-03-04,0.00425,0.0049750004,0.823853,0.17600809,0.00013896154
1,2025-03-05,0.004275,0.0049749995,0.09475306,0.90522826,1.8657309e-05
