code,dt
A,2020-10-05
AAPL,2020-10-05
ABBV,2020-10-05
ABT,2020-10-05
ACGL,2020-10-05
ACN,2020-10-05
ADBE,2020-10-05
ADI,2020-10-05
ADM,2020-10-05
ADP,2020-10-05
ADSK,2020-10-05
AEE,2020-10-05
AEP,2020-10-05
AES,2020-10-05
AFL,2020-10-05
AIG,2020-10-05
AIZ,2020-10-05
AJG,2020-10-05
AKAM,2020-10-05
ALB,2020-10-05
ALGN,2020-10-05
ALL,2020-10-05
ALLE,2020-10-05
AMAT,2020-10-05
AMCR,2020-10-05
AMD,2020-10-05
AME,2020-10-05
AMGN,2020-10-05
AMP,2020-10-05
AMT,2020-10-05
AMZN,2020-10-05
ANET,2020-10-05
ANSS,2020-10-05
AON,2020-10-05
AOS,2020-10-05
APA,2020-10-05
APD,2020-10-05
APH,2020-10-05
APO,2020-10-05
APTV,2020-10-05
ARE,2020-10-05
ATO,2020-10-05
AVB,2020-10-05
AVGO,2020-10-05
AVY,2020-10-05
AWK,2020-10-05
AXON,2020-10-05
AXP,2020-10-05
AZO,2020-10-05
BA,2020-10-05
BAC,2020-10-05
BALL,2020-10-05
BAX,2020-10-05
BBY,2020-10-05
BDX,2020-10-05
BEN,2020-10-05
BG,2020-10-05
BK,2020-10-05
BKNG,2020-10-05
BKR,2020-10-05
BLDR,2020-10-05
BLK,2020-10-05
BMY,2020-10-05
BR,2020-10-05
BRO,2020-10-05
BSX,2020-10-05
BX,2020-10-05
BXP,2020-10-05
C,2020-10-05
CAG,2020-10-05
CAH,2020-10-05
CAT,2020-10-05
CB,2020-10-05
CBOE,2020-10-05
CBRE,2020-10-05
CCL,2020-10-05
CDNS,2020-10-05
CDW,2020-10-05
CF,2020-10-05
CFG,2020-10-05
CHD,2020-10-05
CHRW,2020-10-05
CHTR,2020-10-05
CI,2020-10-05
CINF,2020-10-05
CL,2020-10-05
CLX,2020-10-05
CMCSA,2020-10-05
CME,2020-10-05
CMG,2020-10-05
CMI,2020-10-05
CMS,2020-10-05
CNC,2020-10-05
CNP,2020-10-05
COF,2020-10-05
COO,2020-10-05
COP,2020-10-05
COR,2020-10-05
COST,2020-10-05
CPAY,2020-10-05
CPB,2020-10-05
CPRT,2020-10-05
CPT,2020-10-05
CRL,2020-10-05
CRM,2020-10-05
CRWD,2020-10-05
CSCO,2020-10-05
CSGP,2020-10-05
CSX,2020-10-05
CTAS,2020-10-05
CTRA,2020-10-05
CTSH,2020-10-05
CTVA,2020-10-05
CVS,2020-10-05
CVX,2020-10-05
CZR,2020-10-05
D,2020-10-05
DAL,2020-10-05
DAY,2020-10-05
DD,2020-10-05
DE,2020-10-05
DECK,2020-10-05
DELL,2020-10-05
DFS,2020-10-05
DG,2020-10-05
DGX,2020-10-05
DHI,2020-10-05
DHR,2020-10-05
DIS,2020-10-05
DLR,2020-10-05
DLTR,2020-10-05
DOC,2020-10-05
DOV,2020-10-05
DOW,2020-10-05
DPZ,2020-10-05
DRI,2020-10-05
DTE,2020-10-05
DUK,2020-10-05
DVA,2020-10-05
DVN,2020-10-05
DXCM,2020-10-05
EA,2020-10-05
EBAY,2020-10-05
