sample_id,dt,pos_weight_mean,neg_weight_mean,beta_self_mean,beta_pos_mean,beta_neg_mean
1,2025-02-06,0.0046082954,0.0046082945,0.9999975,1.3378486e-06,1.3011422e-06
1,2025-02-07,0.004608295,0.004608295,0.37901875,0.47827876,0.1427025
1,2025-02-10,0.0046082954,0.0046082954,0.9690783,0.030921686,7.8835896e-11
1,2025-02-11,0.0046082954,0.004608295,0.30483207,0.6951679,9.157449e-19
1,2025-02-12,0.004608295,0.004608295,0.40683186,7.4748295e-06,0.5931606
1,2025-02-13,0.0046082945,0.0046082954,0.99164605,0.0031854573,0.0051685506
1,2025-02-14,0.004608296,0.0046082954,0.7614747,0.047727805,0.1907974
1,2025-02-17,0.0046082945,0.0046082954,0.57636005,2.2721802e-13,0.42363995
1,2025-02-18,0.0046082954,0.004608295,0.23032689,7.711822e-12,0.7696731
1,2025-02-19,0.004608295,0.004608295,0.75803566,1.1271767e-05,0.24195299
1,2025-02-20,0.0046082945,0.0046082945,0.5494524,0.3012865,0.14926112
1,2025-02-21,0.0046082945,0.004608295,0.25885242,0.7290485,0.012099007
1,2025-02-24,0.0046082945,0.0046082954,0.4312592,0.1000932,0.46864754
1,2025-02-25,0.0046082954,0.0046082945,0.86036265,5.3938487e-07,0.13963683
1,2025-02-26,0.0046082945,0.004608295,0.18382165,0.024218973,0.7919594
1,2025-02-27,0.0046082954,0.004608295,0.9425206,0.0008633948,0.05661603
1,2025-02-28,0.0046082954,0.0046082945,0.75643086,0.24356918,2.682549e-12
1,2025-03-03,0.0046082945,0.0046082954,0.05924937,0.5869801,0.35377046
1,2025-03-04,0.0046082945,0.0046082954,0.09076907,0.4848114,0.42441955
1,2025-03-05,0.0046082954,0.0046082945,1.0,4.5038013e-09,9.879959e-09
