code,dt
A,2022-12-02
AAPL,2022-12-02
ABBV,2022-12-02
ABT,2022-12-02
ACGL,2022-12-02
ACN,2022-12-02
ADBE,2022-12-02
ADI,2022-12-02
ADM,2022-12-02
ADP,2022-12-02
ADSK,2022-12-02
AEE,2022-12-02
AEP,2022-12-02
AES,2022-12-02
AFL,2022-12-02
AIG,2022-12-02
AIZ,2022-12-02
AJG,2022-12-02
AKAM,2022-12-02
ALB,2022-12-02
ALGN,2022-12-02
ALL,2022-12-02
ALLE,2022-12-02
AMAT,2022-12-02
AMCR,2022-12-02
AMD,2022-12-02
AME,2022-12-02
AMGN,2022-12-02
AMP,2022-12-02
AMT,2022-12-02
AMZN,2022-12-02
ANET,2022-12-02
ANSS,2022-12-02
AON,2022-12-02
AOS,2022-12-02
APA,2022-12-02
APD,2022-12-02
APH,2022-12-02
APO,2022-12-02
APTV,2022-12-02
ARE,2022-12-02
ATO,2022-12-02
AVB,2022-12-02
AVGO,2022-12-02
AVY,2022-12-02
AWK,2022-12-02
AXON,2022-12-02
AXP,2022-12-02
AZO,2022-12-02
BA,2022-12-02
BAC,2022-12-02
BALL,2022-12-02
BAX,2022-12-02
BBY,2022-12-02
BDX,2022-12-02
BEN,2022-12-02
BG,2022-12-02
BK,2022-12-02
BKNG,2022-12-02
BKR,2022-12-02
BLDR,2022-12-02
BLK,2022-12-02
BMY,2022-12-02
BR,2022-12-02
BRO,2022-12-02
BSX,2022-12-02
BX,2022-12-02
BXP,2022-12-02
C,2022-12-02
CAG,2022-12-02
CAH,2022-12-02
CAT,2022-12-02
CB,2022-12-02
CBOE,2022-12-02
CBRE,2022-12-02
CCL,2022-12-02
CDNS,2022-12-02
CDW,2022-12-02
CF,2022-12-02
CFG,2022-12-02
CHD,2022-12-02
CHRW,2022-12-02
CHTR,2022-12-02
CI,2022-12-02
CINF,2022-12-02
CL,2022-12-02
CLX,2022-12-02
CMCSA,2022-12-02
CME,2022-12-02
CMG,2022-12-02
CMI,2022-12-02
CMS,2022-12-02
CNC,2022-12-02
CNP,2022-12-02
COF,2022-12-02
COO,2022-12-02
COP,2022-12-02
COR,2022-12-02
COST,2022-12-02
CPAY,2022-12-02
CPB,2022-12-02
CPRT,2022-12-02
CPT,2022-12-02
CRL,2022-12-02
CRM,2022-12-02
CRWD,2022-12-02
CSCO,2022-12-02
CSGP,2022-12-02
CSX,2022-12-02
CTAS,2022-12-02
CTRA,2022-12-02
CTSH,2022-12-02
CTVA,2022-12-02
CVS,2022-12-02
CVX,2022-12-02
CZR,2022-12-02
D,2022-12-02
DAL,2022-12-02
DAY,2022-12-02
DD,2022-12-02
DE,2022-12-02
DECK,2022-12-02
DELL,2022-12-02
DFS,2022-12-02
DG,2022-12-02
DGX,2022-12-02
DHI,2022-12-02
DHR,2022-12-02
DIS,2022-12-02
DLR,2022-12-02
DLTR,2022-12-02
DOC,2022-12-02
DOV,2022-12-02
DOW,2022-12-02
DPZ,2022-12-02
DRI,2022-12-02
DTE,2022-12-02
DUK,2022-12-02
DVA,2022-12-02
DVN,2022-12-02
DXCM,2022-12-02
EA,2022-12-02
EBAY,2022-12-02
ECL,2022-12-02
ED,2022-12-02
EFX,2022-12-02
EG,2022-12-02
EIX,2022-12-02
EL,2022-12-02
ELV,2022-12-02
EMN,2022-12-02
EMR,2022-12-02
ENPH,2022-12-02
EOG,2022-12-02
EPAM,2022-12-02
EQIX,2022-12-02
EQR,2022-12-02
EQT,2022-12-02
ERIE,2022-12-02
ES,2022-12-02
ESS,2022-12-02
ETN,2022-12-02
ETR,2022-12-02
EVRG,2022-12-02
EW,2022-12-02
EXC,2022-12-02
EXPD,2022-12-02
EXPE,2022-12-02
EXR,2022-12-02
F,2022-12-02
FANG,2022-12-02
FAST,2022-12-02
FCX,2022-12-02
FDS,2022-12-02
FDX,2022-12-02
FE,2022-12-02
FFIV,2022-12-02
FI,2022-12-02
FICO,2022-12-02
FIS,2022-12-02
FITB,2022-12-02
FOX,2022-12-02
FOXA,2022-12-02
FRT,2022-12-02
FSLR,2022-12-02
FTNT,2022-12-02
FTV,2022-12-02
GD,2022-12-02
GDDY,2022-12-02
GE,2022-12-02
GEN,2022-12-02
GILD,2022-12-02
GIS,2022-12-02
GL,2022-12-02
GLW,2022-12-02
GM,2022-12-02
GNRC,2022-12-02
GOOG,2022-12-02
GOOGL,2022-12-02
GPC,2022-12-02
GPN,2022-12-02
GRMN,2022-12-02
GS,2022-12-02
GWW,2022-12-02
HAL,2022-12-02
HAS,2022-12-02
HBAN,2022-12-02
HCA,2022-12-02
HD,2022-12-02
HES,2022-12-02
HIG,2022-12-02
HII,2022-12-02
HLT,2022-12-02
HOLX,2022-12-02
HON,2022-12-02
HPE,2022-12-02
HPQ,2022-12-02
HRL,2022-12-02
HSIC,2022-12-02
HST,2022-12-02
HSY,2022-12-02
HUBB,2022-12-02
HUM,2022-12-02
HWM,2022-12-02
IBM,2022-12-02
ICE,2022-12-02
IDXX,2022-12-02
IEX,2022-12-02
IFF,2022-12-02
INCY,2022-12-02
INTC,2022-12-02
INTU,2022-12-02
INVH,2022-12-02
IP,2022-12-02
IPG,2022-12-02
IQV,2022-12-02
IR,2022-12-02
IRM,2022-12-02
ISRG,2022-12-02
IT,2022-12-02
ITW,2022-12-02
IVZ,2022-12-02
J,2022-12-02
JBHT,2022-12-02
JBL,2022-12-02
JCI,2022-12-02
JKHY,2022-12-02
JNJ,2022-12-02
JNPR,2022-12-02
JPM,2022-12-02
K,2022-12-02
KDP,2022-12-02
KEY,2022-12-02
KEYS,2022-12-02
KHC,2022-12-02
KIM,2022-12-02
KKR,2022-12-02
KLAC,2022-12-02
KMB,2022-12-02
KMI,2022-12-02
KMX,2022-12-02
KO,2022-12-02
KR,2022-12-02
L,2022-12-02
LDOS,2022-12-02
LEN,2022-12-02
LH,2022-12-02
LHX,2022-12-02
LII,2022-12-02
LIN,2022-12-02
LKQ,2022-12-02
LLY,2022-12-02
LMT,2022-12-02
LNT,2022-12-02
LOW,2022-12-02
LRCX,2022-12-02
LULU,2022-12-02
LUV,2022-12-02
LVS,2022-12-02
LW,2022-12-02
LYB,2022-12-02
LYV,2022-12-02
MA,2022-12-02
MAA,2022-12-02
MAR,2022-12-02
MAS,2022-12-02
MCD,2022-12-02
MCHP,2022-12-02
MCK,2022-12-02
MCO,2022-12-02
MDLZ,2022-12-02
MDT,2022-12-02
MET,2022-12-02
META,2022-12-02
MGM,2022-12-02
MHK,2022-12-02
MKC,2022-12-02
MKTX,2022-12-02
MLM,2022-12-02
MMC,2022-12-02
MMM,2022-12-02
MNST,2022-12-02
MO,2022-12-02
MOH,2022-12-02
MOS,2022-12-02
MPC,2022-12-02
MPWR,2022-12-02
MRK,2022-12-02
MRNA,2022-12-02
MS,2022-12-02
MSCI,2022-12-02
MSFT,2022-12-02
MSI,2022-12-02
MTB,2022-12-02
MTCH,2022-12-02
MTD,2022-12-02
MU,2022-12-02
NCLH,2022-12-02
NDAQ,2022-12-02
NDSN,2022-12-02
NEE,2022-12-02
NEM,2022-12-02
NFLX,2022-12-02
NI,2022-12-02
NKE,2022-12-02
NOC,2022-12-02
NOW,2022-12-02
NRG,2022-12-02
NSC,2022-12-02
NTAP,2022-12-02
NTRS,2022-12-02
NUE,2022-12-02
NVDA,2022-12-02
NVR,2022-12-02
NWS,2022-12-02
NWSA,2022-12-02
NXPI,2022-12-02
O,2022-12-02
ODFL,2022-12-02
OKE,2022-12-02
OMC,2022-12-02
ON,2022-12-02
ORCL,2022-12-02
ORLY,2022-12-02
OXY,2022-12-02
PANW,2022-12-02
PARA,2022-12-02
PAYC,2022-12-02
PAYX,2022-12-02
PCAR,2022-12-02
PCG,2022-12-02
PEG,2022-12-02
PEP,2022-12-02
PFE,2022-12-02
PFG,2022-12-02
PG,2022-12-02
PGR,2022-12-02
PH,2022-12-02
PHM,2022-12-02
PKG,2022-12-02
PLD,2022-12-02
PM,2022-12-02
PNC,2022-12-02
PNR,2022-12-02
PNW,2022-12-02
PODD,2022-12-02
