code,dt
000001SZ,2023-12-04
000002SZ,2023-12-04
000157SZ,2023-12-04
000166SZ,2023-12-04
000333SZ,2023-12-04
000338SZ,2023-12-04
000538SZ,2023-12-04
000568SZ,2023-12-04
000596SZ,2023-12-04
000617SZ,2023-12-04
000625SZ,2023-12-04
000651SZ,2023-12-04
000661SZ,2023-12-04
000708SZ,2023-12-04
000725SZ,2023-12-04
000768SZ,2023-12-04
000776SZ,2023-12-04
000786SZ,2023-12-04
000800SZ,2023-12-04
000807SZ,2023-12-04
000858SZ,2023-12-04
000876SZ,2023-12-04
000895SZ,2023-12-04
000938SZ,2023-12-04
000963SZ,2023-12-04
000999SZ,2023-12-04
001965SZ,2023-12-04
002001SZ,2023-12-04
002007SZ,2023-12-04
002027SZ,2023-12-04
002028SZ,2023-12-04
002050SZ,2023-12-04
002129SZ,2023-12-04
002179SZ,2023-12-04
002230SZ,2023-12-04
002236SZ,2023-12-04
002241SZ,2023-12-04
002271SZ,2023-12-04
002304SZ,2023-12-04
002311SZ,2023-12-04
002371SZ,2023-12-04
002415SZ,2023-12-04
002422SZ,2023-12-04
002459SZ,2023-12-04
002460SZ,2023-12-04
002463SZ,2023-12-04
002466SZ,2023-12-04
002475SZ,2023-12-04
002493SZ,2023-12-04
002555SZ,2023-12-04
002594SZ,2023-12-04
002601SZ,2023-12-04
002648SZ,2023-12-04
002709SZ,2023-12-04
002714SZ,2023-12-04
002916SZ,2023-12-04
002920SZ,2023-12-04
002938SZ,2023-12-04
003816SZ,2023-12-04
300014SZ,2023-12-04
300033SZ,2023-12-04
300059SZ,2023-12-04
300122SZ,2023-12-04
300124SZ,2023-12-04
300274SZ,2023-12-04
300308SZ,2023-12-04
300316SZ,2023-12-04
300347SZ,2023-12-04
300394SZ,2023-12-04
300408SZ,2023-12-04
300413SZ,2023-12-04
300418SZ,2023-12-04
300433SZ,2023-12-04
300450SZ,2023-12-04
300498SZ,2023-12-04
300502SZ,2023-12-04
300628SZ,2023-12-04
300661SZ,2023-12-04
300750SZ,2023-12-04
300759SZ,2023-12-04
300760SZ,2023-12-04
300782SZ,2023-12-04
600000SS,2023-12-04
600010SS,2023-12-04
600011SS,2023-12-04
600015SS,2023-12-04
600016SS,2023-12-04
600018SS,2023-12-04
600019SS,2023-12-04
600023SS,2023-12-04
600025SS,2023-12-04
600026SS,2023-12-04
600028SS,2023-12-04
600029SS,2023-12-04
600031SS,2023-12-04
600036SS,2023-12-04
600048SS,2023-12-04
600050SS,2023-12-04
600061SS,2023-12-04
600085SS,2023-12-04
600089SS,2023-12-04
600104SS,2023-12-04
600111SS,2023-12-04
600115SS,2023-12-04
600161SS,2023-12-04
600183SS,2023-12-04
600188SS,2023-12-04
600196SS,2023-12-04
600219SS,2023-12-04
600233SS,2023-12-04
600276SS,2023-12-04
600309SS,2023-12-04
600332SS,2023-12-04
600346SS,2023-12-04
600362SS,2023-12-04
600377SS,2023-12-04
600406SS,2023-12-04
600415SS,2023-12-04
600426SS,2023-12-04
600436SS,2023-12-04
600438SS,2023-12-04
600489SS,2023-12-04
600519SS,2023-12-04
600570SS,2023-12-04
600585SS,2023-12-04
600588SS,2023-12-04
600600SS,2023-12-04
600660SS,2023-12-04
600674SS,2023-12-04
600741SS,2023-12-04
600760SS,2023-12-04
600795SS,2023-12-04
600809SS,2023-12-04
600875SS,2023-12-04
600886SS,2023-12-04
600887SS,2023-12-04
600926SS,2023-12-04
600989SS,2023-12-04
601006SS,2023-12-04
601009SS,2023-12-04
601012SS,2023-12-04
601021SS,2023-12-04
601058SS,2023-12-04
601066SS,2023-12-04
601088SS,2023-12-04
601100SS,2023-12-04
601117SS,2023-12-04
601138SS,2023-12-04
601166SS,2023-12-04
601169SS,2023-12-04
601186SS,2023-12-04
601225SS,2023-12-04
601229SS,2023-12-04
601238SS,2023-12-04
601288SS,2023-12-04
601318SS,2023-12-04
601319SS,2023-12-04
601328SS,2023-12-04
601336SS,2023-12-04
601360SS,2023-12-04
601390SS,2023-12-04
601398SS,2023-12-04
601600SS,2023-12-04
601601SS,2023-12-04
601607SS,2023-12-04
601618SS,2023-12-04
601628SS,2023-12-04
601633SS,2023-12-04
601658SS,2023-12-04
601668SS,2023-12-04
601669SS,2023-12-04
601688SS,2023-12-04
601689SS,2023-12-04
601698SS,2023-12-04
601699SS,2023-12-04
601766SS,2023-12-04
601788SS,2023-12-04
601799SS,2023-12-04
601800SS,2023-12-04
601808SS,2023-12-04
601816SS,2023-12-04
601818SS,2023-12-04
601838SS,2023-12-04
601857SS,2023-12-04
601865SS,2023-12-04
601872SS,2023-12-04
601877SS,2023-12-04
601878SS,2023-12-04
601881SS,2023-12-04
601888SS,2023-12-04
601899SS,2023-12-04
601901SS,2023-12-04
601919SS,2023-12-04
601939SS,2023-12-04
601985SS,2023-12-04
601988SS,2023-12-04
601998SS,2023-12-04
603019SS,2023-12-04
603195SS,2023-12-04
603259SS,2023-12-04
603260SS,2023-12-04
603288SS,2023-12-04
603369SS,2023-12-04
603501SS,2023-12-04
603659SS,2023-12-04
603799SS,2023-12-04
603806SS,2023-12-04
603833SS,2023-12-04
603986SS,2023-12-04
603993SS,2023-12-04
688008SS,2023-12-04
688009SS,2023-12-04
688012SS,2023-12-04
688036SS,2023-12-04
688111SS,2023-12-04
688169SS,2023-12-04
688396SS,2023-12-04
