code,dt
A,2024-05-15
AAPL,2024-05-15
ABBV,2024-05-15
ABT,2024-05-15
ACGL,2024-05-15
ACN,2024-05-15
ADBE,2024-05-15
ADI,2024-05-15
ADM,2024-05-15
ADP,2024-05-15
ADSK,2024-05-15
AEE,2024-05-15
AEP,2024-05-15
AES,2024-05-15
AFL,2024-05-15
AIG,2024-05-15
AIZ,2024-05-15
AJG,2024-05-15
AKAM,2024-05-15
ALB,2024-05-15
ALGN,2024-05-15
ALL,2024-05-15
ALLE,2024-05-15
AMAT,2024-05-15
AMCR,2024-05-15
AMD,2024-05-15
AME,2024-05-15
AMGN,2024-05-15
AMP,2024-05-15
AMT,2024-05-15
AMZN,2024-05-15
ANET,2024-05-15
ANSS,2024-05-15
AON,2024-05-15
AOS,2024-05-15
APA,2024-05-15
APD,2024-05-15
APH,2024-05-15
APO,2024-05-15
APTV,2024-05-15
ARE,2024-05-15
ATO,2024-05-15
AVB,2024-05-15
AVGO,2024-05-15
AVY,2024-05-15
AWK,2024-05-15
AXON,2024-05-15
AXP,2024-05-15
AZO,2024-05-15
BA,2024-05-15
BAC,2024-05-15
BALL,2024-05-15
BAX,2024-05-15
BBY,2024-05-15
BDX,2024-05-15
BEN,2024-05-15
BG,2024-05-15
BK,2024-05-15
BKNG,2024-05-15
BKR,2024-05-15
BLDR,2024-05-15
BLK,2024-05-15
BMY,2024-05-15
BR,2024-05-15
BRO,2024-05-15
BSX,2024-05-15
BX,2024-05-15
BXP,2024-05-15
C,2024-05-15
CAG,2024-05-15
CAH,2024-05-15
CAT,2024-05-15
CB,2024-05-15
CBOE,2024-05-15
CBRE,2024-05-15
CCL,2024-05-15
CDNS,2024-05-15
CDW,2024-05-15
CF,2024-05-15
CFG,2024-05-15
CHD,2024-05-15
CHRW,2024-05-15
CHTR,2024-05-15
CI,2024-05-15
CINF,2024-05-15
CL,2024-05-15
CLX,2024-05-15
CMCSA,2024-05-15
CME,2024-05-15
CMG,2024-05-15
CMI,2024-05-15
CMS,2024-05-15
CNC,2024-05-15
CNP,2024-05-15
COF,2024-05-15
COO,2024-05-15
COP,2024-05-15
COR,2024-05-15
COST,2024-05-15
CPAY,2024-05-15
CPB,2024-05-15
CPRT,2024-05-15
CPT,2024-05-15
CRL,2024-05-15
CRM,2024-05-15
CRWD,2024-05-15
CSCO,2024-05-15
CSGP,2024-05-15
CSX,2024-05-15
CTAS,2024-05-15
CTRA,2024-05-15
CTSH,2024-05-15
CTVA,2024-05-15
CVS,2024-05-15
CVX,2024-05-15
CZR,2024-05-15
D,2024-05-15
DAL,2024-05-15
DAY,2024-05-15
DD,2024-05-15
DE,2024-05-15
DECK,2024-05-15
DELL,2024-05-15
DFS,2024-05-15
DG,2024-05-15
DGX,2024-05-15
DHI,2024-05-15
DHR,2024-05-15
DIS,2024-05-15
DLR,2024-05-15
DLTR,2024-05-15
DOC,2024-05-15
DOV,2024-05-15
DOW,2024-05-15
DPZ,2024-05-15
DRI,2024-05-15
DTE,2024-05-15
DUK,2024-05-15
DVA,2024-05-15
DVN,2024-05-15
DXCM,2024-05-15
EA,2024-05-15
EBAY,2024-05-15
ECL,2024-05-15
ED,2024-05-15
EFX,2024-05-15
EG,2024-05-15
EIX,2024-05-15
EL,2024-05-15
ELV,2024-05-15
EMN,2024-05-15
EMR,2024-05-15
ENPH,2024-05-15
EOG,2024-05-15
EPAM,2024-05-15
EQIX,2024-05-15
EQR,2024-05-15
EQT,2024-05-15
ERIE,2024-05-15
ES,2024-05-15
ESS,2024-05-15
ETN,2024-05-15
ETR,2024-05-15
EVRG,2024-05-15
EW,2024-05-15
EXC,2024-05-15
EXPD,2024-05-15
EXPE,2024-05-15
EXR,2024-05-15
F,2024-05-15
FANG,2024-05-15
FAST,2024-05-15
FCX,2024-05-15
FDS,2024-05-15
FDX,2024-05-15
FE,2024-05-15
FFIV,2024-05-15
FI,2024-05-15
FICO,2024-05-15
FIS,2024-05-15
FITB,2024-05-15
FOX,2024-05-15
FOXA,2024-05-15
FRT,2024-05-15
FSLR,2024-05-15
FTNT,2024-05-15
FTV,2024-05-15
GD,2024-05-15
GDDY,2024-05-15
GE,2024-05-15
GEN,2024-05-15
GILD,2024-05-15
GIS,2024-05-15
GL,2024-05-15
GLW,2024-05-15
GM,2024-05-15
GNRC,2024-05-15
GOOG,2024-05-15
GOOGL,2024-05-15
GPC,2024-05-15
GPN,2024-05-15
GRMN,2024-05-15
GS,2024-05-15
GWW,2024-05-15
HAL,2024-05-15
HAS,2024-05-15
HBAN,2024-05-15
HCA,2024-05-15
HD,2024-05-15
HES,2024-05-15
HIG,2024-05-15
HII,2024-05-15
HLT,2024-05-15
HOLX,2024-05-15
HON,2024-05-15
HPE,2024-05-15
HPQ,2024-05-15
HRL,2024-05-15
HSIC,2024-05-15
HST,2024-05-15
HSY,2024-05-15
HUBB,2024-05-15
HUM,2024-05-15
HWM,2024-05-15
IBM,2024-05-15
ICE,2024-05-15
IDXX,2024-05-15
IEX,2024-05-15
IFF,2024-05-15
INCY,2024-05-15
INTC,2024-05-15
INTU,2024-05-15
INVH,2024-05-15
IP,2024-05-15
IPG,2024-05-15
IQV,2024-05-15
IR,2024-05-15
IRM,2024-05-15
ISRG,2024-05-15
IT,2024-05-15
ITW,2024-05-15
IVZ,2024-05-15
J,2024-05-15
JBHT,2024-05-15
JBL,2024-05-15
JCI,2024-05-15
JKHY,2024-05-15
JNJ,2024-05-15
JNPR,2024-05-15
JPM,2024-05-15
K,2024-05-15
KDP,2024-05-15
KEY,2024-05-15
KEYS,2024-05-15
KHC,2024-05-15
KIM,2024-05-15
KKR,2024-05-15
KLAC,2024-05-15
KMB,2024-05-15
KMI,2024-05-15
KMX,2024-05-15
KO,2024-05-15
KR,2024-05-15
L,2024-05-15
LDOS,2024-05-15
LEN,2024-05-15
LH,2024-05-15
LHX,2024-05-15
LII,2024-05-15
LIN,2024-05-15
LKQ,2024-05-15
LLY,2024-05-15
LMT,2024-05-15
LNT,2024-05-15
LOW,2024-05-15
LRCX,2024-05-15
LULU,2024-05-15
LUV,2024-05-15
LVS,2024-05-15
LW,2024-05-15
LYB,2024-05-15
LYV,2024-05-15
MA,2024-05-15
MAA,2024-05-15
MAR,2024-05-15
MAS,2024-05-15
