code,dt
A,2021-08-06
AAPL,2021-08-06
ABBV,2021-08-06
ABT,2021-08-06
ACGL,2021-08-06
ACN,2021-08-06
ADBE,2021-08-06
ADI,2021-08-06
ADM,2021-08-06
ADP,2021-08-06
ADSK,2021-08-06
AEE,2021-08-06
AEP,2021-08-06
AES,2021-08-06
AFL,2021-08-06
AIG,2021-08-06
AIZ,2021-08-06
AJG,2021-08-06
AKAM,2021-08-06
ALB,2021-08-06
ALGN,2021-08-06
ALL,2021-08-06
ALLE,2021-08-06
AMAT,2021-08-06
AMCR,2021-08-06
AMD,2021-08-06
AME,2021-08-06
AMGN,2021-08-06
AMP,2021-08-06
AMT,2021-08-06
AMZN,2021-08-06
ANET,2021-08-06
ANSS,2021-08-06
AON,2021-08-06
AOS,2021-08-06
APA,2021-08-06
APD,2021-08-06
APH,2021-08-06
APO,2021-08-06
APTV,2021-08-06
ARE,2021-08-06
ATO,2021-08-06
AVB,2021-08-06
AVGO,2021-08-06
AVY,2021-08-06
AWK,2021-08-06
AXON,2021-08-06
AXP,2021-08-06
AZO,2021-08-06
BA,2021-08-06
BAC,2021-08-06
BALL,2021-08-06
BAX,2021-08-06
BBY,2021-08-06
BDX,2021-08-06
BEN,2021-08-06
BG,2021-08-06
BK,2021-08-06
BKNG,2021-08-06
BKR,2021-08-06
BLDR,2021-08-06
BLK,2021-08-06
BMY,2021-08-06
BR,2021-08-06
BRO,2021-08-06
BSX,2021-08-06
BX,2021-08-06
BXP,2021-08-06
C,2021-08-06
CAG,2021-08-06
CAH,2021-08-06
CAT,2021-08-06
CB,2021-08-06
CBOE,2021-08-06
CBRE,2021-08-06
CCL,2021-08-06
CDNS,2021-08-06
CDW,2021-08-06
CF,2021-08-06
CFG,2021-08-06
CHD,2021-08-06
CHRW,2021-08-06
CHTR,2021-08-06
CI,2021-08-06
CINF,2021-08-06
CL,2021-08-06
CLX,2021-08-06
CMCSA,2021-08-06
CME,2021-08-06
CMG,2021-08-06
CMI,2021-08-06
CMS,2021-08-06
CNC,2021-08-06
CNP,2021-08-06
COF,2021-08-06
COO,2021-08-06
COP,2021-08-06
COR,2021-08-06
COST,2021-08-06
CPAY,2021-08-06
CPB,2021-08-06
CPRT,2021-08-06
CPT,2021-08-06
CRL,2021-08-06
CRM,2021-08-06
CRWD,2021-08-06
CSCO,2021-08-06
CSGP,2021-08-06
CSX,2021-08-06
CTAS,2021-08-06
CTRA,2021-08-06
CTSH,2021-08-06
CTVA,2021-08-06
CVS,2021-08-06
CVX,2021-08-06
CZR,2021-08-06
D,2021-08-06
DAL,2021-08-06
DAY,2021-08-06
DD,2021-08-06
DE,2021-08-06
DECK,2021-08-06
DELL,2021-08-06
DFS,2021-08-06
DG,2021-08-06
DGX,2021-08-06
DHI,2021-08-06
DHR,2021-08-06
DIS,2021-08-06
DLR,2021-08-06
DLTR,2021-08-06
DOC,2021-08-06
DOV,2021-08-06
DOW,2021-08-06
DPZ,2021-08-06
DRI,2021-08-06
DTE,2021-08-06
DUK,2021-08-06
DVA,2021-08-06
DVN,2021-08-06
DXCM,2021-08-06
EA,2021-08-06
EBAY,2021-08-06
ECL,2021-08-06
ED,2021-08-06
EFX,2021-08-06
EG,2021-08-06
EIX,2021-08-06
EL,2021-08-06
ELV,2021-08-06
EMN,2021-08-06
EMR,2021-08-06
ENPH,2021-08-06
EOG,2021-08-06
EPAM,2021-08-06
EQIX,2021-08-06
EQR,2021-08-06
EQT,2021-08-06
ERIE,2021-08-06
ES,2021-08-06
ESS,2021-08-06
ETN,2021-08-06
ETR,2021-08-06
EVRG,2021-08-06
EW,2021-08-06
EXC,2021-08-06
EXPD,2021-08-06
EXPE,2021-08-06
EXR,2021-08-06
F,2021-08-06
FANG,2021-08-06
FAST,2021-08-06
FCX,2021-08-06
FDS,2021-08-06
FDX,2021-08-06
FE,2021-08-06
FFIV,2021-08-06
FI,2021-08-06
FICO,2021-08-06
