code,dt
AACG,2020-04-22
AAL,2020-04-22
AAME,2020-04-22
AAOI,2020-04-22
AAON,2020-04-22
AAPL,2020-04-22
ABAT,2020-04-22
ABEO,2020-04-22
ABTS,2020-04-22
ABUS,2020-04-22
ABVC,2020-04-22
ACAD,2020-04-22
ACB,2020-04-22
ACET,2020-04-22
ACGL,2020-04-22
ACGLO,2020-04-22
ACHC,2020-04-22
ACHV,2020-04-22
ACIC,2020-04-22
ACIU,2020-04-22
ACIW,2020-04-22
ACLS,2020-04-22
ACMR,2020-04-22
ACNB,2020-04-22
ACNT,2020-04-22
ACRS,2020-04-22
ACTG,2020-04-22
ADAP,2020-04-22
ADBE,2020-04-22
ADD,2020-04-22
ADEA,2020-04-22
ADI,2020-04-22
ADIL,2020-04-22
ADMA,2020-04-22
ADN,2020-04-22
ADP,2020-04-22
ADPT,2020-04-22
ADSK,2020-04-22
ADTN,2020-04-22
ADUS,2020-04-22
ADV,2020-04-22
ADVM,2020-04-22
ADXN,2020-04-22
AEHL,2020-04-22
AEHR,2020-04-22
AEIS,2020-04-22
AEMD,2020-04-22
AEP,2020-04-22
AEVA,2020-04-22
AEYE,2020-04-22
AFBI,2020-04-22
AFMD,2020-04-22
AFYA,2020-04-22
AGAE,2020-04-22
AGEN,2020-04-22
AGIO,2020-04-22
AGMH,2020-04-22
AGNC,2020-04-22
AGNCM,2020-04-22
AGNCN,2020-04-22
AGNCO,2020-04-22
AGNCP,2020-04-22
AGYS,2020-04-22
AHCO,2020-04-22
AHG,2020-04-22
AIFF,2020-04-22
AIFU,2020-04-22
AIHS,2020-04-22
AIOT,2020-04-22
AIRG,2020-04-22
AIRT,2020-04-22
AIRTP,2020-04-22
AKAM,2020-04-22
AKBA,2020-04-22
AKRO,2020-04-22
AKTX,2020-04-22
ALAR,2020-04-22
ALBT,2020-04-22
ALCO,2020-04-22
ALDX,2020-04-22
ALEC,2020-04-22
ALGN,2020-04-22
ALGT,2020-04-22
ALKS,2020-04-22
ALLK,2020-04-22
ALLO,2020-04-22
ALLT,2020-04-22
ALNT,2020-04-22
ALNY,2020-04-22
ALOT,2020-04-22
ALRM,2020-04-22
ALRS,2020-04-22
