code,dt
A,2022-03-29
AAPL,2022-03-29
ABBV,2022-03-29
ABT,2022-03-29
ACGL,2022-03-29
ACN,2022-03-29
ADBE,2022-03-29
ADI,2022-03-29
ADM,2022-03-29
ADP,2022-03-29
ADSK,2022-03-29
AEE,2022-03-29
AEP,2022-03-29
AES,2022-03-29
AFL,2022-03-29
AIG,2022-03-29
AIZ,2022-03-29
AJG,2022-03-29
AKAM,2022-03-29
ALB,2022-03-29
ALGN,2022-03-29
ALL,2022-03-29
ALLE,2022-03-29
AMAT,2022-03-29
AMCR,2022-03-29
AMD,2022-03-29
AME,2022-03-29
AMGN,2022-03-29
AMP,2022-03-29
AMT,2022-03-29
AMZN,2022-03-29
ANET,2022-03-29
ANSS,2022-03-29
AON,2022-03-29
AOS,2022-03-29
APA,2022-03-29
APD,2022-03-29
APH,2022-03-29
APO,2022-03-29
APTV,2022-03-29
ARE,2022-03-29
ATO,2022-03-29
AVB,2022-03-29
AVGO,2022-03-29
AVY,2022-03-29
AWK,2022-03-29
AXON,2022-03-29
AXP,2022-03-29
AZO,2022-03-29
BA,2022-03-29
BAC,2022-03-29
BALL,2022-03-29
BAX,2022-03-29
BBY,2022-03-29
BDX,2022-03-29
BEN,2022-03-29
BG,2022-03-29
BK,2022-03-29
BKNG,2022-03-29
BKR,2022-03-29
BLDR,2022-03-29
BLK,2022-03-29
BMY,2022-03-29
BR,2022-03-29
BRO,2022-03-29
BSX,2022-03-29
BX,2022-03-29
BXP,2022-03-29
C,2022-03-29
CAG,2022-03-29
CAH,2022-03-29
CAT,2022-03-29
CB,2022-03-29
CBOE,2022-03-29
CBRE,2022-03-29
CCL,2022-03-29
CDNS,2022-03-29
CDW,2022-03-29
CF,2022-03-29
CFG,2022-03-29
CHD,2022-03-29
CHRW,2022-03-29
CHTR,2022-03-29
CI,2022-03-29
CINF,2022-03-29
CL,2022-03-29
CLX,2022-03-29
CMCSA,2022-03-29
CME,2022-03-29
CMG,2022-03-29
CMI,2022-03-29
CMS,2022-03-29
CNC,2022-03-29
CNP,2022-03-29
COF,2022-03-29
COO,2022-03-29
COP,2022-03-29
COR,2022-03-29
COST,2022-03-29
CPAY,2022-03-29
CPB,2022-03-29
CPRT,2022-03-29
CPT,2022-03-29
CRL,2022-03-29
CRM,2022-03-29
CRWD,2022-03-29
CSCO,2022-03-29
CSGP,2022-03-29
CSX,2022-03-29
CTAS,2022-03-29
CTRA,2022-03-29
CTSH,2022-03-29
CTVA,2022-03-29
CVS,2022-03-29
CVX,2022-03-29
CZR,2022-03-29
D,2022-03-29
DAL,2022-03-29
DAY,2022-03-29
DD,2022-03-29
DE,2022-03-29
DECK,2022-03-29
DELL,2022-03-29
DFS,2022-03-29
DG,2022-03-29
DGX,2022-03-29
DHI,2022-03-29
DHR,2022-03-29
DIS,2022-03-29
DLR,2022-03-29
DLTR,2022-03-29
DOC,2022-03-29
DOV,2022-03-29
DOW,2022-03-29
DPZ,2022-03-29
DRI,2022-03-29
DTE,2022-03-29
DUK,2022-03-29
DVA,2022-03-29
DVN,2022-03-29
DXCM,2022-03-29
EA,2022-03-29
EBAY,2022-03-29
ECL,2022-03-29
ED,2022-03-29
EFX,2022-03-29
EG,2022-03-29
EIX,2022-03-29
EL,2022-03-29
ELV,2022-03-29
EMN,2022-03-29
EMR,2022-03-29
ENPH,2022-03-29
EOG,2022-03-29
EPAM,2022-03-29
EQIX,2022-03-29
EQR,2022-03-29
EQT,2022-03-29
ERIE,2022-03-29
ES,2022-03-29
ESS,2022-03-29
ETN,2022-03-29
ETR,2022-03-29
EVRG,2022-03-29
EW,2022-03-29
EXC,2022-03-29
EXPD,2022-03-29
EXPE,2022-03-29
EXR,2022-03-29
F,2022-03-29
FANG,2022-03-29
FAST,2022-03-29
FCX,2022-03-29
FDS,2022-03-29
FDX,2022-03-29
FE,2022-03-29
FFIV,2022-03-29
FI,2022-03-29
FICO,2022-03-29
FIS,2022-03-29
FITB,2022-03-29
FOX,2022-03-29
FOXA,2022-03-29
FRT,2022-03-29
FSLR,2022-03-29
FTNT,2022-03-29
FTV,2022-03-29
GD,2022-03-29
GDDY,2022-03-29
GE,2022-03-29
GEN,2022-03-29
GILD,2022-03-29
GIS,2022-03-29
GL,2022-03-29
GLW,2022-03-29
GM,2022-03-29
GNRC,2022-03-29
GOOG,2022-03-29
GOOGL,2022-03-29
GPC,2022-03-29
GPN,2022-03-29
GRMN,2022-03-29
GS,2022-03-29
GWW,2022-03-29
HAL,2022-03-29
HAS,2022-03-29
HBAN,2022-03-29
HCA,2022-03-29
HD,2022-03-29
HES,2022-03-29
HIG,2022-03-29
HII,2022-03-29
HLT,2022-03-29
HOLX,2022-03-29
HON,2022-03-29
HPE,2022-03-29
HPQ,2022-03-29
HRL,2022-03-29
HSIC,2022-03-29
HST,2022-03-29
HSY,2022-03-29
HUBB,2022-03-29
HUM,2022-03-29
HWM,2022-03-29
IBM,2022-03-29
ICE,2022-03-29
IDXX,2022-03-29
IEX,2022-03-29
IFF,2022-03-29
INCY,2022-03-29
INTC,2022-03-29
INTU,2022-03-29
INVH,2022-03-29
IP,2022-03-29
IPG,2022-03-29
IQV,2022-03-29
IR,2022-03-29
IRM,2022-03-29
ISRG,2022-03-29
IT,2022-03-29
ITW,2022-03-29
IVZ,2022-03-29
J,2022-03-29
JBHT,2022-03-29
JBL,2022-03-29
JCI,2022-03-29
JKHY,2022-03-29
JNJ,2022-03-29
JNPR,2022-03-29
JPM,2022-03-29
K,2022-03-29
KDP,2022-03-29
KEY,2022-03-29
KEYS,2022-03-29
KHC,2022-03-29
KIM,2022-03-29
