,learning_rate,hidden_dim,epoch,loss,best_loss,epoch_time,total_time,grad_norm,grad_norm_std,completed,memory_usage,memory_peak
0,0.0001,64,4,0.7916201342342858,0.7916201342342858,195.50123476982117,747.3405547142029,0.9093870990844375,0.17973691232919137,True,0.016564369201660156,0.1295456886291504
0,0.0001,64,5,0.7571318319381655,0.7571318319381655,203.59365224838257,950.9406223297119,0.9130650426937545,0.18507629356668054,True,0.016564369201660156,0.1295456886291504
0,0.0001,64,6,0.7371893736881744,0.7371893736881744,212.99647855758667,1163.9435772895813,0.9083162789514806,0.18933113769948587,True,0.016564369201660156,0.1295456886291504
0,0.0001,64,7,0.7210514485693633,0.7210514485693633,218.3124759197235,1382.2628293037415,0.9044030633281305,0.1958142233464411,True,0.016564369201660156,0.1295456886291504
0,0.0001,64,8,0.702844804597415,0.702844804597415,222.33728122711182,1604.6066179275513,0.9013852572033254,0.19764575741087345,True,0.016564369201660156,0.1295456886291504
0,0.0001,64,9,0.6866925903200942,0.6866925903200942,225.66699147224426,1830.2801966667175,0.899108944345582,0.19848195349482914,True,0.016564369201660156,0.1295456886291504
0,0.0001,64,10,0.6768086133522031,0.6768086133522031,227.98183417320251,2058.2692034244537,0.8921976186771189,0.20426365916187644,True,0.016564369201660156,0.1295456886291504
0,4e-05,64,1,1.6324287251202592,1.6324287251202592,159.9394805431366,159.94614243507385,0.9886729842557066,0.05397947347619803,True,0.016564369201660156,0.1295456886291504
0,4e-05,64,2,1.0924523792898295,1.0924523792898295,169.37647151947021,329.3303725719452,0.9272024859992906,0.1460390221489025,True,0.016564369201660156,0.1295456886291504
0,4e-05,64,3,0.9623131817180165,0.9623131817180165,182.01916217803955,511.3549454212189,0.9034498107403837,0.175435914658615,True,0.016564369201660156,0.1295456886291504
0,4e-05,64,4,0.8773822632298578,0.8773822632298578,192.8073136806488,704.1698451042175,0.9167933079543825,0.16735390694391997,True,0.016564369201660156,0.1295456886291504
0,4e-05,64,5,0.8183819409817816,0.8183819409817816,194.49992680549622,898.6773154735565,0.9228313876053369,0.17100886685852282,True,0.016564369201660156,0.1295456886291504
0,4e-05,64,6,0.7926962570092168,0.7926962570092168,195.476336479187,1094.1589908599854,0.9192696347869533,0.17638387706461342,True,0.016564369201660156,0.1295456886291504
0,4e-05,64,7,0.7780615684000245,0.7780615684000245,196.64689302444458,1290.8124752044678,0.9208302541842465,0.1747986510918483,True,0.016564369201660156,0.1295456886291504
0,4e-05,64,8,0.7676286786277658,0.7676286786277658,196.42760157585144,1487.2471935749054,0.9226385060289333,0.17273726587726917,True,0.016564369201660156,0.1295456886291504
0,4e-05,64,9,0.7592560785434938,0.7592560785434938,197.72202110290527,1684.975665807724,0.9237619274451727,0.17173984506009773,True,0.016564369201660156,0.1295456886291504
0,4e-05,64,10,0.7522583382052159,0.7522583382052159,198.76081681251526,1883.7440950870514,0.9257762858863714,0.1698044098962934,True,0.016564369201660156,0.1295456886291504
0,4e-05,64,11,0.7461116592513958,0.7461116592513958,199.72347855567932,2083.473808288574,0.9284108297842549,0.16675343699503045,True,0.016564369201660156,0.1295456886291504
0,4e-05,64,12,0.7405777303897708,0.7405777303897708,198.15729308128357,2281.6399538517,0.9296067958637789,0.1651157710655522,True,0.016564369201660156,0.1295456886291504
0,4e-05,64,13,0.7354071035726927,0.7354071035726927,198.6792984008789,2480.3257586956024,0.9317575055070879,0.1633791872148531,True,0.016564369201660156,0.1295456886291504
0,4e-05,64,14,0.730328722312314,0.730328722312314,201.22296500205994,2681.5550365448,0.935198161084595,0.161666184217461,True,0.016564369201660156,0.1295456886291504
0,4e-05,64,15,0.7250049774670698,0.7250049774670698,202.79410552978516,2884.3556892871857,0.9380867178048954,0.15699259548327327,True,0.016564369201660156,0.1295456886291504
0,4e-05,64,16,0.7196117968364467,0.7196117968364467,202.94433498382568,3087.3066070079803,0.940189097245567,0.1551923085480837,True,0.016564369201660156,0.1295456886291504
0,4e-05,64,17,0.7138103194020294,0.7138103194020294,202.72954058647156,3290.0442929267883,0.9418920445127715,0.15445651109826217,True,0.016564369201660156,0.1295456886291504
0,4e-05,64,18,0.7085256284589947,0.7085256284589947,202.9805178642273,3493.0312311649323,0.9423037965928633,0.15544385661279048,True,0.016564369201660156,0.1295456886291504
0,1e-05,64,1,2.596924782998548,2.596924782998548,156.95091223716736,156.95492959022522,0.9998847366067268,0.004002013905922614,True,0.016564369201660156,0.1295456886291504
0,1e-05,64,2,1.8172315120862488,1.8172315120862488,157.39985871315002,314.3633511066437,0.9991528019861848,0.01125821935385021,True,0.016564369201660156,0.1295456886291504
0,1e-05,64,3,1.431815726347954,1.431815726347954,157.17465686798096,471.5446996688843,0.98892922177358,0.04696409042943984,True,0.016564369201660156,0.1295456886291504
0,1e-05,64,4,1.2787530944051164,1.2787530944051164,156.65491342544556,628.206371307373,0.951663799209233,0.11122564026147455,True,0.016564369201660156,0.1295456886291504
0,1e-05,64,5,1.1876960606335853,1.1876960606335853,156.9282648563385,785.1428453922272,0.9250995148486179,0.14136649869767767,True,0.016564369201660156,0.1295456886291504
0,1e-05,64,6,1.1279085005547904,1.1279085005547904,164.64247131347656,949.7917757034302,0.909423729234359,0.1581814851298185,True,0.016564369201660156,0.1295456886291504
0,1e-05,64,7,1.086691917849374,1.086691917849374,164.55525636672974,1114.353429555893,0.898733698550277,0.1696632431545557,True,0.016564369201660156,0.1295456886291504
0,1e-05,64,8,1.0563498163028462,1.0563498163028462,168.01073360443115,1282.3718054294586,0.8911865727526043,0.17914385903569555,True,0.016564369201660156,0.1295456886291504
0,1e-05,64,9,1.0319508142200777,1.0319508142200777,172.82122325897217,1455.1990621089935,0.8867602934546444,0.18493093750564324,True,0.016564369201660156,0.1295456886291504
0,1e-05,64,10,1.010922954528363,1.010922954528363,176.43121600151062,1631.6370804309845,0.8852572779171937,0.18752318861868666,True,0.016564369201660156,0.1295456886291504
0,1e-05,64,11,0.99198731596302,0.99198731596302,179.54677534103394,1811.1915287971497,0.8858607755106339,0.18822836050007172,True,0.016564369201660156,0.1295456886291504
0,1e-05,64,12,0.9745525145683992,0.9745525145683992,181.71398901939392,1992.9125666618347,0.8876199472667948,0.1874756672412847,True,0.016564369201660156,0.1295456886291504
0,1e-05,64,13,0.9583241754260448,0.9583241754260448,183.95779848098755,2176.877498626709,0.8900059117257644,0.18544035833456007,True,0.016564369201660156,0.1295456886291504
0,1e-05,64,14,0.9431488196249003,0.9431488196249003,187.22460651397705,2364.109790802002,0.8935060273343045,0.18256289894843666,True,0.016564369201660156,0.1295456886291504
0,1e-05,64,15,0.9289350610641594,0.9289350610641594,190.9734547138214,2555.0901749134064,0.8985892294215841,0.1791978579148503,True,0.016564369201660156,0.1295456886291504
0,1e-05,64,16,0.915583750377633,0.915583750377633,193.41378664970398,2748.5113859176636,0.9045542174395902,0.17511239934004513,True,0.016564369201660156,0.1295456886291504
0,1e-05,64,17,0.9029977080955209,0.9029977080955209,196.11281085014343,2944.6315681934357,0.9106700250115752,0.17058132201921697,True,0.016564369201660156,0.1295456886291504
0,1e-05,64,18,0.8910893688645155,0.8910893688645155,197.14537143707275,3141.7841322422028,0.916850153034321,0.16602197298882795,True,0.016564369201660156,0.1295456886291504
0,1e-05,64,19,0.8797028456782673,0.8797028456782673,196.5090515613556,3338.300188302994,0.9223465181930146,0.1617940766351844,True,0.016564369201660156,0.1295456886291504
0,1e-05,64,20,0.8686694302051955,0.8686694302051955,196.56074213981628,3534.869509935379,0.9270248443551625,0.15731319530468918,True,0.016564369201660156,0.1295456886291504
0,1e-05,64,21,0.8578426594025637,0.8578426594025637,197.36503720283508,3732.2421872615814,0.9313070738084632,0.15316188942674558,True,0.016564369201660156,0.1295456886291504
0,1e-05,64,22,0.8470800765671456,0.8470800765671456,197.94060230255127,3930.1890976428986,0.9344252180139191,0.15016980114612308,True,0.016564369201660156,0.1295456886291504
0,1e-05,64,23,0.8361961899287859,0.8361961899287859,196.98252272605896,4127.179323196411,0.9377227667580924,0.14698002138932761,True,0.016564369201660156,0.1295456886291504
0,1e-05,64,24,0.8250693040476924,0.8250693040476924,197.149480342865,4324.336539506912,0.9410706329768291,0.14490971088114804,True,0.016564369201660156,0.1295456886291504
0,1e-05,64,25,0.8142047772682726,0.8142047772682726,199.12540125846863,4523.468222379684,0.9427383483832077,0.1438903161978224,True,0.016564369201660156,0.1295456886291504
0,1e-05,64,26,0.8043307834895728,0.8043307834895728,198.73348474502563,4722.208475828171,0.944477531429371,0.14198228179604483,True,0.016564369201660156,0.1295456886291504
0,1e-05,64,27,0.7957334667076097,0.7957334667076097,198.92861938476562,4921.144874572754,0.9454650600784,0.1420235830047943,True,0.016564369201660156,0.1295456886291504
0,1e-05,64,28,0.7883324189239402,0.7883324189239402,200.46522188186646,5121.6165816783905,0.9459588790323158,0.14182305091925645,True,0.016564369201660156,0.1295456886291504
0,1e-05,64,29,0.7818864914075865,0.7818864914075865,200.95839881896973,5322.583032369614,0.9465478345542925,0.1421504930906142,True,0.016564369201660156,0.1295456886291504
0,1e-05,64,30,0.7762552657936239,0.7762552657936239,198.6875,5521.277544736862,0.9464438624329933,0.14309049307311816,True,0.016564369201660156,0.1295456886291504
0,0.001,32,1,0.8341940351702303,0.8341940351702303,217.34873509407043,217.351886510849,0.8765896525470461,0.21464113807574217,True,0.01626300811767578,0.1295456886291504
0,0.001,32,2,0.7034886817081893,0.7034886817081893,281.9924347400665,499.3509142398834,0.7735519191804545,0.2771238394297213,True,0.01626300811767578,0.1295456886291504
0,0.001,32,3,0.6600340696120883,0.6600340696120883,321.4608554840088,820.8182375431061,0.7157750132156617,0.2912315597420852,True,0.01626300811767578,0.1295456886291504
0,0.001,32,4,0.6485295344910206,0.6485295344910206,359.7586646080017,1180.584145307541,0.6911261383373435,0.2977436863335866,True,0.01626300811767578,0.1295456886291504
0,0.001,32,5,0.6288806029131745,0.6288806029131745,383.42795872688293,1564.019356250763,0.6262173450752319,0.30990050066850827,True,0.01626300811767578,0.1295456886291504
0,0.0004,32,1,1.0498921886228718,1.0498921886228718,187.85496878623962,187.8591766357422,0.9356080478906434,0.14644515172282277,True,0.01626300811767578,0.1295456886291504
0,0.0004,32,2,0.821550094569272,0.821550094569272,209.29513454437256,397.1602349281311,0.920516462337843,0.16683258051406433,True,0.01626300811767578,0.1295456886291504
0,0.0004,32,3,0.7437100675169835,0.7437100675169835,229.99419379234314,627.1621541976929,0.9066585991516255,0.1922516533212151,True,0.01626300811767578,0.1295456886291504
0,0.0004,32,4,0.7062937592634885,0.7062937592634885,244.50292205810547,871.6704933643341,0.8802379948645216,0.21949067174423517,True,0.01626300811767578,0.1295456886291504
0,0.0004,32,5,0.6833808705550505,0.6833808705550505,255.58693599700928,1127.264503955841,0.8670080068343844,0.22442413624293153,True,0.01626300811767578,0.1295456886291504
0,0.0004,32,6,0.6657476094036862,0.6657476094036862,267.57772278785706,1394.8491694927216,0.822179279103568,0.25017642253680306,True,0.01626300811767578,0.1295456886291504
0,0.0001,32,1,1.4721876661740105,1.4721876661740105,158.53485536575317,158.54050016403198,0.9844782993701108,0.06478104589992457,True,0.01626300811767578,0.1295456886291504
0,0.0001,32,2,1.0191965079771124,1.0191965079771124,168.2589979171753,326.8070912361145,0.9063998449222175,0.16984573403348646,True,0.01626300811767578,0.1295456886291504
0,0.0001,32,3,0.9237918950325651,0.9237918950325651,199.42017316818237,526.2345507144928,0.8907704157762457,0.18785932193305052,True,0.01626300811767578,0.1295456886291504
0,0.0001,32,4,0.8559193832997951,0.8559193832997951,200.97626376152039,727.2204682826996,0.9147167786009923,0.172841271399632,True,0.01626300811767578,0.1295456886291504
0,0.0001,32,5,0.7970933288187293,0.7970933288187293,202.33049941062927,929.5582227706909,0.9349869085508049,0.15518115189200196,True,0.01626300811767578,0.1295456886291504
0,0.0001,32,6,0.753132356737243,0.753132356737243,202.85324931144714,1132.4179518222809,0.9416427107163923,0.1518444966649544,True,0.01626300811767578,0.1295456886291504
0,0.0001,32,7,0.7284214055374929,0.7284214055374929,203.92101168632507,1336.344984292984,0.9440091931171292,0.1479527167553059,True,0.01626300811767578,0.1295456886291504
0,0.0001,32,8,0.7155262304948805,0.7155262304948805,205.13691520690918,1541.4878952503204,0.9419433778091982,0.15030454174365465,True,0.01626300811767578,0.1295456886291504
0,0.0001,32,9,0.7065640745231825,0.7065640745231825,206.10214805603027,1747.596876859665,0.941691343033009,0.1508966750519609,True,0.01626300811767578,0.1295456886291504
0,0.0001,32,10,0.699067207996434,0.699067207996434,207.60731029510498,1955.211036682129,0.940626747949204,0.15513214263468655,True,0.01626300811767578,0.1295456886291504
0,0.0001,32,11,0.6930784564417598,0.6930784564417598,207.35271739959717,2162.569937467575,0.9380310980721338,0.15755813416041703,True,0.01626300811767578,0.1295456886291504
0,0.0001,32,12,0.6881888019968678,0.6881888019968678,208.9350826740265,2371.5113298892975,0.9353917121444963,0.16013698266463752,True,0.01626300811767578,0.1295456886291504
0,0.0001,32,13,0.6836073257463053,0.6836073257463053,211.23728322982788,2582.756591796875,0.9328920689134291,0.16386915536944252,True,0.01626300811767578,0.1295456886291504
0,0.0001,32,14,0.6801568891362739,0.6801568891362739,211.49208641052246,2794.255704641342,0.9309892006163153,0.16623117805360388,True,0.01626300811767578,0.1295456886291504
0,0.0001,32,15,0.6768313815536532,0.6768313815536532,217.1345636844635,3011.397299528122,0.9294947204836518,0.16898764636804703,True,0.01626300811767578,0.1295456886291504
0,0.0001,32,16,0.6735288631907125,0.6735288631907125,216.8892307281494,3228.2921874523163,0.9305932675376964,0.16931550453258748,True,0.01626300811767578,0.1295456886291504
0,0.0001,32,17,0.670789963869191,0.670789963869191,218.5770618915558,3446.8766815662384,0.9336590822187221,0.16502222859953927,True,0.01626300811767578,0.1295456886291504
0,0.0001,32,18,0.6689684858137455,0.6689684858137455,221.54339981079102,3668.4266102313995,0.9358022484962152,0.16451314030267175,True,0.01626300811767578,0.1295456886291504
0,0.0001,32,19,0.667209557107986,0.667209557107986,224.72574138641357,3893.16055727005,0.9349600549937769,0.1662809529888245,True,0.01626300811767578,0.1295456886291504
0,0.0001,32,20,0.6661384223756546,0.6661384223756546,232.0288951396942,4125.1958594322205,0.9331139727923267,0.16793599399687245,True,0.01626300811767578,0.1295456886291504
0,0.0001,32,21,0.6636235746398051,0.6636235746398051,233.1043164730072,4358.307182788849,0.9332074871484838,0.16914515431261357,True,0.01626300811767578,0.1295456886291504
0,0.0001,32,22,0.6576550282009651,0.6576550282009651,236.24615359306335,4594.559105396271,0.9323279939327767,0.16893756461858364,True,0.01626300811767578,0.1295456886291504
0,0.0001,32,23,0.6502566080715676,0.6502566080715676,239.10319185256958,4833.668921709061,0.9301893825459264,0.16984266459920067,True,0.01626300811767578,0.1295456886291504
0,4e-05,32,1,2.223077288661131,2.223077288661131,161.53169751167297,161.53582048416138,0.9989108263905738,0.016310720274516893,True,0.01626300811767578,0.1295456886291504
0,4e-05,32,2,1.2894901414111088,1.2894901414111088,166.94376802444458,328.48825693130493,0.9751350773039281,0.07683596908183715,True,0.01626300811767578,0.1295456886291504
0,4e-05,32,3,1.0758045222978139,1.0758045222978139,169.7175760269165,498.21227765083313,0.9138526676218075,0.15952316833076602,True,0.01626300811767578,0.1295456886291504
0,4e-05,32,4,1.0074718766307333,1.0074718766307333,183.2960500717163,681.5155022144318,0.8919258240521298,0.1849709611222018,True,0.01626300811767578,0.1295456886291504
0,4e-05,32,5,0.9652119950438443,0.9652119950438443,192.23735666275024,873.7616937160492,0.8854084504063426,0.19072907614372991,True,0.01626300811767578,0.1295456886291504
0,4e-05,32,6,0.9317232073029722,0.9317232073029722,200.9402210712433,1074.7082369327545,0.8853946275339575,0.19100643770152048,True,0.01626300811767578,0.1295456886291504
0,4e-05,32,7,0.9031322276925083,0.9031322276925083,203.3455719947815,1278.0613389015198,0.8900059406927373,0.18711906805333575,True,0.01626300811767578,0.1295456886291504
0,4e-05,32,8,0.8774172076521899,0.8774172076521899,204.39886093139648,1482.467236995697,0.9019315874438981,0.17925162729273142,True,0.01626300811767578,0.1295456886291504
0,4e-05,32,9,0.8532882977803521,0.8532882977803521,202.28402614593506,1684.7586634159088,0.9139783541869252,0.17014751017545107,True,0.01626300811767578,0.1295456886291504
0,4e-05,32,10,0.8309492990370011,0.8309492990370011,203.68398427963257,1888.44979763031,0.924811587278153,0.1634174225704265,True,0.01626300811767578,0.1295456886291504
0,4e-05,32,11,0.8110547181824889,0.8110547181824889,204.5439887046814,2093.0010073184967,0.9317916820880704,0.15805630251290906,True,0.01626300811767578,0.1295456886291504
0,4e-05,32,12,0.7942252879605383,0.7942252879605383,203.54920887947083,2296.5575363636017,0.9371775117106214,0.15629466799880498,True,0.01626300811767578,0.1295456886291504
0,4e-05,32,13,0.7793468218430414,0.7793468218430414,205.02105689048767,2501.584638595581,0.9410890919407439,0.1539818801323017,True,0.01626300811767578,0.1295456886291504
0,4e-05,32,14,0.7660969953100258,0.7660969953100258,203.78643012046814,2705.3781769275665,0.9453699305616718,0.14986687591607198,True,0.01626300811767578,0.1295456886291504
0,4e-05,32,15,0.7541869686244294,0.7541869686244294,206.4818274974823,2911.8670284748077,0.9487761620121954,0.14702677524574254,True,0.01626300811767578,0.1295456886291504
0,4e-05,32,16,0.7423110212194876,0.7423110212194876,207.02135133743286,3118.896404504776,0.9488192328542888,0.14893835045796286,True,0.01626300811767578,0.1295456886291504
0,4e-05,32,17,0.7322789145352782,0.7322789145352782,208.0886254310608,3326.9926245212555,0.9500312188491287,0.1490534659576653,True,0.01626300811767578,0.1295456886291504
0,4e-05,32,18,0.72427888296838,0.72427888296838,208.48439049720764,3535.483432531357,0.9487476535479293,0.14745240715778626,True,0.01626300811767578,0.1295456886291504
0,4e-05,32,19,0.7179899641639875,0.7179899641639875,208.85031390190125,3744.3410403728485,0.9521109235687188,0.14290218733575244,True,0.01626300811767578,0.1295456886291504
0,4e-05,32,20,0.7136842184180261,0.7136842184180261,209.89482927322388,3954.2418892383575,0.9530739882271445,0.14540407345064765,True,0.01626300811767578,0.1295456886291504
0,4e-05,32,21,0.7106388327610712,0.7106388327610712,213.81741642951965,4168.066356897354,0.954081933334261,0.14600046706234454,True,0.01626300811767578,0.1295456886291504
0,4e-05,32,22,0.707036163194263,0.707036163194263,213.79500603675842,4381.868630886078,0.9582469351251854,0.14000904890647392,True,0.01626300811767578,0.1295456886291504
0,4e-05,32,23,0.7035497473578134,0.7035497473578134,216.08451747894287,4597.959908008575,0.9591844027703789,0.13839932909426084,True,0.01626300811767578,0.1295456886291504
0,4e-05,32,24,0.700963681506074,0.700963681506074,219.1358163356781,4817.101864099503,0.9596896773328588,0.1382505551788907,True,0.01626300811767578,0.1295456886291504
0,4e-05,32,25,0.6988360549754999,0.6988360549754999,218.46841597557068,5035.578504562378,0.9597240228571384,0.13859586001755483,True,0.01626300811767578,0.1295456886291504
0,4e-05,32,26,0.6976403860698253,0.6976403860698253,218.8519504070282,5254.436748504639,0.9588768194504051,0.14005311286481495,True,0.01626300811767578,0.1295456886291504
0,4e-05,32,27,0.6951572750867865,0.6951572750867865,220.06681966781616,5474.5090508461,0.9584747232490596,0.13922553519888042,True,0.01626300811767578,0.1295456886291504
0,4e-05,32,28,0.6919751158672677,0.6919751158672677,222.26809883117676,5696.784569978714,0.9577144663120633,0.14036452379775402,True,0.01626300811767578,0.1295456886291504
0,4e-05,32,29,0.6891465582731652,0.6891465582731652,228.79140281677246,5925.582740306854,0.9593996843545769,0.13843229704878174,True,0.01626300811767578,0.1295456886291504
0,4e-05,32,30,0.6865024957465087,0.6865024957465087,227.61047101020813,6153.199394702911,0.9602977154870124,0.13736715112887538,True,0.01626300811767578,0.1295456886291504
0,1e-05,32,1,2.9864270242563595,2.9864270242563595,162.10957431793213,162.11560034751892,0.9998865704937405,0.0028571581431373946,True,0.01626300811767578,0.1295456886291504
0,1e-05,32,2,2.434364596125571,2.434364596125571,162.16617226600647,324.28782987594604,0.9994867110881349,0.013689311249411334,True,0.01626300811767578,0.1295456886291504
0,1e-05,32,3,2.117092457825888,2.117092457825888,161.74768924713135,486.041601896286,0.99933419498843,0.00911611130758196,True,0.01626300811767578,0.1295456886291504
0,1e-05,32,4,1.9084406802404805,1.9084406802404805,161.38314414024353,647.4301605224609,0.9921216677754552,0.03694903416113088,True,0.01626300811767578,0.1295456886291504
0,1e-05,32,5,1.7244900540479624,1.7244900540479624,160.69001865386963,808.1283710002899,0.9887848380962287,0.04600350655761929,True,0.01626300811767578,0.1295456886291504
0,1e-05,32,6,1.5569864192077763,1.5569864192077763,161.4118709564209,969.5474967956543,0.9838233503151411,0.061355198760692814,True,0.01626300811767578,0.1295456886291504
0,1e-05,32,7,1.426078272675921,1.426078272675921,161.76632070541382,1131.3213968276978,0.9787489498634527,0.07415932734011244,True,0.01626300811767578,0.1295456886291504
0,1e-05,32,8,1.3346590475459488,1.3346590475459488,161.04132509231567,1292.3706216812134,0.9723655737979493,0.08477523275574722,True,0.01626300811767578,0.1295456886291504
0,1e-05,32,9,1.2679858788683813,1.2679858788683813,160.63636088371277,1453.0124745368958,0.9631109863937344,0.09728612125240134,True,0.01626300811767578,0.1295456886291504
0,1e-05,32,10,1.21270665888244,1.21270665888244,160.784184217453,1613.8039746284485,0.953024678945738,0.10889346846061813,True,0.01626300811767578,0.1295456886291504
0,1e-05,32,11,1.1637109432629191,1.1637109432629191,163.3921823501587,1777.2035257816315,0.9446198246199929,0.12088821892967248,True,0.01626300811767578,0.1295456886291504
0,1e-05,32,12,1.122785295597486,1.122785295597486,149.37141180038452,1926.5814723968506,0.9358145861908708,0.1325681739653316,True,0.01626300811767578,0.1295456886291504
0,1e-05,32,13,1.090621780666574,1.090621780666574,160.27062320709229,2086.8573076725006,0.9283466707647878,0.1420765398840536,True,0.01626300811767578,0.1295456886291504
0,1e-05,32,14,1.0654170392137896,1.0654170392137896,185.6139690876007,2272.4776997566223,0.9229383253402584,0.1496403182562738,True,0.01626300811767578,0.1295456886291504
