date,n_nodes,cos_pos,pred_pos,overlap_cos_pred_pos,cos_neg,pred_neg,overlap_cos_pred_neg,cos_pos_to_pred_neg,cos_neg_to_pred_pos
2020-09-08,200,12832,8907,2655,5566,10993,1429,3661,1354
2020-09-09,200,12644,11631,3372,5280,8269,947,2850,1693
2020-09-10,200,12604,7060,1715,5394,12840,1380,4487,1317
2020-09-11,200,12732,8560,1960,5396,11340,1045,4306,1653
2020-09-14,200,12628,11845,3307,5628,8055,903,2907,1911
2020-09-15,200,12454,11011,2952,5870,8889,1058,3175,1877
2020-09-16,200,12388,11339,3256,6062,8561,1035,2838,1996
2020-09-17,200,12530,13316,4032,6206,6584,928,2133,2175
2020-09-18,200,12608,8254,2364,6232,11646,1602,3840,1514
2020-09-21,200,12932,13741,4464,6068,6159,778,1902,2256
2020-09-22,200,13178,10503,3283,5960,9397,1274,3206,1706
2020-09-23,200,13584,6631,1751,5686,13269,1557,4941,1286
2020-09-24,200,14338,9507,3287,5314,10393,1210,3782,1447
2020-09-25,200,14784,10161,3623,5244,9739,1140,3669,1482
2020-09-28,200,14714,11226,4021,5204,8674,1138,3236,1464
2020-09-29,200,14696,9258,3347,5244,10642,1355,3901,1267
2020-09-30,200,14802,10519,3674,5246,9381,1236,3627,1387
2020-10-01,200,15134,12711,4856,5358,7189,1014,2611,1665
2020-10-02,200,15156,8288,3082,5456,11612,1674,4396,1054
2020-10-05,200,15028,11456,4279,5352,8444,1144,3135,1532
2020-10-06,200,14414,10485,3766,5506,9415,1312,3341,1441
2020-10-07,200,14304,12993,4475,5248,6907,821,2577,1803
2020-10-08,200,14746,11712,4206,4614,8188,856,3067,1451
2020-10-09,200,15286,11245,4410,4192,8655,961,3133,1135
2020-10-12,200,16144,11990,5124,3638,7910,799,2848,1020
2020-10-13,200,17236,12398,5394,3208,7502,566,3124,1038
2020-10-14,200,18310,9138,4207,3178,10762,796,4848,793
2020-10-15,200,18800,11641,5347,3352,8259,719,3953,957
2020-10-16,200,19546,10564,5156,3816,9336,854,4517,1054
2020-10-19,200,19836,10324,4879,3834,9576,755,4939,1162
2020-10-20,200,20172,9959,4763,3730,9941,850,5223,1015
2020-10-21,200,20190,9114,4369,3772,10786,885,5626,1001
2020-10-22,200,19524,12259,5916,4200,7641,769,3746,1331
2020-10-23,200,19166,11587,5271,4758,8313,982,4212,1397
2020-10-26,200,19032,9173,4090,4810,10727,1267,5326,1138
2020-10-27,200,18942,8562,3600,4700,11338,1226,5771,1124
2020-10-28,200,19252,8268,3701,3930,11632,1085,5825,880
2020-10-29,200,19630,10881,5022,3712,9019,723,4693,1133
2020-10-30,200,19870,8867,4124,3742,11033,877,5711,994
2020-11-02,200,19624,11361,5256,3742,8539,684,4456,1187
2020-11-03,200,18854,13194,6041,3698,6706,631,3286,1218
2020-11-04,200,18302,10599,4725,3652,9301,765,4326,1061
2020-11-05,200,17406,12344,5159,3520,7556,718,3444,1042
2020-11-06,200,16284,10895,4353,3510,9005,860,3689,895
2020-11-09,200,15922,12254,4550,3044,7646,517,3311,1005
2020-11-10,200,15680,15241,5550,3198,4659,260,2190,1339
2020-11-11,200,15988,14511,5699,3406,5389,429,2195,1274
2020-11-12,200,16516,12796,5519,3494,7104,600,2639,1147
2020-11-13,200,16912,11389,4585,3710,8511,571,3771,1284
2020-11-16,200,17734,13886,6188,3740,6014,542,2579,1328
2020-11-17,200,18336,13752,6403,3748,6148,632,2665,1242
2020-11-18,200,18794,11862,5842,3694,8038,883,3455,964
2020-11-19,200,19046,11656,5570,3698,8244,757,3853,1092
2020-11-20,200,19340,13093,6590,3666,6807,771,2980,1062
2020-11-23,200,19584,12813,6598,3500,7087,735,3094,1015
2020-11-24,200,19856,13132,6657,3338,6768,749,3171,920
2020-11-25,200,19826,11671,5828,3330,8229,592,3985,1073
2020-11-27,200,19950,5392,2136,3256,14508,944,7739,684
2020-11-30,200,19756,9883,4825,3490,10017,914,4953,831
2020-12-01,200,19666,12990,6523,3698,6910,767,3210,1082
2020-12-02,200,19842,12397,6200,3448,7503,784,3621,940
2020-12-03,200,20248,10950,5250,3194,8950,633,4774,964
2020-12-04,200,20536,12612,6331,3064,7288,428,3837,1104
2020-12-07,200,20892,12729,6411,3090,7171,458,3935,1087
2020-12-08,200,21140,13121,6518,3074,6779,294,3952,1243
2020-12-09,200,21680,10748,6017,2898,9152,636,4723,813
2020-12-10,200,21920,11774,6310,3072,8126,561,4550,975
2020-12-11,200,22014,10926,5779,3324,8974,571,5128,1091
2020-12-14,200,22058,11439,6368,3492,8461,638,4561,1108
2020-12-15,200,21856,14076,7629,3794,5824,494,3199,1403
2020-12-16,200,21746,13214,7430,3918,6686,629,3343,1330
2020-12-17,200,21774,14675,7868,3970,5225,482,2919,1503
2020-12-18,200,21886,7664,3962,3946,12236,1253,6881,720
2020-12-21,200,21356,13370,7056,4074,6530,609,3522,1428
2020-12-22,200,20894,12172,6106,4112,7728,648,4241,1408
2020-12-23,200,20682,11089,5592,4004,8811,721,4649,1281
2020-12-24,200,20326,6768,3106,3990,13132,1341,6957,654
2020-12-28,200,19896,10349,5101,3992,9551,925,4747,1071
2020-12-29,200,19508,10731,5046,4116,9169,824,4608,1234
2020-12-30,200,19118,9378,4397,4260,10522,1043,5062,1087
2020-12-31,200,18714,11626,5358,4312,8274,823,3899,1333
2021-01-04,200,18232,8444,3441,4384,11456,1140,5575,1052
2021-01-05,200,17416,12540,5264,4508,7360,748,3344,1506
2021-01-06,200,16560,12594,5194,4086,7306,751,2986,1292
2021-01-07,200,16404,13735,5583,3496,6165,516,2519,1232
2021-01-08,200,16666,13799,6203,3304,6101,465,2030,1187
2021-01-11,200,16818,12011,4921,3436,7889,631,3388,1087
2021-01-12,200,17110,13645,5963,3480,6255,523,2492,1217
2021-01-13,200,17464,13025,6079,3632,6875,630,2553,1186
2021-01-14,200,17728,12402,5757,3660,7498,654,3007,1176
2021-01-15,200,17854,13839,6552,3812,6061,482,2275,1424
2021-01-19,200,17874,15181,7023,3830,4719,446,1814,1469
2021-01-20,200,17728,14914,6851,3828,4986,448,1913,1466
2021-01-21,200,17956,13730,6379,3648,6170,594,2499,1230
2021-01-22,200,18254,13586,6079,3692,6314,517,2948,1329
2021-01-25,200,18418,11807,5172,3864,8093,600,3937,1332
2021-01-26,200,18466,9870,4343,4140,10030,903,4790,1167
2021-01-27,200,17978,8290,3307,4136,11610,1014,5582,1054
2021-01-28,200,17896,10433,4351,4366,9467,904,4497,1279
2021-01-29,200,17976,8705,3610,4268,11195,976,5278,1158
2021-02-01,200,18006,11763,4985,4356,8137,796,3918,1382
2021-02-02,200,17946,12878,5635,4220,7022,640,3238,1470
2021-02-03,200,17888,10631,4575,4066,9269,940,4269,1093
2021-02-04,200,17746,11314,4798,3876,8586,857,3975,1081
2021-02-05,200,17770,11481,5161,3538,8419,708,3624,1061
2021-02-08,200,17732,13002,5681,3166,6898,460,3085,1123
2021-02-09,200,17990,10863,4747,2746,9037,489,4148,884
2021-02-10,200,18060,11372,5494,2538,8528,533,3436,736
2021-02-11,200,18074,10666,5217,2470,9234,613,3720,622
2021-02-12,200,17554,9317,4130,2612,10583,715,4547,591
2021-02-16,200,17372,12170,5578,2698,7730,537,3008,812
2021-02-17,200,16742,12356,5216,2928,7544,552,3055,912
2021-02-18,200,16274,10298,4145,3308,9602,781,3892,873
2021-02-19,200,16086,12036,5045,3530,7864,687,2898,1078
2021-02-22,200,15990,9697,3673,3588,10203,730,4222,1064
2021-02-23,200,15938,12779,4698,3650,7121,598,3171,1227
2021-02-24,200,15768,12181,4789,3802,7719,701,2995,1200
2021-02-25,200,15878,6980,2447,3728,12920,988,5392,876
2021-02-26,200,16042,9546,3778,3694,10354,800,4143,1047
2021-03-01,200,15952,12633,4914,3940,7267,601,2962,1369
2021-03-02,200,16042,9487,3490,4324,10413,928,4431,1234
2021-03-03,200,16000,9920,3594,4584,9980,813,4306,1479
2021-03-04,200,16402,10892,4108,4642,9008,800,3993,1521
2021-03-05,200,16682,15251,6239,4792,4649,448,2002,1948
2021-03-08,200,16586,11117,3935,5414,8783,768,4258,1939
2021-03-09,200,16222,13395,5300,5990,6505,878,2711,2117
2021-03-10,200,15718,10369,3791,6614,9531,1396,3968,1911
2021-03-11,200,15148,13515,4999,7238,6385,1122,2475,2497
2021-03-12,200,14876,11760,4135,7810,8140,1545,3203,2360
2021-03-15,200,14760,11485,4162,8128,8415,1629,3118,2435
2021-03-16,200,14670,10064,3771,8604,9836,2207,3464,2095
2021-03-17,200,14648,11913,4315,8732,7987,1839,2909,2527
2021-03-18,200,14724,8592,3023,8760,11308,2527,4239,1853
2021-03-19,200,14744,9226,3567,8944,10674,2637,3705,1835
2021-03-22,200,14738,9706,3402,9012,10194,2400,3867,2106
2021-03-23,200,14556,8007,2774,8682,11893,2637,4404,1704
2021-03-24,200,14556,5914,1913,8126,13986,2867,5265,1196
2021-03-25,200,14890,12253,4377,7066,7647,1293,2968,2240
2021-03-26,200,14614,11381,3817,6724,8519,1057,3390,2305
2021-03-29,200,14696,6943,2194,6254,12957,1940,5054,1187
2021-03-30,200,14824,9944,3448,6006,9956,1473,3864,1530
2021-03-31,200,14736,12489,4495,5658,7411,1071,2773,1758
2021-04-01,200,14100,11715,4023,5350,8185,983,2927,1692
2021-04-05,200,13448,11134,3641,4958,8766,1059,2983,1420
2021-04-06,200,13364,9809,3106,4566,10091,1073,3476,1210
2021-04-07,200,13570,7941,2587,4154,11959,1198,4098,879
2021-04-08,200,13652,12175,4002,3972,7725,758,2724,1228
2021-04-09,200,13460,10303,3252,3938,9597,931,3378,1038
2021-04-12,200,13248,10513,3093,4034,9387,806,3431,1211
2021-04-13,200,12756,10007,2906,4610,9893,940,3372,1365
2021-04-14,200,12466,9009,2625,5404,10891,1280,3508,1422
2021-04-15,200,12382,11806,3216,5976,8094,1021,2875,1967
2021-04-16,200,12452,11302,3309,6556,8598,1204,2817,2074
2021-04-19,200,12622,11086,3246,6896,8814,1220,2965,2228
2021-04-20,200,12578,9035,2551,6904,10865,1477,3638,1975
2021-04-21,200,12424,10471,3194,6790,9429,1635,2918,1760
2021-04-22,200,11928,9527,2600,6958,10373,1680,3264,1799
2021-04-23,200,11266,10394,2955,7474,9506,1682,2578,2055
2021-04-26,200,11382,11153,3032,7264,8747,1533,2559,2099
2021-04-27,200,11300,9706,2724,7204,10194,1936,2826,1666
2021-04-28,200,11056,9704,2577,7576,10196,2000,2851,1788
2021-04-29,200,10900,10525,2925,7604,9375,1848,2425,1954
2021-04-30,200,10818,9723,2546,7686,10177,1812,2763,2031
2021-05-03,200,10616,9826,2471,7690,10074,1864,2737,1981
2021-05-04,200,10364,10407,2435,7550,9493,1768,2647,2007
2021-05-05,200,10598,10006,2306,7558,9894,1610,2893,2169
2021-05-06,200,10844,12333,2983,7330,7567,1050,2339,2615
2021-05-07,200,11020,11744,2947,7350,8156,1207,2463,2468
2021-05-10,200,11234,9484,1971,7412,10416,1291,3546,2415
2021-05-11,200,11978,12559,3398,7282,7341,1020,2491,2621
2021-05-12,200,12628,7679,2130,6970,12221,1630,4084,1855
2021-05-13,200,13280,11327,3308,6744,8573,1078,3232,2294
2021-05-14,200,13678,11873,4055,6904,8027,1171,2684,2281
2021-05-17,200,14020,10216,3156,7128,9684,1386,3754,2178
2021-05-18,200,14304,9869,3456,7386,10031,1658,3596,2035
2021-05-19,200,14660,12047,4062,7622,7853,1193,3168,2618
2021-05-20,200,14898,11854,4560,7720,8046,1705,2789,2155
2021-05-21,200,15030,9829,3513,7740,10071,1950,3902,1920
2021-05-24,200,14860,9751,3469,7990,10149,2041,3861,1954
2021-05-25,200,14740,8797,3238,8184,11103,2294,4032,1798
2021-05-26,200,14476,11795,4272,8316,8105,1748,2866,2410
2021-05-27,200,14428,12043,4388,8496,7857,1637,2726,2611
2021-05-28,200,14620,11031,3620,8482,8869,1745,3590,2496
2021-06-01,200,14918,13216,4552,8296,6684,1182,2807,2966
2021-06-02,200,14890,12073,4386,7778,7827,1605,2959,2284
2021-06-03,200,14642,11073,3730,7428,8827,1562,3491,2152
2021-06-04,200,14448,10955,3550,7004,8945,1582,3574,1920
2021-06-07,200,14206,11944,4098,6384,7956,1204,2905,1988
2021-06-08,200,14204,13295,4333,5766,6605,761,2669,2122
2021-06-09,200,14076,11168,3627,5340,8732,989,3311,1681
2021-06-10,200,13360,11587,3699,5440,8313,971,2881,1749
2021-06-11,200,12994,12302,3844,5906,7598,968,2553,1985
2021-06-14,200,13312,11707,3846,6028,8193,1017,2710,1997
2021-06-15,200,13716,11471,4096,6274,8429,1061,2662,2076
2021-06-16,200,13722,12988,4358,6330,6912,994,2403,2171
2021-06-17,200,13334,11240,3595,6752,8660,1237,2972,2139
2021-06-18,200,13212,6994,2104,6462,12906,2091,4402,1140
2021-06-21,200,13338,13430,4143,6544,6470,812,2426,2460
2021-06-22,200,13458,10936,3348,6622,8964,1220,3281,2091
2021-06-23,200,13394,11080,3461,6660,8820,1310,3136,2020
2021-06-24,200,13314,12071,3980,6596,7829,1220,2577,2078
2021-06-25,200,13044,8537,2799,6320,11363,1762,3623,1398
2021-06-28,200,12830,11042,3467,6362,8858,1487,2848,1694
2021-06-29,200,12404,9392,2703,6512,10508,1604,3399,1652
2021-06-30,200,11946,13130,3811,6586,6770,1122,2062,2171
2021-07-01,200,12064,11752,3304,6540,8148,1285,2628,1985
2021-07-02,200,12114,9258,2646,6598,10642,1753,3311,1546
2021-07-06,200,11916,9165,2393,6798,10735,1567,3465,1832
2021-07-07,200,11598,10224,2633,6926,9676,1488,3066,1975
2021-07-08,200,11716,10862,2977,6534,9038,1285,2781,1982
2021-07-09,200,11532,10155,2787,6556,9745,1574,2879,1704
2021-07-12,200,11364,10630,2660,6688,9270,1477,2922,1867
2021-07-13,200,11240,7946,1936,6882,11954,1945,3584,1496
2021-07-14,200,11466,7261,1783,6780,12639,1954,3850,1436
2021-07-15,200,12052,9143,2643,6362,10757,1624,3283,1557
2021-07-16,200,12612,6470,1733,6170,13430,1744,4473,1341
2021-07-19,200,13838,11461,3633,5250,8439,902,3186,1723
2021-07-20,200,14398,13601,4841,5174,6299,808,2258,1779
2021-07-21,200,14766,10805,3916,5188,9095,1152,3367,1442
2021-07-22,200,14984,6961,2174,5216,12939,1510,5218,1098
2021-07-23,200,15140,8322,2723,5214,11578,1219,4747,1388
2021-07-26,200,15146,8780,3016,5262,11120,1351,4457,1280
2021-07-27,200,15214,9750,3427,5430,10150,1115,4080,1600
2021-07-28,200,15020,10343,3831,5356,9557,1161,3579,1517
2021-07-29,200,15034,9194,3312,5206,10706,1348,4105,1255
2021-07-30,200,14942,10599,3729,5252,9301,1178,3642,1448
2021-08-02,200,14776,9162,2960,5320,10738,1158,4328,1502
2021-08-03,200,14902,12288,4314,5330,7612,988,3037,1677
2021-08-04,200,14920,10976,3842,5190,8924,1204,3518,1391
2021-08-05,200,14372,14118,4983,5312,5782,707,2103,1949
2021-08-06,200,13902,12195,4155,5018,7705,876,2696,1633
2021-08-09,200,13668,13031,4292,5022,6869,754,2442,1757
2021-08-10,200,13522,11901,3813,5192,7999,886,2848,1710
2021-08-11,200,13094,13424,4240,5544,6476,740,2207,2032
2021-08-12,200,12572,12899,3926,6074,7001,986,2260,2051
2021-08-13,200,12166,11505,3099,6628,8395,988,2884,2326
2021-08-16,200,11356,12205,3138,8196,7695,1100,2440,2998
2021-08-17,200,11254,11887,3148,8656,8013,1358,2379,2970
2021-08-18,200,11464,10551,2860,8582,9349,1615,2772,2676
2021-08-19,200,11802,11075,2852,8136,8825,1571,2949,2497
2021-08-20,200,12162,12119,3456,7982,7781,1307,2525,2684
2021-08-23,200,12246,13622,4071,8080,6278,1241,1952,2799
2021-08-24,200,12338,11522,3619,8248,8378,1837,2450,2287
2021-08-25,200,12466,10048,3249,8140,9852,2089,2884,1981
2021-08-26,200,12628,7807,2343,8224,12093,2546,3871,1566
2021-08-27,200,12778,11846,3800,8122,8054,1715,2489,2346
2021-08-30,200,13030,10781,3451,7926,9119,1645,2964,2318
2021-08-31,200,13274,12751,4144,7696,7149,1321,2393,2527
2021-09-01,200,13534,11469,3820,7346,8431,1548,2847,2125
2021-09-02,200,14002,11724,4088,6882,8176,1446,2813,1995
2021-09-03,200,14164,10883,3684,6628,9017,1518,3298,1796
2021-09-07,200,14164,8995,3185,6484,10905,1869,3797,1373
2021-09-08,200,13922,10593,3491,6364,9307,1430,3370,1752
2021-09-09,200,13454,11592,3770,6194,8308,1145,2857,1952
2021-09-10,200,13096,9140,2850,5846,10760,1429,3598,1494
2021-09-13,200,12962,10708,3399,5554,9192,1250,2982,1527
2021-09-14,200,12986,8756,2518,4984,11144,1091,3875,1401
2021-09-15,200,13198,13451,4261,4564,6449,590,2238,1692
2021-09-16,200,13150,10798,3180,4588,9102,844,3295,1450
2021-09-17,200,12840,6363,1849,5084,13537,1555,4471,987
2021-09-20,200,13518,10246,3244,5274,9654,1133,3415,1504
2021-09-21,200,14434,9740,3116,5622,10160,1067,4001,1744
2021-09-22,200,14738,10137,3429,5868,9763,1218,3840,1716
2021-09-23,200,14776,11091,4087,5850,8809,1195,3201,1730
2021-09-24,200,14768,9192,3324,5844,10708,1354,3960,1568
2021-09-27,200,14604,10977,3940,5756,8923,1187,3262,1691
2021-09-28,200,14236,9456,2872,5976,10444,1256,4146,1732
2021-09-29,200,14162,9076,2721,6190,10824,1292,4260,1803
2021-09-30,200,14112,10005,3010,6440,9895,1185,3946,2035
2021-10-01,200,13834,12987,4227,7018,6913,1000,2590,2509
2021-10-04,200,13758,10737,2998,7514,9163,1144,3781,2613
2021-10-05,200,13778,11344,3558,7914,8556,1448,3231,2509
2021-10-06,200,14170,10904,3674,7856,8996,1633,3311,2295
2021-10-07,200,14280,11111,3842,7880,8789,1600,3198,2340
2021-10-08,200,14318,7263,2419,7896,12637,2358,4640,1590
2021-10-11,200,14192,7340,2388,7930,12560,2378,4608,1587
2021-10-12,200,14070,9615,3103,7956,10285,1814,3832,2164
2021-10-13,200,14058,11122,3689,8034,8778,1678,3240,2339
2021-10-14,200,14010,12055,4039,7880,7845,1539,2866,2401
2021-10-15,200,13968,10946,3540,7538,8954,1736,3344,2033
2021-10-18,200,13172,11264,3674,8022,8636,1813,2812,2198
2021-10-19,200,12752,12256,3855,8402,7644,1525,2421,2676
2021-10-20,200,12708,11211,3439,8428,8689,1817,2815,2397
2021-10-21,200,12654,12076,3745,8226,7824,1656,2482,2457
2021-10-22,200,12728,11775,3662,8132,8125,1494,2602,2572
2021-10-25,200,12788,12800,3938,8140,7100,1329,2356,2741
2021-10-26,200,12680,11921,3727,8018,7979,1536,2513,2473
2021-10-27,200,12324,8637,2622,7792,11263,2086,3440,1810
2021-10-28,200,12012,11834,3480,7666,8066,1503,2426,2330
2021-10-29,200,11668,11511,3229,7508,8389,1487,2505,2267
2021-11-01,200,11450,15475,4261,6994,4425,637,1364,2860
2021-11-02,200,11394,12792,3562,6716,7108,1094,2035,2264
2021-11-03,200,11178,13379,3670,6578,6521,1012,1819,2277
2021-11-04,200,11534,13158,3884,6272,6742,1121,1783,2015
2021-11-05,200,11692,12871,3739,6142,7029,974,2007,2097
2021-11-08,200,12178,13479,4129,6316,6421,794,1860,2364
2021-11-09,200,12626,12248,3621,6536,7652,932,2592,2336
2021-11-10,200,12830,11727,3446,6750,8173,939,2869,2436
2021-11-11,200,12962,10809,3130,6914,9091,1169,3251,2288
2021-11-12,200,13044,12448,3962,7182,7452,1067,2460,2524
2021-11-15,200,13062,11689,3781,7120,8211,1234,2650,2326
2021-11-16,200,13054,11434,3621,7092,8466,1152,2806,2394
2021-11-17,200,12866,10993,3389,6998,8907,1248,2944,2251
2021-11-18,200,12712,10913,3286,6710,8987,1283,2970,2072
2021-11-19,200,12700,9965,2960,6392,9935,1435,3290,1761
2021-11-22,200,12760,10360,2984,6400,9540,1389,3296,1811
2021-11-23,200,12970,11946,3676,6466,7954,1077,2709,2156
2021-11-24,200,13376,8952,2946,6398,10948,1779,3642,1420
2021-11-26,200,14272,6157,1946,5644,13743,1854,5090,968
2021-11-29,200,15112,9600,3413,5264,10300,1236,4043,1396
2021-11-30,200,16060,10168,4119,4646,9732,1173,3811,1150
2021-12-01,200,16980,6142,2755,4470,13758,1668,5635,567
2021-12-02,200,17956,13501,5936,4216,6399,649,2942,1459
2021-12-03,200,18664,9504,4572,4162,10396,1102,4660,979
2021-12-06,200,19228,12630,5964,4038,7270,641,3550,1378
2021-12-07,200,19756,11283,5649,4076,8617,866,4129,1172
2021-12-08,200,20148,10739,5292,4060,9161,885,4682,1145
2021-12-09,200,20788,6853,3322,3908,13047,1102,6972,852
2021-12-10,200,21414,8727,4369,3820,11173,925,6238,985
2021-12-13,200,22100,9156,5098,3716,10744,941,5852,917
2021-12-14,200,22848,11768,6636,3528,8132,571,4688,1193
2021-12-15,200,23294,16063,9399,3402,3837,336,2148,1365
2021-12-16,200,23548,8091,4418,3218,11809,750,7256,859
2021-12-17,200,23834,8329,5127,2910,11571,834,6690,621
2021-12-20,200,24298,11851,6973,2638,8049,480,5076,839
2021-12-21,200,24560,12265,7424,2570,7635,447,4756,838
2021-12-22,200,24480,8280,4653,2482,11620,558,7487,683
2021-12-23,200,24246,7133,4235,2282,12767,769,7788,372
2021-12-27,200,23376,9359,5646,2256,10541,673,5942,455
2021-12-28,200,22706,7375,4059,2180,12525,644,7194,446
2021-12-29,200,21186,10581,5493,2510,9319,575,5000,680
2021-12-30,200,20000,7196,3477,2868,12704,810,6423,624
2021-12-31,200,18592,8745,4013,3682,11155,966,5183,875
2022-01-03,200,17404,11668,5095,4046,8232,847,3507,1176
2022-01-04,200,16022,10725,4227,4288,9175,1026,3684,1118
2022-01-05,200,15376,7245,2332,4166,12655,1152,5256,931
2022-01-06,200,14910,11567,4082,4148,8333,710,3273,1364
2022-01-07,200,14752,9035,2773,4410,10865,808,4503,1397
2022-01-10,200,14786,12303,4131,4596,7597,532,3162,1766
2022-01-11,200,14582,12980,4646,4830,6920,732,2545,1683
2022-01-12,200,14176,10181,3108,5078,9719,740,3880,1799
