date,nodes,pos_edges_cos,neg_edges_cos,pos_edges_ssa,neg_edges_ssa
2020-05-07,200,24740,1498
2020-05-08,200,23998,1630
2020-05-11,200,23226,1862
2020-05-12,200,22246,2206
2020-05-13,200,21536,2438
2020-05-14,200,21112,2624
2020-05-15,200,20340,3092
2020-05-18,200,20026,3192
2020-05-19,200,20120,3158
2020-05-20,200,20304,3218
2020-05-21,200,20334,3244
2020-05-22,200,20000,3370
2020-05-26,200,19530,3220
2020-05-27,200,18656,3326
2020-05-28,200,17792,3824
2020-05-29,200,17146,4266
2020-06-01,200,17314,4322
2020-06-02,200,17668,4246
2020-06-03,200,18190,4168
2020-06-04,200,18694,4126
2020-06-05,200,19334,3952
2020-06-08,200,19722,3826
2020-06-09,200,19892,4070
2020-06-10,200,20218,4420
2020-06-11,200,20418,4166
2020-06-12,200,20796,4046
2020-06-15,200,21156,3844
2020-06-16,200,21302,3836
2020-06-17,200,21502,4000
2020-06-18,200,21364,4026
2020-06-19,200,21066,3914
2020-06-22,200,20638,3822
2020-06-23,200,20332,3748
2020-06-24,200,19980,3732
2020-06-25,200,19464,3716
2020-06-26,200,18976,3756
2020-06-29,200,18584,3794
2020-06-30,200,18016,3884
2020-07-01,200,17134,4074
2020-07-02,200,16372,4058
2020-07-06,200,14962,4112
2020-07-07,200,13088,4916
2020-07-08,200,11786,6048
2020-07-09,200,10924,7358
2020-07-10,200,11028,7784
2020-07-13,200,11234,7988
2020-07-14,200,11084,8254
2020-07-15,200,11286,7866
2020-07-16,200,11492,7722
2020-07-17,200,11716,7462
2020-07-20,200,12060,7176
2020-07-21,200,12544,6632
2020-07-22,200,12928,6702
2020-07-23,200,13154,6552
2020-07-24,200,13170,6528
2020-07-27,200,12984,6516
2020-07-28,200,12930,6658
2020-07-29,200,12688,6608
2020-07-30,200,12338,6514
2020-07-31,200,12218,6574
2020-08-03,200,11998,6588
2020-08-04,200,11754,6156
2020-08-05,200,11918,5442
2020-08-06,200,11802,4986
2020-08-07,200,12094,4884
2020-08-10,200,12674,4938
2020-08-11,200,13056,5124
2020-08-12,200,13400,5568
2020-08-13,200,13568,5752
2020-08-14,200,13522,5960
2020-08-17,200,13614,6236
2020-08-18,200,13354,6728
2020-08-19,200,13138,7008
2020-08-20,200,13020,7242
2020-08-21,200,13034,7120
2020-08-24,200,13236,7136
2020-08-25,200,13422,7160
2020-08-26,200,13520,7092
2020-08-27,200,13538,7112
2020-08-28,200,13640,7196
2020-08-31,200,13676,7206
2020-09-01,200,13460,7132
2020-09-02,200,12920,7056
2020-09-03,200,12960,7092
2020-09-04,200,12760,6512
2020-09-08,200,12832,5566
2020-09-09,200,12644,5280
2020-09-10,200,12604,5394
2020-09-11,200,12732,5396
2020-09-14,200,12628,5628
2020-09-15,200,12454,5870
2020-09-16,200,12388,6062
2020-09-17,200,12530,6206
2020-09-18,200,12608,6232
2020-09-21,200,12932,6068
2020-09-22,200,13178,5960
2020-09-23,200,13584,5686
2020-09-24,200,14338,5314
2020-09-25,200,14784,5244
2020-09-28,200,14714,5204
2020-09-29,200,14696,5244
2020-09-30,200,14802,5246
2020-10-01,200,15134,5358
2020-10-02,200,15156,5456
2020-10-05,200,15028,5352
2020-10-06,200,14414,5506
2020-10-07,200,14304,5248
2020-10-08,200,14746,4614
2020-10-09,200,15286,4192
2020-10-12,200,16144,3638
2020-10-13,200,17236,3208
2020-10-14,200,18310,3178
2020-10-15,200,18800,3352
2020-10-16,200,19546,3816
2020-10-19,200,19836,3834
2020-10-20,200,20172,3730
2020-10-21,200,20190,3772
2020-10-22,200,19524,4200
2020-10-23,200,19166,4758
2020-10-26,200,19032,4810
2020-10-27,200,18942,4700
2020-10-28,200,19252,3930
2020-10-29,200,19630,3712
2020-10-30,200,19870,3742
2020-11-02,200,19624,3742
2020-11-03,200,18854,3698
2020-11-04,200,18302,3652
2020-11-05,200,17406,3520
2020-11-06,200,16284,3510
2020-11-09,200,15922,3044
2020-11-10,200,15680,3198
2020-11-11,200,15988,3406
2020-11-12,200,16516,3494
2020-11-13,200,16912,3710
2020-11-16,200,17734,3740
2020-11-17,200,18336,3748
2020-11-18,200,18794,3694
2020-11-19,200,19046,3698
2020-11-20,200,19340,3666
2020-11-23,200,19584,3500
2020-11-24,200,19856,3338
2020-11-25,200,19826,3330
2020-11-27,200,19950,3256
2020-11-30,200,19756,3490
2020-12-01,200,19666,3698
2020-12-02,200,19842,3448
2020-12-03,200,20248,3194
2020-12-04,200,20536,3064
2020-12-07,200,20892,3090
2020-12-08,200,21140,3074
2020-12-09,200,21680,2898
2020-12-10,200,21920,3072
2020-12-11,200,22014,3324
2020-12-14,200,22058,3492
2020-12-15,200,21856,3794
2020-12-16,200,21746,3918
2020-12-17,200,21774,3970
2020-12-18,200,21886,3946
2020-12-21,200,21356,4074
2020-12-22,200,20894,4112
2020-12-23,200,20682,4004
2020-12-24,200,20326,3990
2020-12-28,200,19896,3992
2020-12-29,200,19508,4116
2020-12-30,200,19118,4260
2020-12-31,200,18714,4312
2021-01-04,200,18232,4384
2021-01-05,200,17416,4508
2021-01-06,200,16560,4086
2021-01-07,200,16404,3496
2021-01-08,200,16666,3304
2021-01-11,200,16818,3436
2021-01-12,200,17110,3480
2021-01-13,200,17464,3632
2021-01-14,200,17728,3660
2021-01-15,200,17854,3812
2021-01-19,200,17874,3830
2021-01-20,200,17728,3828
2021-01-21,200,17956,3648
2021-01-22,200,18254,3692
2021-01-25,200,18418,3864
2021-01-26,200,18466,4140
2021-01-27,200,17978,4136
2021-01-28,200,17896,4366
2021-01-29,200,17976,4268
2021-02-01,200,18006,4356
2021-02-02,200,17946,4220
2021-02-03,200,17888,4066
2021-02-04,200,17746,3876
2021-02-05,200,17770,3538
2021-02-08,200,17732,3166
2021-02-09,200,17990,2746
2021-02-10,200,18060,2538
2021-02-11,200,18074,2470
2021-02-12,200,17554,2612
2021-02-16,200,17372,2698
2021-02-17,200,16742,2928
2021-02-18,200,16274,3308
2021-02-19,200,16086,3530
2021-02-22,200,15990,3588
2021-02-23,200,15938,3650
2021-02-24,200,15768,3802
