Date,Close,High,Low,Open,Volume,Turnover
2020-03-12,81.27206420898438,84.49921166020548,79.15957843085947,84.18458830759369,2801600,0.02524464308241273
2020-03-13,86.98924255371094,92.18505113994267,81.17318529051556,87.01621614939525,3270100,0.029466200508208834
2020-03-16,77.65836334228516,81.86534524654589,74.84472211432362,79.73488413164125,3671800,0.03308583683252537
2020-03-17,77.49656677246094,80.57988947867231,72.02209962415554,79.66298611715355,3264400,0.02941483897709456
2020-03-18,69.63094329833984,74.59302836218242,67.12293403100765,73.53229333361476,2452400,0.022098073492043468
2020-03-19,71.29398345947266,75.86953092918705,66.04424679154054,69.06464567329876,2658600,0.023956099407089693
2020-03-20,67.63533020019531,73.51431922186127,66.04423090718643,72.84911452642638,2637200,0.023763268395537853
2020-03-23,67.54542541503906,72.6783016515715,65.81049471603492,66.57458187338128,2662300,0.02398943934833931
2020-03-24,71.2669906616211,71.49172259829788,67.2218158014388,70.30513824697539,2675500,0.024108381841446053
2020-03-25,71.03327941894531,72.87608435151147,69.14553220648462,70.32313241544139,2430100,0.02189713276505253
2020-03-26,79.97761535644531,82.24291061837006,72.21087894659541,72.38167058182422,3309800,0.029823929067022293
2020-03-27,74.68292236328125,78.62022361050063,74.0446844560229,76.76843455963063,1889100,0.01702229270666258
2020-03-30,74.6649398803711,75.7076994064752,72.60639442275505,74.7728136839154,1692700,0.015252572581953179
2020-03-31,72.18389129638672,73.52329154224803,71.07820729592837,73.20866824399518,2474400,0.022296310980554703
2020-04-01,70.80852508544922,71.0152814541586,66.61952597356938,68.57918844498977,3038200,0.027376597163401756
2020-04-02,69.62196350097656,71.40184377056991,68.26458730234532,69.58601242005807,2238900,0.02017426877399124
2020-04-03,65.92736053466797,69.6039787457889,65.63970391747284,69.14552365460223,1595700,0.014378525473517274
2020-04-06,71.28089904785156,72.41320456374173,67.56693142689632,68.6539488687775,1995700,0.017982843446448845
2020-04-07,75.5564956665039,76.55292326863872,73.48211086068078,75.4749660649504,1748800,0.015758078177656832
2020-04-08,79.56938171386719,80.62016470598861,76.09094196969713,76.09094196969713,1785600,0.016089675431166538
2020-04-09,81.31767272949219,84.37037174577553,80.50241805789129,80.62017537664454,1953300,0.017600785741318098
2020-04-13,78.2921371459961,81.50788775129007,77.36817883539283,81.31765433250474,1167500,0.010520103083494025
2020-04-14,81.6166000366211,81.99705312376258,78.89906613810288,79.26140537344786,1342000,0.012092486799185424
2020-04-15,80.66545867919922,81.09119980575657,78.14720506434121,78.34649196798888,1404200,0.012652958243976284
2020-04-16,82.20539093017578,82.88477432629294,79.79584116797854,80.74698068696067,1619500,0.014592982392906703
2020-04-17,86.41757202148438,86.84332006855627,83.99896871570276,84.2435437049539,2369900,0.021354682910126332
2020-04-20,86.08240509033203,87.23283152043582,84.69646405698498,85.33055246732502,1585700,0.014288417524193985
2020-04-21,85.56607055664062,86.42662697742253,83.83591115708325,84.24353841726489,2615400,0.023566833066013083
2020-04-22,90.20398712158203,93.84547857320078,86.52625415354908,90.62067471676914,3771100,0.03398060876930563
2020-04-23,91.18230438232422,93.07551593911279,89.58801623747175,90.58444373636281,3135400,0.028252446430824127
2020-04-24,96.58114624023438,98.8638714141155,91.05548908047736,92.20591550332983,3875000,0.034916830362774605
2020-04-27,105.0960693359375,105.77545266883354,98.53775749747362,99.12655776819246,4460900,0.04019625511362612
2020-04-28,101.37306213378906,113.23056341757595,101.30059291455098,110.67608218331725,4820500,0.04343653697129161
