Date,Close,High,Low,Open,Volume,Turnover
2020-03-12,124.0999984741211,132.55999755859375,118.9000015258789,127.8499984741211,1128200,0.02297025187465515
2020-03-13,128.92999267578125,132.05999755859375,117.83999633789062,130.8300018310547,622400,0.01267211909837384
2020-03-16,104.66000366210938,119.68000030517578,103.72000122070312,119.68000030517578,675100,0.01374509576367638
2020-03-17,112.0,119.04000091552734,99.7300033569336,106.0999984741211,1057600,0.02153282962474321
2020-03-18,98.9000015258789,109.05000305175781,97.58999633789062,103.37000274658203,1138800,0.0231860688130272
2020-03-19,108.76000213623047,110.58999633789062,95.58000183105469,98.01000213623047,594000,0.012093892584244956
2020-03-20,105.77999877929688,113.5,103.02999877929688,111.97000122070312,650800,0.013250345612502722
2020-03-23,100.5,104.52999877929688,97.2300033569336,104.06999969482422,647100,0.013175013284957763
2020-03-24,110.12000274658203,111.97000122070312,105.5,105.5,438900,0.008936042853914328
2020-03-25,119.3499984741211,122.36000061035156,108.95999908447266,109.66999816894531,669200,0.013624971241374958
2020-03-26,130.00999450683594,130.22999572753906,121.02999877929688,121.02999877929688,523000,0.010648326298922747
2020-03-27,126.2300033569336,130.0,121.38999938964844,130.0,538300,0.01095983565336542
2020-03-30,129.99000549316406,132.0,124.13999938964844,132.0,497700,0.010133216059223425
2020-03-31,126.20999908447266,131.88999938964844,124.36000061035156,131.88999938964844,449600,0.009153895801138944
2020-04-01,119.61000061035156,123.44000244140625,117.20999908447266,121.01000213623047,378200,0.007700185480406469
2020-04-02,121.58000183105469,122.76000213623047,116.41999816894531,118.01000213623047,568900,0.011582854362250768
2020-04-03,118.83999633789062,122.62999725341797,117.93000030517578,121.11000061035156,687800,0.014003668887952325
2020-04-06,132.80999755859375,132.99000549316406,125.83999633789062,125.83999633789062,645100,0.013134293107906434
2020-04-07,133.3300018310547,137.9199981689453,132.4199981689453,137.8300018310547,376000,0.007655393285650006
2020-04-08,141.42999267578125,142.49000549316406,133.69000244140625,135.66000366210938,620200,0.012627326903617377
2020-04-09,138.9600067138672,147.05999755859375,137.52000427246094,144.7100067138672,462000,0.009406360898857189
2020-04-13,139.61000061035156,140.80999755859375,135.32000732421875,138.0800018310547,416500,0.008479976870939435
2020-04-14,142.58999633789062,143.97000122070312,141.00999450683594,142.77000427246094,252500,0.00514092235273039
