Date,Close,High,Low,Open,Volume,Turnover
2020-03-12,37.08000183105469,44.310001373291016,37.0099983215332,42.77000045776367,19423600,0.0594719565334327
2020-03-13,41.63999938964844,42.4900016784668,34.0,41.33000183105469,24135300,0.07389842833055449
2020-03-16,35.470001220703125,39.369998931884766,30.3799991607666,34.34000015258789,28259500,0.0865260690941196
2020-03-17,30.670000076293945,38.13999938964844,30.049999237060547,36.4900016784668,21078900,0.06454022037997974
2020-03-18,21.3799991607666,28.969999313354492,17.799999237060547,28.809999465942383,35372700,0.1083055497884097
2020-03-19,21.280000686645508,23.989999771118164,18.09000015258789,21.34000015258789,31611200,0.09678843841356122
2020-03-20,24.5,30.739999771118164,22.200000762939453,23.3700008392334,37408000,0.1145373128566615
2020-03-23,26.25,26.600000381469727,23.3700008392334,25.969999313354492,25585800,0.07833962733340381
2020-03-24,33.0,34.150001525878906,30.010000228881836,31.989999771118164,31502500,0.09645561639935252
2020-03-25,36.599998474121094,39.470001220703125,33.290000915527344,38.0,32988800,0.10100642927624666
2020-03-26,35.54999923706055,39.779998779296875,34.529998779296875,38.380001068115234,29563600,0.09051901471260687
2020-03-27,32.84000015258789,35.20000076293945,32.029998779296875,35.02000045776367,18379600,0.05627539551380174
2020-03-30,30.15999984741211,31.799999237060547,28.0,30.690000534057617,18386400,0.05629621602619015
2020-03-31,31.549999237060547,33.599998474121094,30.579999923706055,31.309999465942383,16568800,0.05073101553837289
2020-04-01,25.649999618530273,29.690000534057617,25.360000610351562,29.510000228881836,27541600,0.08432797411711475
2020-04-02,23.420000076293945,26.09000015258789,23.0,25.239999771118164,25212800,0.07719756099209889
2020-04-03,22.889999389648438,24.940000534057617,21.559999465942383,24.219999313354492,28350300,0.08680408417130589
2020-04-06,24.020000457763672,24.799999237060547,21.799999237060547,23.899999618530273,32386700,0.09916289537785605
2020-04-07,24.479999542236328,28.690000534057617,23.719999313354492,28.200000762939453,43809300,0.13413706961428948
2020-04-08,27.510000228881836,27.540000915527344,24.510000228881836,25.649999618530273,32657700,0.09999265403333496
2020-04-09,31.5,34.040000915527344,29.56999969482422,29.920000076293945,54118500,0.16570219113112797
2020-04-13,28.90999984741211,32.70000076293945,27.59000015258789,32.630001068115234,36493700,0.11173787249243873
2020-04-14,30.899999618530273,32.209999084472656,30.3799991607666,30.520000457763672,28650600,0.08772355474045836
2020-04-15,31.860000610351562,32.599998474121094,29.8799991607666,31.969999313354492,46775200,0.14321818103969505
2020-04-16,28.209999084472656,30.489999771118164,27.920000076293945,30.350000381469727,44795600,0.13715696246262474
2020-04-17,29.079999923706055,30.110000610351562,28.860000610351562,29.899999618530273,26829600,0.0821479439964469
2020-04-20,27.790000915527344,28.670000076293945,26.690000534057617,27.93000030517578,37042200,0.11341729176376782
2020-04-21,27.8799991607666,28.360000610351562,26.760000228881836,27.010000228881836,28293200,0.08662925310404446
2020-04-22,25.8799991607666,27.65999984741211,25.010000228881836,27.299999237060547,90534500,0.2772021586511286
2020-04-23,25.719999313354492,26.559999465942383,25.65999984741211,26.0,35812500,0.1096521470455301
2020-04-24,25.559999465942383,26.149999618530273,24.670000076293945,25.920000076293945,34826700,0.1066337851172234
2020-04-27,25.0,26.34000015258789,24.8700008392334,25.989999771118164,35980000,0.11016500525509733
2020-04-28,27.84000015258789,28.43000030517578,25.5,25.860000610351562,59812100,0.1831350836803337
2020-04-29,31.209999084472656,31.84000015258789,29.489999771118164,29.579999923706055,52643500,0.16118597704687926
2020-04-30,29.579999923706055,31.06999969482422,28.31999969482422,29.65999984741211,44896800,0.13746682067640506
2020-05-01,26.6200008392334,29.25,26.1299991607666,28.100000381469727,47710300,0.1460813076771059
2020-05-04,25.260000228881836,25.559999465942383,22.760000228881836,23.90999984741211,63152400,0.1933625480231242
2020-05-05,24.1200008392334,26.350000381469727,23.979999542236328,26.040000915527344,35651700,0.10915980316434556
2020-05-06,22.90999984741211,24.350000381469727,22.389999389648438,23.959999084472656,43355300,0.132746994228358
2020-05-07,22.75,24.450000762939453,22.450000762939453,22.959999084472656,44179300,0.13526995043542306
2020-05-08,25.420000076293945,25.440000534057617,23.31999969482422,23.579999923706055,54883500,0.16804449877482308
2020-05-11,23.969999313354492,24.639999389648438,23.459999084472656,24.5,47485800,0.14539392458428296
2020-05-12,22.760000228881836,24.459999084472656,22.739999771118164,23.950000762939453,40420900,0.12376233076475163
2020-05-13,20.709999084472656,22.639999389648438,20.329999923706055,22.510000228881836,59007900,0.1806727519063996
2020-05-14,20.299999237060547,20.43000030517578,18.18000030517578,19.719999313354492,74107800,0.2269062305848722
2020-05-15,19.920000076293945,20.959999084472656,19.280000686645508,19.670000076293945,39808000,0.12188572899374414
2020-05-18,24.1299991607666,24.260000228881836,21.459999084472656,21.790000915527344,72649600,0.22244145541358307
2020-05-19,23.68000030517578,25.670000076293945,23.329999923706055,25.6200008392334,81388000,0.24919703856870098
2020-05-20,24.90999984741211,25.389999389648438,24.299999237060547,24.3799991607666,56272000,0.1722958636941311
