code,dt
A,2022-06-01
AAPL,2022-06-01
ABBV,2022-06-01
ABT,2022-06-01
ACGL,2022-06-01
ACN,2022-06-01
ADBE,2022-06-01
ADI,2022-06-01
ADM,2022-06-01
ADP,2022-06-01
ADSK,2022-06-01
AEE,2022-06-01
AEP,2022-06-01
AES,2022-06-01
AFL,2022-06-01
AIG,2022-06-01
AIZ,2022-06-01
AJG,2022-06-01
AKAM,2022-06-01
ALB,2022-06-01
ALGN,2022-06-01
ALL,2022-06-01
ALLE,2022-06-01
AMAT,2022-06-01
AMCR,2022-06-01
AMD,2022-06-01
AME,2022-06-01
AMGN,2022-06-01
AMP,2022-06-01
AMT,2022-06-01
AMZN,2022-06-01
ANET,2022-06-01
ANSS,2022-06-01
AON,2022-06-01
AOS,2022-06-01
APA,2022-06-01
APD,2022-06-01
APH,2022-06-01
APO,2022-06-01
APTV,2022-06-01
ARE,2022-06-01
ATO,2022-06-01
AVB,2022-06-01
AVGO,2022-06-01
AVY,2022-06-01
AWK,2022-06-01
AXON,2022-06-01
AXP,2022-06-01
AZO,2022-06-01
BA,2022-06-01
BAC,2022-06-01
BALL,2022-06-01
BAX,2022-06-01
BBY,2022-06-01
BDX,2022-06-01
BEN,2022-06-01
BG,2022-06-01
BK,2022-06-01
BKNG,2022-06-01
BKR,2022-06-01
BLDR,2022-06-01
BLK,2022-06-01
BMY,2022-06-01
BR,2022-06-01
BRO,2022-06-01
BSX,2022-06-01
BX,2022-06-01
BXP,2022-06-01
C,2022-06-01
CAG,2022-06-01
CAH,2022-06-01
CAT,2022-06-01
CB,2022-06-01
CBOE,2022-06-01
CBRE,2022-06-01
CCL,2022-06-01
CDNS,2022-06-01
CDW,2022-06-01
CF,2022-06-01
CFG,2022-06-01
CHD,2022-06-01
CHRW,2022-06-01
CHTR,2022-06-01
CI,2022-06-01
CINF,2022-06-01
CL,2022-06-01
CLX,2022-06-01
CMCSA,2022-06-01
CME,2022-06-01
CMG,2022-06-01
CMI,2022-06-01
CMS,2022-06-01
CNC,2022-06-01
CNP,2022-06-01
COF,2022-06-01
COO,2022-06-01
COP,2022-06-01
COR,2022-06-01
COST,2022-06-01
CPAY,2022-06-01
CPB,2022-06-01
CPRT,2022-06-01
CPT,2022-06-01
CRL,2022-06-01
CRM,2022-06-01
CRWD,2022-06-01
CSCO,2022-06-01
CSGP,2022-06-01
CSX,2022-06-01
CTAS,2022-06-01
CTRA,2022-06-01
CTSH,2022-06-01
CTVA,2022-06-01
CVS,2022-06-01
CVX,2022-06-01
CZR,2022-06-01
D,2022-06-01
DAL,2022-06-01
DAY,2022-06-01
DD,2022-06-01
DE,2022-06-01
DECK,2022-06-01
DELL,2022-06-01
DFS,2022-06-01
DG,2022-06-01
DGX,2022-06-01
DHI,2022-06-01
DHR,2022-06-01
DIS,2022-06-01
DLR,2022-06-01
DLTR,2022-06-01
DOC,2022-06-01
DOV,2022-06-01
DOW,2022-06-01
DPZ,2022-06-01
DRI,2022-06-01
DTE,2022-06-01
DUK,2022-06-01
DVA,2022-06-01
DVN,2022-06-01
DXCM,2022-06-01
EA,2022-06-01
EBAY,2022-06-01
ECL,2022-06-01
ED,2022-06-01
EFX,2022-06-01
EG,2022-06-01
EIX,2022-06-01
EL,2022-06-01
ELV,2022-06-01
EMN,2022-06-01
EMR,2022-06-01
ENPH,2022-06-01
EOG,2022-06-01
EPAM,2022-06-01
EQIX,2022-06-01
EQR,2022-06-01
EQT,2022-06-01
ERIE,2022-06-01
ES,2022-06-01
ESS,2022-06-01
ETN,2022-06-01
ETR,2022-06-01
EVRG,2022-06-01
EW,2022-06-01
EXC,2022-06-01
EXPD,2022-06-01
EXPE,2022-06-01
EXR,2022-06-01
F,2022-06-01
FANG,2022-06-01
FAST,2022-06-01
FCX,2022-06-01
FDS,2022-06-01
FDX,2022-06-01
FE,2022-06-01
FFIV,2022-06-01
FI,2022-06-01
FICO,2022-06-01
FIS,2022-06-01
FITB,2022-06-01
FOX,2022-06-01
FOXA,2022-06-01
FRT,2022-06-01
FSLR,2022-06-01
FTNT,2022-06-01
FTV,2022-06-01
GD,2022-06-01
GDDY,2022-06-01
GE,2022-06-01
GEN,2022-06-01
GILD,2022-06-01
GIS,2022-06-01
GL,2022-06-01
GLW,2022-06-01
GM,2022-06-01
GNRC,2022-06-01
GOOG,2022-06-01
GOOGL,2022-06-01
GPC,2022-06-01
GPN,2022-06-01
GRMN,2022-06-01
GS,2022-06-01
GWW,2022-06-01
HAL,2022-06-01
HAS,2022-06-01
HBAN,2022-06-01
HCA,2022-06-01
HD,2022-06-01
HES,2022-06-01
HIG,2022-06-01
HII,2022-06-01
HLT,2022-06-01
HOLX,2022-06-01
HON,2022-06-01
HPE,2022-06-01
HPQ,2022-06-01
HRL,2022-06-01
HSIC,2022-06-01
HST,2022-06-01
HSY,2022-06-01
HUBB,2022-06-01
HUM,2022-06-01
HWM,2022-06-01
IBM,2022-06-01
ICE,2022-06-01
IDXX,2022-06-01
IEX,2022-06-01
IFF,2022-06-01
INCY,2022-06-01
INTC,2022-06-01
INTU,2022-06-01
INVH,2022-06-01
IP,2022-06-01
IPG,2022-06-01
IQV,2022-06-01
IR,2022-06-01
IRM,2022-06-01
ISRG,2022-06-01
IT,2022-06-01
ITW,2022-06-01
IVZ,2022-06-01
J,2022-06-01
JBHT,2022-06-01
JBL,2022-06-01
JCI,2022-06-01
JKHY,2022-06-01
JNJ,2022-06-01
JNPR,2022-06-01
JPM,2022-06-01
K,2022-06-01
KDP,2022-06-01
KEY,2022-06-01
KEYS,2022-06-01
KHC,2022-06-01
KIM,2022-06-01
KKR,2022-06-01
KLAC,2022-06-01
KMB,2022-06-01
KMI,2022-06-01
KMX,2022-06-01
KO,2022-06-01
KR,2022-06-01
L,2022-06-01
LDOS,2022-06-01
LEN,2022-06-01
LH,2022-06-01
LHX,2022-06-01
LII,2022-06-01
LIN,2022-06-01
LKQ,2022-06-01
LLY,2022-06-01
LMT,2022-06-01
LNT,2022-06-01
LOW,2022-06-01
LRCX,2022-06-01
LULU,2022-06-01
LUV,2022-06-01
LVS,2022-06-01
LW,2022-06-01
LYB,2022-06-01
LYV,2022-06-01
MA,2022-06-01
MAA,2022-06-01
MAR,2022-06-01
MAS,2022-06-01
MCD,2022-06-01
MCHP,2022-06-01
MCK,2022-06-01
MCO,2022-06-01
MDLZ,2022-06-01
MDT,2022-06-01
MET,2022-06-01
META,2022-06-01
MGM,2022-06-01
MHK,2022-06-01
MKC,2022-06-01
MKTX,2022-06-01
MLM,2022-06-01
MMC,2022-06-01
MMM,2022-06-01
MNST,2022-06-01
MO,2022-06-01
MOH,2022-06-01
MOS,2022-06-01
MPC,2022-06-01
MPWR,2022-06-01
MRK,2022-06-01
MRNA,2022-06-01
MS,2022-06-01
MSCI,2022-06-01
MSFT,2022-06-01
MSI,2022-06-01
MTB,2022-06-01
MTCH,2022-06-01
MTD,2022-06-01
MU,2022-06-01
NCLH,2022-06-01
NDAQ,2022-06-01
NDSN,2022-06-01
NEE,2022-06-01
NEM,2022-06-01
NFLX,2022-06-01
NI,2022-06-01
NKE,2022-06-01
NOC,2022-06-01
NOW,2022-06-01
NRG,2022-06-01
NSC,2022-06-01
NTAP,2022-06-01
NTRS,2022-06-01
NUE,2022-06-01
NVDA,2022-06-01
NVR,2022-06-01
NWS,2022-06-01
NWSA,2022-06-01
NXPI,2022-06-01
O,2022-06-01
ODFL,2022-06-01
