code,dt
AAL,2023-03-20
AAPL,2023-03-20
AMD,2023-03-20
AMZN,2023-03-20
GOOGL,2023-03-20
INTC,2023-03-20
MARA,2023-03-20
NVDA,2023-03-20
PLUG,2023-03-20
TSLA,2023-03-20
