date,nodes,pos_edges_cos,neg_edges_cos,pos_edges_ssa,neg_edges_ssa
2020-10-30,10,72,8,92,26
2020-11-02,10,78,8,92,22
2020-11-03,10,80,6,94,18
2020-11-04,10,74,6,94,24
2020-11-05,10,74,10,90,26
2020-11-06,10,76,10,90,24
2020-11-09,10,70,10,90,30
2020-11-10,10,66,10,90,32
2020-11-11,10,62,14,84,36
2020-11-12,10,58,24,76,42
2020-11-13,10,58,24,76,42
2020-11-16,10,58,26,74,42
2020-11-17,10,58,24,76,42
2020-11-18,10,60,22,78,36
2020-11-19,10,56,18,82,36
2020-11-20,10,54,14,84,36
2020-11-23,10,54,16,84,38
2020-11-24,10,56,20,80,42
2020-11-25,10,58,16,82,38
2020-11-27,10,56,16,84,38
2020-11-30,10,54,16,84,46
2020-12-01,10,52,14,80,46
2020-12-02,10,52,12,88,38
2020-12-03,10,54,10,90,36
2020-12-04,10,58,10,90,32
2020-12-07,10,58,8,92,32
2020-12-08,10,58,8,92,34
2020-12-09,10,60,10,90,32
2020-12-10,10,62,10,90,30
2020-12-11,10,64,10,90,32
2020-12-14,10,64,10,90,32
2020-12-15,10,66,8,92,26
2020-12-16,10,70,8,92,26
2020-12-17,10,72,8,92,24
2020-12-18,10,72,8,92,22
2020-12-21,10,72,8,92,22
2020-12-22,10,70,10,90,26
2020-12-23,10,66,14,86,34
2020-12-24,10,62,14,86,38
2020-12-28,10,58,14,84,36
2020-12-29,10,50,18,78,42
2020-12-30,10,50,20,78,46
2020-12-31,10,46,26,64,50
2021-01-04,10,44,34,50,50
2021-01-05,10,42,36,50,50
2021-01-06,10,40,34,50,50
2021-01-07,10,40,32,50,50
2021-01-08,10,40,36,58,54
2021-01-11,10,40,32,58,56
2021-01-12,10,40,36,60,54
2021-01-13,10,38,36,62,56
2021-01-14,10,36,36,62,62
2021-01-15,10,36,36,64,64
2021-01-19,10,36,40,60,64
2021-01-20,10,34,38,62,64
2021-01-21,10,38,36,62,62
2021-01-22,10,38,36,60,62
2021-01-25,10,38,34,60,60
2021-01-26,10,38,30,64,58
2021-01-27,10,40,30,66,56
2021-01-28,10,40,24,64,52
2021-01-29,10,40,24,62,54
2021-02-01,10,44,26,66,56
2021-02-02,10,44,26,66,56
2021-02-03,10,44,26,66,56
2021-02-04,10,48,28,66,52
2021-02-05,10,48,26,68,52
2021-02-08,10,48,24,72,52
2021-02-09,10,46,26,70,54
2021-02-10,10,44,22,72,52
2021-02-11,10,42,22,72,56
2021-02-12,10,42,20,80,52
2021-02-16,10,42,26,72,50
2021-02-17,10,46,26,74,52
2021-02-18,10,42,24,70,52
2021-02-19,10,42,30,68,56
2021-02-22,10,46,32,66,54
2021-02-23,10,44,32,66,52
2021-02-24,10,44,36,64,54
2021-02-25,10,44,36,58,50
2021-02-26,10,44,34,58,48
2021-03-01,10,46,32,62,48
2021-03-02,10,46,34,62,50
2021-03-03,10,48,34,66,50
2021-03-04,10,52,34,66,48
2021-03-05,10,52,34,66,48
2021-03-08,10,52,34,66,48
2021-03-09,10,52,34,66,48
2021-03-10,10,52,36,64,48
2021-03-11,10,52,34,66,48
2021-03-12,10,50,36,64,50
2021-03-15,10,48,36,64,52
2021-03-16,10,48,32,66,48
2021-03-17,10,50,32,66,48
2021-03-18,10,54,32,66,44
2021-03-19,10,54,32,58,42
2021-03-22,10,56,32,58,42
2021-03-23,10,58,32,58,42
2021-03-24,10,58,32,58,42
2021-03-25,10,58,24,58,42
2021-03-26,10,58,24,58,42
2021-03-29,10,58,24,58,42
2021-03-30,10,58,22,58,42
2021-03-31,10,60,24,70,40
2021-04-01,10,60,26,74,40
2021-04-05,10,58,20,80,42
2021-04-06,10,56,24,76,44
2021-04-07,10,58,24,76,42
2021-04-08,10,60,26,74,40
2021-04-09,10,62,28,72,38
2021-04-12,10,64,26,74,36
2021-04-13,10,68,26,74,32
2021-04-14,10,68,26,74,32
2021-04-15,10,66,26,74,34
2021-04-16,10,68,26,74,32
2021-04-19,10,64,28,72,32
2021-04-20,10,64,28,72,32
2021-04-21,10,66,28,72,32
2021-04-22,10,66,28,72,32
2021-04-23,10,62,30,70,36
2021-04-26,10,60,30,70,40
2021-04-27,10,54,30,70,44
2021-04-28,10,54,30,70,44
2021-04-29,10,54,30,70,44
2021-04-30,10,52,30,70,44
2021-05-03,10,52,34,66,44
2021-05-04,10,48,34,62,48
2021-05-05,10,46,32,52,48
2021-05-06,10,44,30,52,48
2021-05-07,10,44,32,52,48
2021-05-10,10,42,32,52,48
2021-05-11,10,46,22,66,48
2021-05-12,10,52,22,76,46
2021-05-13,10,62,18,82,36
2021-05-14,10,64,18,82,36
2021-05-17,10,64,20,80,36
2021-05-18,10,64,22,78,36
2021-05-19,10,66,22,78,34
2021-05-20,10,64,22,78,36
2021-05-21,10,66,22,78,34
2021-05-24,10,66,24,76,34
2021-05-25,10,70,18,82,30
2021-05-26,10,72,16,84,28
2021-05-27,10,74,12,86,14
2021-05-28,10,74,12,88,14
2021-06-01,10,78,10,90,14
2021-06-02,10,80,8,92,14
2021-06-03,10,80,10,90,14
2021-06-04,10,84,10,90,14
2021-06-07,10,86,8,92,14
2021-06-08,10,76,8,92,24
2021-06-09,10,70,8,92,26
2021-06-10,10,66,12,88,30
2021-06-11,10,64,16,84,34
2021-06-14,10,62,16,84,36
2021-06-15,10,58,16,84,38
2021-06-16,10,54,16,82,40
2021-06-17,10,60,14,86,34
2021-06-18,10,52,16,84,44
2021-06-21,10,56,18,78,42
2021-06-22,10,58,20,78,40
2021-06-23,10,62,24,76,38
2021-06-24,10,60,26,74,36
2021-06-25,10,60,28,72,36
2021-06-28,10,60,30,70,36
2021-06-29,10,60,32,68,32
2021-06-30,10,60,32,68,32
2021-07-01,10,60,32,68,32
2021-07-02,10,60,32,68,32
2021-07-06,10,58,32,68,32
2021-07-07,10,58,32,68,32
2021-07-08,10,56,34,66,42
2021-07-09,10,54,36,64,44
2021-07-12,10,54,34,66,44
2021-07-13,10,50,36,64,46
2021-07-14,10,50,38,62,50
2021-07-15,10,54,36,64,46
2021-07-16,10,54,36,64,46
2021-07-19,10,54,34,66,46
2021-07-20,10,52,32,68,48
2021-07-21,10,52,32,68,48
2021-07-22,10,50,32,64,50
2021-07-23,10,48,32,66,52
2021-07-26,10,48,30,68,48
2021-07-27,10,46,30,68,50
2021-07-28,10,44,30,68,52
2021-07-29,10,40,30,68,50
2021-07-30,10,38,32,64,52
2021-08-02,10,36,34,66,62
2021-08-03,10,36,36,64,62
2021-08-04,10,34,34,62,62
2021-08-05,10,34,36,62,62
2021-08-06,10,34,36,62,64
2021-08-09,10,38,36,62,60
2021-08-10,10,40,38,60,58
2021-08-11,10,42,36,62,56
2021-08-12,10,42,36,62,56
2021-08-13,10,42,34,64,56
2021-08-16,10,40,36,58,54
2021-08-17,10,40,38,56,54
2021-08-18,10,40,38,56,54
2021-08-19,10,40,38,56,54
2021-08-20,10,38,38,52,48
2021-08-23,10,36,38,52,48
2021-08-24,10,40,38,52,48
2021-08-25,10,38,38,52,48
2021-08-26,10,38,40,52,48
2021-08-27,10,40,38,52,48
2021-08-30,10,40,36,52,48
2021-08-31,10,44,34,52,48
2021-09-01,10,46,24,52,48
2021-09-02,10,48,18,66,46
2021-09-03,10,54,16,82,44
2021-09-07,10,62,14,86,32
2021-09-08,10,60,16,84,34
2021-09-09,10,58,18,80,38
2021-09-10,10,58,18,78,40
2021-09-13,10,60,18,82,38
2021-09-14,10,60,14,86,36
2021-09-15,10,60,14,86,38
2021-09-16,10,60,18,82,40
2021-09-17,10,54,18,76,42
2021-09-20,10,56,20,80,40
2021-09-21,10,58,20,80,40
2021-09-22,10,58,18,82,32
2021-09-23,10,60,18,82,40
2021-09-24,10,58,18,82,42
2021-09-27,10,58,20,80,42
2021-09-28,10,52,24,76,48
2021-09-29,10,52,28,66,48
2021-09-30,10,50,34,64,50
2021-10-01,10,50,38,62,50
2021-10-04,10,52,38,62,48
2021-10-05,10,52,38,62,48
2021-10-06,10,52,38,62,48
2021-10-07,10,52,36,64,48
2021-10-08,10,52,34,66,48
2021-10-11,10,52,34,66,48
2021-10-12,10,50,34,62,42
2021-10-13,10,50,38,62,48
2021-10-14,10,50,34,66,50
2021-10-15,10,50,30,70,50
2021-10-18,10,50,30,70,50
2021-10-19,10,54,24,74,46
2021-10-20,10,56,22,78,44
2021-10-21,10,60,24,76,40
2021-10-22,10,60,20,80,36
2021-10-25,10,56,30,70,38
2021-10-26,10,60,30,70,36
2021-10-27,10,62,30,70,34
2021-10-28,10,58,32,68,32
2021-10-29,10,62,32,68,32
2021-11-01,10,62,32,68,32
2021-11-02,10,64,32,68,32
2021-11-03,10,66,32,68,32
2021-11-04,10,66,32,68,32
2021-11-05,10,68,32,68,32
2021-11-08,10,70,24,76,30
2021-11-09,10,72,20,80,28
2021-11-10,10,72,20,80,28
2021-11-11,10,72,20,80,28
2021-11-12,10,74,20,80,26
2021-11-15,10,74,20,80,26
2021-11-16,10,74,20,80,26
2021-11-17,10,74,20,80,26
2021-11-18,10,70,18,82,28
2021-11-19,10,68,20,80,32
2021-11-22,10,72,18,82,26
2021-11-23,10,66,18,82,26
2021-11-24,10,66,16,84,22
2021-11-26,10,72,16,84,24
2021-11-29,10,72,16,84,24
2021-11-30,10,72,18,82,26
2021-12-01,10,70,14,86,28
2021-12-02,10,70,12,88,30
2021-12-03,10,70,10,90,28
2021-12-06,10,64,12,86,32
2021-12-07,10,60,16,84,34
2021-12-08,10,52,22,78,46
2021-12-09,10,54,24,76,46
2021-12-10,10,54,26,74,46
2021-12-13,10,54,30,70,46
2021-12-14,10,58,30,70,42
2021-12-15,10,58,30,70,42
2021-12-16,10,58,30,70,42
2021-12-17,10,58,32,68,42
2021-12-20,10,60,28,72,40
2021-12-21,10,60,28,72,40
2021-12-22,10,58,30,70,42
2021-12-23,10,58,28,72,42
2021-12-27,10,56,28,72,38
2021-12-28,10,58,28,72,38
2021-12-29,10,62,28,72,36
2021-12-30,10,70,28,72,30
2021-12-31,10,68,28,72,32
2022-01-03,10,62,26,72,36
2022-01-04,10,54,26,72,46
2022-01-05,10,54,28,72,46
2022-01-06,10,52,30,70,48
2022-01-07,10,54,32,68,46
2022-01-10,10,56,32,68,44
2022-01-11,10,54,30,70,46
2022-01-12,10,54,26,74,46
2022-01-13,10,54,24,72,36
2022-01-14,10,54,28,72,44
2022-01-18,10,54,28,72,44
2022-01-19,10,58,28,72,42
2022-01-20,10,64,28,72,36
2022-01-21,10,64,20,80,36
2022-01-24,10,68,18,82,32
2022-01-25,10,70,14,86,30
2022-01-26,10,72,14,86,28
2022-01-27,10,72,10,90,28
2022-01-28,10,74,10,90,26
2022-01-31,10,76,10,90,24
2022-02-01,10,78,10,90,22
2022-02-02,10,76,10,90,24
2022-02-03,10,78,10,90,22
2022-02-04,10,80,6,94,20
2022-02-07,10,84,6,94,16
2022-02-08,10,86,4,96,14
2022-02-09,10,88,4,96,12
2022-02-10,10,90,2,98,10
2022-02-11,10,92,0,100,0
2022-02-14,10,96,0,100,0
2022-02-15,10,96,0,100,0
2022-02-16,10,96,0,100,0
2022-02-17,10,96,0,100,0
2022-02-18,10,86,0,100,0
2022-02-22,10,84,0,100,0
2022-02-23,10,78,0,100,0
2022-02-24,10,78,0,100,0
2022-02-25,10,66,0,100,0
2022-02-28,10,60,0,100,0
2022-03-01,10,58,4,96,22
2022-03-02,10,56,6,94,24
2022-03-03,10,64,6,94,28
2022-03-04,10,64,4,96,26
2022-03-07,10,68,12,88,30
2022-03-08,10,70,12,88,28
2022-03-09,10,70,16,84,28
2022-03-10,10,70,16,84,28
2022-03-11,10,74,14,86,22
2022-03-14,10,76,14,86,20
2022-03-15,10,80,14,86,18
2022-03-16,10,78,14,86,20
2022-03-17,10,78,14,86,20
2022-03-18,10,78,12,88,20
2022-03-21,10,78,12,88,20
2022-03-22,10,84,10,90,16
2022-03-23,10,84,8,92,14
2022-03-24,10,82,8,92,16
2022-03-25,10,84,6,94,14
2022-03-28,10,86,4,96,14
2022-03-29,10,88,4,96,12
2022-03-30,10,90,2,98,10
2022-03-31,10,92,2,98,8
2022-04-01,10,94,2,98,6
2022-04-04,10,96,0,100,0
2022-04-05,10,96,0,100,0
2022-04-06,10,98,0,100,0
2022-04-07,10,98,0,100,0
2022-04-08,10,98,0,100,0
2022-04-11,10,98,0,100,0
2022-04-12,10,98,0,100,0
2022-04-13,10,92,0,100,0
2022-04-14,10,90,0,100,0
2022-04-18,10,88,4,96,12
2022-04-19,10,86,8,92,14
2022-04-20,10,86,10,90,14
2022-04-21,10,86,10,90,14
2022-04-22,10,86,12,88,14
2022-04-25,10,86,14,86,14
2022-04-26,10,86,14,86,14
2022-04-27,10,82,16,84,18
2022-04-28,10,80,18,82,18
2022-04-29,10,80,18,82,18
2022-05-02,10,82,18,82,18
2022-05-03,10,82,18,82,18
2022-05-04,10,82,18,82,18
2022-05-05,10,82,18,82,18
2022-05-06,10,82,18,82,18
2022-05-09,10,84,16,84,16
2022-05-10,10,86,14,86,14
2022-05-11,10,86,6,94,14
2022-05-12,10,86,4,96,14
2022-05-13,10,86,4,96,14
2022-05-16,10,92,2,98,8
2022-05-17,10,88,2,98,12
2022-05-18,10,80,2,98,12
2022-05-19,10,82,2,98,18
2022-05-20,10,82,2,98,14
2022-05-23,10,82,2,98,14
2022-05-24,10,84,6,94,14
2022-05-25,10,86,8,92,14
2022-05-26,10,86,12,88,14
2022-05-27,10,82,10,90,16
2022-05-31,10,82,12,88,16
2022-06-01,10,84,12,88,14
2022-06-02,10,84,10,90,14
2022-06-03,10,82,8,92,16
2022-06-06,10,80,8,92,16
2022-06-07,10,76,8,92,18
2022-06-08,10,76,12,88,20
2022-06-09,10,70,14,86,26
2022-06-10,10,64,16,84,30
2022-06-13,10,68,10,90,28
2022-06-14,10,72,6,94,28
2022-06-15,10,76,4,96,22
2022-06-16,10,78,2,98,16
2022-06-17,10,80,2,98,16
2022-06-21,10,80,2,98,16
2022-06-22,10,80,2,98,16
2022-06-23,10,82,2,98,18
2022-06-24,10,82,2,98,18
2022-06-27,10,82,2,98,18
2022-06-28,10,82,2,98,18
2022-06-29,10,84,2,98,16
2022-06-30,10,84,2,98,16
2022-07-01,10,86,2,98,14
2022-07-05,10,88,0,100,0
2022-07-06,10,92,0,100,0
2022-07-07,10,94,0,100,0
2022-07-08,10,94,0,100,0
2022-07-11,10,90,0,100,0
2022-07-12,10,84,0,100,0
2022-07-13,10,80,0,100,0
2022-07-14,10,70,6,94,26
2022-07-15,10,68,10,90,32
2022-07-18,10,62,12,86,36
2022-07-19,10,58,14,86,38
2022-07-20,10,62,10,90,32
2022-07-21,10,70,8,92,24
2022-07-22,10,66,10,90,32
2022-07-25,10,62,10,88,34
2022-07-26,10,62,14,86,38
2022-07-27,10,62,14,84,34
2022-07-28,10,62,12,88,36
2022-07-29,10,66,14,86,32
2022-08-01,10,66,14,86,32
2022-08-02,10,64,16,84,34
2022-08-03,10,60,10,90,38
2022-08-04,10,64,8,92,30
2022-08-05,10,64,4,96,20
2022-08-08,10,64,4,96,20
2022-08-09,10,62,4,96,20
2022-08-10,10,66,4,96,20
2022-08-11,10,66,4,96,20
2022-08-12,10,70,4,96,20
2022-08-15,10,76,4,96,16
2022-08-16,10,74,6,94,18
2022-08-17,10,72,10,90,22
2022-08-18,10,72,14,86,22
2022-08-19,10,70,18,82,18
2022-08-22,10,80,16,84,18
2022-08-23,10,84,12,88,16
2022-08-24,10,84,12,88,16
2022-08-25,10,86,10,90,14
2022-08-26,10,86,8,92,14
2022-08-29,10,84,8,92,16
2022-08-30,10,86,4,96,14
2022-08-31,10,88,2,98,12
2022-09-01,10,86,2,98,14
2022-09-02,10,86,2,98,14
2022-09-06,10,88,2,98,12
2022-09-07,10,88,2,98,12
2022-09-08,10,88,2,98,12
2022-09-09,10,86,2,98,14
2022-09-12,10,88,2,98,12
2022-09-13,10,86,2,98,14
2022-09-14,10,86,4,96,14
2022-09-15,10,86,6,94,14
2022-09-16,10,86,6,94,14
2022-09-19,10,86,6,94,14
2022-09-20,10,84,2,98,14
2022-09-21,10,84,2,98,14
2022-09-22,10,84,0,100,0
2022-09-23,10,88,0,100,0
2022-09-26,10,94,0,100,0
2022-09-27,10,96,0,100,0
2022-09-28,10,92,0,100,0
2022-09-29,10,94,0,100,0
2022-09-30,10,92,0,100,0
2022-10-03,10,92,0,100,0
2022-10-04,10,88,4,96,12
2022-10-05,10,84,4,96,16
2022-10-06,10,84,4,96,16
2022-10-07,10,86,4,96,14
2022-10-10,10,88,2,98,12
2022-10-11,10,88,2,98,12
2022-10-12,10,92,2,98,8
2022-10-13,10,92,2,98,8
2022-10-14,10,92,2,98,8
2022-10-17,10,90,2,98,10
2022-10-18,10,88,2,98,12
2022-10-19,10,82,2,98,14
2022-10-20,10,80,2,98,14
2022-10-21,10,76,2,98,16
2022-10-24,10,74,6,94,26
2022-10-25,10,70,8,92,30
2022-10-26,10,70,8,92,26
2022-10-27,10,54,8,88,30
2022-10-28,10,48,12,82,38
2022-10-31,10,50,22,72,50
2022-11-01,10,50,30,68,50
2022-11-02,10,50,30,66,50
2022-11-03,10,50,30,68,50
2022-11-04,10,48,24,68,52
2022-11-07,10,44,26,66,56
2022-11-08,10,40,26,66,54
2022-11-09,10,38,30,62,56
2022-11-10,10,36,36,60,60
2022-11-11,10,38,32,60,56
2022-11-14,10,40,32,60,58
2022-11-15,10,40,32,58,58
2022-11-16,10,40,34,58,60
2022-11-17,10,40,36,58,60
2022-11-18,10,40,36,58,60
2022-11-21,10,40,36,60,60
2022-11-22,10,38,36,60,60
2022-11-23,10,38,38,58,60
2022-11-25,10,40,38,58,58
2022-11-28,10,40,32,62,56
2022-11-29,10,40,30,62,50
2022-11-30,10,40,30,58,48
2022-12-01,10,42,30,62,50
2022-12-02,10,42,30,64,56
2022-12-05,10,46,28,72,52
2022-12-06,10,48,28,72,52
2022-12-07,10,50,22,74,40
2022-12-08,10,54,22,76,42
2022-12-09,10,52,18,78,42
2022-12-12,10,60,20,80,36
2022-12-13,10,64,20,80,32
2022-12-14,10,68,18,82,32
2022-12-15,10,70,18,82,30
2022-12-16,10,78,16,84,20
2022-12-19,10,80,18,82,18
2022-12-20,10,82,18,82,18
2022-12-21,10,82,18,82,18
2022-12-22,10,84,16,84,16
2022-12-23,10,86,14,86,14
2022-12-27,10,86,8,92,14
2022-12-28,10,86,2,98,14
2022-12-29,10,86,2,98,14
2022-12-30,10,86,2,98,14
2023-01-03,10,86,0,100,0
2023-01-04,10,86,0,100,0
2023-01-05,10,86,0,100,0
2023-01-06,10,86,0,100,0
2023-01-09,10,86,0,100,0
2023-01-10,10,86,0,100,0
2023-01-11,10,88,0,100,0
2023-01-12,10,90,0,100,0
2023-01-13,10,94,0,100,0
2023-01-17,10,96,0,100,0
2023-01-18,10,98,0,100,0
2023-01-19,10,98,0,100,0
2023-01-20,10,98,0,100,0
2023-01-23,10,98,0,100,0
2023-01-24,10,98,0,100,0
2023-01-25,10,96,0,100,0
2023-01-26,10,94,0,100,0
2023-01-27,10,88,0,100,0
