date,n_nodes,cos_pos,ssa_pos,pred_pos,overlap_cos_pred_pos,overlap_ssa_pred_pos,overlap_cos_ssa_pos,cos_neg,ssa_neg,pred_neg,overlap_cos_pred_neg,overlap_ssa_pred_neg,overlap_cos_ssa_neg,ssa_pos_neg_overlap,cos_pos_to_pred_neg,cos_neg_to_pred_pos
2020-06-30,217,12202,25168,11762,5802,10712,12202,6326,19280,9963,3016,8326,6326,0,104,43
2020-07-01,217,12660,25656,12440,6210,11539,12660,6524,18626,9404,3191,8376,6524,0,36,13
2020-07-02,217,14270,27656,13251,7054,12645,14270,6024,17054,8815,2959,7871,6024,0,22,16
2020-07-03,217,16352,30064,14233,7948,13638,16352,5202,14486,7809,2541,6814,5202,0,60,27
2020-07-06,217,18880,32400,15331,9056,14707,18880,4364,12208,7119,2074,5520,4364,0,266,51
2020-07-07,217,21074,34450,15982,9829,15196,21074,3704,10318,6234,1632,4319,3704,0,335,52
2020-07-08,217,22198,35000,17287,10790,16493,22198,3724,10098,5376,1693,4341,3724,0,144,77
2020-07-09,217,22908,35300,17536,11218,16902,22908,3888,10006,5378,1825,4496,3888,0,154,26
2020-07-10,217,23138,35290,17602,11437,17194,23138,4136,10236,5154,2033,4782,4136,0,53,4
2020-07-13,217,22996,34646,17007,11324,16721,22996,4026,10618,5709,1983,5062,4026,0,84,4
2020-07-14,217,22128,33198,16169,10899,15813,22128,4534,11866,6269,2180,5515,4534,0,49,27
2020-07-15,217,21424,31914,15390,10618,14856,21424,5068,13110,7387,2368,6092,5068,0,61,106
2020-07-16,217,21296,31516,15404,10522,14722,21296,4768,13422,7196,2210,6138,4768,0,52,111
2020-07-17,217,21870,33050,16551,10789,15810,21870,4008,11886,5891,1906,5292,4008,0,50,44
2020-07-20,217,22406,34358,16766,10931,16058,22406,3738,10772,5639,1790,4797,3738,0,117,28
2020-07-21,217,23132,35744,17807,11470,17226,23132,3434,9600,4773,1633,4318,3434,0,53,35
2020-07-22,217,24112,36866,18416,11946,17910,24112,3132,8848,4218,1499,3797,3132,0,50,32
2020-07-23,217,25426,38480,18868,12495,18379,25426,2712,7342,3703,1244,3171,2712,0,99,52
2020-07-24,217,27594,40126,19618,13407,19138,27594,2084,5876,2217,717,1828,2084,0,154,74
2020-07-27,217,30080,41648,20523,14826,20257,30080,1556,4620,2427,684,2070,1556,0,110,49
2020-07-28,217,32240,41958,20931,16014,20687,32240,1340,4236,2376,588,1908,1340,0,78,59
2020-07-29,217,33914,41784,20843,16813,20510,33914,1324,3810,2252,610,1784,1324,0,99,27
2020-07-30,217,34910,41438,20536,17301,20328,34910,1302,3724,2583,613,1775,1302,0,111,23
2020-07-31,217,36066,41870,20976,17933,20664,36066,1282,3758,2184,600,1766,1282,0,69,18
2020-08-03,217,36114,41698,20818,17977,20634,36114,1290,4118,2485,610,1957,1290,0,61,24
2020-08-04,217,35156,40788,20579,17516,20259,35156,1340,4658,2508,605,2075,1340,0,36,15
2020-08-05,217,33654,41326,20934,16778,20521,33654,1434,3868,1975,649,1614,1434,0,14,11
2020-08-06,217,32144,39922,20178,16045,19813,32144,1622,5266,2757,779,2442,1622,0,9,11
2020-08-07,217,30918,39746,19846,15423,19582,30918,1676,5986,2753,741,2474,1676,0,6,14
2020-08-10,217,27780,38388,19126,13775,18763,27780,1890,7090,3798,904,3306,1890,0,68,25
2020-08-11,217,22764,36602,17673,11281,17283,22764,2340,8738,4803,1140,3991,2340,0,56,16
2020-08-12,217,17556,32806,14919,8609,14465,17556,3480,12124,7447,1699,5652,3480,0,91,22
2020-08-13,217,16218,29454,14119,7939,13474,16218,5134,15638,8435,2532,7312,5134,0,103,25
2020-08-14,217,16396,28426,13952,8104,13374,16396,6110,16896,8766,3002,7954,6110,0,58,36
2020-08-17,217,15958,27826,13332,7820,12808,15958,6344,17354,9350,3117,8289,6344,0,92,39
2020-08-18,217,16232,27766,13199,7941,12676,16232,6598,17154,9288,3245,8190,6598,0,95,30
2020-08-19,217,15998,26810,12509,7772,11967,15998,6954,18134,9905,3422,8590,6954,0,111,28
2020-08-20,217,15830,26022,12570,7725,11936,15830,7214,19018,9979,3524,8965,7214,0,102,46
2020-08-21,217,15644,25424,12494,7702,11957,15644,7546,19788,9872,3691,9289,7546,0,46,18
2020-08-24,217,15072,24884,11877,7423,11516,15072,7958,20530,10366,3941,9758,7958,0,35,14
2020-08-25,217,14540,24648,11593,7151,11220,14540,8122,20736,10511,4034,9771,8122,0,36,6
2020-08-26,217,14196,24532,11250,6953,10750,14196,7736,20746,10640,3845,9625,7736,0,29,7
2020-08-27,217,14170,24848,11451,6950,10920,14170,7076,20338,10330,3516,9261,7076,0,42,10
2020-08-28,217,14120,25060,10255,5983,9298,14120,6928,19990,10106,3302,8176,6928,0,309,13
2020-08-31,217,14090,25446,11441,6750,10804,14090,6482,19330,10188,3203,8832,6482,0,51,6
2020-09-01,217,13762,25626,11692,6354,10602,13762,6706,19228,9403,3232,7964,6706,0,130,13
2020-09-02,217,13470,25458,11274,6134,10375,13470,7090,19256,9945,3430,8313,7090,0,173,13
2020-09-03,217,13638,24946,11551,6302,10585,13638,7362,19534,10202,3534,8594,7362,0,255,31
2020-09-04,217,14362,25214,12073,6804,11204,14362,7096,19548,9950,3422,8792,7096,0,147,27
2020-09-07,217,14824,25616,12258,7129,11545,14824,6592,18936,10281,3250,8913,6592,0,143,21
2020-09-08,217,15424,26432,12938,7582,12277,15424,5956,18062,9469,2934,8475,5956,0,67,18
2020-09-09,217,16366,28676,13882,8072,13251,16366,5012,15842,8540,2482,7489,5012,0,65,18
2020-09-10,217,17464,30700,14560,8582,14004,17464,4498,14156,7817,2186,6619,4498,0,78,24
2020-09-11,217,18724,32258,15373,9238,14903,18724,4186,12842,7038,2050,5988,4186,0,59,21
2020-09-14,217,18498,31960,14985,8952,14341,18498,4068,12930,7054,1952,5753,4068,0,110,28
2020-09-15,217,17354,30526,14446,8378,13694,17354,4292,13924,7481,2072,6182,4292,0,81,18
2020-09-16,217,16212,29808,14239,7905,13552,16212,4622,14848,7951,2265,6637,4622,0,74,20
2020-09-17,217,16042,29436,14308,7625,13129,16042,4686,14838,7705,2192,6329,4686,0,166,57
2020-09-18,217,16050,29850,14555,7822,13657,16050,4462,14566,7569,2158,6473,4462,0,84,27
2020-09-21,217,16864,31324,15132,8310,14479,16864,4228,13528,7214,2076,6234,4228,0,55,15
2020-09-22,217,16768,31184,15142,8298,14499,16768,4418,13714,7334,2167,6361,4418,0,45,20
2020-09-23,217,16800,31298,15379,8346,14814,16800,4364,13626,7018,2146,6342,4364,0,21,14
2020-09-24,217,16666,31738,15676,8292,15065,16666,4010,13166,6659,1981,5943,4010,0,18,10
2020-09-25,217,16622,32302,15706,8248,15011,16622,3660,12390,6299,1813,5467,3660,0,19,9
2020-09-28,217,16344,31456,13524,7542,12859,16344,3790,13142,7213,1873,5736,3790,0,134,8
2020-09-29,217,16152,30856,13499,7579,12808,16152,4020,13844,7797,1970,6042,4020,0,118,14
2020-09-30,217,15622,29194,13038,7318,12270,15622,4780,15798,8560,2287,6904,4780,0,155,31
2020-10-09,217,15642,28256,13019,7623,12452,15642,5220,16770,9111,2569,7748,5220,0,97,15
2020-10-12,217,17764,31054,14477,8740,14073,17764,3860,13888,7810,1899,6547,3860,0,84,20
2020-10-13,217,20450,34760,15584,10078,15320,20450,3116,10544,6665,1524,5036,3116,0,77,16
2020-10-14,217,21710,37010,17308,10770,17051,21710,2788,8550,5105,1353,4009,2788,0,55,20
2020-10-15,217,22476,37834,18056,11181,17803,22476,2696,7772,4361,1317,3628,2696,0,32,22
2020-10-16,217,22754,38324,18758,11345,18505,22754,2868,7566,3821,1393,3471,2868,0,9,24
2020-10-19,217,22450,37696,18626,11194,18339,22450,3134,7968,3954,1535,3638,3134,0,8,16
2020-10-20,217,22264,37624,19054,11099,18514,22264,2960,8034,3534,1418,3315,2960,0,6,31
2020-10-21,217,21930,37244,18452,10896,17940,21930,2838,8196,3955,1350,3484,2838,0,16,19
2020-10-22,217,21620,37418,18419,10671,17756,21620,2536,8020,3716,1192,3098,2536,0,30,26
2020-10-23,217,21172,37898,18332,10517,17895,21172,2438,7626,3977,1180,3286,2438,0,9,15
2020-10-26,217,21304,37472,17766,10524,17317,21304,2500,7830,4552,1213,3452,2500,0,50,18
2020-10-27,217,21580,36934,18027,10770,17610,21580,2730,8268,4582,1347,3859,2730,0,17,10
2020-10-28,217,21440,36866,18383,10678,17879,21440,2728,8324,4126,1328,3707,2728,0,9,15
2020-10-29,217,21146,36956,17724,10330,17385,21146,2784,8556,4390,1281,3818,2784,0,44,30
2020-10-30,217,20026,36018,17677,9789,16976,20026,2714,9078,4310,1214,3700,2714,0,47,40
2020-11-02,217,18388,33202,15706,8827,14975,18388,3208,11514,6209,1498,4962,3208,0,136,46
2020-11-03,217,17212,30632,14721,8347,13923,17212,3992,13818,7176,1928,5989,3992,0,106,16
2020-11-04,217,16480,29322,14314,8056,13619,16480,4706,15158,7801,2313,6864,4706,0,85,13
2020-11-05,217,16346,28862,14212,8110,13653,16346,5438,15980,8250,2708,7516,5438,0,16,1
2020-11-06,217,16880,29988,14836,8425,14357,16880,5616,15324,7457,2789,7003,5616,0,4,3
2020-11-09,217,17520,31088,15294,8729,14694,17520,5326,14382,7097,2637,6531,5326,0,10,11
2020-11-10,217,17412,31348,15381,8651,14806,17412,5232,14116,6861,2571,6240,5232,0,23,12
2020-11-11,217,17204,30770,14624,8527,14149,17204,5388,14592,7477,2655,6616,5388,0,35,17
2020-11-12,217,17016,30026,13730,8386,13284,17016,5680,15364,8086,2792,7045,5680,0,43,10
2020-11-13,217,16518,29022,13259,8135,12913,16518,5806,16262,8433,2864,7490,5806,0,47,8
2020-11-16,217,16168,28562,12884,7969,12534,16168,6190,16704,8759,3018,7699,6190,0,35,9
2020-11-17,217,15958,28388,11811,7360,11353,15958,6378,16904,8293,2885,7082,6378,0,37,5
2020-11-18,217,15886,28100,12735,7725,12195,15886,6594,17006,8895,3220,7664,6594,0,45,12
2020-11-19,217,16108,27838,13163,7970,12776,16108,6726,17172,8830,3334,8120,6726,0,24,6
2020-11-20,217,16266,27936,13554,8100,13221,16266,6930,17326,8806,3452,8295,6930,0,18,7
2020-11-23,217,16326,27258,13237,8136,12827,16326,7580,18164,9209,3724,8643,7580,0,14,11
2020-11-24,217,16034,26414,12847,7972,12395,16034,8156,18704,9488,4053,8926,8156,0,18,4
2020-11-25,217,15832,25650,12669,7877,12109,15832,8458,19342,9732,4202,9191,8458,0,19,5
2020-11-26,217,15828,25252,12599,7761,12057,15828,8804,20076,9893,4308,9495,8804,0,17,17
2020-11-27,217,15486,24730,12183,7678,11754,15486,9046,20830,10355,4452,9809,9046,0,29,19
2020-11-30,217,14568,23936,11596,7058,10933,14568,9510,21364,10890,4645,10028,9510,0,85,34
2020-12-01,217,14138,23450,11565,6851,10832,14138,9682,21598,11109,4723,10078,9682,0,119,52
2020-12-02,217,13848,23314,11696,6800,10973,13848,9794,21472,10734,4837,10089,9794,0,60,21
2020-12-03,217,13770,23518,11834,6829,11206,13770,9642,20916,10650,4781,9988,9642,0,31,13
2020-12-04,217,13614,23452,11804,6736,11123,13614,9002,21132,10771,4469,10076,9002,0,29,11
2020-12-07,217,12878,23244,11390,6338,10776,12878,8746,21326,10933,4332,10108,8746,0,42,14
2020-12-08,217,12102,23136,11210,5989,10682,12102,9224,21760,10736,4594,10145,9224,0,23,11
2020-12-09,217,12204,23554,11095,5948,10500,12204,9244,21198,10560,4559,9698,9244,0,42,12
2020-12-10,217,13768,24560,11544,6599,10797,13768,9228,20264,10166,4488,9019,9228,0,80,19
2020-12-11,217,15620,25856,12060,7442,11492,15620,9400,19638,9694,4566,8835,9400,0,105,24
2020-12-14,217,17118,26512,12959,8309,12424,17118,9826,19438,9713,4789,9039,9826,0,108,36
2020-12-15,217,17960,26554,12866,8714,12421,17960,10282,19502,9546,4961,8967,10282,0,93,47
2020-12-16,217,18418,26292,12912,8965,12400,18418,10764,19928,9869,5213,9287,10764,0,125,69
2020-12-17,217,18632,26412,13036,9087,12533,18632,11084,19888,9636,5339,9202,11084,0,77,76
2020-12-18,217,18586,26356,13129,9153,12667,18586,11180,19902,9559,5399,9182,11180,0,59,37
2020-12-21,217,18290,26022,12805,8969,12360,18290,11234,20054,9822,5478,9355,11234,0,63,38
2020-12-22,217,18044,25614,12764,8845,12200,18044,11402,20444,10385,5558,9700,11402,0,138,100
2020-12-23,217,17922,25284,12572,8764,11988,17922,11330,20808,10463,5524,9833,11330,0,129,109
2020-12-24,217,17486,25150,12360,8521,11727,17486,11036,20484,10306,5336,9544,11036,0,92,110
2020-12-25,217,17078,25278,12464,8376,11836,17078,10556,20262,9856,5115,9236,10556,0,45,51
2020-12-28,217,16504,25390,12672,8202,12067,16504,9464,20182,9714,4644,9243,9464,0,15,21
2020-12-29,217,15730,25716,12617,7805,12089,15730,8444,19662,9696,4172,9103,8444,0,17,13
2020-12-30,217,14702,26068,12571,7312,12153,14702,7878,19046,9628,3917,8960,7878,0,14,6
2020-12-31,217,13586,26322,12498,6597,11495,13586,7030,18124,9294,3326,7950,7030,0,44,49
2021-01-04,217,13160,26818,12819,6475,12299,13160,6228,17482,8767,3064,7909,6228,0,29,17
2021-01-05,217,13274,27072,13051,6542,12413,13274,5894,17288,8462,2884,7662,5894,0,19,8
2021-01-06,217,15216,29032,13675,7310,13059,15216,5738,15638,7778,2782,6905,5738,0,70,10
2021-01-07,217,17050,30438,14350,8057,13619,17050,5692,14822,7306,2537,6269,5692,0,145,59
2021-01-08,217,18210,30372,13871,8501,13372,18210,5510,14810,7434,2397,6327,5510,0,199,77
2021-01-11,217,17960,30182,14409,8606,13812,17960,5768,14882,7364,2570,6443,5768,0,86,60
2021-01-12,217,17144,29398,14196,8321,13613,17144,6166,15736,7907,2850,7023,6166,0,85,44
2021-01-13,217,16676,28984,14233,8099,13465,16676,6292,15988,7944,2962,7124,6292,0,87,49
2021-01-14,217,16162,28540,13799,7941,13274,16162,6952,16512,8408,3375,7632,6952,0,58,34
2021-01-15,217,15620,27840,13660,7735,13146,15620,7836,17240,8502,3838,7948,7836,0,26,25
2021-01-18,217,15334,27594,13584,7605,13091,15334,8320,17484,8686,4105,8170,8320,0,26,25
2021-01-19,217,15332,27256,13554,7639,13021,15332,8616,17834,8700,4271,8386,8616,0,12,18
2021-01-20,217,15284,26654,13124,7613,12570,15284,8838,18334,8997,4376,8492,8838,0,14,14
2021-01-21,217,14872,26184,13167,7408,12506,14872,8718,18812,9101,4305,8667,8718,0,12,25
2021-01-22,217,14204,25794,12706,6972,11642,14204,8462,19126,9652,4080,8539,8462,0,38,52
2021-01-25,217,13684,25452,12737,6695,11598,13684,8234,19670,9510,3993,8540,8234,0,43,58
2021-01-26,217,13942,25732,12507,6917,11872,13942,7970,19544,9588,3933,8883,7970,0,14,16
2021-01-27,217,14478,26038,12495,7193,12014,14478,7770,19316,9647,3853,8881,7770,0,19,8
2021-01-28,217,15512,27276,12861,7616,12256,15512,7084,17794,8792,3435,7973,7084,0,17,20
2021-01-29,217,17218,29524,13564,8342,13123,17218,5972,15788,8155,2914,7112,5972,0,53,29
2021-02-01,217,18354,31078,14601,8418,13412,18354,5286,13998,6544,2366,5226,5286,0,258,60
2021-02-02,217,19262,32000,16043,9466,15211,19262,4890,12962,5998,2271,5449,4890,0,71,37
2021-02-03,217,19700,32286,15912,9420,15049,19700,4724,12594,5941,2091,5285,4724,0,115,110
2021-02-04,217,19720,32564,16430,9691,15480,19720,4568,12354,5686,2082,5173,4568,0,36,66
2021-02-05,217,19510,32116,15972,9552,15179,19510,4786,13000,5981,2195,5400,4786,0,71,70
2021-02-08,217,19124,31332,15570,9429,14791,19124,4954,13582,6283,2360,5611,4954,0,51,37
2021-02-09,217,18950,31082,15311,9293,14670,18950,5138,13980,6818,2529,6240,5138,0,57,9
2021-02-10,217,18264,30436,14753,8903,14137,18264,5632,14782,7334,2773,6654,5632,0,96,9
2021-02-18,217,17942,30814,14973,8765,14331,17942,5514,14644,7312,2681,6520,5514,0,112,31
2021-02-19,217,17312,30798,14951,8583,14548,17312,5378,14468,7341,2656,6740,5378,0,34,7
2021-02-22,217,16614,30194,14544,8240,14107,16614,5248,14708,7312,2592,6688,5248,0,27,10
2021-02-23,217,15978,28464,12845,7532,11995,15978,5712,16476,8484,2660,6946,5712,0,172,50
2021-02-24,217,15864,27362,12341,7560,11635,15864,6278,17730,9119,3033,7765,6278,0,123,32
2021-02-25,217,15818,25878,11884,7646,11242,15818,7212,19274,9961,3489,8694,7212,0,109,25
2021-02-26,217,16228,25164,12038,7921,11515,16228,8006,20130,10404,3944,9534,8006,0,79,19
2021-03-01,217,16914,25154,12148,8320,11841,16914,8982,20688,10387,4445,9854,8982,0,60,17
2021-03-02,217,17138,24928,12057,8453,11797,17138,9596,20910,10656,4757,10117,9596,0,59,14
2021-03-03,217,17450,24964,12387,8661,12101,17450,10010,21060,10351,4970,10125,10010,0,30,8
2021-03-04,217,17784,25066,12319,8779,12005,17784,10434,20988,10639,5192,10212,10434,0,54,6
2021-03-05,217,18008,25044,12508,8918,12149,18008,10668,21024,10634,5314,10196,10668,0,60,10
2021-03-08,217,18014,24860,12057,8858,11853,18014,10922,21336,11105,5443,10480,10922,0,95,11
2021-03-09,217,18084,25368,12321,8942,12123,18084,9964,20688,10583,4971,10151,9964,0,38,4
2021-03-10,217,18066,26062,12643,8992,12476,18066,8586,19856,10167,4290,9722,8586,0,18,1
2021-03-11,217,17818,26888,12844,8857,12647,17818,7946,18972,9759,3969,9155,7946,0,21,3
2021-03-12,217,17314,27744,12955,8571,12713,17314,7358,17886,9237,3647,8484,7358,0,11,8
2021-03-15,217,16884,28686,13567,8372,13031,16884,6520,16692,8440,3196,7520,6520,0,23,17
2021-03-16,217,16954,29840,13957,7895,12895,16954,5606,15522,7396,2499,6097,5606,0,139,74
2021-03-17,217,17070,30678,14868,8493,14417,17070,5134,14420,7213,2544,6588,5134,0,5,3
2021-03-18,217,16452,29574,14543,8202,14158,16452,5914,15696,7712,2946,7422,5914,0,11,5
2021-03-19,217,15590,28574,13716,7731,13320,15590,6556,16582,8459,3259,7889,6556,0,20,10
2021-03-22,217,14158,27030,12988,6955,12367,14158,7382,17902,9001,3653,8175,7382,0,63,15
2021-03-23,217,13518,25924,12346,6530,11628,13518,7652,18640,9787,3784,8688,7652,0,106,21
2021-03-24,217,13122,25484,11954,6302,11206,13122,7514,19096,9739,3719,8690,7514,0,89,6
2021-03-25,217,12914,25242,11709,6226,10981,12914,7432,19444,9690,3646,8654,7432,0,62,14
2021-03-26,217,12852,25264,11230,5840,9967,12852,7344,19496,9462,3365,7794,7344,0,147,77
2021-03-29,217,13186,25664,11415,5832,10152,13186,6704,19240,9360,2975,7722,6704,0,210,106
2021-03-30,217,14056,25812,11992,6589,11117,14056,6710,19056,9476,3090,8266,6710,0,168,94
2021-03-31,217,14670,25458,12204,7129,11593,14670,6654,19264,9654,3173,8710,6654,0,68,18
2021-04-01,217,15268,25848,12262,7279,11531,15268,6544,18678,9549,3067,8457,6544,0,74,79
2021-04-02,217,16026,26844,12605,7717,12026,16026,6446,17730,9687,3122,8257,6446,0,117,36
2021-04-06,217,16920,27448,13516,8335,12879,16920,6800,17290,9085,3335,8140,6800,0,56,36
2021-04-07,217,16938,27464,13637,8389,13041,16938,7018,17236,8839,3465,8160,7018,0,46,18
2021-04-08,217,16632,26990,13147,8248,12669,16632,7892,17738,9206,3912,8433,7892,0,24,16
2021-04-09,217,16418,26828,13111,8142,12688,16418,8356,18312,9048,4120,8598,8356,0,12,13
2021-04-12,217,16180,27276,13534,7928,12829,16180,7754,17984,8894,3737,8259,7754,0,59,51
2021-04-13,217,15924,28232,12841,7438,12262,15924,6390,17048,8459,3132,7764,6390,0,66,20
2021-04-14,217,16040,29114,14226,7894,13621,16040,5656,16104,8125,2782,7387,5656,0,57,24
2021-04-15,217,15730,29818,14507,7773,13957,15730,5254,15000,7829,2608,7020,5254,0,52,10
2021-04-16,217,15574,29988,14948,7749,14380,15574,5254,14826,7461,2616,6939,5254,0,25,1
2021-04-19,217,15454,30324,14926,7689,14402,15454,4784,14238,7557,2386,6706,4784,0,23,2
2021-04-20,217,15716,30850,14948,7818,14435,15716,4268,13740,7500,2125,6481,4268,0,18,6
2021-04-21,217,15554,31028,14905,7734,14345,15554,4046,13396,7283,1993,6203,4046,0,12,10
2021-04-22,217,14748,30162,14421,7243,13544,14748,3832,13516,7643,1840,6042,3832,0,63,48
2021-04-23,217,13766,28680,13947,6735,13085,13766,4404,15280,7903,2114,6783,4404,0,57,39
2021-04-26,217,13916,28046,13685,6890,13018,13916,5124,16300,8237,2522,7375,5124,0,33,16
2021-04-27,217,14088,27776,13046,6947,12547,14088,5340,16864,8833,2646,7789,5340,0,52,15
2021-04-28,217,14252,27402,12882,6986,12169,14252,5728,17190,9045,2825,7807,5728,0,60,10
2021-04-29,217,14294,27018,12732,7017,12128,14294,5830,17464,9443,2875,8098,5830,0,69,10
2021-04-30,217,14238,26404,12514,6890,11749,14238,5900,17902,9600,2876,8205,5900,0,87,11
2021-05-06,217,13780,25792,12304,6613,11476,13780,6022,18608,9835,2886,8466,6022,0,108,35
2021-05-07,217,13382,25120,11979,6450,11216,13382,6322,19152,9941,3058,8710,6322,0,82,27
2021-05-10,217,13094,24912,12173,6469,11506,13094,6882,19686,9642,3385,8960,6882,0,35,18
2021-05-11,217,13362,25402,12294,6644,11834,13362,7552,19616,9743,3754,9117,7552,0,17,14
2021-05-12,217,13494,25564,11934,6699,11551,13494,8004,19644,9764,3972,9107,8004,0,18,12
2021-05-13,217,13224,25478,11531,6483,10871,13224,7936,19604,9891,3925,8701,7936,0,25,17
2021-05-14,217,12492,24638,10591,5664,9782,12492,7950,20030,9909,3845,8469,7950,0,51,9
2021-05-17,217,12346,24464,11154,5840,10185,12346,7664,20172,10046,3720,8743,7664,0,57,25
2021-05-18,217,12432,24432,10914,5699,9873,12432,7632,20054,9341,3520,8199,7632,0,99,57
2021-05-19,217,12606,24592,11383,6081,10550,12606,7980,19986,9840,3817,8615,7980,0,50,29
2021-05-20,217,13058,24780,11312,6062,10121,13058,8362,19950,10117,3922,8407,8362,0,144,89
2021-05-21,217,13494,24852,8615,4814,7847,13494,8830,20178,7822,3197,6567,8830,0,74,42
2021-05-24,217,13562,24700,8605,5118,8099,13562,8990,20216,7408,3159,6573,8990,0,34,21
2021-05-25,217,13860,24804,10396,6498,9927,13860,8904,19864,9811,4216,8782,8904,0,26,9
2021-05-26,217,14420,25670,10244,5991,9448,14420,8502,19360,9260,3316,7409,8502,0,379,133
2021-05-27,217,14630,26080,11462,6904,11000,14630,8244,19072,9402,3795,8420,8244,0,45,39
2021-05-28,217,14490,26314,11739,6808,11255,14490,8122,19026,9220,3729,8309,8122,0,37,34
2021-05-31,217,14454,26288,12373,6950,11714,14454,8200,18936,9476,3933,8460,8200,0,62,31
2021-06-01,217,14814,25966,12683,7249,12055,14814,8518,19308,9579,4157,8850,8518,0,53,31
2021-06-02,217,15108,25804,12905,7441,12300,15108,8808,19536,9691,4352,9127,8808,0,50,20
2021-06-03,217,15178,25890,13030,7488,12392,15178,8502,18972,9582,4203,8904,8502,0,37,17
2021-06-04,217,14924,26362,13375,7386,12546,14924,8046,18008,9095,3944,8386,8046,0,27,40
2021-06-07,217,14368,26566,13387,7150,12705,14368,7456,18066,9032,3678,8398,7456,0,21,28
2021-06-08,217,13776,26258,13278,6857,12657,13776,6842,18236,9065,3398,8526,6842,0,10,9
2021-06-09,217,13436,26486,13364,6695,12714,13436,6516,17976,8978,3241,8430,6516,0,11,9
2021-06-10,217,13082,25800,13054,6501,12288,13082,6702,18022,9028,3323,8384,6702,0,10,6
2021-06-11,217,12476,25610,13160,6201,12135,12476,6774,18140,8610,3334,7990,6774,0,11,9
2021-06-15,217,13212,26250,12539,6237,11339,13212,6638,17812,9166,3120,7642,6638,0,106,59
2021-06-16,217,14980,27102,13475,7244,12467,14980,6186,16574,8239,2901,7187,6186,0,59,26
