code,dt
A,2022-01-21
AAPL,2022-01-21
ABBV,2022-01-21
ABT,2022-01-21
ACGL,2022-01-21
ACN,2022-01-21
ADBE,2022-01-21
ADI,2022-01-21
ADM,2022-01-21
ADP,2022-01-21
ADSK,2022-01-21
AEE,2022-01-21
AEP,2022-01-21
AES,2022-01-21
AFL,2022-01-21
AIG,2022-01-21
AIZ,2022-01-21
AJG,2022-01-21
AKAM,2022-01-21
ALB,2022-01-21
ALGN,2022-01-21
ALL,2022-01-21
ALLE,2022-01-21
AMAT,2022-01-21
AMCR,2022-01-21
AMD,2022-01-21
AME,2022-01-21
AMGN,2022-01-21
AMP,2022-01-21
AMT,2022-01-21
AMZN,2022-01-21
ANET,2022-01-21
ANSS,2022-01-21
AON,2022-01-21
AOS,2022-01-21
APA,2022-01-21
APD,2022-01-21
APH,2022-01-21
APO,2022-01-21
APTV,2022-01-21
ARE,2022-01-21
ATO,2022-01-21
AVB,2022-01-21
AVGO,2022-01-21
AVY,2022-01-21
AWK,2022-01-21
AXON,2022-01-21
AXP,2022-01-21
AZO,2022-01-21
BA,2022-01-21
BAC,2022-01-21
BALL,2022-01-21
BAX,2022-01-21
BBY,2022-01-21
BDX,2022-01-21
BEN,2022-01-21
BG,2022-01-21
BK,2022-01-21
BKNG,2022-01-21
BKR,2022-01-21
BLDR,2022-01-21
BLK,2022-01-21
BMY,2022-01-21
BR,2022-01-21
BRO,2022-01-21
BSX,2022-01-21
BX,2022-01-21
BXP,2022-01-21
C,2022-01-21
CAG,2022-01-21
CAH,2022-01-21
CAT,2022-01-21
CB,2022-01-21
CBOE,2022-01-21
CBRE,2022-01-21
CCL,2022-01-21
CDNS,2022-01-21
CDW,2022-01-21
CF,2022-01-21
CFG,2022-01-21
CHD,2022-01-21
CHRW,2022-01-21
CHTR,2022-01-21
CI,2022-01-21
CINF,2022-01-21
CL,2022-01-21
CLX,2022-01-21
CMCSA,2022-01-21
CME,2022-01-21
CMG,2022-01-21
CMI,2022-01-21
CMS,2022-01-21
CNC,2022-01-21
CNP,2022-01-21
COF,2022-01-21
COO,2022-01-21
COP,2022-01-21
COR,2022-01-21
COST,2022-01-21
CPAY,2022-01-21
CPB,2022-01-21
CPRT,2022-01-21
CPT,2022-01-21
CRL,2022-01-21
CRM,2022-01-21
CRWD,2022-01-21
CSCO,2022-01-21
CSGP,2022-01-21
CSX,2022-01-21
CTAS,2022-01-21
CTRA,2022-01-21
CTSH,2022-01-21
CTVA,2022-01-21
CVS,2022-01-21
CVX,2022-01-21
CZR,2022-01-21
D,2022-01-21
DAL,2022-01-21
DAY,2022-01-21
DD,2022-01-21
DE,2022-01-21
DECK,2022-01-21
DELL,2022-01-21
DFS,2022-01-21
DG,2022-01-21
DGX,2022-01-21
DHI,2022-01-21
DHR,2022-01-21
DIS,2022-01-21
DLR,2022-01-21
DLTR,2022-01-21
DOC,2022-01-21
DOV,2022-01-21
DOW,2022-01-21
DPZ,2022-01-21
DRI,2022-01-21
DTE,2022-01-21
DUK,2022-01-21
DVA,2022-01-21
DVN,2022-01-21
DXCM,2022-01-21
EA,2022-01-21
EBAY,2022-01-21
ECL,2022-01-21
ED,2022-01-21
EFX,2022-01-21
EG,2022-01-21
EIX,2022-01-21
EL,2022-01-21
ELV,2022-01-21
EMN,2022-01-21
EMR,2022-01-21
ENPH,2022-01-21
EOG,2022-01-21
EPAM,2022-01-21
EQIX,2022-01-21
EQR,2022-01-21
EQT,2022-01-21
ERIE,2022-01-21
ES,2022-01-21
ESS,2022-01-21
ETN,2022-01-21
ETR,2022-01-21
EVRG,2022-01-21
EW,2022-01-21
EXC,2022-01-21
EXPD,2022-01-21
EXPE,2022-01-21
EXR,2022-01-21
F,2022-01-21
FANG,2022-01-21
FAST,2022-01-21
FCX,2022-01-21
FDS,2022-01-21
FDX,2022-01-21
FE,2022-01-21
FFIV,2022-01-21
FI,2022-01-21
FICO,2022-01-21
FIS,2022-01-21
FITB,2022-01-21
FOX,2022-01-21
FOXA,2022-01-21
FRT,2022-01-21
FSLR,2022-01-21
FTNT,2022-01-21
FTV,2022-01-21
GD,2022-01-21
GDDY,2022-01-21
GE,2022-01-21
GEN,2022-01-21
GILD,2022-01-21
GIS,2022-01-21
GL,2022-01-21
GLW,2022-01-21
GM,2022-01-21
GNRC,2022-01-21
GOOG,2022-01-21
GOOGL,2022-01-21
GPC,2022-01-21
GPN,2022-01-21
GRMN,2022-01-21
GS,2022-01-21
GWW,2022-01-21
HAL,2022-01-21
HAS,2022-01-21
HBAN,2022-01-21
HCA,2022-01-21
HD,2022-01-21
HES,2022-01-21
HIG,2022-01-21
HII,2022-01-21
HLT,2022-01-21
HOLX,2022-01-21
HON,2022-01-21
HPE,2022-01-21
HPQ,2022-01-21
HRL,2022-01-21
HSIC,2022-01-21
HST,2022-01-21
HSY,2022-01-21
HUBB,2022-01-21
HUM,2022-01-21
HWM,2022-01-21
IBM,2022-01-21
ICE,2022-01-21
IDXX,2022-01-21
IEX,2022-01-21
IFF,2022-01-21
INCY,2022-01-21
INTC,2022-01-21
INTU,2022-01-21
INVH,2022-01-21
IP,2022-01-21
IPG,2022-01-21
IQV,2022-01-21
IR,2022-01-21
IRM,2022-01-21
ISRG,2022-01-21
IT,2022-01-21
ITW,2022-01-21
IVZ,2022-01-21
J,2022-01-21
JBHT,2022-01-21
JBL,2022-01-21
JCI,2022-01-21
JKHY,2022-01-21
JNJ,2022-01-21
JNPR,2022-01-21
JPM,2022-01-21
K,2022-01-21
KDP,2022-01-21
KEY,2022-01-21
KEYS,2022-01-21
KHC,2022-01-21
KIM,2022-01-21
KKR,2022-01-21
KLAC,2022-01-21
KMB,2022-01-21
KMI,2022-01-21
KMX,2022-01-21
KO,2022-01-21
KR,2022-01-21
L,2022-01-21
LDOS,2022-01-21
LEN,2022-01-21
LH,2022-01-21
LHX,2022-01-21
LII,2022-01-21
LIN,2022-01-21
LKQ,2022-01-21
LLY,2022-01-21
LMT,2022-01-21
LNT,2022-01-21
LOW,2022-01-21
LRCX,2022-01-21
LULU,2022-01-21
LUV,2022-01-21
LVS,2022-01-21
LW,2022-01-21
LYB,2022-01-21
LYV,2022-01-21
MA,2022-01-21
MAA,2022-01-21
MAR,2022-01-21
MAS,2022-01-21
MCD,2022-01-21
MCHP,2022-01-21
MCK,2022-01-21
MCO,2022-01-21
MDLZ,2022-01-21
MDT,2022-01-21
MET,2022-01-21
META,2022-01-21
MGM,2022-01-21
MHK,2022-01-21
MKC,2022-01-21
MKTX,2022-01-21
MLM,2022-01-21
MMC,2022-01-21
MMM,2022-01-21
MNST,2022-01-21
MO,2022-01-21
MOH,2022-01-21
MOS,2022-01-21
MPC,2022-01-21
MPWR,2022-01-21
MRK,2022-01-21
MRNA,2022-01-21
MS,2022-01-21
MSCI,2022-01-21
MSFT,2022-01-21
MSI,2022-01-21
MTB,2022-01-21
MTCH,2022-01-21
MTD,2022-01-21
MU,2022-01-21
NCLH,2022-01-21
NDAQ,2022-01-21
NDSN,2022-01-21
NEE,2022-01-21
NEM,2022-01-21
NFLX,2022-01-21
NI,2022-01-21
