code,dt
A,2024-05-10
AAPL,2024-05-10
ABBV,2024-05-10
ABT,2024-05-10
ACGL,2024-05-10
ACN,2024-05-10
ADBE,2024-05-10
ADI,2024-05-10
ADM,2024-05-10
ADP,2024-05-10
ADSK,2024-05-10
AEE,2024-05-10
AEP,2024-05-10
AES,2024-05-10
AFL,2024-05-10
AIG,2024-05-10
AIZ,2024-05-10
AJG,2024-05-10
AKAM,2024-05-10
ALB,2024-05-10
ALGN,2024-05-10
ALL,2024-05-10
ALLE,2024-05-10
AMAT,2024-05-10
AMCR,2024-05-10
AMD,2024-05-10
AME,2024-05-10
AMGN,2024-05-10
AMP,2024-05-10
AMT,2024-05-10
AMZN,2024-05-10
ANET,2024-05-10
ANSS,2024-05-10
AON,2024-05-10
AOS,2024-05-10
APA,2024-05-10
APD,2024-05-10
APH,2024-05-10
APO,2024-05-10
APTV,2024-05-10
ARE,2024-05-10
ATO,2024-05-10
AVB,2024-05-10
AVGO,2024-05-10
AVY,2024-05-10
AWK,2024-05-10
AXON,2024-05-10
AXP,2024-05-10
AZO,2024-05-10
BA,2024-05-10
BAC,2024-05-10
BALL,2024-05-10
BAX,2024-05-10
BBY,2024-05-10
BDX,2024-05-10
BEN,2024-05-10
BG,2024-05-10
BK,2024-05-10
BKNG,2024-05-10
BKR,2024-05-10
BLDR,2024-05-10
BLK,2024-05-10
BMY,2024-05-10
BR,2024-05-10
BRO,2024-05-10
BSX,2024-05-10
BX,2024-05-10
BXP,2024-05-10
C,2024-05-10
CAG,2024-05-10
CAH,2024-05-10
CAT,2024-05-10
CB,2024-05-10
CBOE,2024-05-10
CBRE,2024-05-10
CCL,2024-05-10
CDNS,2024-05-10
CDW,2024-05-10
CF,2024-05-10
CFG,2024-05-10
CHD,2024-05-10
CHRW,2024-05-10
CHTR,2024-05-10
CI,2024-05-10
CINF,2024-05-10
CL,2024-05-10
CLX,2024-05-10
CMCSA,2024-05-10
CME,2024-05-10
CMG,2024-05-10
CMI,2024-05-10
CMS,2024-05-10
CNC,2024-05-10
CNP,2024-05-10
COF,2024-05-10
COO,2024-05-10
COP,2024-05-10
COR,2024-05-10
COST,2024-05-10
CPAY,2024-05-10
CPB,2024-05-10
CPRT,2024-05-10
CPT,2024-05-10
CRL,2024-05-10
CRM,2024-05-10
CRWD,2024-05-10
CSCO,2024-05-10
CSGP,2024-05-10
CSX,2024-05-10
CTAS,2024-05-10
CTRA,2024-05-10
CTSH,2024-05-10
CTVA,2024-05-10
CVS,2024-05-10
CVX,2024-05-10
CZR,2024-05-10
D,2024-05-10
DAL,2024-05-10
DAY,2024-05-10
DD,2024-05-10
DE,2024-05-10
DECK,2024-05-10
DELL,2024-05-10
DFS,2024-05-10
DG,2024-05-10
DGX,2024-05-10
DHI,2024-05-10
DHR,2024-05-10
DIS,2024-05-10
DLR,2024-05-10
DLTR,2024-05-10
DOC,2024-05-10
DOV,2024-05-10
DOW,2024-05-10
DPZ,2024-05-10
DRI,2024-05-10
DTE,2024-05-10
DUK,2024-05-10
DVA,2024-05-10
DVN,2024-05-10
DXCM,2024-05-10
EA,2024-05-10
EBAY,2024-05-10
ECL,2024-05-10
ED,2024-05-10
EFX,2024-05-10
EG,2024-05-10
EIX,2024-05-10
EL,2024-05-10
ELV,2024-05-10
EMN,2024-05-10
EMR,2024-05-10
ENPH,2024-05-10
EOG,2024-05-10
EPAM,2024-05-10
EQIX,2024-05-10
EQR,2024-05-10
EQT,2024-05-10
ERIE,2024-05-10
ES,2024-05-10
ESS,2024-05-10
ETN,2024-05-10
ETR,2024-05-10
EVRG,2024-05-10
EW,2024-05-10
EXC,2024-05-10
EXPD,2024-05-10
EXPE,2024-05-10
EXR,2024-05-10
F,2024-05-10
FANG,2024-05-10
FAST,2024-05-10
FCX,2024-05-10
FDS,2024-05-10
FDX,2024-05-10
FE,2024-05-10
FFIV,2024-05-10
FI,2024-05-10
FICO,2024-05-10
FIS,2024-05-10
FITB,2024-05-10
FOX,2024-05-10
FOXA,2024-05-10
FRT,2024-05-10
FSLR,2024-05-10
FTNT,2024-05-10
