dt,mae,mse,rmse,r2,WS-dist,KS-d,KS-p
2025-02-06,0.008482107263639356,0.0001776611661587468,0.013328959680288136,0.6522449891580087,0.004764724182158242,0.15207373271889402,0.013126402260059858
2025-02-07,0.010495198703525626,0.0002400526769732365,0.015493633433550586,0.32838627787332086,0.0061153722968927335,0.20276497695852536,0.0002561582550592727
2025-02-10,0.006113317025133565,7.245147803708682e-05,0.008511843398294333,0.6801574869830829,0.004263946309902064,0.25806451612903225,9.292391009987325e-07
2025-02-11,0.0063656234298389396,7.649563990379211e-05,0.008746178588606119,0.7165500156569813,0.002815493234146683,0.1152073732718894,0.1122602170020751
2025-02-12,0.009174966149624493,0.0002055522331223078,0.014337092910430196,0.5364922355154906,0.006377864668238368,0.21658986175115208,7.16503060725015e-05
2025-02-13,0.00721739551447795,0.00010097187537012934,0.010048476271063655,0.7322390602556716,0.003824330338546013,0.11981566820276497,0.08870688332047051
2025-02-14,0.012052093611431282,0.00019980886638413866,0.014135376414660441,0.34420905031626536,0.009577118367107933,0.4147465437788018,4.274841745158403e-17
2025-02-17,0.007921251324902982,0.00015970341953568668,0.012637381830730869,0.6896949514082513,0.004349656333695794,0.14746543778801843,0.017738375370179343
2025-02-18,0.019038706502067692,0.0004533571003160551,0.021292184019401465,-0.16397598340443809,0.016657871943374633,0.5023041474654378,2.9435930427193287e-25
2025-02-19,0.00916654548842837,0.0001537630308371088,0.012400122210571508,0.5883709158789014,0.006301292820696422,0.22119815668202766,4.596434729179398e-05
2025-02-20,0.007575342552394617,0.00011383684937367334,0.01066943528841491,0.5561128661028301,0.004612443222598994,0.2073732718894009,0.0001691426646003246
2025-02-21,0.009938211570412076,0.00015379509177305495,0.012401414910124366,0.63477427858243,0.004991296051999044,0.22580645161290322,2.9202912377117314e-05
2025-02-24,0.007322741530459102,0.00010659774496155942,0.010324618393023512,0.7168073622934557,0.004910193009151935,0.1889400921658986,0.0008400826409902787
2025-02-25,0.007948578764805947,0.00011626672504319519,0.010782704903835363,0.3816101617403581,0.004517696273353835,0.18433179723502305,0.001224527239295021
2025-02-26,0.00790547523934295,0.00010711108296799731,0.0103494484378636,0.5461686324902553,0.005908534539101456,0.2304147465437788,1.8374866214815405e-05
2025-02-27,0.0072212513193450276,9.915333627518447e-05,0.009957576827480894,0.786610522363445,0.0037526633989118535,0.1336405529953917,0.04137579319513883
2025-02-28,0.01618170507869217,0.000412396365073122,0.020307544535790683,0.2999782813220604,0.016048482581669278,0.3548387096774194,1.5910665756894252e-12
2025-03-03,0.008247195099070109,0.0001260524801070946,0.011227309566725886,0.6895531147973736,0.004261244252775354,0.20276497695852536,0.0002561582550592727
2025-03-04,0.005102939420063182,4.996318711757281e-05,0.00706846426867766,0.7693522984949829,0.0012633123369685706,0.05069124423963134,0.9439767362359593
2025-03-05,0.005765137245992162,6.993188689464536e-05,0.008362528738046009,0.684912919858196,0.0024710905101927947,0.11981566820276497,0.08870688332047051
OVERALL,0.00892584173046974,0.00015729259259632464,0.012541634367032258,0.6281532737224238,0.0027669160632359567,0.09009216589861752,9.628605050445818e-16
