dt,mae,mse,rmse,r2,WS-dist,KS-d,KS-p
2025-02-06,0.01778439472841423,0.00045128031630680706,0.021243359346082884,0.11666125646263203,0.012862359428206939,0.4055299539170507,2.432092921654982e-16
2025-02-07,0.009711369303990375,0.00023071248349336573,0.015189222609908834,0.3545180510636641,0.005312425491802495,0.23963133640552994,7.06580537656207e-06
2025-02-10,0.008264710185736953,0.00010511949341856346,0.010252779789821073,0.5359420697415145,0.005605446707840798,0.2672811059907834,3.1768014919346183e-07
2025-02-11,0.007944254431977002,0.0001173129916734487,0.010831112208515278,0.5653037781644428,0.00462483499855757,0.22580645161290322,2.9202912377117314e-05
2025-02-12,0.009088120668613102,0.0001464604867993878,0.01210208605156102,0.6697405239022438,0.004671979049912921,0.22119815668202766,4.596434729179398e-05
2025-02-13,0.009224374470310125,0.00015932922042440067,0.012622567901358291,0.5774849022741875,0.007598650642832397,0.25806451612903225,9.292391009987325e-07
2025-02-14,0.01022261363759127,0.00018118203395743886,0.013460387585706396,0.4053440156847239,0.007530348540230192,0.25806451612903225,9.292391009987325e-07
2025-02-17,0.008036229652081771,0.00015097167359260117,0.012287053088214487,0.7066608050952758,0.005137385337368356,0.20276497695852536,0.0002561582550592727
2025-02-18,0.009128805907928302,0.00013641294452222335,0.01167959522082094,0.6497652928813589,0.004282197719877572,0.14285714285714285,0.023746515194130693
2025-02-19,0.009845782863769631,0.00020816452268833225,0.014427907772381007,0.4427361937767915,0.006745942907133082,0.23963133640552994,7.06580537656207e-06
2025-02-20,0.007807257175882885,0.00011990738268720093,0.010950222951483724,0.5324418698604461,0.0037794874005187317,0.11059907834101383,0.14073859130749028
2025-02-21,0.010490976162917763,0.0001908771618292997,0.013815830117271263,0.5467134332601757,0.005707082303655391,0.25806451612903225,9.292391009987325e-07
2025-02-24,0.00820360670692855,0.00014245437713772757,0.011935425301920648,0.6215489283659444,0.00447078557511683,0.14746543778801843,0.017738375370179343
2025-02-25,0.010502056114746984,0.00015354254448905034,0.01239122853025681,0.18335061714964118,0.009181192578227203,0.3870967741935484,6.9018090246784305e-15
2025-02-26,0.008012497403265035,0.00011854179304936629,0.010887689977647521,0.49773653149670016,0.0065049805153435,0.28110599078341014,5.8953595144383125e-08
2025-02-27,0.00869429040840447,0.00012846742847823103,0.011334347289466255,0.7235231966355717,0.005714102970579546,0.19815668202764977,0.0003842373825879496
2025-02-28,0.01102763747226474,0.0001743461902420138,0.013204021744984131,0.7040562670417196,0.0076407505067303755,0.2304147465437788,1.8374866214815405e-05
2025-03-03,0.005922559852429122,8.29451964990262e-05,0.009107425349626875,0.7957193870857192,0.0033059117125691533,0.0967741935483871,0.2619046604443652
2025-03-04,0.005339956131200976,6.005818646992702e-05,0.007749721702740494,0.722750219411517,0.003362480750985206,0.10599078341013825,0.17478153652798772
2025-03-05,0.00891165351183285,0.00011507361032995766,0.01072723684505743,0.48152109873903093,0.005916430075936702,0.24423963133640553,4.317992174565709e-06
OVERALL,0.009179117406354636,0.0001565873609460512,0.012513487161700818,0.6298204728962242,0.003193742751066104,0.13110599078341015,6.505318133409176e-33
