dt,mae,mse,rmse,r2,WS-dist,KS-d,KS-p
2025-02-06,0.01017417301908206,0.00017180902649426764,0.013107594229845065,0.6637000017331898,0.008505946457831159,0.2304147465437788,1.8374866214815405e-05
2025-02-07,0.00994677731791525,0.0002356210595625954,0.015349953080143124,0.3407849526214216,0.00875386126098068,0.23963133640552994,7.06580537656207e-06
2025-02-10,0.008101237186477437,0.00010446181659115764,0.010220656367922642,0.5388454336883866,0.004850205114629604,0.2857142857142857,3.296330051083788e-08
2025-02-11,0.008597616295169306,0.0001456383486401468,0.012068071454882374,0.4603458746967579,0.004042649594017943,0.1382488479262673,0.03149264396934996
2025-02-12,0.010696598064960742,0.0001891472621549079,0.013753081914789423,0.5734844457388082,0.008039981030596787,0.31797235023041476,4.248576807255117e-10
2025-02-13,0.009896053796680156,0.00017768821211764464,0.013329974197936193,0.5287998516051615,0.005854152325715661,0.2073732718894009,0.0001691426646003246
2025-02-14,0.008949973026498822,0.0001326885638487598,0.011519052211391344,0.5645040138946678,0.005462808589281398,0.23963133640552994,7.06580537656207e-06
2025-02-17,0.008477198217307542,0.0001400625803986694,0.011834803775249906,0.7278572622749451,0.004241134345112385,0.10138248847926268,0.2149957266523914
2025-02-18,0.010995254370228687,0.0001885406067127194,0.013731008947368704,0.5159296326072449,0.006272672845000089,0.15668202764976957,0.009622543216622596
2025-02-19,0.010149672037145922,0.00018628832821186727,0.013648748228752235,0.5012995418545343,0.007500882281185254,0.22580645161290322,2.9202912377117314e-05
2025-02-20,0.006458765069262614,7.939405162798889e-05,0.00891033397959857,0.6904166074559137,0.002306250696003506,0.08294930875576037,0.4451095906854462
2025-02-21,0.00953821755319495,0.0001813469825840124,0.013466513378897019,0.5693452776836311,0.006283059757567442,0.24423963133640553,4.317992174565709e-06
2025-02-24,0.008920449883851834,0.00013731964780466606,0.011718346632723664,0.6351900944549946,0.005362027980138228,0.18433179723502305,0.001224527239295021
2025-02-25,0.011889022680496183,0.00023185274166483084,0.015226711452734331,-0.2331591808826019,0.00886114606428188,0.20276497695852536,0.0002561582550592727
2025-02-26,0.007830822012366546,0.00010258089417155596,0.01012822265610092,0.565363114700659,0.0054650308388442745,0.2488479262672811,2.6131022753829384e-06
2025-02-27,0.006836043530918071,9.454969306629143e-05,0.009723666647221687,0.7965180963944827,0.0025439598951825146,0.0967741935483871,0.2619046604443652
2025-02-28,0.013880530792468978,0.0002991402734695988,0.01729567210228035,0.49222469911235067,0.00855874838841012,0.28110599078341014,5.8953595144383125e-08
2025-03-03,0.005650727287487331,6.48049096668212e-05,0.008050149667355334,0.8403959816196438,0.0027678038791813225,0.1152073732718894,0.1122602170020751
2025-03-04,0.005479475091368076,6.141995231931461e-05,0.00783708825516943,0.716463827744585,0.003842529577454062,0.14285714285714285,0.023746515194130693
2025-03-05,0.0055049654942256904,7.006865464502917e-05,0.008370702159617743,0.6842966952282084,0.002612512781699221,0.12442396313364056,0.0694415028112945
OVERALL,0.008856334888861058,0.00014738297933606417,0.0121401391810829,0.6515800428326612,0.002088556816322275,0.08087557603686636,9.131040188852765e-13
