dt,mae,mse,rmse,r2,WS-dist,KS-d,KS-p
2025-02-06,0.012239248317627823,0.00029934659050607457,0.01730163548645256,0.41405722433490855,0.010817816090378995,0.35944700460829493,7.550824427000661e-13
2025-02-07,0.011767758918851477,0.00028145737017661553,0.01677669127619077,0.21254520304566982,0.008144965091291739,0.3087557603686636,1.54944740742445e-09
2025-02-10,0.00902826772384084,0.00013883460550229672,0.011782809745654757,0.38710416515124035,0.005024536585356244,0.22580645161290322,2.9202912377117314e-05
2025-02-11,0.007290264929696648,0.00010636704492154594,0.010313440013959743,0.6058633242947647,0.005360707856952473,0.2073732718894009,0.0001691426646003246
2025-02-12,0.008116469667728658,0.0001571322851132095,0.012535241725360125,0.6456762687767555,0.004923609428807385,0.2995391705069124,5.425766252593147e-09
2025-02-13,0.009528355828319667,0.00017817040180194318,0.013348048614008835,0.5275211632324883,0.006996499063743076,0.1889400921658986,0.0008400826409902787
2025-02-14,0.007217520221799914,0.00010727248973733921,0.010357243346438241,0.6479218905904729,0.0038538914033468146,0.2488479262672811,2.6131022753829384e-06
2025-02-17,0.007820513479225777,0.00016555892912233444,0.01286697047180627,0.6783176484544586,0.005368484686074287,0.1935483870967742,0.0005708669684114479
2025-02-18,0.008983437742929451,0.00015730719399630055,0.012542216470636303,0.5961201540666544,0.0029768818886264465,0.08294930875576037,0.4451095906854462
2025-02-19,0.008127621676376252,0.0001757227744131072,0.013256046711335442,0.5295839039000709,0.00596510420389372,0.2903225806451613,1.8247541354213824e-08
2025-02-20,0.0064511548031101875,8.107210234090146e-05,0.009004004794584543,0.6838733385092846,0.0027753909448424664,0.14285714285714285,0.023746515194130693
2025-02-21,0.009747493276708373,0.00016077843526316293,0.012679843660832846,0.6181905460674484,0.006101325696263214,0.21658986175115208,7.16503060725015e-05
2025-02-24,0.00758003466785025,0.00010335918099471235,0.010166571742466206,0.7254110853129578,0.004230427689405635,0.12442396313364056,0.0694415028112945
2025-02-25,0.008291151678804603,0.00012077527282789302,0.010989780381240247,0.357630470781235,0.004062560535461991,0.16589861751152074,0.005026796661208221
2025-02-26,0.009513687132516999,0.0001654389474917841,0.012862307238275103,0.29903253987262857,0.0059020025508801,0.1889400921658986,0.0008400826409902787
2025-02-27,0.006525973910149553,7.805093920314279e-05,0.008834644260135367,0.8320253279286828,0.002779473256616685,0.10138248847926268,0.2149957266523914
2025-02-28,0.014972996315208922,0.00033549860091656883,0.018316620892418145,0.4305082994947875,0.014059584530003751,0.3225806451612903,2.1909037194207572e-10
2025-03-03,0.005901780153448058,8.044746278639983e-05,0.008969250960163832,0.8018709015223384,0.0028703047574171925,0.08294930875576037,0.4451095906854462
2025-03-04,0.005831808769751621,7.945687370905345e-05,0.008913858519690194,0.6331990341880757,0.004201190663119687,0.1336405529953917,0.04137579319513883
2025-03-05,0.004842153869187317,5.884351401302937e-05,0.007670952614442966,0.7348730051631367,0.0033832067571458917,0.15668202764976957,0.009622543216622596
OVERALL,0.008468760271875727,0.00014886748504704155,0.01220112638435655,0.6480706049140939,0.002262433487808783,0.08894009216589861,2.3622469964172867e-15
