dt,mae,mse,rmse,r2,WS-dist,KS-d,KS-p
2025-02-06,0.01422021449840844,0.00032744279005873436,0.018095380351314375,0.35906155819522123,0.011543541110547985,0.33640552995391704,2.8247053793137433e-11
2025-02-07,0.009260484785961639,0.00023181562306037547,0.015225492539171779,0.35143171318163646,0.004390796098373652,0.15668202764976957,0.009622543216622596
2025-02-10,0.0052219109985199765,6.466697412369292e-05,0.008041577837942808,0.714522766501265,0.00342052031521766,0.16589861751152074,0.005026796661208221
2025-02-11,0.006430294099280623,8.538007717115434e-05,0.009240134045085837,0.6836292687033303,0.002697540181206506,0.10138248847926268,0.2149957266523914
2025-02-12,0.008850597694692713,0.00016199515810010311,0.012727731852144871,0.6347107864130295,0.005471043109882926,0.21658986175115208,7.16503060725015e-05
2025-02-13,0.008667100561663796,0.0001312020629103235,0.011454346900208825,0.6520735350068034,0.003943393646225469,0.17050691244239632,0.0035820874108414527
2025-02-14,0.007508734553146642,0.0001104185984485244,0.010508025430523302,0.6375960744400031,0.004435852979267667,0.1935483870967742,0.0005708669684114479
2025-02-17,0.007586135003586325,0.00011412884204158704,0.010683110129619887,0.7782467277256951,0.0034522396328593567,0.11059907834101383,0.14073859130749028
2025-02-18,0.00895753707028227,0.00014491009824832375,0.01203786103293786,0.6279491950247656,0.004700900178005497,0.15668202764976957,0.009622543216622596
2025-02-19,0.008319738897741992,0.00012846275414755146,0.011334141085567599,0.6561006534174744,0.005032730490668156,0.21658986175115208,7.16503060725015e-05
2025-02-20,0.007117204320928159,9.476070821194174e-05,0.009734511195326746,0.6304969840109382,0.0036089720446938504,0.1935483870967742,0.0005708669684114479
2025-02-21,0.010060231846466186,0.00015373806105858524,0.012399115333707694,0.6349097125783724,0.006899575602769155,0.22119815668202766,4.596434729179398e-05
2025-02-24,0.008154670816288718,0.00012210498078602384,0.011050112252191099,0.675610102274014,0.0034164557596412714,0.15668202764976957,0.009622543216622596
2025-02-25,0.009957521334309358,0.00015906302578108346,0.012612019100091923,0.15398873797030221,0.00845507991854786,0.3548387096774194,1.5910665756894252e-12
2025-02-26,0.009422102603102757,0.00014580584577292906,0.012075009141732733,0.38221830510467336,0.005463101492601172,0.28110599078341014,5.8953595144383125e-08
2025-02-27,0.008031734521661225,0.00011340053691625944,0.010648968819386196,0.7559488944566989,0.0038977529555995812,0.14746543778801843,0.017738375370179343
2025-02-28,0.01912159604779126,0.0005111799493396908,0.022609289005620915,0.13229820387232472,0.018597534583745898,0.4792626728110599,6.23940971820966e-23
2025-03-03,0.006694884486888581,8.46102010912233e-05,0.009198380351519679,0.791618749882417,0.003323448220940918,0.08755760368663594,0.3770339675109056
2025-03-04,0.0057671311386604165,5.7228497677916085e-05,0.007564951928328169,0.7358130613458393,0.002478605963982286,0.10138248847926268,0.2149957266523914
2025-03-05,0.005952910899058178,6.607858477617921e-05,0.008128873524430012,0.7022744664619771,0.002160208117411041,0.11981566820276497,0.08870688332047051
OVERALL,0.008749796793678717,0.00014923698700443474,0.012216259124807182,0.647197085755042,0.0019256479995861389,0.06267281105990784,7.827268774467176e-08
