dt,mae,mse,rmse,r2,WS-dist,KS-d,KS-p
2025-02-06,0.017775116096603014,0.000612574890789718,0.024750250317718363,-0.7138475924202881,0.017477521249373584,0.8202764976958525,7.229776946434052e-74
2025-02-07,0.010542709292627388,0.0002543679414396456,0.015948916622756718,-0.12292645816487702,0.009747937375795756,0.5852534562211982,9.067965916022524e-35
2025-02-10,0.012754263441776137,0.0002833212573781027,0.016832149517459222,-0.04982984741181995,0.011806450887019312,0.543778801843318,8.762732532728034e-30
2025-02-11,0.013027799439297542,0.00048260542749165513,0.021968282306353747,-0.08824584110281641,0.011325147972359366,0.5483870967741935,2.581876549821653e-30
2025-02-12,0.013547411655673544,0.00038628153501401154,0.01965404627586929,-0.02435560835222028,0.013215772865289195,0.5391705069124424,2.9355153984638915e-29
2025-02-13,0.013843854511653108,0.0004237530712704727,0.020585263449139357,-0.39079628481352735,0.012572680998077273,0.6451612903225806,7.56585352579124e-43
2025-02-14,0.015411465115128548,0.0005170329526434213,0.022738358618058195,-0.004599250034851732,0.011932429092530637,0.3640552995391705,3.5458263356523375e-13
2025-02-17,0.01677469410557618,0.000476477029845616,0.021828353805214355,-0.22333546556905182,0.0162210102547792,0.6820276497695853,2.2012549897738488e-48
2025-02-18,0.014088689794422803,0.00047192551879042473,0.02172384677699658,-0.2633613425509753,0.011196571180053884,0.543778801843318,8.762732532728034e-30
2025-02-19,0.011317199807656655,0.0002583435736851548,0.01607306982766997,-0.007366148262148764,0.01064118516550064,0.4792626728110599,6.23940971820966e-23
2025-02-20,0.015986411883986758,0.0005086619657876897,0.02255353554961372,-0.20794773923361665,0.015837064163310453,0.6267281105990783,3.0262935933800616e-40
2025-02-21,0.01435072882596704,0.000375000851992944,0.01936493872938781,0.0037549062939421507,0.013869978515429704,0.5069124423963134,9.721958673201454e-26
2025-02-24,0.013501796580110364,0.0002662775569719687,0.016318013266692997,-0.4162550405276564,0.012660514474318634,0.7603686635944701,8.533853969231778e-62
2025-02-25,0.014143508189304073,0.00038333333855353403,0.019578900340763115,-0.6241894715956211,0.013033702401102574,0.7004608294930875,2.5039506238264508e-51
2025-02-26,0.015971661372493236,0.0004823220690515449,0.021961832096879918,-0.038013023402929225,0.014393145425957977,0.4377880184331797,4.555596437284151e-19
2025-02-27,0.02422501886544915,0.0010458755802828794,0.032339999695158925,-0.7753202579831024,0.02411897349914136,0.8571428571428571,2.764464918627971e-82
2025-02-28,0.014180679982254763,0.0004270723305642896,0.020665728406332295,-0.051810124380472056,0.010619428793866091,0.41935483870967744,1.7626782520620688e-17
2025-03-03,0.010158499241850383,0.00021389724474520268,0.014625226314324256,0.012574843501421351,0.009566641939576122,0.45622119815668205,9.816282109100223e-21
2025-03-04,0.012092788560600105,0.0002575598342445205,0.016048670793698788,-0.1604688467247244,0.008435467057745866,0.4377880184331797,4.555596437284151e-19
2025-03-05,0.015699197693085067,0.0005236687326044793,0.022883809398884604,-0.29403872100841144,0.015416698577984838,0.6728110599078341,5.884481648719387e-47
OVERALL,0.014469674722775792,0.0004325176351573637,0.020797058329421584,-0.02547547398343375,0.012212088069604006,0.3758064516129032,3.07811223813694e-273
