date,n_nodes,cos_pos,pred_pos,overlap_cos_pred_pos,cos_neg,pred_neg,overlap_cos_pred_neg,cos_pos_to_pred_neg,cos_neg_to_pred_pos
2020-07-07,217,30999,22607,15029,1254,829,59,362,568
2020-07-08,217,33465,22018,16071,1084,1418,163,553,379
2020-07-09,217,35431,22747,17332,900,689,58,275,392
2020-07-10,217,36471,22534,17782,778,902,71,345,318
2020-07-13,217,37347,22078,18025,666,1358,67,540,266
2020-07-14,217,38089,22532,18683,570,904,55,253,230
2020-07-15,217,38673,22251,18801,488,1185,71,427,173
2020-07-16,217,39015,22354,18891,450,1082,24,508,201
2020-07-17,217,39357,19038,16447,442,4398,79,3123,142
2020-07-20,217,39625,19578,16957,426,3858,84,2747,129
2020-07-21,217,39859,17965,15443,430,5471,57,4378,158
2020-07-22,217,40103,17044,15024,410,6392,83,4919,122
2020-07-23,217,40759,18056,15884,344,5380,58,4387,114
2020-07-24,217,41297,16296,14467,282,7140,58,6073,83
2020-07-27,217,42001,16596,15052,204,6840,40,5840,62
2020-07-28,217,42713,16512,15253,128,6924,33,5995,31
2020-07-29,217,43041,16383,15300,112,7053,32,6112,24
2020-07-30,217,42725,13876,12878,122,9560,41,8376,20
2020-07-31,217,42377,12774,11909,338,10662,110,9171,59
2020-08-03,217,41517,9997,9299,574,13439,214,11351,73
2020-08-04,217,40281,14214,12298,1224,9222,101,7734,511
2020-08-05,217,38663,14640,12392,1302,8796,322,6831,329
2020-08-06,217,35839,14696,11897,1382,8740,237,5914,454
2020-08-07,217,32241,15187,11181,1520,8249,288,4831,472
2020-08-10,217,26895,14969,10077,1860,8467,533,3262,397
2020-08-11,217,20635,12542,6128,3268,10894,895,4081,739
2020-08-12,217,16271,14142,6261,6200,9294,1879,1766,1221
2020-08-13,217,15173,13066,5385,7758,10370,2466,2093,1413
2020-08-14,217,15039,14882,6152,8080,8554,2402,1259,1638
2020-08-17,217,14805,12909,5321,7286,10527,2451,1973,1192
2020-08-18,217,15051,13863,5760,6660,9573,2185,1657,1145
2020-08-19,217,14953,13901,5552,6848,9535,2055,1816,1369
2020-08-20,217,14731,12986,5442,7112,10450,2380,1815,1176
2020-08-21,217,14663,13585,5358,7254,9851,2324,1865,1303
2020-08-24,217,14479,13846,5135,7498,9590,2099,1996,1650
2020-08-25,217,14091,13468,4654,7564,9968,2014,2283,1768
2020-08-26,217,13775,13943,4747,7368,9493,1943,2032,1741
2020-08-27,217,13645,14879,5189,7120,8557,1723,1525,1837
2020-08-28,217,13585,14599,5292,7170,8837,1944,1392,1641
2020-08-31,217,13703,12770,4550,7210,10666,2189,2193,1416
2020-09-01,217,13499,13151,4913,7618,10285,2525,1728,1284
2020-09-02,217,13301,13219,4855,7936,10217,2625,1687,1343
2020-09-03,217,13533,12242,4780,8460,11194,2999,1878,1231
2020-09-04,217,13987,14363,5405,8616,9073,2587,1480,1721
2020-09-07,217,14275,13262,5325,8518,10174,2862,1704,1397
2020-09-08,217,14417,15191,5763,8306,8245,2439,1337,1714
2020-09-09,217,14975,14136,5571,7650,9300,2416,1808,1409
2020-09-10,217,15705,14133,5797,7176,9303,2218,1947,1370
2020-09-11,217,16545,17937,7326,6760,5499,1442,838,1938
2020-09-14,217,16783,15008,6687,7040,8428,2277,1596,1243
2020-09-15,217,16487,15177,6730,7784,8259,2422,1405,1470
2020-09-16,217,16499,14740,6347,8362,8696,2486,1794,1695
2020-09-17,217,16559,13897,6207,8620,9539,2685,1964,1625
2020-09-18,217,16493,14771,6163,8470,8665,2284,1975,1951
2020-09-21,217,16583,14580,5820,8228,8856,2045,2363,2069
2020-09-22,217,16647,13299,5577,8328,10137,2348,2638,1816
2020-09-23,217,16759,14625,6163,8162,8811,2005,2108,2076
2020-09-24,217,16883,14174,5811,7450,9262,1964,2522,1761
2020-09-25,217,17051,17000,6802,6848,6436,1271,1615,2153
2020-09-28,217,17117,16577,6707,6668,6859,1341,1743,1993
2020-09-29,217,17307,15050,6370,6444,8386,1584,2175,1638
2020-09-30,217,17567,14608,6363,6604,8828,1674,2312,1628
2020-10-09,217,17529,11934,5307,6776,11502,2110,3349,1278
2020-10-12,217,17939,15241,6810,5772,8195,1396,2051,1490
2020-10-13,217,18405,15062,6903,4880,8374,1283,2191,1157
2020-10-14,217,18431,14074,6857,4532,9362,1358,2250,908
2020-10-15,217,18371,13432,6675,4538,10004,1539,2402,730
2020-10-16,217,18197,13688,6786,4706,9748,1661,2204,692
2020-10-19,217,17727,14509,6562,5036,8927,1568,2193,950
2020-10-20,217,17639,14381,6706,5166,9055,1648,2005,935
2020-10-21,217,17573,14351,6420,5202,9085,1588,2258,1013
2020-10-22,217,17539,14367,6222,5200,9069,1376,2439,1224
2020-10-23,217,17489,13663,5935,5118,9773,1448,2701,1111
2020-10-26,217,17321,15434,6646,5058,8002,1231,1906,1298
2020-10-27,217,17371,14817,6557,5546,8619,1608,2020,1165
2020-10-28,217,17105,13632,6191,5514,9804,1714,2253,1043
2020-10-29,217,16873,13185,5997,5420,10251,1808,2331,902
2020-10-30,217,16351,12079,5201,5418,11357,1883,2866,826
2020-11-02,217,15467,11650,5067,5864,11786,2271,2558,661
2020-11-03,217,15023,11583,5161,6686,11853,2800,2242,543
2020-11-04,217,14967,11885,5107,7316,11551,2816,2268,842
2020-11-05,217,15155,12637,5267,7788,10799,2651,2202,1243
2020-11-06,217,15501,13609,5425,7442,9827,2165,2217,1556
2020-11-09,217,15629,13748,5502,6820,9688,1920,2204,1490
2020-11-10,217,15635,16114,5950,6568,7322,1380,1759,1904
2020-11-11,217,15479,14038,5605,6850,9398,1851,2026,1574
2020-11-12,217,15581,14015,5875,7404,9421,2137,1807,1565
2020-11-13,217,15399,14461,5988,8144,8975,2433,1603,1639
2020-11-16,217,15229,13785,5875,8694,9651,2483,1631,1864
2020-11-17,217,15221,14985,5947,8722,8451,2194,1555,2167
2020-11-18,217,15309,14735,5733,8786,8701,2258,1813,2135
2020-11-19,217,15355,14237,5541,8724,9199,2295,2028,2067
2020-11-20,217,15627,15223,5993,8744,8213,2087,1712,2285
2020-11-23,217,16055,15049,6135,8826,8387,2316,1784,2097
2020-11-24,217,16257,14023,5937,8792,9413,2562,2083,1834
2020-11-25,217,16319,14714,6141,8658,8722,2534,1910,1795
2020-11-26,217,16305,14001,5869,8706,9435,2494,2175,1859
2020-11-27,217,16237,13916,6033,8506,9520,2675,1977,1578
2020-11-30,217,16263,12818,5603,8308,10618,2739,2420,1415
2020-12-01,217,16561,13894,5961,8094,9542,2450,2211,1597
2020-12-02,217,17005,14467,6095,7670,8969,2041,2299,1794
2020-12-03,217,17347,13838,6228,7474,9598,2162,2337,1575
2020-12-04,217,17587,13823,6217,7336,9613,2033,2468,1635
2020-12-07,217,17003,14113,5818,7576,9323,1883,2575,1905
2020-12-08,217,16053,12942,5146,8160,10494,2271,2772,1809
2020-12-09,217,15527,13462,5148,8492,9974,2394,2507,1852
2020-12-10,217,15375,14536,5781,8464,8900,2236,1798,1996
2020-12-11,217,15759,13925,5897,8466,9511,2683,1874,1550
2020-12-14,217,16065,14832,6643,8788,8604,2909,1281,1485
2020-12-15,217,16275,13628,6504,9104,9808,3319,1525,1233
2020-12-16,217,16461,13511,6767,9206,9925,3405,1355,1198
2020-12-17,217,16629,13534,6946,9334,9902,3579,1260,1088
2020-12-18,217,16353,12589,5884,9398,10847,3430,2184,1269
2020-12-21,217,15939,12268,5511,9484,11168,3319,2350,1423
2020-12-22,217,15821,10775,4924,9748,12661,3638,2878,1236
2020-12-23,217,15865,12772,6193,10050,10664,3668,1631,1357
2020-12-24,217,15963,13200,6596,10140,10236,3844,1277,1226
2020-12-25,217,15875,13138,6275,10220,10298,3669,1554,1441
2020-12-28,217,15687,11691,5019,10168,11745,3627,2716,1457
2020-12-29,217,15509,12488,4980,10380,10948,3233,2666,1957
2020-12-30,217,15305,11448,4749,10998,11988,3706,2795,1793
2020-12-31,217,15089,12415,4687,11310,11021,3424,2749,2231
2021-01-04,217,15017,13723,4709,11468,9713,2650,2691,3084
2021-01-05,217,15261,14827,5301,11334,8609,2548,2221,3119
2021-01-06,217,15759,14516,5530,10478,8920,2780,2241,2459
2021-01-07,217,16427,16880,6489,9724,6556,1844,1616,3018
2021-01-08,217,17007,15723,6652,9076,7713,2342,1743,2196
2021-01-11,217,17129,15256,6513,8596,8180,2225,1943,2073
2021-01-12,217,16885,14977,6820,8548,8459,2469,1514,1805
2021-01-13,217,17063,17029,7224,8022,6407,1854,1199,2157
2021-01-14,217,17353,15671,6900,7644,7765,2034,1668,1788
2021-01-15,217,17523,15761,7085,7422,7675,1936,1568,1775
2021-01-18,217,17825,14931,6785,7230,8505,1844,2019,1771
2021-01-19,217,17935,14846,6984,7070,8590,1930,1875,1605
2021-01-20,217,18103,14097,6503,7000,9339,1923,2440,1577
2021-01-21,217,18251,14507,6463,6858,8929,1816,2554,1613
2021-01-22,217,18203,14847,6506,6640,8589,1571,2487,1749
2021-01-25,217,18083,13922,6267,6156,9514,1701,2666,1377
2021-01-26,217,18157,13371,5881,5956,10065,1595,3089,1383
2021-01-27,217,18369,14249,6238,5896,9187,1547,2838,1401
2021-01-28,217,18707,14167,6155,5680,9269,1568,3090,1272
2021-01-29,217,19131,15370,6870,5336,8066,1283,2587,1385
2021-02-01,217,19329,15281,7068,4980,8155,1327,2488,1163
2021-02-02,217,19419,13975,6750,4958,9461,1495,2851,984
2021-02-03,217,19311,12910,6483,5198,10526,1680,3064,919
2021-02-04,217,18903,13073,6522,5300,10363,1776,2821,874
2021-02-05,217,18255,13610,6724,5728,9826,1920,2295,944
2021-02-08,217,17583,13600,6658,6082,9836,2073,2025,968
2021-02-09,217,17289,13325,6408,6464,10111,2317,2128,915
2021-02-10,217,16693,13706,6304,7084,9730,2352,1934,1190
2021-02-18,217,16401,15741,5862,7300,7695,1581,2230,2069
2021-02-19,217,16059,15696,6237,7638,7740,1714,1684,2105
2021-02-22,217,15543,13277,5113,7754,10159,1732,2550,2145
2021-02-23,217,15221,13354,5329,8258,10082,2057,2173,2072
2021-02-24,217,15225,13811,5582,8694,9625,2328,1922,2019
2021-02-25,217,15055,13443,5500,9416,9993,2661,1919,2047
2021-02-26,217,15171,13511,5442,9752,9925,2865,2035,2011
2021-03-01,217,15323,13917,5743,9936,9519,2851,1810,2117
2021-03-02,217,15431,13478,5517,9928,9958,2884,2090,2080
2021-03-03,217,15561,15888,6281,9968,7548,2341,1391,2643
2021-03-04,217,15591,12587,5402,10012,10849,3236,2285,1770
2021-03-05,217,15511,15722,6509,10088,7714,2725,1138,2319
2021-03-08,217,15263,12225,5366,10254,11211,3657,2157,1470
2021-03-09,217,15323,14296,6064,9616,9140,3161,1489,1647
2021-03-10,217,15547,16231,6165,8762,7205,2264,1500,2117
2021-03-11,217,15537,16215,6169,8440,7221,2193,1491,2027
2021-03-12,217,15609,14509,5947,8512,8927,2692,1749,1564
2021-03-15,217,16053,13724,6053,8912,9712,3070,1865,1386
2021-03-16,217,16771,14558,7133,9280,8878,3460,1144,1180
2021-03-17,217,17517,15018,7633,9578,8418,3448,1017,1341
2021-03-18,217,17749,14092,6835,9962,9344,3296,1931,1685
2021-03-19,217,17941,14282,6511,10254,9154,2984,2351,2143
2021-03-22,217,17751,16603,7350,10810,6833,2616,1417,2789
2021-03-23,217,17727,15261,6699,11016,8175,2797,2056,2711
2021-03-24,217,17929,14742,6445,10580,8694,2675,2411,2615
2021-03-25,217,18335,16408,7246,9944,7028,2205,1813,2767
2021-03-26,217,18485,14081,6158,9714,9355,2566,2976,2291
2021-03-29,217,18493,12415,5441,9478,11021,2477,3697,2262
2021-03-30,217,18511,13464,6195,9276,9972,2346,2952,2292
2021-03-31,217,18301,13640,5978,9020,9796,2201,3064,2309
2021-04-01,217,18073,13251,5941,8516,10185,2335,2987,1923
2021-04-02,217,17755,12808,5823,8164,10628,2314,2946,1768
2021-04-06,217,17611,13245,6244,8024,10191,2336,2453,1676
2021-04-07,217,16913,14232,6378,8012,9204,2206,1970,1800
2021-04-08,217,15999,13245,5495,8494,10191,2314,2396,1933
2021-04-09,217,15361,13451,5212,8704,9985,2342,2360,2010
2021-04-12,217,14941,14151,5389,8224,9285,2267,1973,1845
2021-04-13,217,14577,14975,5588,7286,8461,1959,1592,1684
2021-04-14,217,14425,15692,5823,6956,7744,1955,1281,1523
2021-04-15,217,14579,15243,5651,6860,8193,2023,1530,1407
2021-04-16,217,14501,14639,5374,6962,8797,2089,1768,1392
2021-04-19,217,14239,14548,5481,6804,8888,1995,1530,1407
2021-04-20,217,14487,12336,5034,6732,11100,2353,2101,1013
2021-04-21,217,14599,12669,5241,6848,10767,2370,1950,1054
2021-04-22,217,14319,12109,5000,7240,11327,2569,2051,1051
2021-04-23,217,14155,11922,5108,7976,11514,2956,1861,1032
2021-04-26,217,14133,12017,5008,8420,11419,3278,1950,932
2021-04-27,217,14177,12369,5330,8544,11067,3297,1650,975
2021-04-28,217,14133,12379,5281,8802,11057,3356,1677,1045
2021-04-29,217,14321,12573,5546,8962,10863,3395,1506,1086
2021-04-30,217,14373,12092,5177,9224,11344,3363,1901,1249
2021-05-06,217,14339,12406,5483,9662,11030,3656,1578,1175
2021-05-07,217,13935,12957,5385,10074,10479,3388,1474,1649
2021-05-10,217,13663,12798,4765,10182,10638,3177,1958,1914
2021-05-11,217,13557,13486,5066,10322,9950,3062,1604,2099
2021-05-12,217,13493,13560,4948,10456,9876,3143,1690,2085
2021-05-13,217,13505,13209,4677,10602,10227,3027,1967,2274
2021-05-14,217,13459,13525,4552,10912,9911,2837,2069,2619
2021-05-17,217,13425,13123,4198,10702,10313,2742,2406,2609
2021-05-18,217,13629,14594,4863,10702,8842,2586,1843,2765
2021-05-19,217,13805,13958,4833,10800,9478,2700,1961,2700
2021-05-20,217,13913,13680,4719,10854,9756,2708,2129,2719
2021-05-21,217,13937,14098,4739,10942,9338,2557,2121,2914
2021-05-24,217,13801,13443,4628,10930,9993,2717,2164,2748
2021-05-25,217,13695,15706,5112,10522,7730,2121,1627,3140
2021-05-26,217,13801,15169,5074,9790,8267,2296,1718,2599
2021-05-27,217,14017,14904,5185,9290,8532,2243,1715,2402
2021-05-28,217,14343,16243,5637,8750,7193,1704,1426,2671
2021-05-31,217,14727,15872,5871,8520,7564,1958,1384,2302
2021-06-01,217,15109,15123,5954,8526,8313,2280,1492,1983
2021-06-02,217,15419,15334,6120,8482,8102,2272,1481,1969
2021-06-03,217,15685,12851,5173,8296,10585,2525,2561,1623
2021-06-04,217,15807,13553,5588,8038,9883,2330,2207,1689
2021-06-07,217,15871,13949,5799,7740,9487,2381,2028,1489
2021-06-08,217,15823,13199,5459,7456,10237,2372,2344,1356
2021-06-09,217,15893,13840,5603,7360,9596,2176,2235,1504
2021-06-10,217,16033,11731,5091,7562,11705,2668,2817,1113
2021-06-11,217,15831,11553,5029,7550,11883,2596,2778,1179
2021-06-15,217,15547,12985,5499,7428,10451,2425,2166,1289
2021-06-16,217,15735,14376,6236,7554,9060,2545,1523,1232
2021-06-17,217,16463,15155,6747,7520,8281,2472,1376,1288
2021-06-18,217,16751,13023,6351,7640,10413,2983,1916,837
2021-06-21,217,16955,13006,6578,7764,10430,2953,1791,929
2021-06-22,217,17395,13106,6745,8018,10330,3108,1844,901
2021-06-23,217,17371,12557,6349,8320,10879,3155,2228,1005
2021-06-24,217,16955,12624,5975,8878,10812,3188,2394,1251
2021-06-25,217,16521,12835,5425,9294,10601,2895,2727,1752
2021-06-28,217,16139,11965,4573,9514,11471,2927,3388,1830
2021-06-29,217,15827,11383,4311,9872,12053,3177,3494,1759
2021-06-30,217,15689,13661,5973,10232,9775,3179,1763,1937
2021-07-01,217,15449,13790,5471,10402,9646,2801,2145,2400
2021-07-02,217,15419,12045,4751,10382,11391,3250,2850,1941
2021-07-05,217,15415,13267,5634,10240,10169,3051,1965,2069
2021-07-06,217,15289,13905,5763,10168,9531,2995,1773,2089
2021-07-07,217,15211,13779,5406,10214,9657,2790,2091,2317
2021-07-08,217,14987,11712,5025,9992,11724,3448,2360,1548
2021-07-09,217,14823,13213,5775,9918,10223,3349,1528,1610
2021-07-12,217,14621,11482,4617,9886,11954,3370,2585,1573
2021-07-13,217,14333,12027,4988,9804,11409,3469,2070,1433
2021-07-14,217,14035,11531,4517,9934,11905,3423,2392,1544
2021-07-15,217,13773,12516,5031,10284,10920,3506,1747,1636
2021-07-16,217,13653,11152,4155,10484,12284,3566,2563,1676
2021-07-19,217,13591,12992,4820,10742,10444,3505,1867,1866
2021-07-20,217,13703,13507,5174,10840,9929,3415,1569,2005
2021-07-21,217,13885,10451,4246,11108,12985,4150,2588,1404
2021-07-22,217,14153,11566,4704,11178,11870,3779,2264,1810
2021-07-23,217,13909,10769,3967,11074,12667,3665,2879,1872
2021-07-26,217,13655,12267,4785,11096,11169,3923,1934,1625
2021-07-27,217,14213,12620,5590,10712,10816,4139,1408,1217
2021-07-28,217,15269,15635,6557,9708,7801,3092,969,1762
2021-07-29,217,15973,13948,6635,9976,9488,3660,1243,1328
2021-07-30,217,16635,13914,7001,10160,9522,3780,1208,1300
2021-08-02,217,17009,14453,7215,10396,8983,3760,1181,1438
2021-08-03,217,17037,12983,6469,10618,10453,3787,1941,1522
2021-08-04,217,17093,13121,5978,10660,10315,3365,2460,1965
2021-08-05,217,17119,12317,5983,10638,11119,3558,2468,1761
2021-08-06,217,17161,12686,6046,10650,10750,3473,2426,1852
2021-08-09,217,17375,13120,6324,10762,10316,3415,2255,1966
2021-08-10,217,17693,15066,6406,10706,8370,2287,2332,3066
2021-08-11,217,17937,13903,5799,10604,9533,2462,3061,2840
2021-08-12,217,18161,14180,5881,10544,9256,2234,3091,3038
2021-08-13,217,18151,14302,6047,10454,9134,2188,2920,3039
2021-08-16,217,18173,15115,6546,10330,8321,2030,2432,3135
2021-08-17,217,18197,14326,5940,10284,9110,2328,3050,2814
2021-08-18,217,18133,15205,6340,10138,8231,2089,2618,2980
2021-08-19,217,17843,13630,5737,10074,9806,2639,3076,2398
2021-08-20,217,17707,14096,5705,9906,9340,2305,3040,2648
2021-08-23,217,17469,13929,5740,9562,9507,2255,2886,2526
2021-08-24,217,16673,12426,4925,9072,11010,2503,3303,2033
2021-08-25,217,15207,13428,4803,9464,10008,2453,2692,2279
2021-08-26,217,14129,11920,4249,9356,11516,2782,2707,1896
2021-08-27,217,12859,11894,4277,9652,11542,3234,2044,1592
2021-08-30,217,11989,11829,4230,9932,11607,3546,1656,1420
2021-08-31,217,11987,12871,4797,10438,10565,3809,1088,1410
2021-09-01,217,12247,13326,5177,10524,10110,4008,838,1254
2021-09-02,217,13011,12057,4965,10676,11379,4124,1432,1214
2021-09-03,217,14041,12664,5998,11126,10772,4650,914,913
2021-09-06,217,14621,13743,6038,11288,9693,3929,1164,1715
2021-09-07,217,15155,14423,6029,11060,9013,3453,1440,2077
2021-09-08,217,15603,13756,6311,10960,9680,3791,1382,1689
2021-09-09,217,15957,14560,6687,11038,8876,3617,1183,1902
2021-09-10,217,16363,14666,6644,10862,8770,3342,1429,2089
2021-09-13,217,16669,14529,6369,10768,8907,3149,1857,2235
2021-09-14,217,16645,14120,6530,10862,9316,3586,1684,1845
2021-09-15,217,16587,13142,5636,10902,10294,3237,2549,2214
2021-09-16,217,16575,13558,6011,10670,9878,3054,2168,2281
2021-09-17,217,16615,15808,6527,10314,7628,2283,1672,2874
2021-09-22,217,16751,15867,6135,9890,7569,1950,2132,2995
2021-09-23,217,16803,14395,5690,9772,9041,2315,2603,2571
2021-09-24,217,16729,14873,5796,9712,8563,2258,2460,2598
2021-09-27,217,16431,14236,5612,9492,9200,2266,2495,2480
2021-09-28,217,16359,15033,5891,9344,8403,2154,2180,2518
2021-09-29,217,16609,14643,5859,9258,8793,2257,2337,2372
2021-09-30,217,16967,14653,6219,9358,8783,2370,2156,2309
2021-10-08,217,16989,13608,5985,8898,9828,2589,2401,1860
2021-10-11,217,16841,13674,5865,8336,9762,2454,2447,1714
2021-10-12,217,16819,14290,5903,7644,9146,2062,2398,1760
2021-10-13,217,16667,14633,6165,7244,8803,2139,2060,1483
2021-10-14,217,16321,13691,5860,7240,9745,2308,2192,1312
2021-10-15,217,15607,13795,5772,7438,9641,2341,1923,1378
2021-10-18,217,14963,13849,5458,7642,9587,2126,1915,1695
2021-10-19,217,14135,14320,4987,8328,9116,2021,1972,2143
2021-10-20,217,13599,12893,4678,9464,10543,2747,2013,1985
2021-10-21,217,13363,13478,4636,10272,9958,2689,1937,2447
2021-10-22,217,13233,13538,4624,10532,9898,2783,1884,2483
2021-10-25,217,13175,14699,5053,10518,8737,2749,1426,2510
2021-10-26,217,13077,12231,3989,10424,11205,2999,2441,2213
2021-10-27,217,12695,12766,4328,10266,10670,2950,1911,2183
2021-10-28,217,12891,12812,4574,9650,10624,3017,1763,1808
2021-10-29,217,12941,13317,4951,9528,10119,3118,1411,1646
2021-11-01,217,12447,13126,4742,9332,10310,3110,1373,1556
2021-11-02,217,12349,12610,4593,9180,10826,3234,1473,1356
2021-11-03,217,12745,13447,5380,9604,9989,3555,884,1247
2021-11-04,217,13233,12206,5166,10256,11230,3924,1342,1204
2021-11-05,217,14033,11844,5540,10910,11592,4380,1368,1075
2021-11-08,217,14519,13281,6230,11404,10155,4420,921,1282
2021-11-09,217,14831,13281,6172,11826,10155,4330,1135,1583
2021-11-10,217,15071,12880,5550,12142,10556,4240,1877,1831
2021-11-11,217,15231,14049,5629,12258,9387,3537,1878,2592
2021-11-12,217,15197,13246,5021,12314,10190,3220,2469,2937
2021-11-15,217,15179,14410,5662,12302,9026,3268,1819,2883
2021-11-16,217,15151,13671,5056,12334,9765,3052,2411,3115
2021-11-17,217,15067,14767,5385,12390,8669,2815,2040,3380
2021-11-18,217,15011,13756,4846,12394,9680,2845,2551,3352
2021-11-19,217,15049,15652,5646,12436,7784,2462,1770,3756
2021-11-22,217,15019,12254,4123,12356,11182,3100,3278,3078
2021-11-23,217,14893,12041,4173,12184,11395,3058,3165,3034
2021-11-24,217,14787,12914,4482,11984,10522,3096,2803,2896
2021-11-25,217,14479,12239,4335,11746,11197,3426,2796,2447
2021-11-26,217,14101,12042,4154,11622,11394,3376,2788,2435
2021-11-29,217,13965,13735,4890,10916,9701,2888,1984,2570
2021-11-30,217,13599,12360,4440,10406,11076,3195,2251,2008
2021-12-01,217,13193,13611,5026,9858,9825,3013,1462,1916
2021-12-02,217,12715,13309,4674,9504,10127,3032,1575,1720
2021-12-03,217,12395,13205,4747,9144,10231,3099,1342,1473
2021-12-06,217,12253,11964,4186,8962,11472,3085,1832,1396
2021-12-07,217,12495,13443,4578,8988,9993,2795,1561,1699
2021-12-08,217,13045,14363,5015,8992,9073,2460,1399,2036
2021-12-09,217,14055,14004,5157,8574,9432,2371,1762,1916
2021-12-10,217,14805,14817,5749,8394,8619,2125,1545,2072
2021-12-13,217,15421,14311,5866,8208,9125,2446,1736,1658
2021-12-14,217,15489,13752,5671,8284,9684,2630,1965,1512
2021-12-15,217,15455,13000,5194,8350,10436,2540,2425,1635
2021-12-16,217,15465,14231,5798,8396,9205,2491,1826,1707
2021-12-17,217,15577,13500,5533,8440,9936,2642,2147,1578
2021-12-20,217,15623,13352,5445,8076,10084,2486,2258,1552
2021-12-21,217,15507,15389,5955,7966,8047,2154,1690,1829
2021-12-22,217,15457,14301,5550,8010,9135,2312,2070,1693
2021-12-23,217,15343,14549,5775,7920,8887,2295,1788,1665
2021-12-24,217,15257,13889,5518,7742,9547,2291,2002,1580
2021-12-27,217,14935,13671,5262,7876,9765,2250,2097,1688
2021-12-28,217,14925,13398,5211,7982,10038,2444,2143,1547
2021-12-29,217,14761,13471,4913,8164,9965,2261,2359,1821
2021-12-30,217,14871,13129,4829,8230,10307,2199,2498,1916
2021-12-31,217,15293,12265,4712,8388,11171,2472,2826,1722
2022-01-04,217,15403,13175,4937,8432,10261,2376,2656,1840
2022-01-05,217,14921,12410,4783,7952,11026,2475,2569,1501
2022-01-06,217,14289,12564,4995,7714,10872,2557,2041,1300
2022-01-07,217,13195,11382,4425,8210,12054,3049,2064,1056
2022-01-10,217,12677,12474,5041,9062,10962,3344,1189,1187
2022-01-11,217,12347,12161,5028,10462,11275,4044,1037,1187
2022-01-12,217,12595,12900,5145,11382,10536,4254,1044,1437
2022-01-13,217,12731,11526,4437,11846,11910,4381,1820,1542
2022-01-14,217,13007,13467,5208,11690,9969,4237,1187,1608
2022-01-17,217,13301,13895,4641,11572,9541,3210,1901,2576
2022-01-18,217,13523,14868,5099,11884,8568,2973,1554,2969
2022-01-19,217,13755,12831,4616,12204,10605,3622,2153,2480
2022-01-20,217,13865,13582,5289,12284,9854,3793,1535,2349
2022-01-21,217,13857,13750,5058,12228,9686,3454,1762,2660
2022-01-24,217,14097,15158,5454,12210,8278,2839,1486,3266
2022-01-25,217,14377,14876,5161,11734,8560,2777,1919,3090
2022-01-26,217,14679,16599,5950,11196,6837,2181,1281,3417
2022-01-27,217,15129,15403,5566,10632,8033,2527,1890,2789
2022-01-28,217,15845,17410,6528,9634,6026,1954,1286,2863
