code,dt
AAL,2021-08-20
AAPL,2021-08-20
AMD,2021-08-20
AMZN,2021-08-20
GOOGL,2021-08-20
INTC,2021-08-20
MARA,2021-08-20
NVDA,2021-08-20
PLUG,2021-08-20
TSLA,2021-08-20
