code,dt
A,2022-04-18
AAPL,2022-04-18
ABBV,2022-04-18
ABT,2022-04-18
ACGL,2022-04-18
ACN,2022-04-18
ADBE,2022-04-18
ADI,2022-04-18
ADM,2022-04-18
ADP,2022-04-18
ADSK,2022-04-18
AEE,2022-04-18
AEP,2022-04-18
AES,2022-04-18
AFL,2022-04-18
AIG,2022-04-18
AIZ,2022-04-18
AJG,2022-04-18
AKAM,2022-04-18
ALB,2022-04-18
ALGN,2022-04-18
ALL,2022-04-18
ALLE,2022-04-18
AMAT,2022-04-18
AMCR,2022-04-18
AMD,2022-04-18
AME,2022-04-18
AMGN,2022-04-18
AMP,2022-04-18
AMT,2022-04-18
AMZN,2022-04-18
ANET,2022-04-18
ANSS,2022-04-18
AON,2022-04-18
AOS,2022-04-18
APA,2022-04-18
APD,2022-04-18
APH,2022-04-18
APO,2022-04-18
APTV,2022-04-18
ARE,2022-04-18
ATO,2022-04-18
AVB,2022-04-18
AVGO,2022-04-18
AVY,2022-04-18
AWK,2022-04-18
AXON,2022-04-18
AXP,2022-04-18
AZO,2022-04-18
BA,2022-04-18
BAC,2022-04-18
BALL,2022-04-18
BAX,2022-04-18
BBY,2022-04-18
BDX,2022-04-18
BEN,2022-04-18
BG,2022-04-18
BK,2022-04-18
BKNG,2022-04-18
BKR,2022-04-18
BLDR,2022-04-18
BLK,2022-04-18
BMY,2022-04-18
BR,2022-04-18
BRO,2022-04-18
BSX,2022-04-18
BX,2022-04-18
BXP,2022-04-18
C,2022-04-18
CAG,2022-04-18
CAH,2022-04-18
CAT,2022-04-18
CB,2022-04-18
CBOE,2022-04-18
CBRE,2022-04-18
CCL,2022-04-18
CDNS,2022-04-18
CDW,2022-04-18
CF,2022-04-18
CFG,2022-04-18
CHD,2022-04-18
CHRW,2022-04-18
CHTR,2022-04-18
CI,2022-04-18
CINF,2022-04-18
CL,2022-04-18
CLX,2022-04-18
CMCSA,2022-04-18
CME,2022-04-18
CMG,2022-04-18
CMI,2022-04-18
CMS,2022-04-18
CNC,2022-04-18
CNP,2022-04-18
COF,2022-04-18
COO,2022-04-18
COP,2022-04-18
COR,2022-04-18
COST,2022-04-18
CPAY,2022-04-18
CPB,2022-04-18
CPRT,2022-04-18
CPT,2022-04-18
CRL,2022-04-18
CRM,2022-04-18
CRWD,2022-04-18
CSCO,2022-04-18
CSGP,2022-04-18
CSX,2022-04-18
CTAS,2022-04-18
CTRA,2022-04-18
