Date,Stock,Open,High,Low,Close,Volume
2023-01-19,AACG,1.409999966621399,1.409999966621399,1.350000023841858,1.350000023841858,18900
2023-01-19,AAL,16.40999984741211,16.489999771118164,16.010000228881836,16.280000686645508,32630200
2023-01-19,AAOI,2.319999933242798,2.3499999046325684,2.239000082015991,2.289999961853028,57000
2023-01-19,AAON,49.246011572721535,49.53647223238261,47.99835581940054,48.26241302490234,262800
2023-01-19,AAPL,132.53897616267878,134.68403382720132,132.23254150823482,133.71530151367188,58280400
2023-01-19,ABAT,8.265000343322754,8.850000381469727,8.100000381469727,8.220000267028809,45080
2023-01-19,ABEO,2.5999999046325684,2.5999999046325684,2.490000009536743,2.539999961853028,227100
2023-01-19,ABTS,1.1399999856948853,1.1399999856948853,0.9520000219345092,1.0,168700
2023-01-19,ABUS,2.5999999046325684,2.680000066757202,2.5999999046325684,2.640000104904175,351800
2023-01-19,ACB,9.800000190734863,9.899999618530272,9.300000190734863,9.40999984741211,573450
2023-01-19,ACET,8.300000190734863,8.579999923706055,8.1899995803833,8.300000190734863,404500
2023-01-19,ACGL,60.19187717676704,60.439112829820864,59.96366355729128,60.27745819091797,1287100
2023-01-19,ACGLO,20.54299854904876,20.54299854904876,20.2683820067866,20.436695098876957,14200
2023-01-19,ACHC,83.66000366210938,84.4000015258789,83.08000183105469,83.47000122070312,395200
2023-01-19,ACHV,4.630000114440918,4.71999979019165,4.070000171661377,4.25,188800
2023-01-19,ACIC,1.5501931505021216,1.752392292022705,1.4539078395503673,1.752392292022705,364800
2023-01-19,ACIU,2.319999933242798,2.440000057220459,2.119999885559082,2.150000095367432,73700
2023-01-19,ACIW,26.5,28.549999237060547,26.440000534057617,28.459999084472656,2323100
2023-01-19,ACLS,100.5,101.3000030517578,95.9499969482422,98.18000030517578,560500
2023-01-19,ACMR,10.529999732971191,10.760000228881836,10.390000343322754,10.40999984741211,449300
2023-01-19,ACNB,34.50056227281689,34.565569775674696,34.026932131832055,34.212669372558594,4700
2023-01-19,ACRS,17.15999984741211,17.15999984741211,16.360000610351562,16.68000030517578,239200
2023-01-19,ACTG,4.179999828338623,4.210000038146973,4.150000095367432,4.210000038146973,87500
2023-01-19,ADAP,1.6799999475479126,1.690000057220459,1.590999960899353,1.6100000143051147,323200
2023-01-19,ADBE,340.5599975585937,346.7300109863281,340.010009765625,342.5299987792969,2467000
2023-01-19,ADI,159.06397216052662,159.1408349849729,155.73973929871212,156.7293243408203,3082500
2023-01-19,ADIL,8.0,9.25,7.5,8.5,10116
2023-01-19,ADMA,3.3399999141693115,3.36899995803833,3.2699999809265137,3.2799999713897705,2818700
2023-01-19,ADP,221.55578632007192,223.5828976594957,220.9847604510057,222.05067443847656,1646100
2023-01-19,ADPT,9.710000038146973,9.8100004196167,8.920000076293945,9.029999732971191,1157300
2023-01-19,ADSK,195.67999267578125,199.25,195.6499938964844,196.0500030517578,987400
2023-01-19,ADTN,18.39088374784324,18.65375019522477,18.342205601418037,18.439563751220703,470400
2023-01-19,ADUS,104.75,107.81999969482422,104.11000061035156,106.98999786376952,71400
2023-01-19,ADVM,6.449999809265137,6.800000190734863,6.320000171661377,6.690000057220459,26640
2023-01-19,AEHL,8.800000190734863,8.899999618530273,8.600000381469727,8.899999618530273,1670
2023-01-19,AEHR,28.21999931335449,28.38999938964844,26.780000686645508,27.780000686645508,1455400
2023-01-19,AEIS,91.19957790986176,91.19957790986176,88.00689752847723,89.07772827148438,142500
2023-01-19,AEMD,5.199999809265137,5.199999809265137,4.599999904632568,4.800000190734863,12020
2023-01-19,AEP,84.42690373096134,84.75619664394418,83.70428911517203,83.81404876708984,1778500
2023-01-19,AEYE,3.5199999809265137,3.859999895095825,3.5199999809265137,3.75,5100
2023-01-19,AFMD,11.5,12.0,11.300000190734863,11.699999809265137,121970
2023-01-19,AFYA,14.350000381469728,15.670000076293944,14.350000381469728,15.289999961853027,420400
2023-01-19,AGAE,1.149999976158142,1.2300000190734863,1.149999976158142,1.190000057220459,31300
2023-01-19,AGEN,52.79685974121094,56.13346481323242,52.01177597045898,54.36702728271485,171554
2023-01-19,AGIO,27.940000534057617,28.26000022888184,27.190000534057617,27.3799991607666,587300
2023-01-19,AGNC,8.203192338278079,8.253919263977576,8.145219301272752,8.239425659179688,8725800
2023-01-19,AGNCM,18.10309559407969,18.482923342795942,18.060799286403387,18.35687828063965,15600
2023-01-19,AGNCN,20.38973472144641,20.39216836489496,20.31916524997865,20.3435001373291,17400
2023-01-19,AGNCO,18.662917116168853,18.85300178645762,18.550593083002195,18.80116081237793,38900
2023-01-19,AGNCP,17.989462956874927,18.304409463233213,17.937116087900673,18.181396484375,19500
2023-01-19,AGYS,78.93000030517578,80.13999938964844,77.12999725341797,77.70999908447266,148100
2023-01-19,AHCO,21.350000381469727,21.81999969482422,21.350000381469727,21.6299991607666,660600
2023-01-19,AHG,0.4320000112056732,0.449999988079071,0.4199999868869781,0.4399999976158142,84600
2023-01-19,AIFU,7.159999847412109,7.230000019073486,7.079999923706055,7.159999847412109,22800
2023-01-19,AIHS,0.8849999904632568,0.8999999761581421,0.8700000047683716,0.8849999904632568,16500
2023-01-19,AIOT,2.640000104904175,2.720000028610229,2.640000104904175,2.690000057220459,93500
2023-01-19,AIRG,7.289999961853027,7.480000019073486,7.0,7.25,42100
2023-01-19,AKAM,87.23999786376953,87.9800033569336,86.54000091552734,86.58999633789062,1403600
2023-01-19,AKBA,0.7440000176429749,0.7440000176429749,0.671999990940094,0.7089999914169312,1434700
2023-01-19,AKRO,46.5,46.81499862670898,45.81600189208984,46.15999984741211,510300
2023-01-19,ALAR,2.859999895095825,2.890000104904175,2.700000047683716,2.880000114440918,3200
2023-01-19,ALBT,52.95000076293945,53.25,49.5,50.70000076293945,7640
2023-01-19,ALCO,25.935566464920043,26.37882604449843,25.88631623553392,26.12272071838379,47600
2023-01-19,ALDX,6.03000020980835,6.159999847412109,5.96999979019165,6.099999904632568,315500
2023-01-19,ALEC,8.100000381469727,8.625,7.949999809265137,8.390000343322754,658700
2023-01-19,ALGN,242.07000732421875,242.72000122070312,230.17999267578125,236.3000030517578,1210800
2023-01-19,ALGT,76.22124588177037,78.91788986030035,76.22124588177037,78.5312728881836,141500
2023-01-19,ALLK,7.860000133514404,7.900000095367432,7.730000019073486,7.789999961853027,508500
2023-01-19,ALLO,6.369999885559082,6.449999809265137,6.079999923706055,6.369999885559082,1669300
2023-01-19,ALLT,3.440000057220459,3.640000104904175,3.369999885559082,3.609999895095825,249400
2023-01-19,ALNT,38.72325480031013,39.10016899402034,37.820638121693015,38.94146728515625,27400
2023-01-19,ALNY,232.0,233.7899932861328,228.2700042724609,228.55999755859372,550700
2023-01-19,ALRM,51.75,51.79999923706055,50.65499877929688,50.900001525878906,184100
2023-01-19,ALRS,20.670279782925167,20.670279782925167,20.268204902015672,20.505794525146484,21400
2023-01-19,ALT,14.920000076293944,15.0600004196167,14.40999984741211,14.960000038146973,812700
2023-01-19,ALTO,3.009999990463257,3.140000104904175,3.0,3.0999999046325684,573600
2023-01-19,ALTR,50.09999847412109,51.48400115966797,49.77999877929688,51.33000183105469,254000
2023-01-19,AMAL,21.875498659100533,22.057715078448183,21.578199533264527,21.856319427490234,126300
2023-01-19,AMAT,107.39655877116836,107.54369228111568,104.061564974288,104.13023376464844,5325100
2023-01-19,AMBA,85.9000015258789,86.29000091552734,83.70999908447266,83.80999755859375,664900
2023-01-19,AMCX,17.079999923706055,17.31999969482422,16.8799991607666,17.09000015258789,222900
2023-01-19,AMD,68.97000122070312,69.25,67.2699966430664,67.70999908447266,47189900
2023-01-19,AMED,92.47000122070312,94.76000213623048,89.47000122070312,93.88999938964844,640400
2023-01-19,AMGN,243.82655899310043,245.2411150652796,242.8307719550788,243.8544769287109,2090500
2023-01-19,AMKR,28.430722097912277,28.49791122060298,27.38448676547228,27.758827209472656,878900
2023-01-19,AMPH,28.68000030517578,29.030000686645508,28.46999931335449,28.88999938964844,152800
2023-01-19,AMRK,34.40144656132041,34.97650345092847,33.39973113602232,34.317970275878906,186500
2023-01-19,AMRN,1.8200000524520876,1.919999957084656,1.75,1.840000033378601,4732000
2023-01-19,AMRX,2.150000095367432,2.190000057220459,2.059999942779541,2.069999933242798,1060400
2023-01-19,AMSC,5.300000190734863,5.559999942779541,5.260000228881836,5.510000228881836,318100
2023-01-19,AMSF,42.84478473815199,43.05224543857705,42.15601369325322,42.88627624511719,72500
2023-01-19,AMTX,3.9800000190734863,4.019999980926514,3.7899999618530273,3.819999933242798,794700
2023-01-19,AMWD,53.709999084472656,53.709999084472656,51.68999862670898,51.7599983215332,97100
2023-01-19,AMZN,94.73999786376952,95.44000244140624,92.86000061035156,93.68000030517578,69002700
2023-01-19,ANAB,24.68000030517578,24.700000762939453,23.76000022888184,24.399999618530277,190200
2023-01-19,ANDE,34.633497487249095,35.06968837703908,34.41055629860749,34.62380599975586,108000
2023-01-19,ANGI,2.720000028610229,2.880000114440918,2.700000047683716,2.819999933242798,721200
2023-01-19,ANGO,13.460000038146973,13.529999732971191,13.289999961853027,13.510000228881836,180800
2023-01-19,ANIK,30.420000076293945,30.6299991607666,29.8799991607666,30.3700008392334,47100
