Date,Stock,Open,High,Low,Close,Volume
2022-08-22,AACG,2.609999895095825,2.609999895095825,2.299999952316284,2.359999895095825,74300
2022-08-22,AAL,13.779999732971191,13.920000076293944,13.609999656677246,13.710000038146973,25120700
2022-08-22,AAOI,2.5,2.5,2.369999885559082,2.470000028610229,157700
2022-08-22,AAON,39.94129176034661,40.05975604165489,38.980438661972514,39.38847351074219,142950
2022-08-22,AAPL,167.4618943197239,167.62966033417896,164.94537398602955,165.36973571777344,69026800
2022-08-22,ABAT,10.710000038146973,10.78499984741211,10.350000381469728,10.5,58787
2022-08-22,ABEO,4.03000020980835,4.110000133514404,3.880000114440918,4.010000228881836,96400
2022-08-22,ABTS,1.7000000476837158,1.7000000476837158,1.399999976158142,1.4199999570846558,39000
2022-08-22,ABUS,2.2699999809265137,2.309999942779541,2.25,2.289999961853028,643000
2022-08-22,ACB,14.899999618530272,15.0,14.300000190734863,14.5,930010
2022-08-22,ACET,14.130000114440918,14.920000076293944,13.93000030517578,14.039999961853027,485500
2022-08-22,ACGL,44.72075662970471,44.72075662970471,44.05513056173944,44.15021896362305,887900
2022-08-22,ACGLO,19.726207058309523,19.785463181238555,19.434221267700195,19.434221267700195,10600
2022-08-22,ACHC,81.44999694824219,82.91999816894531,81.44999694824219,82.87999725341797,562600
2022-08-22,ACHV,4.800000190734863,4.829999923706055,4.670000076293945,4.78000020980835,31500
2022-08-22,ACIC,0.972481415029975,0.9821099348000928,0.9628528952598572,0.9628528952598572,52400
2022-08-22,ACIU,3.3499999046325684,3.463000059127808,3.1519999504089355,3.190000057220459,49400
2022-08-22,ACIW,24.799999237060547,24.950000762939453,24.450000762939453,24.71999931335449,554500
2022-08-22,ACLS,72.30000305175781,73.72000122070312,70.29000091552734,70.68000030517578,399200
2022-08-22,ACMR,16.200000762939453,16.360000610351562,15.84000015258789,16.049999237060547,684900
2022-08-22,ACNB,33.219340984336284,33.22849427306894,32.880742611321125,32.90819549560547,8200
2022-08-22,ACRS,16.31999969482422,16.700000762939453,16.049999237060547,16.09000015258789,262200
2022-08-22,ACTG,4.630000114440918,4.840000152587891,4.630000114440918,4.829999923706055,295700
2022-08-22,ADAP,2.0999999046325684,2.119999885559082,2.039999961853028,2.0999999046325684,169900
