date,n_nodes,cos_pos,pred_pos,overlap_cos_pred_pos,cos_neg,pred_neg,overlap_cos_pred_neg,cos_pos_to_pred_neg,cos_neg_to_pred_pos
2020-10-14,200,20792,14931,8634,2594,4969,764,1662,533
2020-10-15,200,20864,9278,5958,2424,10622,961,4374,251
2020-10-16,200,21526,11981,7487,2366,7919,821,3176,362
2020-10-19,200,21668,10710,6810,2208,9190,833,3924,271
2020-10-20,200,21854,7452,4753,2070,12448,883,6074,152
2020-10-21,200,21622,5992,3568,2004,13908,845,7143,157
2020-10-22,200,20674,5070,2849,2108,14830,914,7388,140
2020-10-23,200,20118,8559,5031,2288,11341,964,4928,180
2020-10-26,200,20180,5783,3216,2374,14117,1000,6774,187
2020-10-27,200,20474,6465,3365,2390,13435,949,6772,246
2020-10-28,200,21262,8306,4702,2198,11594,946,5829,153
2020-10-29,200,21978,9495,5844,2168,10405,880,5045,204
2020-10-30,200,22374,8763,5788,2178,11137,850,5299,239
2020-11-02,200,22102,8480,5928,2238,11420,910,5023,209
2020-11-03,200,21126,6827,4742,2354,13073,1051,5721,126
2020-11-04,200,20018,5664,3096,2450,14236,1073,6813,152
2020-11-05,200,18550,7243,3668,2568,12657,1032,5507,252
2020-11-06,200,17072,10340,4985,2834,9560,935,3451,482
2020-11-09,200,16146,11272,4921,2930,8628,1016,3052,449
2020-11-10,200,15372,8920,4390,3272,10980,1413,3196,223
2020-11-11,200,15290,10495,4964,3612,9405,1408,2581,398
2020-11-12,200,15332,10317,5038,3808,9583,1553,2528,351
2020-11-13,200,15418,10858,5215,4002,9042,1580,2394,421
2020-11-16,200,15890,11172,5497,4012,8728,1584,2348,422
2020-11-17,200,16216,9524,4910,4058,10376,1646,3098,383
2020-11-18,200,16454,10325,5239,4094,9575,1650,2888,397
2020-11-19,200,16732,8617,4204,4146,11283,1579,4062,494
2020-11-20,200,17078,7331,3563,4180,12569,1708,4876,382
2020-11-23,200,17432,7278,3446,4080,12622,1615,5170,425
2020-11-24,200,17772,7484,3500,3884,12416,1603,5286,339
2020-11-25,200,17574,11602,5681,3786,8298,1244,3006,649
2020-11-27,200,17626,16992,7984,3710,2908,565,729,1290
2020-11-30,200,17430,7110,3241,3832,12790,1568,5374,348
2020-12-01,200,17776,9739,4613,3772,10161,1302,4175,584
2020-12-02,200,18096,9664,4836,3806,10236,1341,4112,562
2020-12-03,200,18510,11081,5727,3738,8819,1280,3428,589
2020-12-04,200,19208,11388,5965,3692,8512,1172,3539,674
2020-12-07,200,19838,12845,7354,3672,7055,1170,2465,666
2020-12-08,200,20378,10807,6662,3668,9093,1384,3427,450
2020-12-09,200,21030,11576,7195,3588,8324,1369,3220,425
2020-12-10,200,21050,8295,5090,3752,11605,1542,5335,334
2020-12-11,200,20964,8518,5437,3874,11382,1590,4945,347
2020-12-14,200,21048,9581,5891,3904,10319,1622,4533,330
2020-12-15,200,20986,9004,5468,3980,10896,1600,4925,390
2020-12-16,200,21208,10777,6529,3840,9123,1366,3975,554
2020-12-17,200,21484,9871,6126,3588,10029,1402,4516,392
2020-12-18,200,21664,7578,4446,3172,12322,1279,6286,307
2020-12-21,200,21278,6398,3962,3228,13502,1343,6577,271
2020-12-22,200,20764,10619,6350,3264,9281,1119,3932,513
2020-12-23,200,20394,12071,7059,3330,7829,1062,3038,603
2020-12-24,200,20264,17168,9182,3350,2732,480,850,1195
2020-12-28,200,19908,12855,7245,3330,7045,1038,2609,627
2020-12-29,200,19260,10340,5746,3340,9560,1177,3784,493
2020-12-30,200,18614,9623,5022,3468,10277,1180,4185,554
2020-12-31,200,18138,9447,5012,3536,10453,1250,3957,518
2021-01-04,200,17578,5807,3084,3594,14093,1571,5605,226
2021-01-05,200,16862,5034,2407,3584,14866,1560,5924,232
2021-01-06,200,15788,7232,3086,3294,12668,1318,4708,329
2021-01-07,200,15644,10111,4386,3072,9789,1187,3336,349
2021-01-08,200,16074,11690,5494,3210,8210,1296,2443,309
2021-01-11,200,16406,10734,5342,3354,9166,1365,2761,312
2021-01-12,200,16980,11328,6036,3456,8572,1461,2354,267
2021-01-13,200,17126,11775,6351,3664,8125,1508,2112,324
2021-01-14,200,17168,11325,6202,3844,8575,1394,2282,528
2021-01-15,200,16844,10522,5748,4000,9378,1446,2574,554
2021-01-19,200,16790,10247,5793,4114,9653,1691,2502,366
2021-01-20,200,16792,10955,5911,4232,8945,1651,2385,465
2021-01-21,200,16922,10193,5417,4160,9707,1665,2944,415
2021-01-22,200,16908,7243,3569,4278,12657,1771,4785,368
2021-01-25,200,16742,7109,3279,4404,12791,1872,4992,330
2021-01-26,200,16502,8490,3708,4502,11410,1777,4443,474
2021-01-27,200,16006,4159,1676,4550,15741,2027,6227,248
2021-01-28,200,15972,5982,2496,4648,13918,1908,5390,416
2021-01-29,200,16100,5260,2268,4648,14640,1980,5682,344
2021-02-01,200,16320,7601,3523,4666,12299,1763,4537,570
2021-02-02,200,16406,6119,2808,4616,13781,1999,5295,309
2021-02-03,200,16428,8158,3644,4636,11742,1602,4470,716
2021-02-04,200,16534,8992,3883,4464,10908,1555,4284,677
2021-02-05,200,16444,11309,4948,4354,8591,1179,3174,998
2021-02-08,200,16386,11642,5157,4204,8258,1158,2936,944
2021-02-09,200,16568,13929,6185,3870,5971,932,1999,1003
2021-02-10,200,16526,14311,6433,3726,5589,943,1730,920
2021-02-11,200,16442,12981,6045,3496,6919,1061,2076,687
2021-02-12,200,16122,12379,5764,3314,7521,969,2197,688
2021-02-16,200,16376,11511,5931,2980,8389,1098,2157,392
2021-02-17,200,16410,8579,4478,3014,11321,1184,3627,323
2021-02-18,200,16228,6868,3709,3356,13032,1449,4305,229
2021-02-19,200,16186,6567,3428,3606,13333,1581,4565,222
2021-02-22,200,15970,6161,3087,3762,13739,1661,4798,220
2021-02-23,200,15632,4751,2243,3986,15149,1792,5473,201
2021-02-24,200,15542,6499,3189,4178,13401,1811,4482,278
2021-02-25,200,15886,7311,3539,4284,12589,1799,4304,343
2021-02-26,200,16098,5763,2841,4382,14137,1956,5108,235
2021-03-01,200,16212,6469,3426,4550,13431,2050,4580,225
2021-03-02,200,16608,7681,4102,4836,12219,1997,4102,421
2021-03-03,200,16476,7012,3998,4966,12888,2146,4140,337
2021-03-04,200,16544,6579,3808,4918,13321,2153,4364,306
2021-03-05,200,16500,7987,4549,5058,11913,2142,3601,387
2021-03-08,200,16026,7323,4504,5362,12577,2394,3409,287
2021-03-09,200,15474,7488,4481,5758,12412,2462,3156,417
2021-03-10,200,14950,6602,3507,6378,13298,2577,3868,612
2021-03-11,200,14542,7193,3272,6932,12707,2777,3899,689
2021-03-12,200,14274,9173,3927,7388,10727,2708,3110,986
2021-03-15,200,14110,9597,3695,7632,10303,2546,3260,1270
2021-03-16,200,14048,10341,3678,7986,9559,2435,3246,1558
2021-03-17,200,14246,7890,3268,8268,12010,3120,3755,1014
2021-03-18,200,14356,7440,2985,8418,12460,3243,4093,966
2021-03-19,200,14378,2055,988,8672,17845,4164,6101,172
2021-03-22,200,14348,8182,3260,8668,11718,3026,3814,1308
2021-03-23,200,14178,5836,2378,8328,14064,3163,4611,1001
2021-03-24,200,14538,6348,2671,7914,13552,3016,4498,941
2021-03-25,200,15082,12820,5293,6966,7080,1381,2148,2102
2021-03-26,200,14930,7712,3630,6680,12188,2480,3735,860
2021-03-29,200,14908,7479,3634,6454,12421,2450,3720,777
2021-03-30,200,15060,9810,4673,6304,10090,2119,2757,1033
2021-03-31,200,14976,4350,2003,5968,15550,2690,5385,294
2021-04-01,200,14528,7985,3198,5688,11915,1967,3966,877
2021-04-05,200,14092,9802,3716,5126,10098,1546,3230,1017
2021-04-06,200,14094,9222,3534,4578,10678,1580,3413,709
2021-04-07,200,14186,9599,4001,4302,10301,1504,2992,647
2021-04-08,200,14100,7758,3455,4186,12142,1741,3495,352
2021-04-09,200,14046,9808,4261,4228,10092,1519,2662,595
2021-04-12,200,13896,8903,4084,4336,10997,1668,2764,500
2021-04-13,200,13466,7045,3305,4782,12855,1997,3328,394
2021-04-14,200,12996,6872,2997,5320,13028,2230,3401,430
2021-04-15,200,12846,8920,3644,5804,10980,2086,2679,816
2021-04-16,200,12830,8186,3564,6174,11714,2503,2751,584
2021-04-19,200,12672,5375,2585,6422,14525,2816,3651,395
2021-04-20,200,12682,5995,2439,6292,13905,2588,3802,558
2021-04-21,200,12590,7743,3106,6148,12157,2476,3089,598
2021-04-22,200,12008,5722,2162,6272,14178,2599,3742,537
2021-04-23,200,11074,7283,2614,6808,12617,2681,2823,723
2021-04-26,200,11282,9238,3101,6384,10662,2264,2440,928
2021-04-27,200,11420,9764,3449,6246,10136,2240,2161,883
2021-04-28,200,11556,8727,3458,6552,11173,2495,2220,781
2021-04-29,200,11738,8874,3466,6474,11026,2497,2303,740
2021-04-30,200,11566,5776,2318,6468,14124,2755,3365,479
2021-05-03,200,11418,7077,2702,6692,12823,2727,2907,619
2021-05-04,200,11052,5889,2237,6604,14011,2781,3189,521
2021-05-05,200,10860,7752,2910,6502,12148,2608,2420,643
2021-05-06,200,10994,7075,2847,6542,12825,2743,2550,528
2021-05-07,200,11116,6711,2801,6768,13189,2937,2657,447
2021-05-10,200,11264,7427,3067,6886,12473,2913,2465,530
2021-05-11,200,11848,9016,3907,6508,10884,2723,1917,531
2021-05-12,200,12364,9185,4101,6062,10715,2526,1981,505
2021-05-13,200,12966,9811,4448,5952,10089,2473,1935,503
2021-05-14,200,13180,8272,4112,6194,11628,2636,2378,461
2021-05-17,200,13384,8905,4216,6340,10995,2495,2376,675
2021-05-18,200,13518,6690,2756,6554,13210,2642,3903,635
2021-05-19,200,13734,8023,3506,6746,11877,2584,3261,789
2021-05-20,200,13832,6339,1987,6848,13561,2509,4829,915
2021-05-21,200,13842,6331,2011,6876,13569,2466,4810,972
2021-05-24,200,13774,7199,2212,7078,12701,2180,4575,1359
2021-05-25,200,13684,6827,2468,7240,13073,2555,4274,1065
2021-05-26,200,13688,7777,3013,7466,12123,2523,3731,1210
2021-05-27,200,13894,6302,2550,7486,13598,2904,4297,839
2021-05-28,200,14432,11818,4966,7176,8082,1885,2150,1703
2021-06-01,200,14672,9511,4075,6910,10389,2169,3161,1286
2021-06-02,200,14680,9160,3859,6382,10740,2252,3381,939
2021-06-03,200,14736,8799,4040,6056,11101,2177,3228,851
2021-06-04,200,14948,10180,4790,5640,9720,1900,2584,920
2021-06-07,200,15498,8718,4416,5562,11182,2221,3233,560
2021-06-08,200,16068,9604,5253,5368,10296,2241,2681,443
2021-06-09,200,16006,11571,6223,5248,8329,1986,1680,638
2021-06-10,200,15424,9813,5029,5438,10087,2157,2583,562
2021-06-11,200,15006,10128,5086,6052,9772,2264,2317,762
2021-06-14,200,15212,9681,5148,6158,10219,2427,2358,652
2021-06-15,200,15380,9300,5306,6280,10600,2689,2284,451
2021-06-16,200,15472,6738,3819,6348,13162,2812,3817,362
2021-06-17,200,15442,5808,3276,6578,14092,2948,4345,341
2021-06-18,200,15064,3872,2095,6226,16028,2913,5337,200
2021-06-21,200,15026,6497,3175,6314,13403,2768,4238,389
2021-06-22,200,14910,7931,3794,6454,11969,2688,3561,539
2021-06-23,200,14784,7161,3749,6504,12739,2856,3543,396
2021-06-24,200,14702,8134,4184,6502,11766,2652,3067,599
2021-06-25,200,14436,4552,2034,6632,15348,2978,5084,338
2021-06-28,200,14182,7692,3556,6834,12208,2771,3435,646
2021-06-29,200,13856,9084,4138,7180,10816,2710,2690,880
2021-06-30,200,13634,7206,3403,7436,12694,3059,3314,659
2021-07-01,200,13670,7316,3369,7512,12584,3023,3366,733
2021-07-02,200,13594,9058,3832,7558,10842,2688,2865,1091
2021-07-06,200,13364,7959,3560,7508,11941,2934,3022,820
2021-07-07,200,13152,8188,3728,7702,11712,3100,2748,751
2021-07-08,200,13406,9758,4082,7244,10142,2633,2521,989
2021-07-09,200,13316,9275,4110,7402,10625,2851,2448,850
2021-07-12,200,13166,8336,3777,7684,11564,3027,2706,815
2021-07-13,200,13174,8114,3669,7924,11786,3166,2818,796
2021-07-14,200,13414,7674,3483,7872,12226,3195,3124,741
2021-07-15,200,13962,11650,4911,7436,8250,2451,1970,1267
2021-07-16,200,14574,10227,4721,7016,9673,2597,2466,911
2021-07-19,200,16006,13559,6461,5948,6341,1845,1442,1129
2021-07-20,200,16470,9195,4803,5676,10705,2394,3332,444
2021-07-21,200,16642,5498,2638,5558,14402,2282,5583,497
2021-07-22,200,16876,6513,2969,5384,13387,1995,5369,697
2021-07-23,200,17136,8324,4348,5266,11576,2037,4120,596
2021-07-26,200,17140,6185,3171,5224,13715,2111,5299,501
2021-07-27,200,16966,6680,3745,5154,13220,2243,4638,334
2021-07-28,200,17090,5693,2890,5044,14207,2175,5555,347
2021-07-29,200,17232,6970,3056,4624,12930,1688,5460,624
2021-07-30,200,16944,6876,3271,4512,13024,1822,5101,434
2021-08-02,200,16738,7809,3547,4436,12091,1723,4722,495
2021-08-03,200,16698,6898,3592,4250,13002,1842,4657,283
2021-08-04,200,16444,6847,3647,4196,13053,1826,4475,272
2021-08-05,200,15734,7761,3902,4282,12139,1726,3865,415
2021-08-06,200,15418,8349,4017,4168,11551,1644,3592,440
2021-08-09,200,15234,8529,4137,4182,11371,1568,3380,523
2021-08-10,200,15000,8069,4077,4286,11831,1731,3323,412
2021-08-11,200,14466,7733,3883,4504,12167,1862,3250,390
2021-08-12,200,13634,9421,4471,5020,10479,2010,2246,500
2021-08-13,200,12924,9853,4396,5698,10047,2173,1966,676
2021-08-16,200,11548,7933,3354,7398,11967,3166,2320,533
2021-08-17,200,11506,7149,2876,8078,12751,3491,2777,548
2021-08-18,200,11832,6981,2918,8122,12919,3577,2898,484
2021-08-19,200,12448,8177,3119,7748,11723,3124,3005,750
2021-08-20,200,12936,7340,3083,7780,12560,3324,3285,566
2021-08-23,200,13110,5836,3026,8020,14064,3611,3429,399
2021-08-24,200,13268,6447,2507,8140,13453,3037,4027,1033
2021-08-25,200,13360,7220,2566,7962,12680,2764,4014,1217
2021-08-26,200,13242,8434,2960,7744,11466,2483,3561,1389
2021-08-27,200,13224,7009,2489,7294,12891,2700,4023,947
2021-08-30,200,13458,12429,4281,6784,7471,1540,2348,1852
2021-08-31,200,13572,7747,2875,6390,12153,2515,3811,680
2021-09-01,200,14252,9329,3728,5984,10571,2276,3298,716
2021-09-02,200,14798,11861,5028,5644,8039,1700,2271,1122
2021-09-03,200,14882,12200,5344,5422,7700,1650,1997,1061
2021-09-07,200,14870,7939,3950,5442,11961,2176,3385,545
2021-09-08,200,14690,6635,3153,5352,13265,2136,4092,540
2021-09-09,200,14684,6431,3153,5352,13469,2228,4089,448
2021-09-10,200,14658,6928,3264,5310,12972,2162,3965,493
2021-09-13,200,14588,5637,2742,5024,14263,2227,4452,285
2021-09-14,200,14842,6376,3127,4714,13524,1998,4194,359
2021-09-15,200,14870,6364,3022,4444,13536,1974,4313,248
2021-09-16,200,14774,7021,3486,4598,12879,2030,3801,269
2021-09-17,200,14276,2101,931,5448,17799,2572,6107,152
2021-09-20,200,14898,8371,3988,5564,11529,2382,3361,400
2021-09-21,200,15394,9657,4825,5774,10243,2361,2772,526
2021-09-22,200,15586,7872,4309,5960,12028,2649,3384,331
2021-09-23,200,15408,6797,3498,5946,13103,2452,4106,521
2021-09-24,200,15278,7853,3556,5864,12047,2160,3983,772
2021-09-27,200,14942,6535,2843,5824,13365,2312,4528,600
2021-09-28,200,14486,6442,2745,6002,13458,2487,4398,514
2021-09-29,200,14172,7852,3628,6224,12048,2497,3358,615
2021-09-30,200,13816,7228,3323,6666,12672,2855,3485,478
2021-10-01,200,13326,7091,3347,7320,12809,3101,3216,559
2021-10-04,200,12972,7779,3359,7764,12121,3169,3027,713
2021-10-05,200,12902,8036,3807,7960,11864,3400,2544,580
2021-10-06,200,13056,8667,4200,8020,11233,3307,2228,703
2021-10-07,200,13102,6801,3212,8132,13099,3477,3239,589
2021-10-08,200,13086,10717,4386,8248,9183,2684,2057,1440
2021-10-11,200,13052,9630,4128,8326,10270,2942,2298,1221
2021-10-12,200,12984,8845,3761,8442,11055,3094,2631,1127
2021-10-13,200,12772,7642,3112,8570,12258,3268,3174,1017
2021-10-14,200,12820,6989,2634,8422,12911,3251,3676,960
2021-10-15,200,12792,7888,2959,8084,12012,3125,3337,917
2021-10-18,200,12272,7896,3009,8686,12004,3335,3027,1008
2021-10-19,200,11990,8746,3030,9246,11154,3186,2865,1437
2021-10-20,200,12072,8909,3218,9440,10991,3214,2718,1506
2021-10-21,200,12328,8663,3243,9526,11237,3409,2821,1354
2021-10-22,200,12416,8969,3456,9512,10931,3380,2652,1376
2021-10-25,200,12484,7596,3165,9656,12304,3905,2977,923
2021-10-26,200,12316,8083,3385,9522,11817,3698,2673,1063
2021-10-27,200,12194,6348,2617,9296,13552,3863,3380,785
2021-10-28,200,11898,5816,2239,9012,14084,3768,3610,738
2021-10-29,200,11670,5936,2351,8812,13964,3765,3384,641
2021-11-01,200,11800,7298,2926,8168,12602,3438,2874,646
2021-11-02,200,12036,9088,3696,7700,10812,3057,2222,793
2021-11-03,200,12140,9213,3872,7202,10687,2988,2098,613
2021-11-04,200,12752,11553,5003,6810,8347,2487,1273,918
2021-11-05,200,13374,10621,5151,6536,9279,2578,1436,690
2021-11-08,200,14194,11233,5709,6446,8667,2508,1288,715
2021-11-09,200,14682,11237,5750,6592,8663,2534,1491,762
2021-11-10,200,14816,9668,5335,6764,10232,2864,1973,518
2021-11-11,200,14754,9620,5148,6858,10280,2718,2129,711
2021-11-12,200,14530,9352,4905,7034,10548,2867,2260,650
2021-11-15,200,14518,8363,4540,7164,11537,2984,2619,598
2021-11-16,200,14534,6500,3192,7280,13400,3167,3975,473
2021-11-17,200,14600,6293,3025,7432,13607,3261,4175,455
2021-11-18,200,14698,5490,2453,7314,14410,3262,4796,395
2021-11-19,200,14832,7447,3163,7104,12453,2859,4153,693
2021-11-22,200,15118,5727,2578,7014,14173,3106,4881,401
2021-11-23,200,15352,6582,2582,6922,13318,2763,4994,698
2021-11-24,200,15672,10175,4220,6840,9725,2127,3516,1293
2021-11-26,200,16134,11552,5107,6094,8348,1765,2860,1282
2021-11-29,200,16400,9466,4315,5642,10434,2082,3785,739
2021-11-30,200,16814,7900,3890,5056,12000,2011,4417,517
2021-12-01,200,17222,9060,4509,4500,10840,1718,4002,532
2021-12-02,200,17560,12688,6400,4184,7212,1391,2280,701
2021-12-03,200,17780,11233,5679,3926,8667,1265,3111,698
2021-12-06,200,17924,11054,5601,3542,8846,1167,3261,604
2021-12-07,200,17706,5933,2966,3752,13967,1574,5787,302
2021-12-08,200,17644,5719,2512,3884,14181,1472,6210,470
2021-12-09,200,17906,5956,2504,3968,13944,1383,6349,601
2021-12-10,200,18226,7135,3208,3982,12765,1338,5805,653
2021-12-13,200,18554,6135,3269,3964,13765,1665,5908,317
2021-12-14,200,19014,7657,4086,3904,12243,1508,5321,444
2021-12-15,200,19382,6473,3851,3934,13427,1662,5740,305
2021-12-16,200,19552,4925,2418,3840,14975,1582,7258,338
2021-12-17,200,19732,1737,925,3664,18163,1722,8841,110
2021-12-20,200,19876,8470,5037,3422,11430,1374,4801,337
2021-12-21,200,20036,6952,4072,3364,12948,1390,5846,292
2021-12-22,200,19948,11452,6221,3368,8448,978,3653,706
2021-12-23,200,20198,13779,7508,3202,6121,629,2491,972
2021-12-27,200,20088,13353,7327,3076,6547,792,2617,746
2021-12-28,200,20028,13736,7597,3012,6164,830,2317,676
2021-12-29,200,19160,12744,6940,3170,7156,909,2540,676
2021-12-30,200,18132,12282,6382,3402,7618,1089,2584,612
2021-12-31,200,16844,10820,5538,3902,9080,1399,2784,552
2022-01-03,200,15822,6092,3282,4332,13808,1948,4529,218
2022-01-04,200,14676,6842,3498,4650,13058,2041,3740,284
2022-01-05,200,14048,8542,3979,4604,11358,1845,2945,457
2022-01-06,200,14034,7763,3714,4678,12137,1960,3203,379
2022-01-07,200,14250,8068,3798,4884,11832,1997,3227,445
2022-01-10,200,14826,9241,4481,4956,10659,1971,2832,507
2022-01-11,200,15044,8641,4344,5232,11259,2229,3078,387
2022-01-12,200,15084,7266,3786,5598,12634,2423,3656,376
2022-01-13,200,15254,7023,3705,5876,12877,2564,3822,374
2022-01-14,200,15474,9202,4866,5948,10698,2573,2771,401
2022-01-18,200,16068,9144,5289,6050,10756,2805,2645,220
2022-01-19,200,17080,10924,6217,6328,8976,2685,2223,479
2022-01-20,200,18038,10627,6401,6186,9273,2636,2518,457
2022-01-21,200,19302,10918,6620,5714,8982,2365,2931,492
