date,nodes,pos_edges_cos,neg_edges_cos,pos_edges_ssa,neg_edges_ssa
2020-05-07,200,25360,1252
2020-05-08,200,24888,1238
2020-05-11,200,24182,1222
2020-05-12,200,22620,1278
2020-05-13,200,21574,1396
2020-05-14,200,21062,1550
2020-05-15,200,20324,1816
2020-05-18,200,20094,1776
2020-05-19,200,20308,1742
2020-05-20,200,20616,1778
2020-05-21,200,20626,1792
2020-05-22,200,20428,1828
2020-05-26,200,20346,1930
2020-05-27,200,19796,2060
2020-05-28,200,18814,2350
2020-05-29,200,18158,2626
2020-06-01,200,18460,2522
2020-06-02,200,19018,2470
2020-06-03,200,19714,2394
2020-06-04,200,20208,2296
2020-06-05,200,20820,2232
2020-06-08,200,21136,2334
2020-06-09,200,21210,2456
2020-06-10,200,21392,2586
2020-06-11,200,21984,2376
2020-06-12,200,22488,2190
2020-06-15,200,22884,2054
2020-06-16,200,22916,2158
2020-06-17,200,22774,2392
2020-06-18,200,22392,2678
2020-06-19,200,22090,2804
2020-06-22,200,21916,2918
2020-06-23,200,21636,3090
2020-06-24,200,21256,3240
2020-06-25,200,20924,3454
2020-06-26,200,20444,3650
2020-06-29,200,20024,3924
2020-06-30,200,19442,4094
2020-07-01,200,18740,4154
2020-07-02,200,18032,4034
2020-07-06,200,16696,3976
2020-07-07,200,14672,4526
2020-07-08,200,13024,5654
2020-07-09,200,11942,7148
2020-07-10,200,12084,7558
2020-07-13,200,12040,7464
2020-07-14,200,11806,7320
2020-07-15,200,11652,7148
2020-07-16,200,11730,7068
2020-07-17,200,11908,6952
2020-07-20,200,12144,6960
2020-07-21,200,12652,6600
2020-07-22,200,12856,6682
2020-07-23,200,12998,6414
2020-07-24,200,12890,6346
2020-07-27,200,12688,6542
2020-07-28,200,12530,6760
2020-07-29,200,12544,6654
2020-07-30,200,12270,6484
2020-07-31,200,11728,6268
2020-08-03,200,11500,6230
2020-08-04,200,11350,6010
2020-08-05,200,11466,5656
2020-08-06,200,11624,5572
2020-08-07,200,11848,5496
2020-08-10,200,12126,5468
2020-08-11,200,12242,5766
2020-08-12,200,12300,6102
2020-08-13,200,12368,6298
2020-08-14,200,12262,6598
2020-08-17,200,12306,7022
2020-08-18,200,12088,7348
2020-08-19,200,11968,7646
2020-08-20,200,11830,7992
2020-08-21,200,11760,8056
2020-08-24,200,11930,8138
2020-08-25,200,11918,8200
2020-08-26,200,11942,8110
2020-08-27,200,11980,8090
2020-08-28,200,12220,8264
2020-08-31,200,12240,8358
2020-09-01,200,12238,8640
2020-09-02,200,12246,8996
2020-09-03,200,12164,8966
2020-09-04,200,12154,8128
2020-09-08,200,12394,6962
2020-09-09,200,12480,6336
2020-09-10,200,12730,6008
2020-09-11,200,13386,5836
2020-09-14,200,13538,5864
2020-09-15,200,13380,6066
2020-09-16,200,13220,6380
2020-09-17,200,13188,6472
2020-09-18,200,13174,6530
2020-09-21,200,13360,6132
2020-09-22,200,13600,5936
2020-09-23,200,13756,5712
2020-09-24,200,14382,5252
2020-09-25,200,14888,5098
2020-09-28,200,15004,4994
2020-09-29,200,15044,4926
2020-09-30,200,15176,4896
2020-10-01,200,15490,5080
2020-10-02,200,15606,5100
2020-10-05,200,15882,4724
2020-10-06,200,15822,4496
2020-10-07,200,16154,4106
2020-10-08,200,17140,3670
2020-10-09,200,17928,3464
2020-10-12,200,18992,3164
2020-10-13,200,19970,2742
2020-10-14,200,20792,2594
2020-10-15,200,20864,2424
2020-10-16,200,21526,2366
2020-10-19,200,21668,2208
2020-10-20,200,21854,2070
2020-10-21,200,21622,2004
2020-10-22,200,20674,2108
2020-10-23,200,20118,2288
2020-10-26,200,20180,2374
2020-10-27,200,20474,2390
2020-10-28,200,21262,2198
2020-10-29,200,21978,2168
2020-10-30,200,22374,2178
2020-11-02,200,22102,2238
2020-11-03,200,21126,2354
2020-11-04,200,20018,2450
2020-11-05,200,18550,2568
2020-11-06,200,17072,2834
2020-11-09,200,16146,2930
2020-11-10,200,15372,3272
2020-11-11,200,15290,3612
2020-11-12,200,15332,3808
2020-11-13,200,15418,4002
2020-11-16,200,15890,4012
2020-11-17,200,16216,4058
2020-11-18,200,16454,4094
2020-11-19,200,16732,4146
2020-11-20,200,17078,4180
2020-11-23,200,17432,4080
2020-11-24,200,17772,3884
2020-11-25,200,17574,3786
2020-11-27,200,17626,3710
2020-11-30,200,17430,3832
2020-12-01,200,17776,3772
2020-12-02,200,18096,3806
2020-12-03,200,18510,3738
2020-12-04,200,19208,3692
2020-12-07,200,19838,3672
2020-12-08,200,20378,3668
2020-12-09,200,21030,3588
2020-12-10,200,21050,3752
2020-12-11,200,20964,3874
2020-12-14,200,21048,3904
2020-12-15,200,20986,3980
2020-12-16,200,21208,3840
2020-12-17,200,21484,3588
2020-12-18,200,21664,3172
2020-12-21,200,21278,3228
2020-12-22,200,20764,3264
2020-12-23,200,20394,3330
2020-12-24,200,20264,3350
2020-12-28,200,19908,3330
2020-12-29,200,19260,3340
2020-12-30,200,18614,3468
2020-12-31,200,18138,3536
2021-01-04,200,17578,3594
2021-01-05,200,16862,3584
2021-01-06,200,15788,3294
2021-01-07,200,15644,3072
2021-01-08,200,16074,3210
2021-01-11,200,16406,3354
2021-01-12,200,16980,3456
2021-01-13,200,17126,3664
2021-01-14,200,17168,3844
2021-01-15,200,16844,4000
2021-01-19,200,16790,4114
2021-01-20,200,16792,4232
2021-01-21,200,16922,4160
2021-01-22,200,16908,4278
2021-01-25,200,16742,4404
2021-01-26,200,16502,4502
2021-01-27,200,16006,4550
2021-01-28,200,15972,4648
2021-01-29,200,16100,4648
2021-02-01,200,16320,4666
2021-02-02,200,16406,4616
2021-02-03,200,16428,4636
2021-02-04,200,16534,4464
2021-02-05,200,16444,4354
2021-02-08,200,16386,4204
2021-02-09,200,16568,3870
2021-02-10,200,16526,3726
2021-02-11,200,16442,3496
2021-02-12,200,16122,3314
