sample_id,dt,pos_weight_mean,neg_weight_mean,beta_self_mean,beta_pos_mean,beta_neg_mean
1,2024-11-22,0.0046082954,0.0046082954,0.042246148,0.9577469,6.944702e-06
1,2024-11-25,0.004608295,0.004608295,4.0073622e-13,0.5877837,0.4122163
1,2024-11-26,0.0046082945,0.004608295,0.07723862,0.92276144,7.5420264e-16
1,2024-11-27,0.0046082945,0.0046082954,0.39224142,0.59810066,0.009657928
1,2024-11-28,0.0046082954,0.004608295,0.01867852,0.88843364,0.0928878
1,2024-11-29,0.004608295,0.0046082954,0.5710577,0.3914509,0.03749147
1,2024-12-02,0.0046082954,0.004608295,0.4083349,0.38864547,0.20301966
1,2024-12-03,0.0046082954,0.0046082945,0.12175663,0.5764341,0.30180934
1,2024-12-04,0.0046082945,0.0046082954,0.99376494,0.0027426637,0.0034924624
1,2024-12-05,0.004608295,0.004608295,0.336309,0.15742074,0.50627023
1,2024-12-06,0.0046082954,0.004608295,0.8615897,9.779686e-16,0.13841031
1,2024-12-09,0.0046082945,0.004608295,0.5060481,0.49390212,4.977745e-05
1,2024-12-10,0.0046082945,0.0046082945,0.79316443,0.20683552,8.675905e-16
1,2024-12-11,0.0046082954,0.004608295,0.12995432,0.86175233,0.008293312
1,2024-12-12,0.0046082945,0.004608295,0.29487246,0.1054248,0.5997028
1,2024-12-13,0.0046082954,0.0046082954,0.9999979,1.0287894e-06,1.1137803e-06
1,2024-12-16,0.0046082954,0.004608295,0.15763642,0.4921071,0.35025647
1,2024-12-17,0.004608295,0.0046082945,0.7844372,0.032004997,0.18355775
1,2024-12-18,0.0046082945,0.004608295,0.9905531,0.009446987,1.242981e-12
1,2024-12-19,0.004608295,0.0046082954,0.71276027,0.23136042,0.055879284
1,2024-12-20,0.0046082945,0.0046082954,3.6282677e-10,3.462038e-10,1.0
1,2024-12-23,0.0046082945,0.0046082954,0.99998146,9.513563e-06,9.05115e-06
1,2024-12-24,0.0046082954,0.004608295,1.0,5.264976e-08,5.2649813e-08
1,2024-12-25,0.0046082954,0.0046082945,0.5557894,0.064884864,0.3793257
1,2024-12-26,0.0046082945,0.004608295,0.032131787,0.9678682,5.0640057e-09
1,2024-12-27,0.0046082945,0.0046082945,0.9862911,0.009000782,0.004708128
1,2024-12-30,0.004608295,0.0046082954,0.2114283,0.50697774,0.28159398
1,2024-12-31,0.0046082954,0.004608295,1.0,5.58735e-10,9.813864e-10
1,2025-01-02,0.004608295,0.0046082954,0.9347195,0.0039352854,0.061345197
1,2025-01-03,0.0046082954,0.004608295,0.9681793,0.020219507,0.011601211
1,2025-01-06,0.0046082954,0.0046082945,0.9999187,4.316197e-05,3.811091e-05
1,2025-01-07,0.0046082945,0.0046082945,0.28417474,3.931287e-22,0.71582526
1,2025-01-08,0.0046082945,0.0046082954,0.17562634,7.3947335e-06,0.8243663
1,2025-01-09,0.0046082945,0.004608295,0.5928364,1.3131307e-15,0.40716362
1,2025-01-10,0.004608295,0.004608295,0.99999994,8.138556e-08,7.035077e-08
1,2025-01-13,0.0046082945,0.004608295,0.36697492,7.378991e-15,0.633025
1,2025-01-14,0.004608295,0.004608295,1.0,1.9021059e-08,1.902292e-08
1,2025-01-15,0.0046082954,0.0046082945,0.10031071,0.025496237,0.874193
1,2025-01-16,0.0046082954,0.0046082945,0.8693304,0.13066955,1.4645499e-08
1,2025-01-17,0.0046082945,0.0046082945,0.4436454,0.48522505,0.07112957
1,2025-01-20,0.004608295,0.0046082945,0.74986583,0.0020363643,0.24809772
1,2025-01-21,0.0046082945,0.004608295,0.16258971,0.5027409,0.33466938
1,2025-01-22,0.0046082945,0.0046082945,0.15434723,0.77676505,0.06888774
1,2025-01-23,0.0046082945,0.004608295,0.55865115,0.00082637207,0.4405225
1,2025-01-24,0.0046082954,0.0046082945,0.9997055,0.00014578878,0.00014871849
1,2025-01-27,0.0046082954,0.004608295,0.24234153,0.5385512,0.2191073
1,2025-02-05,0.004608295,0.004608295,0.9999999,1.131528e-07,2.4604322e-08
1,2025-02-06,0.0046082945,0.0046082945,0.24548936,0.5263386,0.22817205
1,2025-02-07,0.004608295,0.0046082935,0.9999997,2.1089656e-07,1.7171917e-07
1,2025-02-10,0.0046082945,0.0046082954,1.04105624e-07,0.99999994,2.5425988e-08
1,2025-02-11,0.0046082945,0.0046082945,0.4828922,0.22259402,0.2945138
1,2025-02-12,0.0046082945,0.004608295,0.40491462,0.59498054,0.00010487911
1,2025-02-13,0.004608295,0.0046082945,0.74848574,0.11972516,0.13178912
1,2025-02-14,0.004608296,0.0046082945,0.24875441,0.7512456,1.9245707e-13
1,2025-02-17,0.004608296,0.0046082945,0.543277,0.43356106,0.02316195
1,2025-02-18,0.0046082954,0.0046082945,0.10118739,0.4914463,0.40736628
1,2025-02-19,0.0046082954,0.0046082954,0.48832953,2.1653939e-13,0.5116705
1,2025-02-20,0.004608295,0.004608295,0.6997421,4.4056454e-18,0.300258
1,2025-02-21,0.0046082945,0.0046082945,0.129634,0.5426615,0.32770446
1,2025-02-24,0.004608295,0.004608295,0.23920782,0.3076696,0.45312253
1,2025-02-25,0.004608294,0.0046082954,0.62371725,0.21391939,0.16236332
1,2025-02-26,0.004608294,0.0046082954,0.1386453,0.8613547,1.01298e-12
1,2025-02-27,0.004608295,0.0046082954,0.24847735,0.56187636,0.18964624
1,2025-02-28,0.0046082945,0.004608295,0.7996176,0.1840101,0.016372312
1,2025-03-03,0.004608295,0.004608295,1.0,6.349823e-12,9.410698e-14
1,2025-03-04,0.0046082945,0.0046082945,0.36048904,0.262776,0.37673497
1,2025-03-05,0.0046082945,0.0046082954,0.9243402,0.033751674,0.04190816
