sample_id,dt,pos_weight_mean,neg_weight_mean,beta_self_mean,beta_pos_mean,beta_neg_mean
1,2025-02-05,0.005,0.005,0.932845,0.045685463,0.021469556
1,2025-02-06,0.005,0.005,0.64279145,0.34660113,0.010607386
1,2025-02-07,0.0050000013,0.005,0.00014915901,0.9993918,0.00045899858
1,2025-02-10,0.005,0.0049999994,0.075558774,0.8822668,0.042174328
1,2025-02-11,0.005,0.005000001,0.55262995,2.562324e-05,0.44734442
1,2025-02-12,0.005000001,0.0049999994,0.9999997,2.0973896e-07,2.0973928e-07
1,2025-02-13,0.005,0.0050000004,0.12534457,0.8743408,0.0003146892
1,2025-02-14,0.005,0.0050000004,0.99999666,5.762494e-11,3.3832691e-06
1,2025-02-18,0.005,0.0049999994,0.5292951,0.013436087,0.4572688
1,2025-02-19,0.0050000004,0.0050000004,3.6462332e-06,3.1147124e-06,0.99999326
1,2025-02-20,0.0049999994,0.005000001,0.092075855,4.3601518e-05,0.90788054
1,2025-02-21,0.0050000004,0.005,0.042630434,0.0011292548,0.9562403
1,2025-02-24,0.005,0.005,0.5268851,0.24263047,0.23048447
1,2025-02-25,0.005,0.005,0.70663553,0.119925976,0.1734385
1,2025-02-26,0.005,0.0049999994,0.018433023,0.00025685423,0.9813101
1,2025-02-27,0.0050000004,0.005,0.9356644,1.1678283e-05,0.06432388
1,2025-02-28,0.0049999994,0.005,0.004559219,0.0075960625,0.9878447
1,2025-03-03,0.005,0.005000001,0.38534904,0.26821405,0.34643692
1,2025-03-04,0.0050000004,0.0050000013,9.019137e-05,0.9998373,7.252567e-05
1,2025-03-05,0.0049999994,0.0050000004,0.0001922666,0.99962157,0.000186125
