sample_id,dt,pos_weight_mean,neg_weight_mean,beta_self_mean,beta_pos_mean,beta_neg_mean
1,2025-02-05,0.002575,0.004975001,0.00020398729,0.008307654,0.99148834
1,2025-02-06,0.002225,0.0049750004,0.00020361687,0.9997869,9.438511e-06
1,2025-02-07,0.001525,0.0049750004,0.07963817,0.013483038,0.9068788
1,2025-02-10,0.003275,0.004975,0.7448204,0.25499687,0.00018270023
1,2025-02-11,0.00315,0.004975,0.28104344,0.7172122,0.0017443353
1,2025-02-12,0.001925,0.0049749995,0.4175,0.5700384,0.012461629
1,2025-02-13,0.003325,0.004975,0.0056332336,0.0049331556,0.9894336
1,2025-02-14,0.002375,0.004975,0.4694976,0.53002954,0.0004728857
1,2025-02-18,0.0037,0.004975,2.3827067e-06,0.9999945,3.1534491e-06
1,2025-02-19,0.003,0.0049750004,0.60536903,0.3850695,0.0095614735
1,2025-02-20,0.002,0.004975,0.01136174,0.9453427,0.04329561
1,2025-02-21,0.003025,0.00495,0.20473322,0.7950115,0.00025533256
1,2025-02-24,0.001875,0.004975001,0.37176478,0.6250606,0.0031746041
1,2025-02-25,0.00175,0.0049750004,0.021509565,0.4440168,0.53447366
1,2025-02-26,0.002475,0.0049750004,0.24477325,0.7548233,0.00040339428
1,2025-02-27,0.00215,0.004975,0.00071919063,0.9979646,0.0013161303
1,2025-02-28,0.002225,0.004975,0.62278914,0.13539018,0.2418207
1,2025-03-03,0.001275,0.0049749995,0.00174609,0.9967496,0.0015042787
1,2025-03-04,0.002875,0.0049750004,0.103175946,0.72471446,0.17210962
1,2025-03-05,0.002075,0.004975001,0.60245836,0.39501718,0.0025244448
