date,nodes,pos_edges,neg_edges
2020-05-07,200,6520,1908
2020-05-08,200,15458,1968
2020-05-11,200,21818,2118
2020-05-12,200,22294,2166
2020-05-13,200,22588,2314
2020-05-14,200,21136,664
2020-05-15,200,18422,896
2020-05-18,200,16908,1006
2020-05-19,200,17662,1044
2020-05-20,200,18444,1100
2020-05-21,200,17828,1088
2020-05-22,200,16960,1028
2020-05-26,200,16650,1044
2020-05-27,200,16836,1116
2020-05-28,200,16940,1186
2020-05-29,200,16170,1334
2020-06-01,200,15602,1284
2020-06-02,200,15548,1186
2020-06-03,200,16392,1196
2020-06-04,200,17362,1252
2020-06-05,200,18162,1248
2020-06-08,200,18442,1384
2020-06-09,200,18354,1588
2020-06-10,200,18848,1948
2020-06-11,200,19436,1988
2020-06-12,200,20068,2062
2020-06-15,200,20204,2170
2020-06-16,200,20154,2240
2020-06-17,200,20450,2106
2020-06-18,200,20640,2218
2020-06-19,200,20458,2248
2020-06-22,200,20076,2306
2020-06-23,200,19738,2332
2020-06-24,200,19678,2362
2020-06-25,200,19450,2304
2020-06-26,200,18860,2238
2020-06-29,200,17974,2070
2020-06-30,200,17204,1936
2020-07-01,200,16718,1890
2020-07-02,200,16272,1858
2020-07-06,200,15562,1820
2020-07-07,200,14488,2072
2020-07-08,200,13568,2536
2020-07-09,200,12916,3284
2020-07-10,200,12370,3520
2020-07-13,200,11486,3738
2020-07-14,200,11094,3884
2020-07-15,200,11118,4050
2020-07-16,200,11214,4024
2020-07-17,200,11182,4030
2020-07-20,200,11096,4122
2020-07-21,200,11158,3940
2020-07-22,200,11266,3858
2020-07-23,200,11454,3554
2020-07-24,200,11492,3416
2020-07-27,200,11406,3390
2020-07-28,200,11194,3510
2020-07-29,200,10880,3306
2020-07-30,200,10578,3122
2020-07-31,200,10444,3078
2020-08-03,200,10038,3008
2020-08-04,200,9738,2780
2020-08-05,200,9766,2490
2020-08-06,200,10120,2276
2020-08-07,200,10418,2174
2020-08-10,200,10494,2108
2020-08-11,200,10646,2194
2020-08-12,200,10624,2352
2020-08-13,200,10362,2436
2020-08-14,200,10198,2528
2020-08-17,200,9982,2584
2020-08-18,200,9746,2890
2020-08-19,200,9478,3212
2020-08-20,200,9336,3552
2020-08-21,200,9348,3710
2020-08-24,200,9326,3772
2020-08-25,200,9510,3860
2020-08-26,200,9738,3906
2020-08-27,200,9950,4048
2020-08-28,200,10078,4204
2020-08-31,200,10122,4286
2020-09-01,200,10190,4384
2020-09-02,200,10292,4784
2020-09-03,200,10178,4938
2020-09-04,200,10134,4864
2020-09-08,200,10360,4812
2020-09-09,200,10808,4696
2020-09-10,200,11104,4442
2020-09-11,200,11280,4204
2020-09-14,200,11384,4206
2020-09-15,200,11224,4170
2020-09-16,200,10970,4018
2020-09-17,200,10782,3832
2020-09-18,200,10802,3690
2020-09-21,200,10952,3616
2020-09-22,200,10908,3572
2020-09-23,200,10768,3410
2020-09-24,200,10994,3100
2020-09-25,200,11212,2842
2020-09-28,200,11344,2654
2020-09-29,200,11352,2518
2020-09-30,200,11516,2458
2020-10-01,200,11780,2620
2020-10-02,200,11888,2794
2020-10-05,200,12016,2836
2020-10-06,200,12086,2916
2020-10-07,200,12196,2918
2020-10-08,200,12454,2672
2020-10-09,200,12736,2430
2020-10-12,200,13440,2306
2020-10-13,200,14298,2046
2020-10-14,200,15032,1898
2020-10-15,200,15366,1710
2020-10-16,200,16020,1740
2020-10-19,200,16410,1728
2020-10-20,200,16646,1730
2020-10-21,200,16578,1710
2020-10-22,200,16398,1830
2020-10-23,200,16000,1862
2020-10-26,200,15658,1860
2020-10-27,200,15404,1870
2020-10-28,200,15764,1818
2020-10-29,200,16456,1618
2020-10-30,200,17176,1442
2020-11-02,200,17596,1346
2020-11-03,200,17698,1314
2020-11-04,200,17572,1304
2020-11-05,200,17102,1262
2020-11-06,200,16512,1200
2020-11-09,200,16486,1172
2020-11-10,200,16160,1194
2020-11-11,200,15612,1212
2020-11-12,200,15078,1198
2020-11-13,200,14804,1230
2020-11-16,200,14978,1314
2020-11-17,200,15150,1372
2020-11-18,200,15450,1398
2020-11-19,200,15644,1452
2020-11-20,200,15818,1430
2020-11-23,200,15878,1412
2020-11-24,200,16064,1338
2020-11-25,200,16154,1332
2020-11-27,200,16326,1394
2020-11-30,200,16486,1514
2020-12-01,200,16696,1706
2020-12-02,200,17088,1902
2020-12-03,200,17252,2042
2020-12-04,200,17490,2150
2020-12-07,200,17896,2162
2020-12-08,200,18570,2336
2020-12-09,200,19648,2254
2020-12-10,200,20378,2188
2020-12-11,200,20660,2234
2020-12-14,200,20876,2258
2020-12-15,200,21382,2234
2020-12-16,200,21388,2278
2020-12-17,200,21326,2276
2020-12-18,200,21132,2110
2020-12-21,200,20880,2042
2020-12-22,200,20032,1952
2020-12-23,200,19268,1984
2020-12-24,200,18558,2024
2020-12-28,200,17934,2166
2020-12-29,200,17330,2256
2020-12-30,200,16440,2376
2020-12-31,200,15540,2394
2021-01-04,200,14694,2434
2021-01-05,200,13916,2506
2021-01-06,200,13088,2558
2021-01-07,200,12508,2568
2021-01-08,200,12200,2580
2021-01-11,200,11940,2520
2021-01-12,200,11974,2586
2021-01-13,200,12062,2640
2021-01-14,200,12168,2624
2021-01-15,200,12044,2696
2021-01-19,200,11958,2798
2021-01-20,200,11808,2786
2021-01-21,200,11842,2708
2021-01-22,200,11790,2662
2021-01-25,200,11980,2696
2021-01-26,200,12156,2698
2021-01-27,200,12306,2692
2021-01-28,200,12500,2784
2021-01-29,200,12416,2772
2021-02-01,200,12458,2812
2021-02-02,200,12502,2804
2021-02-03,200,12720,2840
2021-02-04,200,13038,2802
2021-02-05,200,13324,2720
2021-02-08,200,13426,2556
2021-02-09,200,13542,2468
2021-02-10,200,13768,2294
2021-02-11,200,13802,2192
2021-02-12,200,13718,2044
2021-02-16,200,13860,2006
2021-02-17,200,14026,1988
2021-02-18,200,13834,2052
2021-02-19,200,13706,2070
2021-02-22,200,13518,2100
2021-02-23,200,13546,2086
2021-02-24,200,13618,2090
2021-02-25,200,14208,2138
2021-02-26,200,14732,2170
2021-03-01,200,15020,2344
2021-03-02,200,15336,2524
2021-03-03,200,15594,2614
2021-03-04,200,15962,2726
2021-03-05,200,16326,2976
2021-03-08,200,16342,3168
2021-03-09,200,16066,3462
2021-03-10,200,15870,3808
2021-03-11,200,15528,4090
2021-03-12,200,15032,4224
2021-03-15,200,14612,4312
2021-03-16,200,14466,4618
2021-03-17,200,14314,4758
2021-03-18,200,14204,4824
2021-03-19,200,14134,5022
2021-03-22,200,14158,5146
2021-03-23,200,13988,5080
2021-03-24,200,13918,4806
2021-03-25,200,14012,4426
2021-03-26,200,13810,3976
2021-03-29,200,13726,3542
2021-03-30,200,13714,3052
2021-03-31,200,13708,2804
2021-04-01,200,13348,2776
2021-04-05,200,13250,2850
2021-04-06,200,13546,2900
2021-04-07,200,13416,2714
2021-04-08,200,13190,2674
2021-04-09,200,13006,2602
2021-04-12,200,13046,2536
2021-04-13,200,13084,2694
2021-04-14,200,12932,2970
2021-04-15,200,12860,3200
2021-04-16,200,12774,3486
2021-04-19,200,12506,3640
2021-04-20,200,12232,3710
2021-04-21,200,12216,3766
2021-04-22,200,12002,3792
2021-04-23,200,11438,4168
2021-04-26,200,11034,4132
2021-04-27,200,10676,4132
2021-04-28,200,10368,4354
2021-04-29,200,10134,4422
2021-04-30,200,9900,4188
2021-05-03,200,9628,4160
2021-05-04,200,9508,4062
2021-05-05,200,9490,3780
2021-05-06,200,9814,3694
2021-05-07,200,9952,3636
2021-05-10,200,10456,3756
