date,nodes,pos_edges,neg_edges
2021-11-12,200,10590,8360
2021-11-15,200,10472,8322
2021-11-16,200,10438,8422
2021-11-17,200,10354,8544
2021-11-18,200,10236,8578
2021-11-19,200,10210,8538
2021-11-22,200,10260,8540
2021-11-23,200,10388,8672
2021-11-24,200,10492,8542
2021-11-26,200,10928,8298
2021-11-29,200,11360,8056
2021-11-30,200,12090,7700
2021-12-01,200,12704,7174
2021-12-02,200,13884,6830
2021-12-03,200,14476,6568
2021-12-06,200,15036,6184
2021-12-07,200,15322,5954
2021-12-08,200,15458,5780
2021-12-09,200,15558,5678
2021-12-10,200,15786,5708
2021-12-13,200,16322,5736
2021-12-14,200,17124,5798
2021-12-15,200,17866,5832
2021-12-16,200,18254,5864
2021-12-17,200,18618,5778
2021-12-20,200,18932,5618
2021-12-21,200,19006,5472
2021-12-22,200,19078,5238
2021-12-23,200,19054,5056
2021-12-27,200,18936,5006
2021-12-28,200,18706,4878
2021-12-29,200,18318,4928
2021-12-30,200,17714,5290
2021-12-31,200,16744,5866
2022-01-03,200,15738,6276
2022-01-04,200,14594,6734
2022-01-05,200,13614,7012
2022-01-06,200,13198,7368
2022-01-07,200,12862,7542
2022-01-10,200,12922,7682
2022-01-11,200,12756,7660
2022-01-12,200,12452,7758
2022-01-13,200,12258,7988
2022-01-14,200,12578,8202
2022-01-18,200,13066,8486
2022-01-19,200,13512,9070
2022-01-20,200,14062,9226
2022-01-21,200,14896,9022
2022-01-24,200,16068,8510
2022-01-25,200,16882,8082
2022-01-26,200,17594,7484
2022-01-27,200,18466,6882
2022-01-28,200,19134,6328
2022-01-31,200,19304,6084
2022-02-01,200,19326,5976
2022-02-02,200,19550,5866
2022-02-03,200,19866,5874
2022-02-04,200,20304,5904
2022-02-07,200,20608,5740
2022-02-08,200,20910,5570
2022-02-09,200,21180,5164
2022-02-10,200,21380,4738
2022-02-11,200,21656,4112
2022-02-14,200,21884,3738
2022-02-15,200,22098,3236
2022-02-16,200,22040,2832
2022-02-17,200,22020,2512
2022-02-18,200,21338,2234
2022-02-22,200,20268,2322
2022-02-23,200,19278,2470
2022-02-24,200,18758,2456
2022-02-25,200,17470,2800
2022-02-28,200,16000,3580
2022-03-01,200,14810,3758
2022-03-02,200,13852,3872
2022-03-03,200,13062,4050
2022-03-04,200,13114,4340
2022-03-07,200,13812,4386
2022-03-08,200,14722,4620
2022-03-09,200,14822,4764
2022-03-10,200,14848,5196
2022-03-11,200,14920,5456
2022-03-14,200,15586,5442
2022-03-15,200,16130,5550
2022-03-16,200,16316,5646
2022-03-17,200,16568,5794
2022-03-18,200,16986,5702
2022-03-21,200,17370,5606
2022-03-22,200,17682,5508
2022-03-23,200,17970,5572
2022-03-24,200,18118,6168
2022-03-25,200,18182,5982
2022-03-28,200,18290,5954
2022-03-29,200,18808,5846
2022-03-30,200,19326,5554
2022-03-31,200,19710,4744
2022-04-01,200,19926,4440
2022-04-04,200,20096,3966
2022-04-05,200,20036,3554
2022-04-06,200,19926,3128
2022-04-07,200,19968,2610
2022-04-08,200,19858,2368
2022-04-11,200,19612,2454
2022-04-12,200,19282,2960
2022-04-13,200,19264,3418
2022-04-14,200,19180,3722
2022-04-18,200,19282,3952
2022-04-19,200,19214,4148
2022-04-20,200,18764,4314
2022-04-21,200,18674,4516
2022-04-22,200,18934,4616
2022-04-25,200,19394,4706
2022-04-26,200,19954,4752
2022-04-27,200,20316,4868
2022-04-28,200,20632,5042
2022-04-29,200,20916,5176
2022-05-02,200,21348,5244
2022-05-03,200,21240,5318
2022-05-04,200,21200,5220
2022-05-05,200,21222,5066
2022-05-06,200,21368,4932
2022-05-09,200,21858,4792
2022-05-10,200,22290,4548
2022-05-11,200,22934,4012
2022-05-12,200,23792,3496
2022-05-13,200,24304,3192
2022-05-16,200,24634,2998
2022-05-17,200,24692,2730
2022-05-18,200,25006,2518
2022-05-19,200,25290,2326
2022-05-20,200,25014,2190
2022-05-23,200,24262,2140
2022-05-24,200,23470,2090
2022-05-25,200,22632,2108
2022-05-26,200,21750,2168
2022-05-27,200,21188,2190
2022-05-31,200,20700,2292
2022-06-01,200,20422,2298
2022-06-02,200,20486,2228
2022-06-03,200,20486,2232
2022-06-06,200,20402,2258
2022-06-07,200,19888,2364
2022-06-08,200,19156,2538
2022-06-09,200,18028,2976
2022-06-10,200,16808,3880
2022-06-13,200,16776,3842
2022-06-14,200,17214,3596
2022-06-15,200,17612,3320
2022-06-16,200,18694,2762
2022-06-17,200,19572,1922
2022-06-21,200,20106,1826
2022-06-22,200,20620,1728
2022-06-23,200,20918,1658
2022-06-24,200,21010,1698
2022-06-27,200,21318,1662
2022-06-28,200,21494,1616
2022-06-29,200,21510,1602
2022-06-30,200,21620,1566
2022-07-01,200,21808,1542
2022-07-05,200,21864,1536
2022-07-06,200,22198,1734
2022-07-07,200,22298,1978
2022-07-08,200,22260,2670
2022-07-11,200,21796,3140
2022-07-12,200,21538,3244
2022-07-13,200,20872,3642
2022-07-14,200,19962,4000
2022-07-15,200,18858,4034
2022-07-18,200,17300,4870
2022-07-19,200,16036,5792
2022-07-20,200,14860,5980
2022-07-21,200,14004,6254
2022-07-22,200,13650,6546
2022-07-25,200,13566,6178
2022-07-26,200,13402,5886
2022-07-27,200,13116,6026
2022-07-28,200,12958,6070
2022-07-29,200,12730,6084
2022-08-01,200,12666,6306
2022-08-02,200,12736,6348
2022-08-03,200,12952,6266
2022-08-04,200,13212,6174
2022-08-05,200,13308,6150
2022-08-08,200,13858,5938
2022-08-09,200,14040,5734
2022-08-10,200,14406,5680
2022-08-11,200,15074,5602
2022-08-12,200,15818,5540
2022-08-15,200,16506,5330
2022-08-16,200,17170,5146
2022-08-17,200,17518,5016
2022-08-18,200,17846,5138
2022-08-19,200,17882,5166
2022-08-22,200,17936,5094
2022-08-23,200,18068,5012
2022-08-24,200,18134,4964
2022-08-25,200,17926,4730
2022-08-26,200,18078,4410
2022-08-29,200,18774,4278
2022-08-30,200,19696,4172
2022-08-31,200,20202,3946
2022-09-01,200,20534,3722
2022-09-02,200,20836,3476
2022-09-06,200,21150,3364
2022-09-07,200,21466,3350
2022-09-08,200,21502,3286
2022-09-09,200,21228,3282
2022-09-12,200,20928,3380
2022-09-13,200,20498,3658
2022-09-14,200,20022,4026
2022-09-15,200,19640,4232
2022-09-16,200,19500,4426
2022-09-19,200,19606,4482
2022-09-20,200,19924,4422
2022-09-21,200,20518,4202
2022-09-22,200,21582,3884
2022-09-23,200,23426,3356
2022-09-26,200,25138,2818
2022-09-27,200,26248,2212
2022-09-28,200,26832,1796
2022-09-29,200,27370,1670
2022-09-30,200,27798,1696
2022-10-03,200,28070,1732
2022-10-04,200,28174,1796
2022-10-05,200,28202,1806
2022-10-06,200,28274,1840
2022-10-07,200,28166,1788
2022-10-10,200,28228,1746
2022-10-11,200,28388,1600
2022-10-12,200,28508,1520
2022-10-13,200,28656,1416
2022-10-14,200,28284,1384
2022-10-17,200,27882,1376
2022-10-18,200,27318,1298
2022-10-19,200,26542,1288
2022-10-20,200,25472,1330
2022-10-21,200,24042,1564
2022-10-24,200,22106,2046
2022-10-25,200,20206,2614
2022-10-26,200,18866,2972
2022-10-27,200,17616,3520
2022-10-28,200,16358,4090
2022-10-31,200,15670,4456
2022-11-01,200,15520,4520
2022-11-02,200,15308,4654
2022-11-03,200,15186,4644
2022-11-04,200,15036,4586
2022-11-07,200,14680,4662
2022-11-08,200,14082,5064
2022-11-09,200,13554,5486
2022-11-10,200,13034,5854
2022-11-11,200,12966,5850
2022-11-14,200,13292,5700
2022-11-15,200,13874,5370
2022-11-16,200,14110,5056
2022-11-17,200,14268,4788
2022-11-18,200,14550,4746
2022-11-21,200,14854,4700
2022-11-22,200,14890,4856
2022-11-23,200,14844,5128
2022-11-25,200,14590,5462
2022-11-28,200,14552,5796
2022-11-29,200,14498,6422
2022-11-30,200,14270,7006
2022-12-01,200,14324,7172
2022-12-02,200,14542,7112
2022-12-05,200,14670,6948
2022-12-06,200,14654,6656
2022-12-07,200,14836,6174
2022-12-08,200,14932,6192
2022-12-09,200,14800,6054
2022-12-12,200,14386,6036
2022-12-13,200,13844,6118
2022-12-14,200,13270,6976
2022-12-15,200,13124,7166
2022-12-16,200,13494,7194
2022-12-19,200,13982,7100
2022-12-20,200,14704,6762
2022-12-21,200,15046,6140
2022-12-22,200,15638,5814
2022-12-23,200,16088,5666
2022-12-27,200,16424,5526
2022-12-28,200,16690,5360
2022-12-29,200,16788,5136
2022-12-30,200,16924,5350
2023-01-03,200,16936,5602
2023-01-04,200,16894,5810
2023-01-05,200,16774,5880
2023-01-06,200,16738,5764
2023-01-09,200,16880,5388
2023-01-10,200,17068,5046
2023-01-11,200,17662,4722
2023-01-12,200,18534,4796
2023-01-13,200,19310,4638
2023-01-17,200,19830,4370
2023-01-18,200,20146,4200
2023-01-19,200,20106,4102
2023-01-20,200,19918,4052
2023-01-23,200,19726,3942
2023-01-24,200,19438,4104
2023-01-25,200,19304,4260
2023-01-26,200,19236,4460
2023-01-27,200,19220,4754
2023-01-30,200,19000,4842
2023-01-31,200,19020,4912
2023-02-01,200,19176,4918
2023-02-02,200,19872,4826
2023-02-03,200,20356,4712
2023-02-06,200,20618,4614
2023-02-07,200,20634,4504
2023-02-08,200,20660,4554
2023-02-09,200,20188,4638
2023-02-10,200,19604,4724
2023-02-13,200,19068,5096
2023-02-14,200,18324,5654
2023-02-15,200,17500,5894
2023-02-16,200,16754,5938
2023-02-17,200,16244,5882
2023-02-21,200,15988,5772
2023-02-22,200,15984,5370
2023-02-23,200,15898,5032
2023-02-24,200,15862,4870
2023-02-27,200,15780,4666
2023-02-28,200,15890,4350
2023-03-01,200,15964,4136
2023-03-02,200,15814,4102
2023-03-03,200,15428,4686
2023-03-06,200,14816,5148
2023-03-07,200,14506,5446
2023-03-08,200,14248,5678
2023-03-09,200,14316,5872
2023-03-10,200,15102,5660
2023-03-13,200,16250,5074
2023-03-14,200,16810,4808
2023-03-15,200,17452,4628
2023-03-16,200,17658,4416
2023-03-17,200,17460,4180
2023-03-20,200,17304,4106
2023-03-21,200,17172,4216
2023-03-22,200,16970,4410
2023-03-23,200,16694,4564
2023-03-24,200,16544,4970
2023-03-27,200,16276,5314
2023-03-28,200,16090,5566
2023-03-29,200,15814,5808
2023-03-30,200,15698,5990
2023-03-31,200,15800,5816
2023-04-03,200,16126,5574
2023-04-04,200,16400,5362
2023-04-05,200,16448,5152
2023-04-06,200,16414,5036
2023-04-10,200,15918,5426
2023-04-11,200,15096,6118
2023-04-12,200,14304,6234
2023-04-13,200,13508,6452
2023-04-14,200,12826,6580
2023-04-17,200,12130,6558
2023-04-18,200,11770,6438
2023-04-19,200,11510,6600
2023-04-20,200,11426,6614
2023-04-21,200,11692,6814
2023-04-24,200,11786,7030
2023-04-25,200,11884,6922
2023-04-26,200,12096,6826
2023-04-27,200,12116,6590
2023-04-28,200,11848,6536
2023-05-01,200,11364,6488
2023-05-02,200,10886,6908
2023-05-03,200,10554,7386
2023-05-04,200,10318,7586
2023-05-05,200,10160,7680
2023-05-08,200,10026,7634
2023-05-09,200,9824,7720
2023-05-10,200,9722,7776
2023-05-11,200,9626,7984
2023-05-12,200,9568,8106
2023-05-15,200,9498,8160
2023-05-16,200,9466,8394
2023-05-17,200,9452,8586
2023-05-18,200,9422,8638
2023-05-19,200,9320,8736
2023-05-22,200,9518,8850
2023-05-23,200,9548,8936
2023-05-24,200,9338,9168
2023-05-25,200,9428,9416
2023-05-26,200,9364,9588
2023-05-30,200,9234,9652
2023-05-31,200,9072,9730
2023-06-01,200,9170,9800
2023-06-02,200,9258,10030
2023-06-05,200,9340,10050
2023-06-06,200,9340,9946
2023-06-07,200,9488,9588
2023-06-08,200,9770,9224
2023-06-09,200,10096,8828
2023-06-12,200,10314,8570
2023-06-13,200,10504,8232
2023-06-14,200,10794,7894
2023-06-15,200,10988,7684
2023-06-16,200,11356,7526
2023-06-20,200,11628,7514
2023-06-21,200,11800,7730
2023-06-22,200,11930,7916
2023-06-23,200,12080,7804
2023-06-26,200,12064,7740
2023-06-27,200,12012,7570
2023-06-28,200,12228,7342
2023-06-29,200,12504,7276
2023-06-30,200,12848,7222
2023-07-03,200,12834,7110
2023-07-05,200,12888,6982
2023-07-06,200,12790,6816
2023-07-07,200,12656,6722
2023-07-10,200,12508,6684
2023-07-11,200,12554,6642
2023-07-12,200,13408,6350
2023-07-13,200,14482,6006
2023-07-14,200,15112,5432
2023-07-17,200,15360,4960
2023-07-18,200,15680,4664
2023-07-19,200,16046,4496
2023-07-20,200,16100,4262
2023-07-21,200,16362,4060
2023-07-24,200,16676,3988
2023-07-25,200,16914,3930
2023-07-26,200,17152,3960
2023-07-27,200,17406,3940
2023-07-28,200,17612,3912
2023-07-31,200,17878,3752
2023-08-01,200,17778,3594
2023-08-02,200,17502,3500
2023-08-03,200,17396,3526
2023-08-04,200,17248,3486
2023-08-07,200,16900,3494
2023-08-08,200,16572,3560
2023-08-09,200,15822,4056
2023-08-10,200,14802,4844
2023-08-11,200,14028,5202
2023-08-14,200,13298,5540
2023-08-15,200,12942,5996
2023-08-16,200,12856,6520
2023-08-17,200,12954,6484
2023-08-18,200,13244,6564
2023-08-21,200,13566,6662
2023-08-22,200,13802,6688
2023-08-23,200,14034,6522
2023-08-24,200,14272,6464
2023-08-25,200,14626,6512
2023-08-28,200,14918,6862
2023-08-29,200,15202,7122
2023-08-30,200,15276,7156
2023-08-31,200,15500,7152
2023-09-01,200,15774,7006
2023-09-05,200,16094,6698
2023-09-06,200,16052,6358
2023-09-07,200,15880,6014
2023-09-08,200,15616,5782
2023-09-11,200,15146,5642
2023-09-12,200,14716,5462
2023-09-13,200,14296,5352
2023-09-14,200,13770,5350
2023-09-15,200,13006,5514
2023-09-18,200,12068,6106
2023-09-19,200,11380,6574
2023-09-20,200,10748,6856
2023-09-21,200,10928,6958
2023-09-22,200,11326,6966
2023-09-25,200,11906,6778
2023-09-26,200,12724,6398
2023-09-27,200,13464,5910
2023-09-28,200,14016,5640
2023-09-29,200,14418,5484
2023-10-02,200,14638,5348
2023-10-03,200,15234,5102
2023-10-04,200,15942,4940
2023-10-05,200,16790,4718
2023-10-06,200,17704,4346
2023-10-09,200,18306,3900
2023-10-10,200,18710,3760
2023-10-11,200,18994,3616
2023-10-12,200,19168,3504
2023-10-13,200,19244,3400
2023-10-16,200,19202,3338
2023-10-17,200,18854,3216
2023-10-18,200,18548,3194
2023-10-19,200,18058,3104
2023-10-20,200,17624,3048
2023-10-23,200,17374,2914
2023-10-24,200,16678,3110
2023-10-25,200,16316,3306
2023-10-26,200,16234,3450
2023-10-27,200,16322,3472
2023-10-30,200,16168,3544
2023-10-31,200,15966,3784
2023-11-01,200,15698,4138
2023-11-02,200,15284,4410
2023-11-03,200,14738,4568
2023-11-06,200,14454,4562
2023-11-07,200,14192,4310
2023-11-08,200,14168,4086
2023-11-09,200,14268,3894
2023-11-10,200,14324,3898
2023-11-13,200,14346,3958
2023-11-14,200,14674,4022
2023-11-15,200,15378,3924
2023-11-16,200,15814,3842
2023-11-17,200,16096,3848
2023-11-20,200,16224,3830
2023-11-21,200,16408,3798
2023-11-22,200,16556,3850
2023-11-24,200,16742,3966
2023-11-27,200,16610,4162
2023-11-28,200,16654,4540
2023-11-29,200,16554,4890
2023-11-30,200,16356,5148
2023-12-01,200,16260,5252
2023-12-04,200,16592,5378
2023-12-05,200,16532,5552
2023-12-06,200,16550,5772
2023-12-07,200,16414,5762
2023-12-08,200,16340,5908
2023-12-11,200,16366,5988
2023-12-12,200,16442,6096
2023-12-13,200,16444,6170
2023-12-14,200,16950,6278
2023-12-15,200,16942,6230
2023-12-18,200,16794,6150
2023-12-19,200,16756,6006
2023-12-20,200,16702,5840
2023-12-21,200,16588,5806
2023-12-22,200,16500,5798
2023-12-26,200,16636,5684
2023-12-27,200,16800,5544
2023-12-28,200,17080,5362
2023-12-29,200,17246,5172
2024-01-02,200,17246,5062
2024-01-03,200,17210,5008
2024-01-04,200,17262,4928
2024-01-05,200,17278,4786
2024-01-08,200,17116,4640
2024-01-09,200,17020,4524
2024-01-10,200,16694,4438
2024-01-11,200,16666,4538
2024-01-12,200,16706,4636
2024-01-16,200,16366,4914
2024-01-17,200,15954,5140
