date,nodes,pos_edges,neg_edges
2020-05-07,200,6520,1908
2020-05-08,200,13440,1968
2020-05-11,200,17678,2118
2020-05-12,200,18186,2166
2020-05-13,200,18486,2312
2020-05-14,200,16318,666
2020-05-15,200,13968,896
2020-05-18,200,12796,1006
2020-05-19,200,13454,1044
2020-05-20,200,14202,1096
2020-05-21,200,13622,1084
2020-05-22,200,12946,1028
2020-05-26,200,12726,1044
2020-05-27,200,12844,1114
2020-05-28,200,12944,1188
2020-05-29,200,12190,1330
2020-06-01,200,11664,1278
2020-06-02,200,11726,1182
2020-06-03,200,12346,1184
2020-06-04,200,13230,1250
2020-06-05,200,13890,1248
2020-06-08,200,14140,1384
2020-06-09,200,14412,1588
2020-06-10,200,14858,1948
2020-06-11,200,15208,1986
2020-06-12,200,15852,2060
2020-06-15,200,16060,2168
2020-06-16,200,16218,2238
2020-06-17,200,16560,2108
2020-06-18,200,16870,2202
2020-06-19,200,16706,2242
2020-06-22,200,16374,2308
2020-06-23,200,16128,2314
2020-06-24,200,16096,2364
2020-06-25,200,15836,2304
2020-06-26,200,15222,2238
2020-06-29,200,14552,2068
2020-06-30,200,13830,1928
2020-07-01,200,13314,1880
2020-07-02,200,12890,1850
2020-07-06,200,12048,1812
2020-07-07,200,11140,2064
2020-07-08,200,10260,2524
2020-07-09,200,9524,3284
2020-07-10,200,8968,3516
2020-07-13,200,8128,3730
2020-07-14,200,7940,3866
2020-07-15,200,7950,4046
2020-07-16,200,8086,3992
2020-07-17,200,8082,4022
2020-07-20,200,7986,4108
2020-07-21,200,8044,3940
2020-07-22,200,8110,3856
2020-07-23,200,8182,3556
2020-07-24,200,8154,3408
2020-07-27,200,8074,3380
2020-07-28,200,8036,3498
2020-07-29,200,7790,3308
2020-07-30,200,7570,3106
2020-07-31,200,7404,3074
2020-08-03,200,7000,3002
2020-08-04,200,6704,2764
2020-08-05,200,6620,2478
2020-08-06,200,6694,2264
2020-08-07,200,6894,2156
2020-08-10,200,6990,2094
2020-08-11,200,7132,2160
2020-08-12,200,7250,2340
2020-08-13,200,7128,2438
2020-08-14,200,6964,2528
2020-08-17,200,6884,2576
2020-08-18,200,6650,2886
2020-08-19,200,6550,3190
2020-08-20,200,6518,3540
2020-08-21,200,6526,3702
2020-08-24,200,6596,3764
2020-08-25,200,6750,3852
2020-08-26,200,6906,3892
2020-08-27,200,7074,4026
2020-08-28,200,7184,4170
2020-08-31,200,7286,4288
2020-09-01,200,7334,4388
2020-09-02,200,7544,4778
2020-09-03,200,7584,4938
2020-09-04,200,7544,4862
2020-09-08,200,7666,4808
2020-09-09,200,7954,4702
2020-09-10,200,8234,4444
2020-09-11,200,8390,4202
2020-09-14,200,8446,4206
2020-09-15,200,8412,4176
2020-09-16,200,8216,4022
2020-09-17,200,8018,3828
2020-09-18,200,7950,3682
2020-09-21,200,8084,3616
2020-09-22,200,8104,3564
2020-09-23,200,8030,3402
2020-09-24,200,8160,3106
2020-09-25,200,8278,2852
2020-09-28,200,8316,2666
2020-09-29,200,8296,2514
2020-09-30,200,8382,2458
2020-10-01,200,8630,2628
2020-10-02,200,8644,2788
2020-10-05,200,8698,2828
2020-10-06,200,8720,2914
2020-10-07,200,8822,2916
2020-10-08,200,9040,2676
2020-10-09,200,9244,2440
2020-10-12,200,9796,2308
2020-10-13,200,10494,2046
2020-10-14,200,11286,1902
2020-10-15,200,11696,1710
2020-10-16,200,12388,1744
2020-10-19,200,12772,1730
2020-10-20,200,13044,1732
2020-10-21,200,13016,1712
2020-10-22,200,12708,1826
2020-10-23,200,12458,1836
2020-10-26,200,12154,1830
2020-10-27,200,11966,1830
2020-10-28,200,12086,1778
2020-10-29,200,12660,1602
2020-10-30,200,13214,1434
2020-11-02,200,13548,1342
2020-11-03,200,13642,1312
2020-11-04,200,13602,1304
2020-11-05,200,13196,1262
2020-11-06,200,12444,1208
2020-11-09,200,12352,1178
2020-11-10,200,11990,1204
2020-11-11,200,11456,1222
2020-11-12,200,10968,1192
2020-11-13,200,10766,1230
2020-11-16,200,11000,1314
2020-11-17,200,11300,1372
2020-11-18,200,11484,1396
2020-11-19,200,11686,1446
2020-11-20,200,11844,1428
2020-11-23,200,11986,1416
2020-11-24,200,12104,1342
2020-11-25,200,12300,1334
2020-11-27,200,12490,1396
2020-11-30,200,12668,1508
2020-12-01,200,12976,1704
2020-12-02,200,13276,1874
2020-12-03,200,13560,2040
2020-12-04,200,13882,2148
2020-12-07,200,14416,2154
2020-12-08,200,15008,2334
2020-12-09,200,15934,2244
2020-12-10,200,16628,2182
2020-12-11,200,16942,2222
2020-12-14,200,17148,2246
2020-12-15,200,17560,2220
2020-12-16,200,17538,2268
2020-12-17,200,17462,2260
2020-12-18,200,17086,2096
2020-12-21,200,16566,2030
2020-12-22,200,15682,1932
2020-12-23,200,14878,1960
2020-12-24,200,14208,1998
2020-12-28,200,13730,2144
2020-12-29,200,13326,2250
2020-12-30,200,12546,2370
2020-12-31,200,11816,2388
2021-01-04,200,10954,2424
2021-01-05,200,10212,2498
2021-01-06,200,9608,2546
2021-01-07,200,9112,2552
2021-01-08,200,8954,2592
2021-01-11,200,8842,2518
2021-01-12,200,9036,2590
2021-01-13,200,9128,2632
2021-01-14,200,9152,2622
2021-01-15,200,9104,2694
2021-01-19,200,9004,2780
2021-01-20,200,8896,2758
2021-01-21,200,8896,2684
2021-01-22,200,9058,2620
2021-01-25,200,9200,2670
2021-01-26,200,9378,2686
2021-01-27,200,9544,2692
2021-01-28,200,9540,2776
2021-01-29,200,9458,2762
2021-02-01,200,9534,2816
2021-02-02,200,9510,2804
2021-02-03,200,9654,2834
2021-02-04,200,9896,2794
2021-02-05,200,10030,2698
2021-02-08,200,10140,2530
2021-02-09,200,10244,2446
2021-02-10,200,10332,2240
2021-02-11,200,10324,2126
2021-02-12,200,10130,1992
2021-02-16,200,10098,1936
2021-02-17,200,10234,1916
2021-02-18,200,10044,2016
2021-02-19,200,9984,2050
2021-02-22,200,9912,2082
2021-02-23,200,9898,2064
2021-02-24,200,10096,2076
2021-02-25,200,10578,2118
2021-02-26,200,11128,2164
2021-03-01,200,11434,2348
2021-03-02,200,11736,2522
2021-03-03,200,12034,2610
2021-03-04,200,12446,2720
2021-03-05,200,12790,2966
2021-03-08,200,12932,3168
2021-03-09,200,12722,3462
2021-03-10,200,12552,3800
2021-03-11,200,12240,4074
2021-03-12,200,11938,4226
2021-03-15,200,11556,4312
2021-03-16,200,11360,4616
2021-03-17,200,11290,4754
2021-03-18,200,11124,4820
2021-03-19,200,10984,5024
2021-03-22,200,11062,5148
2021-03-23,200,11004,5082
2021-03-24,200,10884,4808
2021-03-25,200,10934,4430
2021-03-26,200,10720,3968
2021-03-29,200,10664,3540
2021-03-30,200,10690,3042
2021-03-31,200,10656,2806
2021-04-01,200,10390,2778
2021-04-05,200,10206,2842
2021-04-06,200,10348,2894
2021-04-07,200,10226,2714
2021-04-08,200,10140,2670
2021-04-09,200,9952,2606
2021-04-12,200,9972,2538
2021-04-13,200,9860,2694
2021-04-14,200,9778,2972
2021-04-15,200,9714,3200
2021-04-16,200,9626,3486
2021-04-19,200,9506,3634
2021-04-20,200,9214,3706
2021-04-21,200,9214,3758
2021-04-22,200,8928,3790
2021-04-23,200,8552,4164
2021-04-26,200,8122,4134
2021-04-27,200,7866,4132
2021-04-28,200,7552,4354
2021-04-29,200,7334,4416
2021-04-30,200,7106,4182
2021-05-03,200,6926,4150
2021-05-04,200,6746,4048
2021-05-05,200,6652,3768
2021-05-06,200,6802,3690
2021-05-07,200,6880,3584
2021-05-10,200,7320,3752
2021-05-11,200,8102,3812
2021-05-12,200,8718,3790
2021-05-13,200,9408,3824
2021-05-14,200,10134,3840
2021-05-17,200,10596,3802
2021-05-18,200,10968,3876
2021-05-19,200,11342,4044
2021-05-20,200,11424,4208
2021-05-21,200,11598,4278
2021-05-24,200,11714,4426
2021-05-25,200,11820,4578
2021-05-26,200,11890,4706
2021-05-27,200,12108,4846
2021-05-28,200,12354,4816
2021-06-01,200,12610,4824
2021-06-02,200,12752,4668
2021-06-03,200,12738,4440
2021-06-04,200,12714,4106
2021-06-07,200,12806,3904
2021-06-08,200,12814,3528
2021-06-09,200,12400,3172
2021-06-10,200,11810,2838
2021-06-11,200,11204,2754
2021-06-14,200,10912,2576
2021-06-15,200,10590,2472
2021-06-16,200,10226,2486
2021-06-17,200,9994,2734
2021-06-18,200,10046,2780
2021-06-21,200,10130,2950
2021-06-22,200,9918,3108
2021-06-23,200,9612,3232
2021-06-24,200,9524,3214
2021-06-25,200,9504,3274
2021-06-28,200,9364,3394
2021-06-29,200,9226,3604
2021-06-30,200,9024,3902
2021-07-01,200,9056,4104
2021-07-02,200,9032,4246
2021-07-06,200,8876,4402
2021-07-07,200,8796,4538
2021-07-08,200,8948,4526
2021-07-09,200,8874,4546
2021-07-12,200,8642,4590
2021-07-13,200,8448,4786
2021-07-14,200,8534,4890
2021-07-15,200,8632,4920
2021-07-16,200,8754,4816
2021-07-19,200,9286,4632
2021-07-20,200,9662,4358
2021-07-21,200,9914,4024
