date,nodes,pos_edges,neg_edges
2020-05-07,200,6520,1908
2020-05-08,200,15458,2118
2020-05-11,200,21818,2376
2020-05-12,200,22294,2560
2020-05-13,200,22588,2776
2020-05-14,200,21138,1330
2020-05-15,200,18424,1712
2020-05-18,200,16910,1814
2020-05-19,200,17664,1856
2020-05-20,200,18446,1924
2020-05-21,200,17828,1920
2020-05-22,200,16960,1786
2020-05-26,200,16630,1836
2020-05-27,200,16816,1938
2020-05-28,200,16946,2218
2020-05-29,200,16186,2442
2020-06-01,200,15608,2378
2020-06-02,200,15554,2276
2020-06-03,200,16400,2356
2020-06-04,200,17372,2360
2020-06-05,200,18158,2332
2020-06-08,200,18442,2422
2020-06-09,200,18354,2694
2020-06-10,200,18846,2988
2020-06-11,200,19434,2970
2020-06-12,200,20074,3036
2020-06-15,200,20208,3094
2020-06-16,200,20156,3170
2020-06-17,200,20448,3162
2020-06-18,200,20636,3384
2020-06-19,200,20472,3422
2020-06-22,200,20112,3448
2020-06-23,200,19742,3578
2020-06-24,200,19684,3550
2020-06-25,200,19448,3452
2020-06-26,200,18856,3364
2020-06-29,200,17978,3314
2020-06-30,200,17214,3192
2020-07-01,200,16722,3222
2020-07-02,200,16272,3238
2020-07-06,200,15556,3244
2020-07-07,200,14480,3650
2020-07-08,200,13564,4242
2020-07-09,200,12916,5260
2020-07-10,200,12370,5654
2020-07-13,200,11486,5946
2020-07-14,200,11086,6206
2020-07-15,200,11124,6442
2020-07-16,200,11220,6370
2020-07-17,200,11182,6248
2020-07-20,200,11088,6248
2020-07-21,200,11146,5930
2020-07-22,200,11270,5698
2020-07-23,200,11456,5372
2020-07-24,200,11496,5324
2020-07-27,200,11404,5376
2020-07-28,200,11190,5512
2020-07-29,200,10876,5364
2020-07-30,200,10586,5122
2020-07-31,200,10444,5058
2020-08-03,200,10036,4980
2020-08-04,200,9734,4690
2020-08-05,200,9770,4340
2020-08-06,200,10120,4016
2020-08-07,200,10418,3896
2020-08-10,200,10496,3826
2020-08-11,200,10644,4020
2020-08-12,200,10622,4198
2020-08-13,200,10358,4254
2020-08-14,200,10202,4328
2020-08-17,200,9984,4458
2020-08-18,200,9746,4846
2020-08-19,200,9480,5224
2020-08-20,200,9338,5466
2020-08-21,200,9350,5598
2020-08-24,200,9330,5706
2020-08-25,200,9516,5816
2020-08-26,200,9746,5920
2020-08-27,200,9958,6044
2020-08-28,200,10080,6144
2020-08-31,200,10128,6186
2020-09-01,200,10190,6292
2020-09-02,200,10290,6828
2020-09-03,200,10178,7134
2020-09-04,200,10140,7140
2020-09-08,200,10384,7062
2020-09-09,200,10810,7006
2020-09-10,200,11110,6784
2020-09-11,200,11282,6510
2020-09-14,200,11388,6460
2020-09-15,200,11224,6456
2020-09-16,200,10994,6280
2020-09-17,200,10800,5928
2020-09-18,200,10808,5896
2020-09-21,200,10952,5920
2020-09-22,200,10912,5776
2020-09-23,200,10762,5512
2020-09-24,200,10986,5082
2020-09-25,200,11218,4696
2020-09-28,200,11344,4436
2020-09-29,200,11346,4284
2020-09-30,200,11512,4098
2020-10-01,200,11780,4396
