date,nodes,pos_edges,neg_edges
2020-05-07,200,6520,1908
2020-05-08,200,16974,2408
2020-05-11,200,25394,2830
2020-05-12,200,25852,3108
2020-05-13,200,26068,3512
2020-05-14,200,25302,2274
2020-05-15,200,22478,2732
2020-05-18,200,20642,2930
2020-05-19,200,21456,2978
2020-05-20,200,22096,3070
2020-05-21,200,21476,3070
2020-05-22,200,20584,2910
2020-05-26,200,20086,2998
2020-05-27,200,20290,3268
2020-05-28,200,20414,3652
2020-05-29,200,19776,4000
2020-06-01,200,19174,3838
2020-06-02,200,18988,3690
2020-06-03,200,19918,3764
2020-06-04,200,20830,3696
2020-06-05,200,21554,3628
2020-06-08,200,21814,3710
2020-06-09,200,21692,3974
2020-06-10,200,22174,4176
2020-06-11,200,22784,4114
2020-06-12,200,23468,4104
2020-06-15,200,23660,4180
2020-06-16,200,23412,4222
2020-06-17,200,23650,4286
2020-06-18,200,23840,4518
2020-06-19,200,23656,4542
2020-06-22,200,23184,4672
2020-06-23,200,22728,4772
2020-06-24,200,22702,4694
2020-06-25,200,22666,4702
2020-06-26,200,22144,4594
2020-06-29,200,21162,4592
2020-06-30,200,20270,4580
2020-07-01,200,19816,4834
2020-07-02,200,19476,4860
2020-07-06,200,18778,4986
2020-07-07,200,17668,5522
2020-07-08,200,16626,6324
2020-07-09,200,16032,7528
2020-07-10,200,15706,7974
2020-07-13,200,14686,8360
2020-07-14,200,13988,8594
2020-07-15,200,13876,8820
2020-07-16,200,14042,8706
2020-07-17,200,14138,8654
2020-07-20,200,14046,8606
2020-07-21,200,14084,8136
2020-07-22,200,14264,7902
2020-07-23,200,14382,7522
2020-07-24,200,14490,7460
2020-07-27,200,14288,7522
2020-07-28,200,14012,7642
2020-07-29,200,13622,7388
2020-07-30,200,13478,7142
2020-07-31,200,13318,7088
2020-08-03,200,13036,7092
2020-08-04,200,12738,6928
2020-08-05,200,12860,6582
2020-08-06,200,13446,6280
2020-08-07,200,13862,6104
2020-08-10,200,13944,6082
2020-08-11,200,14208,6186
2020-08-12,200,14138,6404
2020-08-13,200,13916,6280
2020-08-14,200,13596,6324
2020-08-17,200,13138,6552
2020-08-18,200,12762,7042
2020-08-19,200,12434,7422
2020-08-20,200,12242,7742
2020-08-21,200,12242,7868
2020-08-24,200,12334,7930
2020-08-25,200,12558,7980
2020-08-26,200,12718,8014
2020-08-27,200,12768,8106
2020-08-28,200,12908,8298
2020-08-31,200,13058,8366
2020-09-01,200,13024,8520
2020-09-02,200,13044,9052
2020-09-03,200,12924,9324
2020-09-04,200,12980,9320
2020-09-08,200,13256,9230
2020-09-09,200,13570,9308
