date,nodes,pos_edges,neg_edges
2020-05-07,200,6520,1908
2020-05-08,200,13440,2118
2020-05-11,200,17678,2376
2020-05-12,200,18186,2560
2020-05-13,200,18486,2772
2020-05-14,200,16320,1334
2020-05-15,200,13970,1712
2020-05-18,200,12798,1814
2020-05-19,200,13456,1854
2020-05-20,200,14204,1918
2020-05-21,200,13622,1918
2020-05-22,200,12946,1786
2020-05-26,200,12720,1832
2020-05-27,200,12828,1934
2020-05-28,200,12930,2216
2020-05-29,200,12200,2424
2020-06-01,200,11676,2366
2020-06-02,200,11736,2274
2020-06-03,200,12370,2352
2020-06-04,200,13244,2360
2020-06-05,200,13896,2328
2020-06-08,200,14142,2420
2020-06-09,200,14414,2692
2020-06-10,200,14864,2986
2020-06-11,200,15212,2968
2020-06-12,200,15864,3036
2020-06-15,200,16062,3098
2020-06-16,200,16218,3170
2020-06-17,200,16554,3162
2020-06-18,200,16870,3338
2020-06-19,200,16720,3412
2020-06-22,200,16406,3444
2020-06-23,200,16178,3576
2020-06-24,200,16108,3552
2020-06-25,200,15844,3462
2020-06-26,200,15212,3372
2020-06-29,200,14552,3296
2020-06-30,200,13832,3170
2020-07-01,200,13322,3218
2020-07-02,200,12900,3236
2020-07-06,200,12058,3240
2020-07-07,200,11146,3640
2020-07-08,200,10268,4244
2020-07-09,200,9530,5270
2020-07-10,200,8974,5654
2020-07-13,200,8134,5946
2020-07-14,200,7944,6196
2020-07-15,200,7960,6424
2020-07-16,200,8122,6340
2020-07-17,200,8104,6244
2020-07-20,200,8000,6240
2020-07-21,200,8052,5936
2020-07-22,200,8110,5704
2020-07-23,200,8192,5370
2020-07-24,200,8166,5320
2020-07-27,200,8110,5364
2020-07-28,200,8046,5502
2020-07-29,200,7786,5348
2020-07-30,200,7570,5096
2020-07-31,200,7408,5052
2020-08-03,200,6996,4974
2020-08-04,200,6704,4694
2020-08-05,200,6652,4344
2020-08-06,200,6726,4016
2020-08-07,200,6908,3898
2020-08-10,200,6996,3806
2020-08-11,200,7140,4008
2020-08-12,200,7244,4196
2020-08-13,200,7118,4252
2020-08-14,200,6974,4328
2020-08-17,200,6886,4462
2020-08-18,200,6670,4850
2020-08-19,200,6574,5226
2020-08-20,200,6542,5468
2020-08-21,200,6544,5600
2020-08-24,200,6622,5696
2020-08-25,200,6766,5792
2020-08-26,200,6910,5884
2020-08-27,200,7108,6020
2020-08-28,200,7218,6132
2020-08-31,200,7302,6182
2020-09-01,200,7352,6292
2020-09-02,200,7538,6838
2020-09-03,200,7574,7134
2020-09-04,200,7544,7142
2020-09-08,200,7680,7058
2020-09-09,200,7946,6982
2020-09-10,200,8232,6764
2020-09-11,200,8384,6496
2020-09-14,200,8442,6450
2020-09-15,200,8406,6458
2020-09-16,200,8214,6282
2020-09-17,200,8020,5922
2020-09-18,200,7950,5888
2020-09-21,200,8086,5914
2020-09-22,200,8108,5776
2020-09-23,200,8042,5514
2020-09-24,200,8166,5086
2020-09-25,200,8276,4698
2020-09-28,200,8320,4426
2020-09-29,200,8294,4272
2020-09-30,200,8380,4100
2020-10-01,200,8634,4396
2020-10-02,200,8662,4536
2020-10-05,200,8718,4536
2020-10-06,200,8722,4626
2020-10-07,200,8842,4574
2020-10-08,200,9048,4138
2020-10-09,200,9244,3968
2020-10-12,200,9798,3744
2020-10-13,200,10490,3394
2020-10-14,200,11284,3182
2020-10-15,200,11702,2956
2020-10-16,200,12396,2922
2020-10-19,200,12778,2910
2020-10-20,200,13048,2940
2020-10-21,200,13038,2944
2020-10-22,200,12748,3058
2020-10-23,200,12480,3144
2020-10-26,200,12172,3132
2020-10-27,200,11994,3138
2020-10-28,200,12130,3032
2020-10-29,200,12638,2774
2020-10-30,200,13176,2486
2020-11-02,200,13540,2384
2020-11-03,200,13638,2256
2020-11-04,200,13592,2212
2020-11-05,200,13202,2156
2020-11-06,200,12440,2014
2020-11-09,200,12296,2056
2020-11-10,200,11946,2176
2020-11-11,200,11434,2246
2020-11-12,200,10950,2200
2020-11-13,200,10768,2296
2020-11-16,200,11006,2426
2020-11-17,200,11302,2476
2020-11-18,200,11480,2538
2020-11-19,200,11694,2536
2020-11-20,200,11854,2510
2020-11-23,200,11988,2424
2020-11-24,200,12108,2326
2020-11-25,200,12290,2354
2020-11-27,200,12496,2414
2020-11-30,200,12668,2604
2020-12-01,200,12966,2800
2020-12-02,200,13268,3028
2020-12-03,200,13552,3132
2020-12-04,200,13882,3276
2020-12-07,200,14426,3300
2020-12-08,200,15018,3436
2020-12-09,200,15942,3218
2020-12-10,200,16622,3170
2020-12-11,200,16940,3254
2020-12-14,200,17146,3224
2020-12-15,200,17568,3228
2020-12-16,200,17542,3342
2020-12-17,200,17454,3272
2020-12-18,200,17084,3066
2020-12-21,200,16608,2950
2020-12-22,200,15792,2868
2020-12-23,200,15030,2912
2020-12-24,200,14370,3026
2020-12-28,200,13808,3184
2020-12-29,200,13338,3368
2020-12-30,200,12562,3564
2020-12-31,200,11814,3648
2021-01-04,200,10950,3768
2021-01-05,200,10212,4046
2021-01-06,200,9612,4236
2021-01-07,200,9150,4218
2021-01-08,200,9020,4208
2021-01-11,200,8838,4156
2021-01-12,200,9052,4094
2021-01-13,200,9132,4050
2021-01-14,200,9156,4056
2021-01-15,200,9112,4128
2021-01-19,200,9004,4206
2021-01-20,200,8896,4270
