date,nodes,pos_edges,neg_edges
2020-05-07,200,6520,1908
2020-05-08,200,16974,1968
2020-05-11,200,25380,2118
2020-05-12,200,25852,2166
2020-05-13,200,26068,2314
2020-05-14,200,25298,664
2020-05-15,200,22478,896
2020-05-18,200,20646,1006
2020-05-19,200,21456,1046
2020-05-20,200,22096,1106
2020-05-21,200,21478,1090
2020-05-22,200,20584,1026
2020-05-26,200,20086,1042
2020-05-27,200,20290,1114
2020-05-28,200,20414,1184
2020-05-29,200,19776,1336
2020-06-01,200,19174,1280
2020-06-02,200,18986,1186
2020-06-03,200,19912,1196
2020-06-04,200,20834,1250
2020-06-05,200,21558,1246
2020-06-08,200,21818,1384
2020-06-09,200,21698,1588
2020-06-10,200,22176,1948
2020-06-11,200,22786,1990
2020-06-12,200,23468,2060
2020-06-15,200,23656,2170
2020-06-16,200,23420,2240
2020-06-17,200,23650,2106
2020-06-18,200,23840,2218
2020-06-19,200,23660,2248
2020-06-22,200,23192,2314
2020-06-23,200,22726,2332
2020-06-24,200,22702,2362
2020-06-25,200,22668,2304
2020-06-26,200,22150,2234
2020-06-29,200,21168,2070
2020-06-30,200,20276,1942
2020-07-01,200,19820,1890
2020-07-02,200,19476,1858
2020-07-06,200,18780,1820
2020-07-07,200,17672,2076
2020-07-08,200,16646,2526
2020-07-09,200,16054,3276
2020-07-10,200,15710,3514
2020-07-13,200,14692,3740
2020-07-14,200,13990,3880
2020-07-15,200,13876,4050
2020-07-16,200,14044,4026
2020-07-17,200,14142,4030
2020-07-20,200,14056,4118
2020-07-21,200,14096,3938
2020-07-22,200,14268,3856
2020-07-23,200,14392,3556
2020-07-24,200,14490,3422
2020-07-27,200,14278,3402
2020-07-28,200,14014,3512
2020-07-29,200,13628,3312
2020-07-30,200,13480,3124
2020-07-31,200,13316,3080
2020-08-03,200,13036,3004
2020-08-04,200,12738,2780
2020-08-05,200,12860,2498
2020-08-06,200,13462,2280
2020-08-07,200,13882,2176
2020-08-10,200,13992,2108
2020-08-11,200,14242,2196
2020-08-12,200,14174,2356
2020-08-13,200,13920,2438
2020-08-14,200,13594,2530
2020-08-17,200,13136,2586
2020-08-18,200,12758,2894
2020-08-19,200,12432,3208
2020-08-20,200,12246,3550
2020-08-21,200,12246,3710
2020-08-24,200,12330,3772
2020-08-25,200,12558,3864
2020-08-26,200,12714,3910
2020-08-27,200,12764,4054
2020-08-28,200,12906,4204
2020-08-31,200,13062,4284
2020-09-01,200,13036,4382
2020-09-02,200,13062,4784
2020-09-03,200,12926,4930
2020-09-04,200,12990,4860
2020-09-08,200,13246,4814
2020-09-09,200,13598,4692
2020-09-10,200,13852,4442
2020-09-11,200,14074,4204
2020-09-14,200,14156,4204
2020-09-15,200,14044,4168
2020-09-16,200,13910,4020
2020-09-17,200,13794,3832
2020-09-18,200,13800,3694
2020-09-21,200,13822,3614
2020-09-22,200,13732,3574
2020-09-23,200,13634,3410
2020-09-24,200,13948,3102
2020-09-25,200,14366,2846
2020-09-28,200,14550,2658
2020-09-29,200,14576,2522
2020-09-30,200,14764,2460
2020-10-01,200,15060,2622
2020-10-02,200,15182,2794
2020-10-05,200,15256,2840
2020-10-06,200,15334,2918
2020-10-07,200,15422,2918
2020-10-08,200,15782,2672
2020-10-09,200,16178,2432
2020-10-12,200,16924,2306
2020-10-13,200,17756,2048
2020-10-14,200,18448,1900
2020-10-15,200,18872,1708
2020-10-16,200,19328,1742
2020-10-19,200,19738,1728
2020-10-20,200,19872,1730
2020-10-21,200,19814,1722
2020-10-22,200,19478,1852
2020-10-23,200,19106,1870
2020-10-26,200,18780,1868
2020-10-27,200,18532,1874
2020-10-28,200,19062,1822
2020-10-29,200,19934,1618
2020-10-30,200,20714,1440
2020-11-02,200,21194,1344
2020-11-03,200,21270,1314
2020-11-04,200,21072,1304
2020-11-05,200,20712,1268
2020-11-06,200,20288,1208
2020-11-09,200,20434,1178
2020-11-10,200,20120,1196
2020-11-11,200,19646,1212
2020-11-12,200,18872,1194
2020-11-13,200,18508,1230
2020-11-16,200,18528,1312
2020-11-17,200,18744,1372
2020-11-18,200,18988,1394
2020-11-19,200,19220,1444
2020-11-20,200,19424,1432
2020-11-23,200,19598,1416
2020-11-24,200,19882,1342
2020-11-25,200,19936,1332
2020-11-27,200,19996,1394
2020-11-30,200,20048,1510
2020-12-01,200,20232,1710
2020-12-02,200,20484,1898
2020-12-03,200,20530,2038
2020-12-04,200,20702,2148
2020-12-07,200,21164,2160
2020-12-08,200,21890,2332
2020-12-09,200,22928,2256
2020-12-10,200,23548,2190
2020-12-11,200,23736,2232
2020-12-14,200,23998,2256
2020-12-15,200,24422,2232
2020-12-16,200,24474,2276
2020-12-17,200,24554,2272
2020-12-18,200,24542,2106
2020-12-21,200,24388,2056
2020-12-22,200,23648,1954
2020-12-23,200,22902,1986
2020-12-24,200,22176,2024
2020-12-28,200,21386,2168
2020-12-29,200,20702,2252
2020-12-30,200,19738,2386
2020-12-31,200,18926,2404
2021-01-04,200,18004,2442
2021-01-05,200,17262,2512
2021-01-06,200,16374,2558
2021-01-07,200,15698,2578
2021-01-08,200,15314,2580
2021-01-11,200,14978,2524
2021-01-12,200,14960,2586
2021-01-13,200,15050,2640
2021-01-14,200,15198,2622
2021-01-15,200,15028,2700
2021-01-19,200,14872,2800
2021-01-20,200,14750,2794
2021-01-21,200,14780,2716
2021-01-22,200,14824,2670
2021-01-25,200,14982,2710
2021-01-26,200,15200,2708
2021-01-27,200,15444,2698
2021-01-28,200,15480,2790
2021-01-29,200,15416,2772
2021-02-01,200,15396,2814
2021-02-02,200,15528,2810
2021-02-03,200,15772,2850
2021-02-04,200,16164,2814
2021-02-05,200,16324,2728
2021-02-08,200,16566,2556
2021-02-09,200,16772,2472
2021-02-10,200,17128,2296
