dt,mae,mse,rmse,r2,WS-dist,KS-d,KS-p
2024-05-10,0.00453889351944207,4.8276678682345054e-05,0.0069481421029182365,0.7999253046351418,0.0020077126476444095,0.08641975308641975,0.053009405912738734
2024-05-13,0.004190052189458959,3.819098291499464e-05,0.006179885348046082,0.7609982779552582,0.0013585483546484714,0.06790123456790123,0.21263219176816067
2024-05-14,0.004394383236251046,4.763669201276365e-05,0.006901933932801998,0.6608591983792304,0.001505597887556802,0.059670781893004114,0.3527222371031239
2024-05-15,0.008036588823814346,0.0001376604270186617,0.011732878036469215,0.5060564554565801,0.007442179051398671,0.2674897119341564,1.0707181967825725e-15
2024-05-16,0.005104449249989344,4.582993128581017e-05,0.006769780741339425,0.7689052568350145,0.002556998377590513,0.102880658436214,0.011624012877020919
2024-05-17,0.0036849553402654566,2.5834088519955225e-05,0.00508272451741733,0.7472927949573076,0.0010504960827541236,0.07613168724279835,0.11958172913411204
2024-05-20,0.006277522211692747,6.887513162439736e-05,0.008299104266389076,0.6359108178574973,0.005014984250033878,0.21604938271604937,2.405689286416945e-10
2024-05-21,0.005127148433934458,4.77478472751622e-05,0.0069099817130845,0.7475806119727745,0.003895609161607888,0.22016460905349794,9.921371373440286e-11
2024-05-22,0.004377851716552643,5.2308179765984306e-05,0.007232439406312666,0.8555600492059522,0.0015352950935755543,0.06995884773662552,0.1853099637041613
2024-05-23,0.007365080819551227,9.763175548519406e-05,0.00988087827499125,0.5434452171175541,0.005252283353347788,0.2222222222222222,6.330302610326377e-11
2024-05-24,0.0058624330220031435,5.9421611876886865e-05,0.007708541488302885,0.801212225617145,0.004925943694944993,0.22839506172839505,1.6021674699138925e-11
2024-05-28,0.0054864710654563,6.775107684146918e-05,0.008231104229777993,0.7029407424968858,0.0029955384622098744,0.1337448559670782,0.00032969101666200436
2024-05-29,0.008599798412508141,0.00012430754691810663,0.011149329438047233,0.08536977560458014,0.006423044435672089,0.26954732510288065,6.177887812878377e-16
2024-05-30,0.006297985971654049,8.593301075641146e-05,0.009270005973914551,0.8390037977573263,0.0048453247144928935,0.19135802469135801,3.407360418451622e-08
2024-05-31,0.009437196469047868,0.00016263690742965637,0.012752917604597638,0.5464268610818095,0.007028936181268781,0.24279835390946503,5.576479119066938e-13
2024-06-03,0.006975540392651081,0.0001002813485397712,0.01001405754625822,0.5844966577199597,0.0038507743535667735,0.14609053497942387,6.0934218661318046e-05
2024-06-04,0.0048067320617060745,4.705432157354953e-05,0.006859615264251307,0.7428504792601056,0.0015627818924555039,0.06378600823045268,0.2763342349758824
2024-06-05,0.005670684543648432,7.525770869994332e-05,0.008675120097148126,0.7156430254767758,0.003661945883294624,0.12139917695473251,0.0015342961483839727
2024-06-06,0.00512494211446367,4.960388328462728e-05,0.007043002433950118,0.6925814096881071,0.003818019779665916,0.1934156378600823,2.308780421468082e-08
2024-06-07,0.004477240265051131,3.900649905742765e-05,0.006245518317756153,0.692385598385737,0.0024681036617864383,0.13168724279835392,0.00043047334165880336
OVERALL,0.005788832390074799,7.124738955970084e-05,0.008440816877512558,0.737070294464223,0.0015085820977855267,0.04372427983539095,1.692218018584569e-08
