dt,mae,mse,rmse,r2,WS-dist,KS-d,KS-p
2024-05-10,0.004749260554467908,6.018276124976922e-05,0.00775775491039574,0.7505825182694885,0.002225120058455439,0.13168724279835392,0.00043047334165880336
2024-05-13,0.00456306410347087,4.56929034287771e-05,0.006759652611545737,0.7140507582900122,0.0028723344532542586,0.12551440329218108,0.0009344728759017577
2024-05-14,0.004508154908941766,4.698465433837857e-05,0.006854535311629707,0.6655012625158133,0.002415884174866164,0.10082304526748971,0.014257368327422526
2024-05-15,0.009275183169453948,0.00014885297072692388,0.012200531575588166,0.46589615062934964,0.008728653752945542,0.3065843621399177,1.446473792559234e-20
2024-05-16,0.004802483097832634,4.483052583007859e-05,0.0066955601580509,0.773944700286711,0.0008988061805473361,0.0411522633744856,0.8056001458433143
2024-05-17,0.0036053655830367366,2.781144936813266e-05,0.0052736561670375,0.7279503926535535,0.001667505743986791,0.1111111111111111,0.004926862463591501
2024-05-20,0.005423583848901985,6.114452803000183e-05,0.007819496660911227,0.6767764986013196,0.003918995438663702,0.1831275720164609,1.5489726969353492e-07
2024-05-21,0.00418924416364807,3.7506019717431514e-05,0.006124215845104703,0.8017241177418306,0.0017226753909690732,0.07613168724279835,0.11958172913411204
2024-05-22,0.004508511264836467,6.204806067367214e-05,0.007877059138642551,0.8286650602130229,0.0017822077577228325,0.07818930041152264,0.10247393932002606
2024-05-23,0.008569098766003036,0.0001015180472644272,0.010075616470689384,0.5252717745663271,0.007098403733893464,0.3168724279835391,5.77320788634911e-22
2024-05-24,0.006299356108022843,7.07852181293093e-05,0.008413395160653593,0.7631966631890782,0.005249683744980023,0.21604938271604937,2.405689286416945e-10
2024-05-28,0.005439888981466953,6.548572715806277e-05,0.008092325200958175,0.7128733240337408,0.0033793774711731376,0.11728395061728394,0.0024774422233958832
2024-05-29,0.007578146839085783,9.113365518978059e-05,0.00954639487920862,0.32945667770986675,0.006325103215854066,0.2674897119341564,1.0707181967825725e-15
2024-05-30,0.006759047719491515,0.0001296865508884209,0.01138800030244208,0.7570311805532867,0.005468697662431297,0.17695473251028807,4.6117118381895745e-07
2024-05-31,0.009704626726947538,0.00018806987827555996,0.013713857162576835,0.47549761998331697,0.00737159765566396,0.2674897119341564,1.0707181967825725e-15
2024-06-03,0.005847944792057306,7.271557159949527e-05,0.008527342587201201,0.6987120389250523,0.004443245269652365,0.16872427983539096,1.861335175957213e-06
2024-06-04,0.005895368104531365,6.522712865349226e-05,0.008076331385814494,0.6435369948694877,0.003099342102876725,0.1748971193415638,6.578302173178147e-07
2024-06-05,0.005219981410666259,6.380599343319153e-05,0.007987865386521704,0.7589126806736715,0.0030224427054989607,0.08641975308641975,0.053009405912738734
2024-06-06,0.006068233570450363,6.396312550581613e-05,0.007997695012052919,0.6035904333918436,0.0052432884345914674,0.21193415637860083,5.733461356887103e-10
2024-06-07,0.006055222717546974,6.211479567902796e-05,0.00788129403581848,0.5101481505411352,0.005325935555169768,0.2839506172839506,1.1613527546497155e-17
OVERALL,0.005941794870280772,7.595309108875183e-05,0.008715107061232916,0.7197044832391553,0.0017545670093075465,0.05534979423868313,2.304525462702763e-13
