dt,mae,mse,rmse,r2,WS-dist,KS-d,KS-p
2024-05-10,0.005149390999942211,5.405204549467359e-05,0.007352009622863234,0.7759902538583469,0.0019228925563805378,0.10905349794238683,0.006144354959546317
2024-05-13,0.004537706828848118,4.114524956863224e-05,0.006414456295636617,0.7425102799068622,0.0015789117624818282,0.06790123456790123,0.21263219176816067
2024-05-14,0.00523771198456442,5.244888021008565e-05,0.007242159913319068,0.6265996960117588,0.0028653873663659624,0.13786008230452676,0.00019097402038397164
2024-05-15,0.006763659755820055,8.19324342030893e-05,0.009051653672290456,0.7060157531121256,0.005600085361850399,0.20781893004115226,1.3431284758207683e-09
2024-05-16,0.004567374248511363,4.2208305609082765e-05,0.006496791947498609,0.7871670921055852,0.0017357778015880945,0.07613168724279835,0.11958172913411204
2024-05-17,0.004826309799701262,3.901652227717848e-05,0.006246320699193925,0.6183431713669453,0.003097103333195247,0.19547325102880658,1.5577313687013562e-08
2024-05-20,0.004137524483724389,3.8901476551234264e-05,0.006237104821247937,0.7943581892675831,0.0021751361188692936,0.08641975308641975,0.053009405912738734
2024-05-21,0.00395882831701895,3.4439218983495217e-05,0.005868493757643031,0.8179367850899633,0.0007756713614141787,0.03497942386831276,0.9278919394633511
2024-05-22,0.005305100890586836,6.615679342931144e-05,0.008133682648672213,0.8173195085286502,0.002606403120661357,0.13580246913580246,0.0002514491268386933
2024-05-23,0.008088517703390754,0.0001018031394015173,0.010089754179439522,0.5239385999439533,0.005678000524059891,0.22633744855967078,2.5438669668579625e-11
2024-05-24,0.005148977189327528,5.1945807189968415e-05,0.007207343976109952,0.8262216208269623,0.0029809952595784162,0.1646090534979424,3.6456495860127482e-06
2024-05-28,0.005471246809783449,5.9563774458707754e-05,0.007717757087308964,0.7388385330584659,0.0026969835829718514,0.12551440329218108,0.0009344728759017577
2024-05-29,0.008985887238626146,0.00014976441341327045,0.012237827152451143,-0.10193678857542987,0.006845398215808182,0.29012345679012347,1.9780036129734455e-18
2024-05-30,0.005854780198631185,7.78620249983078e-05,0.008823946112613551,0.8541248559394108,0.003607990672402717,0.1337448559670782,0.00032969101666200436
2024-05-31,0.007738893324057774,0.00015880540226494093,0.012601801548387474,0.5571124296394441,0.004763413521909647,0.13168724279835392,0.00043047334165880336
2024-06-03,0.005140762275340606,4.951783569605519e-05,0.007036891053302957,0.7948289833176215,0.0025469816761528926,0.15637860082304528,1.3294302711289927e-05
2024-06-04,0.0051077412171222246,5.08425970590409e-05,0.0071303995020644455,0.7221477426580676,0.001620181086398608,0.07407407407407407,0.138963992900934
2024-06-05,0.006779270223095278,0.00011325940295120389,0.01064234010691276,0.5720557838411134,0.005510127369081801,0.19753086419753085,1.0465171222718732e-08
2024-06-06,0.005015521814711716,4.659307204070906e-05,0.006825911810205949,0.7112408227624739,0.00269138741114231,0.17901234567901234,3.2193450877414133e-07
2024-06-07,0.005267594627446665,4.7562095028997424e-05,0.006896527751629614,0.6249141616035456,0.003070815363505345,0.20987654320987653,8.794293591683603e-10
OVERALL,0.005647992307121664,6.83301460907674e-05,0.008266205059806308,0.7478360217561699,0.0007913970351756698,0.024588477366255145,0.005606723026632732
