dt,mae,mse,rmse,r2,WS-dist,KS-d,KS-p
2024-05-10,0.004898607640770524,6.385347991218348e-05,0.007990837247259106,0.7353698268237285,0.0020531361100338363,0.09465020576131687,0.025660765318272435
2024-05-13,0.0042542653506775704,3.605680633494563e-05,0.0060047319952638714,0.7743540912416254,0.0013032404491970138,0.047325102880658436,0.6483863389054508
2024-05-14,0.0064215852520930605,6.926547429186047e-05,0.00832258819670062,0.5068769960274844,0.005294326334616264,0.2366255144032922,2.413841905097508e-12
2024-05-15,0.005982182146563924,7.315588111644366e-05,0.00855312113303931,0.7375071568099616,0.004525834759694711,0.15843621399176955,9.681463786196928e-06
2024-05-16,0.005012641243254381,4.7759962475027515e-05,0.00691085830234042,0.7591731853169168,0.003616764495283587,0.12757201646090535,0.0007247280515973645
2024-05-17,0.004058920473059659,3.3220911441977275e-05,0.005763758447573707,0.6750354190626575,0.0015030385392541356,0.13991769547325103,0.00014443702985724198
2024-05-20,0.005169445487696339,4.708044340575119e-05,0.0068615190304881606,0.751122351373681,0.002631273203920163,0.13580246913580246,0.0002514491268386933
2024-05-21,0.0043262303869968256,3.751709437009523e-05,0.006125119947404722,0.8016655685791622,0.002567676575554322,0.1440329218106996,8.158740335181074e-05
2024-05-22,0.0073698850390870475,9.396777478358389e-05,0.009693697683731626,0.7405242982973782,0.0062774630403641465,0.2345679012345679,3.899782217644092e-12
2024-05-23,0.006307966379345278,7.419844032427618e-05,0.008613851654415474,0.6530262742028088,0.0026469350265367238,0.0823045267489712,0.07431713456272855
2024-05-24,0.0049387737881629815,5.595472016465738e-05,0.0074802887754857016,0.81281027551155,0.0032911293768966353,0.17695473251028807,4.6117118381895745e-07
2024-05-28,0.005382585535573593,5.81002957974365e-05,0.007622355003372416,0.7452552500496972,0.003249589921118244,0.12345679012345678,0.0011998982701207175
2024-05-29,0.005097700726314737,4.816436744288565e-05,0.00694005529105393,0.6456161552434878,0.0017084795885693603,0.08847736625514403,0.044492149585522583
2024-05-30,0.005968546776354872,8.423910208699682e-05,0.00917818620899559,0.842177346501578,0.0031908631265399807,0.102880658436214,0.011624012877020919
2024-05-31,0.00916025012171758,0.00016318453422033556,0.012774370208363917,0.5448996006612359,0.00690807903698367,0.25102880658436216,7.435799038944562e-14
2024-06-03,0.005456703838029923,5.993042279484671e-05,0.007741474200360466,0.7516857128962295,0.0025455704401799125,0.12139917695473251,0.0015342961483839727
2024-06-04,0.004128342182413571,3.4183390770063315e-05,0.0058466563752339095,0.8131894733987955,0.000967517367775179,0.09053497942386832,0.037188882943086865
2024-06-05,0.00495708492857225,5.7365496095082065e-05,0.007574001326583067,0.7832477325927303,0.002660650959262379,0.08436213991769548,0.0628958008557616
2024-06-06,0.0053915145875150184,4.8827979015429054e-05,0.006987701983873457,0.6973900544909528,0.003973901548845322,0.21810699588477367,1.548256111697392e-10
2024-06-07,0.004490383870097506,3.944979182861712e-05,0.00628090692723727,0.6888896870844566,0.0022517479689211214,0.09259259259259259,0.03095579752029876
OVERALL,0.005424827183753769,6.144658104503474e-05,0.007838786962600448,0.7732389649457947,0.0016191166650787515,0.055452674897119344,2.0625940928488907e-13
