dt,mae,mse,rmse,r2,WS-dist,KS-d,KS-p
2024-05-10,0.0052639539921673,5.944388709911388e-05,0.007709986193185684,0.7536446597556095,0.003174116321941512,0.14609053497942387,6.0934218661318046e-05
2024-05-13,0.004876489800411711,4.655717457266431e-05,0.006823281803697127,0.7086420917426656,0.001578360692336377,0.08641975308641975,0.053009405912738734
2024-05-14,0.005285186234559274,5.1937606850502976e-05,0.007206775065901737,0.6302396141019938,0.003902357404762158,0.17078189300411523,1.3215806873228717e-06
2024-05-15,0.0056405408709113165,7.59643269168663e-05,0.008715751655300093,0.7274300994934046,0.00422009136583999,0.16872427983539096,1.861335175957213e-06
2024-05-16,0.004304481547483158,3.776092675616723e-05,0.006144992006192297,0.8095927393831782,0.0014250333276053942,0.04526748971193416,0.7023609470285794
2024-05-17,0.00480497030865146,3.9870631674765544e-05,0.006314319573379664,0.6099883343655081,0.002217024198506728,0.11522633744855967,0.0031284909886077216
2024-05-20,0.004453777742166946,3.733400238168931e-05,0.006110155675732764,0.8026442044803215,0.0019865095910222893,0.09053497942386832,0.037188882943086865
2024-05-21,0.003982992820568697,3.335885402544244e-05,0.005775712425791509,0.8236481433421204,0.0009824800644716656,0.043209876543209874,0.7552125390655184
2024-05-22,0.004951456750609919,5.9961865160573435e-05,0.007743504707855058,0.8344257266825278,0.002771231176202706,0.09259259259259259,0.03095579752029876
2024-05-23,0.007794838524200935,0.00010306177222600228,0.010151934408082151,0.518052862941113,0.0038497947605236026,0.13168724279835392,0.00043047334165880336
2024-05-24,0.0051795257255419615,5.742551787630316e-05,0.007577962646800469,0.8078899152876493,0.0034366894859707356,0.17695473251028807,4.6117118381895745e-07
2024-05-28,0.005290211198462428,6.459605020512614e-05,0.008037166802121637,0.7167741738412707,0.0038790486223678157,0.1440329218106996,8.158740335181074e-05
2024-05-29,0.00833806555022234,0.00012507905647279787,0.011183874841610035,0.07969316163684304,0.005781724882911679,0.17078189300411523,1.3215806873228717e-06
2024-05-30,0.005659454794493278,9.266789977495724e-05,0.009626416767154705,0.8263859278029576,0.0031349751898150993,0.08847736625514403,0.044492149585522583
2024-05-31,0.008668578871266824,0.00018223336815854078,0.013499383991817581,0.4917748860475968,0.00789018303738323,0.3168724279835391,5.77320788634911e-22
2024-06-03,0.007552605497550227,0.00011199643180356685,0.01058283666148008,0.5359566617777876,0.0041841902794788315,0.11522633744855967,0.0031284909886077216
2024-06-04,0.004552988926586701,4.281366961290922e-05,0.006543215540765046,0.7660254307382359,0.0017586885111774892,0.09465020576131687,0.025660765318272435
2024-06-05,0.0048200251226049855,5.509117758731109e-05,0.007422343133223571,0.7918411169796719,0.0024682759321214124,0.08641975308641975,0.053009405912738734
2024-06-06,0.0049215461453828765,4.233464157652033e-05,0.006506507632864218,0.7376323188219736,0.002881080835809198,0.20781893004115226,1.3431284758207683e-09
2024-06-07,0.004034753192184234,3.5008033942480175e-05,0.005916758736206858,0.7239184322321996,0.0010682617761638043,0.0411522633744856,0.8056001458433143
OVERALL,0.005499955092057151,6.786567236508126e-05,0.008238062415706819,0.7495501047657857,0.0011771043144941451,0.03148148148148148,0.00013087312005865312
