dt,mae,mse,rmse,r2,WS-dist,KS-d,KS-p
2024-05-10,0.004632848162774579,4.584303165163346e-05,0.006770748234252508,0.8100111514991946,0.002569606562280814,0.13786008230452676,0.00019097402038397164
2024-05-13,0.007293938323849065,8.819219995791099e-05,0.00939107022430942,0.4480873218746303,0.0049649605873471865,0.26337448559670784,3.1738015560232675e-15
2024-05-14,0.005909771549598181,6.830682316174308e-05,0.008264794199600077,0.5137019430938915,0.004161294355134279,0.1728395061728395,9.343807315633636e-07
2024-05-15,0.006114136929956469,8.297160290612215e-05,0.009108874952820582,0.7022870804378425,0.004661911041122971,0.16255144032921812,5.069871414455075e-06
2024-05-16,0.00458953586893096,4.2709279324367564e-05,0.0065352336855209366,0.7846409615001485,0.0030077510167970476,0.08847736625514403,0.044492149585522583
2024-05-17,0.0041813939207408805,3.223162226425846e-05,0.005677290045810453,0.6847125777206755,0.0029407102177103615,0.1831275720164609,1.5489726969353492e-07
2024-05-20,0.004233569054900082,3.66184150964279e-05,0.006051315154280754,0.8064269571705553,0.0016059978497898215,0.06172839506172839,0.3129218450454817
2024-05-21,0.003895406943308821,3.2283203384102734e-05,0.005681830988695698,0.8293345793201315,0.001326143471821028,0.047325102880658436,0.6483863389054508
2024-05-22,0.005153917467138091,8.787024085034962e-05,0.009373912782309724,0.757361595806491,0.0029026365072042717,0.16049382716049382,7.020777816586071e-06
2024-05-23,0.006088329393814746,7.247457314773691e-05,0.008513199935848852,0.661087595490579,0.0019721487640237518,0.07613168724279835,0.11958172913411204
2024-05-24,0.005055579819301861,6.060283537338687e-05,0.007784782294540219,0.7972605860957455,0.0021479949654295565,0.10493827160493827,0.009437746801993387
2024-05-28,0.006052695057564512,7.190277159539468e-05,0.008479550200063366,0.6847373512228773,0.0034896783096938703,0.1522633744855967,2.4752878058612113e-05
2024-05-29,0.008237498718991725,0.00010717525833012948,0.010352548397864628,0.21142575003348407,0.006843493716035272,0.37448559670781895,1.0000560019695244e-30
2024-05-30,0.006669596288077368,9.998496991831023e-05,0.00999924846767547,0.8126773367242354,0.0035099473477824944,0.09876543209876543,0.01741481727445188
2024-05-31,0.009433937979654215,0.00020749187619298532,0.014404578306669908,0.42133219899313135,0.006012842539750476,0.13786008230452676,0.00019097402038397164
2024-06-03,0.005649080616523484,6.36516813426683e-05,0.00797820038245896,0.7362671451398185,0.0034683909976259766,0.13991769547325103,0.00014443702985724198
2024-06-04,0.0043846006411299016,3.730171634898288e-05,0.006107513106738526,0.7961479804373929,0.0018438591979586649,0.09259259259259259,0.03095579752029876
2024-06-05,0.005667553267014298,6.974619104700453e-05,0.008351418505080711,0.7364679816426576,0.004111957444152762,0.14609053497942387,6.0934218661318046e-05
2024-06-06,0.004581213991197067,4.091419294028812e-05,0.006396420322359071,0.7464355069686621,0.0019533110363918783,0.0823045267489712,0.07431713456272855
2024-06-07,0.005888569300380803,5.82794344944533e-05,0.00763409683554337,0.5403947085321643,0.005052515496128146,0.24074074074074073,9.127895360207128e-13
OVERALL,0.005694391527914387,7.08736751564693e-05,0.008418650435578693,0.7384494413860034,0.0011013210539618447,0.028189300411522632,0.0008837406331887694
